レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026030806020401,2026.3.8,日,中山,2中4,1,,未勝利,ダート,1800,,4,重(暫定),曇(暫定),16,10:05,牝,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,B,1,クアラトレンガヌ,牡,3,12,54.4, , 90,12,55,△,*,長浜鴻緒,(美),小笠倫弘,ジョーカプチーノ,キンシャサノキセキ,ロイヤルチャージャー系,ロイヤルチャージャー系,11,8,5東1,2,未勝利*,ダ,1300,良,B,原優,56.0,,11,197.5,14,3.4,8,,,10,8,37.03,39.5,14,プルメリアリノ
1,,2,ベアフォースワン,牡,3,16,102.1, , 86,14,57,,,松岡正海,(美),杉浦宏昭,カレンブラックヒル,クリプティックラスカル,,ネイティヴダンサー系,12,28,5中8,3,未勝利*,ダ,1200,良,,松岡,56.0,,16,312.7,15,2.5,16,,,4,6,34.50,41.1,16,ピュール
2,,3,ライカ,牡,3,7,17.8, ,101,8,57,,,大野拓弥,(美),杉浦宏昭,サンダースノー,ネオユニヴァース,,ロイヤルチャージャー系,2,14,1東5,2,未勝利,ダ,1400,良,,大野,57.0,,7,18.7,4,1.0,3,,,6,5,37.05,37.4,3,トウカイレオ
2,,4,アミナス,牡,3,9,22.3, ,104,6,57,,*,柴田善臣,(美),田中勝春,モズアスコット,Dalakhani,,ナスルーラ系,12,13,5中3,3,未勝利*,ダ,1800,良,,荻野,56.0,,7,13.9,8,1.4,6,5,5,2,3,38.55,40.4,8,ガンダ
3,,5,セキテイロックス,牡,3,13,61.6, , 97,10,54,▲,*,上里直汰,(美),嘉藤貴行,ホッコータルマエ,パイロ,,ナスルーラ系,12,14,5中4,初,新馬,ダ,1200,稍,,内田,56.0,,9,53.2,10,2.3,5,,,13,13,38.20,37.3,2,ルクスポップスター
3,,6,ヘリオドール,牝,3,15,68.1, , 93,11,52,▲,*,石神深道,(美),和田雄二,レイデオロ,"Spring At Last",,,12,14,5中4,9,未勝利*,芝,1200,良,,吉田,55.0,,10,74.9,13,1.7,7,,,5,7,35.00,36.8,14,ニルマーネル
4,,7,デアプリームス,牝,3,4,6.7, ,108,1,55,,,池添謙一,(美),田島俊明,"Knicks Go","Majestic Warrior",,ナスルーラ系,2,15,2京6,3,未勝利,ダ,1400,良,,池添,55.0,,7,29.4,3,1.3,8,,,2,1,35.78,38.9,9,ナルキッソス
4,,8,マメーアップル,牝,3,3,5.9, ,108,1,52,▲,*,小林美駒,(美),岩戸孝樹,マテラスカイ,キングカメハメハ,,ネイティヴダンサー系,1,4,1中1,3,未勝利・牝,ダ,1200,稍,,荻野,55.0,,3,7.9,7,1.4,4,,,3,3,34.00,40.1,8,フュルスティン
5,,9,アイビーキラリ,牝,3,14,66.7, , 89,13,55,,,原優介,(美),青木孝文,タワーオブロンドン,ワールドエース,,,12,20,5中5,8,未勝利*,ダ,1200,良,,原優,55.0,,12,163.8,14,2.1,11,,,8,9,35.10,39.5,12,シュピラー
5,,10,スナップジジ,牡,3,10,38.9, ,103,7,57,,*,矢野貴之,(美),堀内岳志,エンパイアペガサス,モンテロッソ,,,1,4,1中1,初,新馬,ダ,1200,稍,,原田,57.0,,11,72.5,7,2.7,8,,,1,1,35.40,40.5,14,エアサロメ
6,,11,サリーアン,牡,3,8,18.7, , 99,9,57,,,黛弘人,(美),鈴木伸尋,ダノンプレミアム,ヘニーヒューズ,,,2,7,1東3,4,未勝利,ダ,1300,良,,黛弘,57.0,,13,41.3,4,0.6,2,,,11,11,37.46,37.2,2,ジャスフォール
6,,12,ツクバヴァンガード,牡,3,1,3.1, ,107,3,57,,,横山武史,(美),奥平雅士,リーチザクラウン,キャプテンスティーヴ,ロイヤルチャージャー系,その他のエクリプス系,2,14,1東5,4,未勝利,ダ,1400,良,,横山,57.0,,6,14.9,3,0.8,6,,,3,3,36.90,37.4,3,トウカイレオ
7,,13,ハクサンスオーノ,牡,3,6,14.0, ,  0,,57,,,荻野極,(美),加藤士津,ハクサンムーン,シンボリクリスエス,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
7,,14,ジェイエルサーベイ,牡,3,11,40.8, ,  0,,57,,,横山和生,(美),鈴木慎太,マジェスティックウォリアー,サウスヴィグラス,,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
8,,15,ベルオーシャン,牝,3,5,12.0, ,105,5,52,▲,,舟山瑠泉,(美),柄崎将寿,ミスチヴィアスアレックス,オペラハウス,,ニアークティック系,12,27,5中7,10,未勝利・牝*,ダ,1200,稍,,舟山,52.0,▲,7,23.0,5,0.5,13,,,7,8,34.80,38.2,6,コウジハラ
8,,16,アイアンクラッド,牡,3,2,5.2, ,107,3,57,,,三浦皇成,(美),上原博之,モズアスコット,ディープインパクト,,ロイヤルチャージャー系,12,27,5中7,初,新馬,ダ,1200,稍,,三浦,56.0,,3,5.2,8,1.9,1,,,3,3,34.50,39.3,13,ジェラートキティ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026030806020403,2026.3.8,日,中山,2中4,3,,未勝利,ダート,1800,,4,重(暫定),曇(暫定),16,11:05,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,アイムスティルミー,セ,3,4,7.7, ,106,3,57,,,江田照男,(美),手塚貴久,ダノンバラード,ヴィクトワールピサ,,ロイヤルチャージャー系,2,15,1東6,3,未勝利,ダ,2100,良,,江田,57.0,,9,71.7,2,0.4,12,7,5,8,7,38.88,37.8,1,エクセルクラウン
2,,2,マイネルゼーロス,牡,3,2,5.8, ,109,1,54,▲,,石神深道,(美),相沢郁,ダノンバラード,アドマイヤコジーン,,ナスルーラ系,2,8,1小6,連,未勝利,ダ,1700,良,,石神,54.0,▲,9,17.3,2,0.7,6,5,5,2,1,36.87,40.6,5,イサギ
3,,3,ラッキースウィッチ,牡,3,3,6.3, , 99,5,57,,,横山武史,(美),蛯名正義,"Lucky Vega",Galileo,,ニアークティック系,12,27,5中7,2,未勝利*,芝,2000,良,,横山,56.0,,8,33.2,11,0.9,6,7,6,5,4,36.69,37.2,12,ポッドクロス
3,,4,カスターニエ,牝,3,5,12.6, , 96,6,51,★,,谷原柚希,(美),伊藤圭三,オルフェーヴル,プリサイスエンド,,ネイティヴダンサー系,2,1,1東2,5,未勝利・牝,ダ,1600,良,,谷原,51.0,★,12,165.4,9,2.3,16,,,13,15,37.74,38.4,4,ジュワネング
4,,5,グランフィエスタ,牡,3,7,18.5, , 88,11,57,,*,矢野貴之,(美),稲垣幸雄,サートゥルナーリア,ハービンジャー,,ニアークティック系,2,22,1東8,初,未勝利,芝,1800,良,,高杉,57.0,,12,136.2,16,2.6,10,,15,16,16,37.90,34.5,9,マイネルグレート
4,,6,ゲンパチミスティ,牝,3,12,35.9, , 91,8,55,,*,石川裕紀,(美),西田雄一,コントレイル,"Into Mischief",,,1,25,1中9,連,未勝利・牝,ダ,1800,良,,遠藤,52.0,▲,14,442.1,9,2.9,14,6,6,5,7,39.10,42.6,10,プレイメイカー
5,,7,アルファマリブ,牡,3,9,26.1, ,  0,,54,▲,,舟山瑠泉,(美),村田一誠,ヴァンゴッホ,エピファネイア,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,8,ウインエンブレム,牡,3,8,20.4, ,  0,,57,,,菊沢一樹,(美),小手川準,アメリカンペイトリオット,トビーズコーナー,,その他のエクリプス系,,,,,,,,,,,,,,,,,,,,,,,,,
6,,9,ロット,牝,3,11,34.0, , 90,9,55,,*,嶋田純次,(美),本間忍,ダノンバラード,ゴールドアリュール,,ロイヤルチャージャー系,2,7,2京3,3,未勝利,ダ,1400,良,,柴田,55.0,,10,65.5,10,1.4,13,,,12,12,37.43,37.5,4,フリッシュ
6,,10,サンドッグ,牡,3,10,33.4, , 95,7,57,,*,木幡育也,(美),勢司和浩,デクラレーションオブウォー,オルフェーヴル,,,2,14,2京5,7,未勝利,芝,1800,良,,古川,57.0,,12,182.6,17,4.0,17,,,2,5,35.65,39.4,17,ブラックシャリマー
7,B,11,ロードキャリバー,牡,3,13,61.4, , 89,10,57,,,大野拓弥,(美),和田勇介,ビッグアーサー,マリエンバード,,ニアークティック系,2,28,2中1,2,未勝利,ダ,1800,重,B,大野,57.0,,9,165.2,11,4.4,7,12,12,12,12,39.10,41.0,7,インディヴァイン
7,,12,ウルヴァリン,牡,3,14,100.2, , 83,12,54,▲,*,遠藤汰月,(美),伊藤伸一,ベストウォーリア,ネオユニヴァース,,ロイヤルチャージャー系,2,22,1東8,6,未勝利,ダ,2100,良,,松岡,57.0,,13,541.5,12,4.8,10,12,13,13,13,40.00,38.8,10,バスキュール
8,,13,ホノボノ,牡,3,6,13.9, ,102,4,57,,*,丹内祐次,(美),尾形和幸,ダノンプレミアム,タニノギムレット,,ロイヤルチャージャー系,2,21,1小9,連,未勝利,ダ,1700,良,,石田,54.0,▲,9,66.8,4,1.8,6,10,10,9,8,38.18,38.7,3,ジャイアンバローズ
8,,14,アラビアンドリーム,牡,3,1,2.5, ,109,1,57,,,横山和生,(美),栗田徹,ゴールドドリーム,シンボリクリスエス,,ロイヤルチャージャー系,1,18,1中7,2,未勝利,ダ,1800,良,,横山,57.0,,3,4.8,4,1.0,4,12,12,2,1,38.60,39.5,4,サイモフェーン
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026030806020405,2026.3.8,日,中山,2中4,5,,未勝利,芝,1800,A,4,稍(暫定),曇(暫定),16,12:25,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ニシノマルガリート,牡,3,9,21.5, , 94,8,57,,,横山武史,(美),鈴木伸尋,フィレンツェファイア,チチカステナンゴ,,ナスルーラ系,12,27,5中7,初,新馬,芝,1600,良,,横山,56.0,,6,12.0,12,1.2,12,,9,11,11,36.24,35.9,8,ルールザウェイヴ
1,,2,ランウェイミューズ,牝,3,5,9.5, ,111,3,55,,,戸崎圭太,(美),竹内正洋,シルバーステート,ストロングリターン,,,12,14,5中4,初,新馬,芝,1600,稍,,戸崎,55.0,,2,5.2,2,0.7,2,,2,3,4,36.66,36.2,6,ジーティーシンドウ
2,,3,トーセンブリラーレ,牡,3,12,61.1, , 91,10,55,△,,長浜鴻緒,(美),小笠倫弘,トーセンレーヴ,アグネスデジタル,,ネイティヴダンサー系,1,5,1中2,3,未勝利,ダ,1800,稍,B,長浜,55.0,△,8,51.8,11,3.4,9,7,8,10,11,38.70,41.9,10,カフェラジェム
2,,4,ハニージョー,牡,3,1,3.8, ,109,4,57,,,ルメール,(美),矢嶋大樹,コントレイル,"Mizzen Mast",,ナスルーラ系,10,18,4東6,初,新馬,芝,1600,良,,ルメ,56.0,,7,15.1,3,0.5,3,,,1,1,36.06,34.5,11,アドマイヤクワッズ
3,,5,サンサブリミナル,牝,3,14,74.9, ,  0,,55,,,松岡正海,(美),水野貴広,ルーラーシップ,ゴールドアリュール,ネイティヴダンサー系,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
3,,6,フックセンチョウ,牡,3,15,80.9, , 80,12,57,,*,菊沢一樹,(美),佐藤吉勝,アスクピーターパン,ネオユニヴァース,,ロイヤルチャージャー系,1,5,1中2,12,未勝利,ダ,1200,稍,,長浜,55.0,△,14,173.2,16,3.4,15,,,16,16,37.00,38.8,11,ヴァイオスペース
4,,7,カンティーナ,牝,3,8,15.8, ,113,1,55,,,大野拓弥,(美),堀内岳志,シルバーステート,シンボリクリスエス,,ロイヤルチャージャー系,2,15,1東6,13,未勝利,芝,1800,良,,大野,55.0,,6,24.5,3,0.2,5,,3,4,4,36.85,34.3,4,ナックホワイト
4,,8,フクスケ,牡,3,16,103.3, , 84,11,57,,*,木幡育也,(美),杉浦宏昭,タリスマニック,アドマイヤムーン,,ネイティヴダンサー系,12,20,5中5,9,未勝利*,芝,1800,良,,木幡,56.0,,16,397.7,15,2.2,16,9,9,9,9,36.85,36.1,15,ミスターライト
5,,9,ラベルセーヌ,牝,3,3,6.4, ,  0,,55,,,荻野極,(美),鹿戸雄一,キズナ,Power,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,10,コールリッジ,牡,3,13,71.3, ,  0,,57,,,津村明秀,(美),林徹,アルバート,スペシャルウィーク,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
6,,11,ベルランコントル,牝,3,4,8.3, ,100,7,55,,,丹内祐次,(美),伊藤大士,キタサンブラック,Teofilo,,ニアークティック系,12,20,5中5,2,未勝利*,芝,1800,良,,丹内,55.0,,4,17.5,14,2.0,3,12,12,8,4,36.80,36.0,14,ミスターライト
6,,12,アレステリオス,牡,3,11,32.5, , 94,8,57,,*,石橋脩,(美),辻哲英,ディーマジェスティ,キングヘイロー,,ニアークティック系,12,20,5中5,7,未勝利*,ダ,1800,良,,杉原,56.0,,10,30.4,10,2.8,12,13,13,12,11,39.20,39.7,8,エコロガノン
7,,13,ショウナンサイオウ,牡,3,2,5.8, ,112,2,57,,,池添謙一,(美),奥村武,ドレフォン,ディープインパクト,,ロイヤルチャージャー系,2,22,1東8,12,未勝利,芝,1800,良,,池添,57.0,,6,13.6,3,0.4,15,,9,9,7,37.15,33.8,1,マイネルグレート
7,,14,ポイズンオーク,牝,3,10,27.4, ,106,5,55,,*,杉原誠人,(美),浅利英明,キズナ,ハービンジャー,,ニアークティック系,1,12,1中5,4,未勝利・牝,ダ,1800,良,,横山,55.0,,5,10.0,7,1.8,2,6,6,9,9,39.20,40.1,8,ホールドザデイ
8,,15,ギリーカラム,牡,3,6,10.2, ,  0,,57,,,岩田康誠,(美),栗田徹,ロードカナロア,ハーツクライ,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
8,,16,アルペンローゼ,牝,3,7,10.4, ,103,6,55,,*,横山和生,(美),栗田徹,イスラボニータ,シニスターミニスター,,ナスルーラ系,2,14,1東5,13,未勝利・牝,芝,1800,良,,菅原,55.0,,9,81.8,4,0.8,9,,4,3,4,36.90,34.4,8,ダーリングハースト
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026030806020406,2026.3.8,日,中山,2中4,6,,1勝,ダート,1200,,2,重(暫定),曇(暫定),16,12:55,,定量,４上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ピクラリーダ,牝,5,16,78.0, , 87,14,53,▲,*,舟山瑠泉,(美),清水英克,ブラックタイド,アフリート,ロイヤルチャージャー系,ネイティヴダンサー系,9,6,4中1,4,１勝ｸﾗｽ,ダ,1200,稍,B,上里,53.0,▲,14,143.7,15,2.6,13,,,5,9,35.70,38.3,15,ドナカルナバル
1,,2,ショウナンラリー,牡,4,3,6.1, ,102,7,58,,,横山和生,(美),嘉藤貴行,ナダル,ハーツクライ,,ロイヤルチャージャー系,11,8,5東1,10,１勝ｸﾗｽ,ダ,1300,良,,横山,57.0,,3,7.1,16,3.7,1,,,4,4,35.91,39.7,16,ドントゥザムーン
2,,3,カーヌスティ,牡,4,2,5.4, ,115,2,58,,*,ルメール,(美),大和田成,ロードカナロア,グラスワンダー,,ロイヤルチャージャー系,2,10,1東4,2,１勝ｸﾗｽ,ダ,1300,稍,,キン,58.0,,3,6.5,5,0.1,3,,,2,3,36.00,37.5,7,キタノライブリー
2,B,4,カーリングホリデー,牝,5,14,51.2, , 82,16,56,,*,菊沢一樹,(美),田中勝春,ニューイヤーズデイ,シンボリクリスエス,,ロイヤルチャージャー系,9,27,4中8,14,１勝ｸﾗｽ・牝,ダ,1800,良,B,石田,53.0,▲,15,429.0,14,2.1,9,7,7,12,14,39.00,38.9,13,レディーフランシス
3,,5,ルクスマーベリック,セ,5,10,23.0, ,102,7,58,,*,杉原誠人,(美),大和田成,エピファネイア,ステイゴールド,,ロイヤルチャージャー系,12,20,5中5,4,１勝ｸﾗｽ,ダ,1200,良,,富田,58.0,,12,152.4,6,1.6,12,,,11,10,34.90,37.2,9,ダンケルド
3,,6,エンジェルブリーズ,牝,4,7,16.0, ,101,9,56,,*,大野拓弥,(美),中舘英二,エピファネイア,ダイワメジャー,,ロイヤルチャージャー系,12,20,5中5,9,１勝ｸﾗｽ,ダ,1200,良,,横山,55.0,,7,37.2,7,1.6,14,,,14,14,35.60,36.5,1,ダンケルド
4,,7,ルイステソーロ,セ,4,5,9.1, ,106,3,58,,,丹内祐次,(美),畠山吉宏,シニスターミニスター,ロードアルティマ,ナスルーラ系,ネイティヴダンサー系,11,24,3福6,6,１勝ｸﾗｽ,ダ,1150,良,,丹内,57.0,,2,4.9,11,1.5,1,,,2,3,35.02,38.1,14,レグザゴン
4,,8,セイゲン,セ,7,12,32.0, , 88,13,58,,*,佐々木大,(美),中川公成,エスポワールシチー,クロフネ,,ニアークティック系,12,20,5中5,4,１勝ｸﾗｽ,ダ,1200,良,,舟山,55.0,▲,16,261.3,10,1.9,9,,,15,15,35.90,36.5,1,ダンケルド
5,B,9,グルーヴィーオン,牝,4,4,8.4, ,106,3,56,,,原優介,(美),小手川準,ダノンレジェンド,タートルボウル,,ニアークティック系,2,15,1東6,12,１勝ｸﾗｽ,ダ,1400,良,B,原優,56.0,,10,92.9,4,0.4,12,,,2,2,36.08,36.9,6,ポッドベル
5,,10,マクミランテソーロ,牡,5,1,4.1, ,127,1,58,,*,木幡巧也,(美),田中剛,レッドファルクス,"Cairo Prince",,,2,15,1東6,11,１勝ｸﾗｽ,ダ,1400,良,,菅原,58.0,,1,3.6,2,0.2,4,,,1,1,35.93,36.9,6,ポッドベル
6,,11,ブリックンクリック,セ,4,11,24.2, , 93,12,58,,*,津村明秀,(美),中舘英二,ブリックスアンドモルタル,トワイニング,,ネイティヴダンサー系,12,13,5中3,3,１勝ｸﾗｽ,ダ,1200,良,,内田,57.0,,8,41.3,10,0.9,16,,,16,15,36.60,36.6,1,レイユール
6,,12,サヨノジャンボリー,牡,4,6,13.8, , 96,10,58,,*,矢野貴之,(美),小笠倫弘,モーニン,キングカメハメハ,,ネイティヴダンサー系,11,16,3福4,5,１勝ｸﾗｽ・若,ダ,1150,良,B,石田,54.0,▲,9,24.8,9,0.5,9,,,15,11,35.45,37.5,3,ディニトーソ
7,,13,アイアンソリッド,牝,4,8,17.2, ,103,5,54,△,*,長浜鴻緒,(美),本間忍,スズカコーズウェイ,シンボリクリスエス,ニアークティック系,ロイヤルチャージャー系,12,21,5名6,2,１勝ｸﾗｽ・若,ダ,1200,稍,,松本,54.0,☆,11,69.2,6,0.9,14,,,3,2,35.20,37.4,10,エメラヴィ
7,,14,アルマーレシチー,セ,5,13,34.5, ,103,5,55,▲,*,上里直汰,(美),上原博之,ロジャーバローズ,ルーラーシップ,,ネイティヴダンサー系,12,28,5中8,9,１勝ｸﾗｽ,ダ,1200,良,,石田,55.0,▲,10,47.5,6,1.1,9,,,15,15,35.80,37.3,1,タイセイルヴァン
8,,15,アースミューズ,牝,4,15,61.8, , 95,11,56,,*,松岡正海,(美),粕谷昌央,フリオーソ,サウスヴィグラス,ロイヤルチャージャー系,ネイティヴダンサー系,12,14,5名4,3,１勝ｸﾗｽ,ダ,1200,稍,,長浜,53.0,△,12,98.2,8,1.8,8,,,7,7,36.00,37.5,8,ドラゴンテイラー
8,B,16,イェルマーク,牡,5,9,21.6, , 87,14,55,▲,*,水沼元輝,(美),西田雄一,"Blue Point","Flying Spur",,ニアークティック系,11,9,3福2,10,１勝ｸﾗｽ,芝,1200,良,,杉原,58.0,,13,68.4,16,2.2,4,,,9,12,34.70,36.6,15,バンディート
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026030806020407,2026.3.8,日,中山,2中4,7,,1勝,芝,1600,A,3,稍(暫定),曇(暫定),16,13:25,,馬齢,３歳
