レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026040506030401,2026.4.5,日,中山,3中4,1,,未勝利,ダート,1800,,4,重(暫定),曇(暫定),16,09:50,牝,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
6,,11,エフハリスト,牝,3,2,6.2, ,101,6,55,,,横山和生,(美),奥村武,ロードカナロア,Frankel,,ニアークティック系,2,14,1東5,10,未勝利,ダ,1400,良,,横山,55.0,,8,23.8,8,2.2,5,,,12,12,37.65,37.8,6,トウカイレオ
6,,12,カフェオリーブ,牝,3,15,70.8, , 86,13,53,△,*,長浜鴻緒,(美),古賀慎明,ドレフォン,カフェオリンポス,,ネイティヴダンサー系,12,27,5中7,11,未勝利*,ダ,1800,稍,,舟山,52.0,▲,11,218.6,15,7.8,15,11,11,14,14,38.95,44.5,15,パッセージピーク
7,,13,ゼフィリア,牝,3,11,38.1, ,101,6,55,,*,木幡巧也,(美),岩戸孝樹,サンダースノー,エピファネイア,,,2,10,1東4,10,未勝利・牝,ダ,1600,稍,,原優,55.0,,9,64.1,6,1.4,7,,,12,11,37.56,38.5,4,ティルベリー
7,,14,トラストレガート,牝,3,16,78.9, ,101,6,55,,,吉田豊,(美),高橋文雅,マクフィ,Tobougg,,ニアークティック系,3,15,2中6,9,未勝利・牝,ダ,1800,良,,吉田,55.0,,9,57.6,7,2.1,11,10,10,4,5,38.30,41.0,11,スターサンサルー
8,,15,トルマリンテソーロ,牝,3,13,61.6, ,  0,,55,,,野中悠太,(美),秋本大介,アドマイヤマーズ,ルーラーシップ,,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
8,,16,プレシャスフェザー,牝,3,6,20.0, , 92,12,52,▲,*,遠藤汰月,(美),牧光二,シルバーステート,ダイワメジャー,,ロイヤルチャージャー系,2,28,1小B,10,未勝利,芝,1200,稍,,丸山,55.0,,13,74.3,18,2.0,11,,,4,4,34.10,37.8,18,ダブルチャレンジ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026040506030402,2026.4.5,日,中山,3中4,2,,未勝利,ダート,1200,,2,重(暫定),曇(暫定),16,10:20,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,チッタデラモーレ,牡,3,16,70.4, , 93,12,54,▲,*,佐藤翔馬,(美),伊藤圭三,アメリカンペイトリオット,ハーツクライ,,ロイヤルチャージャー系,3,14,2中5,5,未勝利,ダ,1200,良,,谷原,53.0,★,13,217.7,10,1.9,10,,,13,14,35.60,38.1,4,ミルトハーバー
1,,2,グリュック,牡,3,11,39.5, , 92,13,54,▲,*,石神深道,(美),和田正一,"Known Agenda",Tiznow,,マンノウォー系,2,7,1東3,10,未勝利,ダ,1600,良,,長浜,55.0,△,9,95.2,14,3.3,16,,,11,12,38.04,39.4,13,フクシマブリルハム
2,,3,ハンナパール,牝,3,9,22.2, , 97,9,55,,,吉田豊,(美),小野次郎,ミッキーグローリー,トーホウエンペラー,,ロイヤルチャージャー系,3,22,2中8,初,未勝利,ダ,1200,良,,吉田,55.0,,12,288.3,7,2.0,13,,,13,12,36.10,37.7,2,マダックス
2,,4,キイチムーブメント,セ,3,8,21.3, , 97,9,57,,,小林脩斗,(美),青木孝文,エスポワールシチー,ディープスカイ,,ロイヤルチャージャー系,3,14,2中5,8,未勝利,ダ,1200,良,,小林,57.0,,14,246.0,6,1.3,11,,,14,13,35.70,37.4,1,ミルトハーバー
3,B,5,キトゥンズシルバー,牡,3,6,16.0, , 96,11,54,▲,*,小林美駒,(美),武井亮,シルバーステート,"Medaglia d'Oro",,ニアークティック系,3,15,1名2,16,未勝利,芝,1400,良,B,今村,55.0,◇,13,105.2,10,0.7,10,,,12,12,34.95,35.2,6,タイキプレジール
3,,6,コブラツイスト,牡,3,14,43.0, , 92,13,57,,*,佐々木大,(美),石栗龍彦,ハッピースプリント,パイロ,,ナスルーラ系,3,15,1名2,12,未勝利,ダ,1800,良,,永島,55.0,◇,8,85.1,10,3.2,9,12,12,12,12,39.10,39.1,9,オオツカ
4,,7,アイアンロッキー,牝,3,15,68.6, , 82,16,55,,*,木幡育也,(美),本間忍,ディーマジェスティ,シンボリクリスエス,,ロイヤルチャージャー系,1,31,1東1,初,未勝利・牝,ダ,1400,良,,佐藤,52.0,▲,16,444.0,14,3.8,12,,,12,12,38.33,39.2,15,マカイゾウ
4,,8,ヤマトスイフト,牝,3,12,41.4, , 98,8,55,,,大野拓弥,(美),田村康仁,タワーオブロンドン,ドゥラメンテ,,,1,31,1東1,初,新馬,ダ,1400,良,,大野,55.0,,9,51.9,11,1.7,7,,,4,4,38.03,38.7,13,ユキノグラス
5,,9,リゼクールグレー,牡,3,5,13.3, ,101,5,55,△,,長浜鴻緒,(美),高橋文雅,ダノンレジェンド,ダイワメジャー,,ロイヤルチャージャー系,3,15,2中6,12,未勝利,ダ,1200,良,,長浜,55.0,△,12,126.1,6,1.1,9,,,11,12,36.20,37.7,3,モズタンケ
5,,10,トゥモローズウェイ,牝,3,10,22.7, , 99,7,55,,*,菊沢一樹,(美),小手川準,アルアイン,"Pioneerof the Nile",,ネイティヴダンサー系,2,15,1小8,3,未勝利,芝,1200,稍,,舟山,52.0,▲,11,38.8,10,1.1,2,,,10,9,34.20,36.0,10,エバーラスト
6,,11,グランマズドリーム,牝,3,3,5.9, ,101,5,55,,,柴田善臣,(美),田中勝春,シルバーステート,"Storm Cat",,ニアークティック系,1,18,1中7,3,未勝利・牝,芝,1600,良,,柴田,55.0,,6,19.7,8,0.5,10,,9,8,8,35.52,35.5,8,サンヴィクトワール
6,,12,タイセイギガース,牡,3,13,42.0, ,103,4,57,,*,黛弘人,(美),伊藤圭三,セイウンコウセイ,スマートボーイ,,ニアークティック系,3,14,2中5,14,未勝利,ダ,1200,良,,丹内,57.0,,10,143.0,8,1.5,9,,,2,2,34.10,39.2,13,ミルトハーバー
7,B,13,ヘイスティハート,牡,3,4,8.1, ,109,3,57,,*,津村明秀,(美),小笠倫弘,フォーウィールドライブ,シニスターミニスター,,ナスルーラ系,3,17,浦和,9,ツイン,ダ,1400,良,,笹川,56.0,,1,,3,1.5,,4,3,3,3,,----,,ヴァルボナ
7,,14,ラインジーク,牡,3,1,3.3, ,119,1,57,,*,横山和生,(美),水野貴広,シニスターミニスター,クロフネ,ナスルーラ系,ニアークティック系,3,15,1名2,4,未勝利,ダ,1400,良,,戸崎,57.0,,1,3.0,2,0.5,2,,,3,3,35.85,37.7,4,タイセイモノリス
8,,15,ミスタートントン,牡,3,2,4.7, ,117,2,57,,*,三浦皇成,(美),勢司和浩,"Mo Town","City Zip",,,3,15,2中6,9,未勝利,ダ,1200,良,,横山,57.0,,1,1.6,3,0.5,6,,,3,3,34.90,38.4,7,モズタンケ
8,,16,ケイベエ,牡,3,7,20.5, , 90,15,57,,*,木幡巧也,(美),杉浦宏昭,エピファネイア,"Country Reel",,ニアークティック系,1,12,1中5,3,未勝利,ダ,1200,良,B,木幡,57.0,,13,149.7,16,3.7,8,,,1,3,35.10,41.4,16,アイスメルティング
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026040506030403,2026.4.5,日,中山,3中4,3,,未勝利,ダート,1800,,4,重(暫定),曇(暫定),16,10:50,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ピクシーゲイル,牡,3,10,39.4, , 94,8,57,,*,木幡育也,(美),松永康利,ダノンスマッシュ,メイショウサムソン,,ニアークティック系,3,21,1阪9,2,未勝利,ダ,1200,稍,,酒井,57.0,,11,230.2,8,1.9,13,,,10,8,37.50,37.7,6,ラヴネヴァーダイズ
1,,2,ブッチギレ,牡,3,7,28.5, , 94,8,57,,*,丹内祐次,(美),栗田徹,マジェスティックウォリアー,キングヘイロー,,ニアークティック系,3,22,2中8,17,未勝利,ダ,1800,良,,横山,57.0,,9,55.9,12,3.8,6,13,13,12,12,38.85,41.5,8,イーグルロック
2,B,3,ニケフェリーチェ,牝,3,14,59.7, , 88,16,55,,,柴田大知,(美),秋本大介,アジアエクスプレス,クロフネ,,ニアークティック系,3,29,3中2,9,未勝利・牝,ダ,1800,稍,,柴田,55.0,,15,428.4,11,4.1,9,11,11,12,14,39.05,41.4,10,クイーンズホリデー
2,,4,モロノカガヤキ,牡,3,2,5.2, ,115,2,57,,,津村明秀,(美),林徹,ゴールドドリーム,カレンブラックヒル,,,2,10,1東4,3,未勝利,ダ,2100,稍,,津村,57.0,,2,3.8,3,1.6,1,4,6,5,3,38.20,40.3,5,ジーティーブラック
3,B,5,ブルーアンビエンス,牡,3,5,15.3, , 97,6,54,▲,,石田拓郎,(美),菊沢隆徳,レイデオロ,ディープインパクト,,ロイヤルチャージャー系,2,7,1小5,2,未勝利・若,芝,2000,稍,,石田,54.0,▲,12,117.5,12,2.2,10,12,12,14,13,36.77,36.9,9,クラウンインジエア
3,,6,ヒャクレツケン,牡,3,8,28.8, , 95,7,57,,,菊沢一樹,(美),青木孝文,タリスマニック,ブラックタイド,,ロイヤルチャージャー系,3,15,1名2,2,未勝利,ダ,1400,良,,菊沢,57.0,,11,83.7,10,2.0,10,,,8,8,36.15,38.8,11,タイセイモノリス
4,,7,ミスターキャンベラ,牡,3,1,1.8, ,130,1,57,,*,横山武史,(美),稲垣幸雄,クリソベリル,エンパイアメーカー,,ネイティヴダンサー系,3,14,2中5,6,未勝利,ダ,1800,良,,戸崎,57.0,,1,2.7,2,0.1,1,13,11,3,2,38.20,39.1,3,エイシンニラク
4,,8,カシノスパーク,牡,3,6,18.9, ,106,3,54,▲,,石神深道,(美),天間昭一,ロジャーバローズ,Hansen,,,3,29,1名6,2,未勝利,ダ,1900,良,,石神,54.0,▲,6,26.0,6,0.5,6,3,3,5,5,38.91,38.3,6,メイショウペイト
5,,9,サフール,牡,3,13,59.1, , 90,13,57,,,小林脩斗,(美),浅利英明,フィエールマン,カネヒキリ,,ロイヤルチャージャー系,3,22,2中8,初,未勝利,芝,2000,良,,小林,57.0,,12,234.0,17,3.8,11,12,12,14,15,36.39,38.4,16,シーギリヤロック
5,,10,パワポケグッド,牡,3,12,57.7, , 90,13,57,,,小林凌大,(美),大和田成,インカンテーション,ローエングリン,,ニアークティック系,3,14,2中5,9,未勝利,ダ,1800,良,,小林,57.0,,15,294.0,12,4.3,12,4,4,5,5,37.85,42.3,12,イナズマダイモン
6,B,11,コスモラムバック,牡,3,3,10.5, ,106,3,57,,,武藤雅,(美),水野貴広,ゴールドシップ,Giacomo,,その他のエクリプス系,3,15,2中6,3,未勝利,ダ,1800,良,B,武藤,57.0,,7,34.9,6,1.9,8,6,6,9,8,38.40,39.5,7,タケルムサシ
6,B,12,エルドラド,牡,3,16,76.4, , 94,8,57,,*,原田和真,(美),蛯名利弘,ファインニードル,ジャングルポケット,,ナスルーラ系,3,29,3中2,14,未勝利,ダ,1200,稍,B,柴田,57.0,,12,116.2,11,1.4,11,,,7,6,34.50,39.1,11,ガルディーノ
7,,13,ラッキーストーン,牡,3,4,13.9, , 99,5,57,,*,荻野極,(栗),高柳大輔,"Lucky Vega",Galileo,,ニアークティック系,3,22,1阪A,初,未勝利,ダ,1800,良,,田口,57.0,,8,51.2,8,2.3,10,10,10,9,8,38.85,39.3,9,アーサーバローズ
7,,14,カンフーヒーロー,牡,3,11,41.6, , 91,11,55,△,*,長浜鴻緒,(美),的場均,ストロングリターン,"Fusaichi Pegasus",,ネイティヴダンサー系,3,14,2中5,2,未勝利,ダ,1800,良,,木幡,57.0,,16,535.6,9,2.0,15,10,12,14,11,38.90,39.6,5,エイシンニラク
8,,15,ダイユウアドバンス,牝,3,15,75.3, , 91,11,52,▲,*,佐藤翔馬,(美),松永康利,クリソベリル,ディープスカイ,,ロイヤルチャージャー系,3,15,2中6,2,未勝利・牝,ダ,1800,良,,武藤,55.0,,11,186.1,13,2.9,9,12,12,11,12,38.70,41.0,11,スターサンサルー
8,B,16,モズラストセール,牡,3,9,32.9, , 89,15,57,,,木幡巧也,(美),加藤征弘,サートゥルナーリア,"Kitten's Joy",,ニアークティック系,2,1,1東2,初,新馬,芝,1600,良,B,木幡,57.0,,13,111.2,15,1.7,2,,,6,7,37.20,35.4,16,アスクイキゴミ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026040506030405,2026.4.5,日,中山,3中4,5,,未勝利,芝,2000,B,4,稍(暫定),曇(暫定),18,12:10,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ファインブライト,牡,3,8,21.1, , 90,13,57,,*,杉原誠人,(美),佐藤吉勝,アジアエクスプレス,スペシャルウィーク,,ロイヤルチャージャー系,1,24,1中8,4,未勝利,芝,2200,良,,大野,57.0,,15,155.7,16,2.0,7,18,18,16,13,36.56,36.5,11,ミッキーファルコン
1,,2,ゴーントゥファー,セ,3,9,25.7, ,  0,,57,,,横山琉人,(美),小島茂之,ドレフォン,キズナ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,3,カキュウ,牝,3,14,43.0, , 85,14,55,,,柴田善臣,(美),佐藤吉勝,フィエールマン,アグネスデジタル,,ネイティヴダンサー系,2,28,2中1,5,未勝利,芝,2000,良,,柴田,55.0,,15,226.8,16,0.9,17,12,13,14,14,37.29,35.6,5,セットエトワール
2,,4,サンマルフォース,牡,3,13,40.7, , 91,12,55,△,*,長浜鴻緒,(美),和田勇介,フォーウィールドライブ,ロードカナロア,,,3,28,1名5,11,未勝利,芝,1600,良,,長岡,57.0,,15,158.7,9,1.3,11,,11,11,11,36.42,35.0,10,ラプランセス
3,,5,コスモアンタレス,牡,3,7,19.6, ,103,7,57,,,柴田大知,(美),和田勇介,ベンバトル,"French Deputy",,ニアークティック系,3,22,2中8,3,未勝利,芝,2000,良,,柴田,57.0,,10,43.8,10,1.7,8,4,3,4,5,36.00,37.2,13,シーギリヤロック
3,,6,フクスケ,牡,3,16,80.8, , 83,15,57,,,木幡育也,(美),杉浦宏昭,タリスマニック,アドマイヤムーン,,ネイティヴダンサー系,3,22,2中8,2,１勝ｸﾗｽ*,芝,2000,良,,木幡,57.0,,8,246.0,8,3.2,8,8,8,8,8,36.56,37.0,8,ラディアントスター
4,,7,タッカーヴァンバン,牡,3,5,17.7, ,103,7,57,,,吉田豊,(美),田島俊明,シュヴァルグラン,キングカメハメハ,,ネイティヴダンサー系,3,22,2中8,7,未勝利,芝,2000,良,,吉田,57.0,,9,33.1,5,1.0,15,7,7,8,6,36.13,36.2,6,シーギリヤロック
4,B,8,グランフルス,牡,3,12,36.2, , 96,10,57,,,菊沢一樹,(美),矢野英一,イスラボニータ,コンデュイット,,ナスルーラ系,3,14,2中5,17,未勝利,芝,1600,良,B,菊沢,57.0,,11,176.1,8,1.1,5,,13,13,13,36.18,34.8,3,ホウオウギンガ
5,,9,カドドゥディエ,牝,3,11,35.1, ,107,5,52,▲,,遠藤汰月,(美),西田雄一,クラウンレガーロ,エピファネイア,,,1,25,1中9,2,未勝利,芝,1600,良,,遠藤,52.0,▲,4,11.1,5,1.8,4,,7,12,10,35.46,36.0,5,ナイスプレーアスク
5,,10,ファーザーアウェイ,牡,3,4,7.8, ,110,3,57,,,田辺裕信,(美),尾関知人,エピファネイア,ハーツクライ,,ロイヤルチャージャー系,1,17,1中6,11,未勝利,芝,2000,良,,田辺,57.0,,10,28.2,5,0.3,5,11,11,14,14,36.99,34.7,2,レダアトミカ
6,,11,コスモナエマ,牝,3,3,7.6, ,110,3,55,,,津村明秀,(美),手塚貴久,ダノンバラード,"Southern Image",,ロイヤルチャージャー系,3,7,2中3,26,未勝利・牝,芝,2000,稍,B,津村,55.0,,6,20.8,5,0.7,6,5,5,5,4,37.50,36.3,8,サムシングスイート
6,,12,ラインクインビー,牝,3,10,25.8, , 94,11,55,,*,武藤雅,(美),水野貴広,スワーヴリチャード,ネオユニヴァース,,ロイヤルチャージャー系,2,14,1東5,初,未勝利・牝,芝,1800,良,,木幡,55.0,,11,268.7,6,0.9,15,,13,13,13,37.35,33.6,1,ダーリングハースト
7,,13,グレイスルーラー,牝,3,15,45.6, ,100,9,55,,*,丹内祐次,(美),尾形和幸,ルーラーシップ,ダイワメジャー,ネイティヴダンサー系,ロイヤルチャージャー系,1,25,1中9,初,新馬,芝,2000,良,,佐藤,52.0,▲,17,301.9,6,0.5,18,4,4,4,4,38.27,34.6,5,ヤマニンヘルシェ
7,,14,エリュグレイス,牝,3,1,2.3, ,123,1,55,,*,横山武史,(美),和田勇介,エピファネイア,ノヴェリスト,,その他のエクリプス系,3,7,2中3,8,未勝利・牝,芝,2000,稍,,横山,55.0,,1,2.2,3,0.6,3,6,6,7,8,37.59,36.0,4,サムシングスイート
8,,15,マーゴットドライ,セ,3,6,19.0, ,106,6,57,,,木幡巧也,(美),伊坂重信,スワーヴリチャード,Generous,,ニアークティック系,1,31,1東1,初,新馬,芝,1800,良,,木幡,57.0,,3,11.9,5,0.7,7,,9,6,6,37.55,33.8,9,リッツパーティー
8,,16,ショウナンサイオウ,牡,3,2,6.5, ,113,2,57,,*,三浦皇成,(美),奥村武,ドレフォン,ディープインパクト,,ロイヤルチャージャー系,3,8,2中4,2,未勝利,芝,1800,良,,池添,57.0,,2,4.0,5,1.4,5,10,10,5,4,35.75,36.9,8,ラベルセーヌ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026040506030406,2026.4.5,日,中山,3中4,6,,1勝,ダート,1800,,4,重(暫定),曇(暫定),16,12:40,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ウリズンベー,牡,3,5,11.9,>,116,3,57,,,横山武史,(美),萩原清,ルヴァンスレーヴ,キングカメハメハ,,ネイティヴダンサー系,1,17,1中6,11,未勝利,ダ,1800,良,,横山,57.0,,1,1.7,1,-0.9,1,10,10,5,4,38.25,39.0,1,(サムシングニュー)
1,,2,アレンスター,牡,3,2,5.0, ,116,3,57,,*,三浦皇成,(栗),庄野靖志,リオンディーズ,"Candy Ride",,ネイティヴダンサー系,2,15,2京6,連,１勝ｸﾗｽ*,ダ,1900,良,,団野,57.0,,3,4.5,2,0.8,3,2,2,2,2,38.82,37.6,2,ダノンバーボン
2,,3,テンカムテキ,牡,3,3,6.3, ,122,1,57,,,丹内祐次,(美),林徹,ナダル,サウスヴィグラス,,ネイティヴダンサー系,3,14,2中5,9,１勝ｸﾗｽ*,ダ,1800,良,,丹内,57.0,,1,2.5,3,0.3,1,4,4,4,3,37.00,39.7,3,サンダーヴィント
2,,4,プレイメイカー,牝,3,10,20.3,>,110,6,52,▲,*,小林美駒,(美),栗田徹,ベンバトル,ダイワメジャー,,ロイヤルチャージャー系,1,25,1中9,2,未勝利・牝,ダ,1800,良,,横山,55.0,,1,1.2,1,-0.7,1,1,1,1,1,38.70,40.5,3,(キタノエピックアン)
3,,5,ライフイズ,牝,3,16,59.8,>, 78,16,55,,*,石橋脩,(美),鈴木慎太,ガルボ,サウスヴィグラス,,ネイティヴダンサー系,3,4,川崎,13,アクア,ダ,1400,不,,野畑,54.0,,2,,1,-0.8,,1,1,1,1,,----,,(トラペジウム)
3,,6,ケイツーリーブル,牝,3,8,18.6, , 93,15,55,,,津村明秀,(美),千葉直人,ジャスタウェイ,クロフネ,,ニアークティック系,2,18,大井,2,雲取賞G3,ダ,1800,良,,津村,54.0,,8,,4,1.4,,11,11,9,6,,----,,リアライズグリント
4,,7,リヒトミューレ,牡,3,1,5.0, ,115,5,57,,,小沢大仁,(栗),中村直也,ポエティックフレア,アグネスタキオン,,ロイヤルチャージャー系,3,14,1名1,7,１勝ｸﾗｽ*,ダ,1800,良,,小沢,57.0,,7,19.6,2,0.4,10,7,5,3,5,37.75,37.6,4,ドンエレクトス
4,B,8,ジオストラテジー,牡,3,15,38.8,>,106,8,57,,,木幡巧也,(美),牧光二,デクラレーションオブウォー,ファルブラヴ,,ニアークティック系,3,7,2中3,3,未勝利,ダ,1800,重,B,木幡,57.0,,3,6.9,1,-0.2,6,4,3,4,4,37.65,39.6,1,(ライヴジントニック)
5,,9,ピースサイン,牡,3,13,33.4, , 95,13,57,,*,佐々木大,(美),浅利英明,ポエティックフレア,"Le Havre",,ナスルーラ系,1,31,1東1,6,１勝ｸﾗｽ*,ダ,1600,良,,キン,57.0,,9,42.2,10,1.6,4,,,9,11,37.02,37.4,10,リベッチオ
5,,10,エクセルクラウン,牡,3,14,37.2,>,102,10,57,,,横山和生,(美),菊沢隆徳,サトノアラジン,"Super Saver",,,2,15,1東6,3,未勝利,ダ,2100,良,,横山,57.0,,5,14.1,1,-0.4,10,12,12,2,2,38.60,38.1,2,(アイムスティルミー)
6,,11,エムノビアンカ,牝,3,11,21.6,>,101,12,53,△,,長浜鴻緒,(美),古賀慎明,マクフィ,ローエングリン,,ニアークティック系,2,21,1東7,14,未勝利,ダ,1600,良,,長浜,53.0,△,12,94.4,1,-0.0,14,,,12,12,37.14,36.9,1,(ナックスプレンダー)
6,,12,タイセイエムロード,牡,3,12,29.4, , 95,13,54,▲,*,石田拓郎,(美),新開幸一,ゴールドドリーム,キングカメハメハ,,ネイティヴダンサー系,1,10,1中3,4,黒竹賞･1勝*,ダ,1800,良,,大野,57.0,,8,39.2,9,2.0,5,8,8,2,2,37.55,41.0,9,マクリール
7,,13,マーゴットサンズ,牝,3,9,18.8, ,102,10,55,,*,菊沢一樹,(美),伊坂重信,ミスチヴィアスアレックス,ゴールドアリュール,,ロイヤルチャージャー系,12,14,5中4,6,１勝ｸﾗｽ*,ダ,1800,稍,,木幡,55.0,,6,27.5,7,0.8,10,4,5,5,4,38.15,38.8,8,ケイアイアギト
