レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026062102010401,2026.6.21,日,函館,1函4,1,,未勝利,芝,1200,A,2,良(暫定),曇(暫定),16,09:50,牝,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
3,,6,コンティ,牝,3,8,12.9, ,105,7,55,,*,佐々木大,(美),黒岩陽一,キズナ,"Jump Start",,ナスルーラ系,1,31,1東1,初,新馬,芝,1800,良,,ルメ,55.0,,1,1.8,9,0.8,1,,9,10,10,37.65,33.7,6,リッツパーティー
4,,7,トルークマクト,牝,3,11,17.3, , 96,12,55,,*,松本大輝,(栗),福永祐一,ドレフォン,キングカメハメハ,,ネイティヴダンサー系,1,31,1小3,4,未勝利,芝,1800,良,,吉田,55.0,,4,9.0,13,1.4,2,16,16,15,13,35.95,36.3,9,アイドクレース
4,,8,パンキー,牡,3,7,12.1, ,120,1,57,,*,斎藤新,(栗),茶木太樹,ウインブライト,クロフネ,,ニアークティック系,3,28,2阪1,2,未勝利,芝,1600,良,,岩田,57.0,,1,2.5,3,0.3,5,,,3,4,35.70,34.8,7,ラヴリーティアラ
5,,9,ヘクセンハウス,牝,3,9,15.7, ,104,8,55,,*,国分恭介,(栗),吉田直弘,ウインブライト,マイネルラヴ,,ネイティヴダンサー系,5,10,3京6,3,未勝利,芝,1600,良,,丹内,55.0,,6,12.0,8,0.7,7,,,5,5,35.40,34.8,9,パーシャングレー
5,,10,マイネルディザイア,牡,3,14,53.7, , 99,11,56,☆,*,長浜鴻緒,(美),室井潔,イスラボニータ,アグネスデジタル,,ネイティヴダンサー系,5,23,1新7,12,未勝利,芝,1400,稍,,石神,54.0,▲,8,20.4,8,0.4,15,,,10,7,36.00,35.7,5,ミスターマーボー
6,,11,ヒシナスキロ,牝,3,1,6.0, ,119,2,55,,*,丹内祐次,(美),堀宣行,コントレイル,"Tiz Wonderful",,マンノウォー系,5,16,2東7,初,未勝利・牝,芝,2000,良,,レー,55.0,,2,2.9,2,0.0,9,,9,9,8,37.24,33.4,1,カンティーナ
6,,12,アーデルブリックス,牡,3,2,6.2, ,109,5,55,△,*,舟山瑠泉,(栗),坂口智康,ブリックスアンドモルタル,アグネスタキオン,,ロイヤルチャージャー系,4,12,1福2,10,未勝利,芝,1800,良,,亀田,57.0,,9,14.1,3,0.2,6,1,1,2,1,37.00,35.7,9,マイネルクオリア
7,B,13,グランフルス,牡,3,13,48.6, ,101,10,57,,*,岩田康誠,(美),矢野英一,イスラボニータ,コンデュイット,,ナスルーラ系,5,17,2東8,6,未勝利,芝,1800,良,B,ディ,57.0,,9,168.8,10,1.2,6,,8,11,12,37.05,34.2,11,クカイリモク
7,,14,レジーナレガリア,牝,3,5,7.7, , 90,14,55,,,小沢大仁,(栗),石坂公一,レイデオロ,ダイワメジャー,,ロイヤルチャージャー系,2,14,1小7,7,未勝利・牝,ダ,1700,良,,小沢,55.0,,8,38.8,14,3.0,10,10,12,12,14,38.24,40.9,15,ペンダント
8,,15,デルマノリクラ,牡,3,16,157.1, , 88,15,54,▲,*,遠藤汰月,(美),勢司和浩,レッドファルクス,キングカメハメハ,,ネイティヴダンサー系,4,19,3中8,3,未勝利,芝,2000,良,,木幡,57.0,,16,533.6,10,1.1,14,12,11,11,11,37.03,35.1,4,ウェイクフィールド
