レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026090601020601,2026.9.6,日,札幌,2札6,1,,未勝利,ダート,1700,,4,稍(暫定),晴(暫定),14,09:50,牝,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
6,,12,ブリリアンブルーム,牝,3,14,55.3, , 90,14,51,★,*,河原田菜,(栗),西村真幸,サトノダイヤモンド,"Reliable Man",,,7,26,1札2,5,未勝利,芝,2000,良,,小林,52.0,▲,10,102.3,10,1.7,12,2,2,2,2,36.73,36.9,11,ミッキーテネシー
7,B,13,スリールーディカ,牝,3,7,18.4, ,101,7,55,,*,浜中俊,(栗),橋田宜長,"Saxon Warrior","Due Diligence",,,8,2,1札4,3,未勝利,芝,2000,良,,丹内,55.0,,3,7.9,9,1.6,5,5,5,5,7,36.43,37.3,9,ウインベルチェーロ
7,,14,サクセスブルー,牡,3,11,30.9, ,102,6,57,,*,小野楓馬,(美),秋本大介,レイデオロ,ハーツクライ,,ロイヤルチャージャー系,8,30,2札4,3,未勝利,ダ,1700,稍,,丹内,57.0,,8,17.1,3,0.8,8,7,8,7,7,37.04,38.9,4,ポップアップ
8,B,15,フクチャンブラック,牡,3,9,21.4, , 97,12,57,,,松本大輝,(栗),高橋康之,キタサンブラック,Teofilo,,ニアークティック系,8,22,2札1,3,未勝利,芝,2600,良,,松本,57.0,,10,118.7,5,1.0,8,11,10,8,6,37.62,37.0,2,フィエールシャンテ
8,,16,インテンスゲイズ,牝,3,5,8.0, ,109,4,55,,,斎藤新,(美),矢嶋大樹,ゴールドシップ,スクリーンヒーロー,,ロイヤルチャージャー系,8,30,2札4,3,未勝利,芝,2000,良,,斎藤,55.0,,11,33.4,2,0.1,14,6,5,5,7,37.54,35.6,6,デルマフジ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026090601020606,2026.9.6,日,札幌,2札6,6,,1勝,ダート,1000,,2,稍(暫定),晴(暫定),12,12:40,,定量,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,キャンドルマス,牡,5,6,30.3, , 96,9,58,,*,鮫島克駿,(栗),小崎憲,パイロ,アドマイヤムーン,ナスルーラ系,ネイティヴダンサー系,7,19,1函C,2,１勝ｸﾗｽ,ダ,1000,不,,武豊,58.0,,4,6.8,9,0.9,7,,,9,7,36.30,34.7,4,フレンズプラス
2,,2,ステラノヴァ,牡,4,8,36.3, ,117,2,57,☆,,長浜鴻緒,(美),水野貴広,ベストウォーリア,フジキセキ,,ロイヤルチャージャー系,8,30,2札4,3,１勝ｸﾗｽ,ダ,1000,稍,,長浜,57.0,☆,6,28.7,2,0.0,7,,,4,4,36.60,35.0,1,プルミエールパス
3,,3,シェイプオブユー,牝,3,9,36.7,>,104,7,54,,,川又賢治,(栗),吉村圭司,タワーオブロンドン,"Broken Vow",,ネイティヴダンサー系,8,23,2札2,9,未勝利・牝,ダ,1000,良,,川又,55.0,,2,7.6,1,-0.0,3,,,1,1,35.25,35.7,5,(アイビーミャーオ)
