レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026020810010601,2026.2.8,日,小倉,1小6,1,,未勝利,ダート,1700,,4,良,曇,16,09:45,,馬齢,３歳
2,B,2,ハッピービバーク,牝,4,458,- 4,- 4,12,124.3, , 88,12,52,▲,*,舟山瑠泉,(美),嘉藤貴行,ルヴァンスレーヴ,ロードカナロア,,,1,25,1小2,10,１勝ｸﾗｽ,ダ,1000,良,B,小林,53.0,▲,8,23.6,14,3.6,12,,,11,13,36.30,38.3,13,ララアヴリル
2,,3,ミラクルキャッツ,牝,6,470,- 2,- 2,3,4.5, ,102,4,56,,*,丹内祐次,(美),堀宣行,キンシャサノキセキ,"Running Stag",ロイヤルチャージャー系,ナスルーラ系,12,21,5中6,17,１勝ｸﾗｽ,ダ,1800,重,,佐々,56.0,,10,30.1,5,0.7,1,6,6,6,6,37.05,37.9,7,コンティオ
3,,4,ヴァイオパイシーズ,牝,4,460,  0,0,9,47.2, , 91,9,55,,*,菊沢一樹,(美),和田勇介,ニューイヤーズデイ,ネオユニヴァース,,ロイヤルチャージャー系,2,1,1小4,15,１勝ｸﾗｽ・牝,ダ,1700,良,,松若,55.0,,13,76.9,14,1.8,14,2,3,4,6,37.58,39.6,14,キャットテイル
3,,5,ピリカサンライズ,牝,4,446,+10,+10,10,71.7, , 90,10,51,★,*,河原田菜,(栗),牧浦充徳,サトノクラウン,Monsun,,その他のエクリプス系,11,24,3福6,16,１勝ｸﾗｽ,芝,2000,良,,西村,54.0,,9,22.2,13,1.0,8,11,11,9,7,36.99,35.3,10,イガッチ
4,,6,ノーマジック,牝,5,468,+ 2,+ 2,14,167.3, , 85,13,56,,,小林凌大,(美),戸田博文,ストロングリターン,ディープインパクト,,ロイヤルチャージャー系,1,31,1小3,10,障害未勝利,障芝,2860,良,,小林,57.0,▲,--,,消,----,,,,,,,----,,レッドラマンシュ
4,B,7,ウィンターガーデン,牝,5,510,+16,+16,6,16.5, , 97,7,56,,*,松若風馬,(栗),武幸四郎,リアルインパクト,Halling,,ネイティヴダンサー系,11,22,4京5,10,１勝ｸﾗｽ・牝,ダ,1800,良,B,ルメ,56.0,,9,37.2,10,1.6,9,13,13,12,11,38.40,37.7,5,ヴァンアグレアブル
5,B,8,ハギノコラソン,牝,4,472,+ 2,+ 2,2,3.8, ,107,3,53,◇,*,今村聖奈,(栗),寺島良,ミッキーアイル,シンボリクリスエス,,ロイヤルチャージャー系,1,17,1京6,2,１勝ｸﾗｽ,ダ,1800,良,B,岩田,55.0,,3,5.6,3,1.2,4,5,5,5,6,38.15,37.7,3,ロカヒ
5,,9,ヴェレノージ,牝,6,538,+ 2,+ 2,15,215.1, , 84,14,54,△,*,柴田裕一,(美),田中剛,モーリス,サクラバクシンオー,,ナスルーラ系,2,1,1小4,16,１勝ｸﾗｽ,ダ,1000,良,,横山,56.0,,13,227.4,14,1.6,10,,,12,12,36.45,36.0,5,トーアジョウトウ
6,,10,プルーヴンウィナー,牝,5,498,- 4,- 4,7,18.9, , 95,8,53,▲,,古川奈穂,(栗),矢作芳人,キズナ,"Pollard's Vision",,ネイティヴダンサー系,1,24,1小1,10,１勝ｸﾗｽ,ダ,2400,良,,古川,53.0,▲,4,14.6,6,2.1,5,6,6,7,7,39.47,39.2,6,ベイラム
6,,11,ブライティアブーケ,牝,4,430,+ 2,+ 2,8,27.6, ,100,5,55,,*,杉原誠人,(美),田村康仁,カレンブラックヒル,ダイタクリーヴァ,,ロイヤルチャージャー系,1,31,1小3,11,１勝ｸﾗｽ,芝,1200,良,,今村,54.0,◇,11,33.1,13,1.2,12,,,3,3,33.40,35.3,17,フォティック
7,,12,アロマフェリス,牝,4,394,- 2,- 2,1,3.7, ,117,1,55,,*,斎藤新,(栗),辻野泰之,レイデオロ,ディープインパクト,,ロイヤルチャージャー系,12,14,5阪4,14,１勝ｸﾗｽ・牝,ダ,1800,良,,横山,55.0,,3,7.8,2,0.1,9,6,6,4,2,38.35,38.0,5,マハナ
7,B,13,ノーブルアクト,牝,6,516,- 2,- 2,4,6.3, ,110,2,53,▲,,水沼元輝,(美),上原博之,マクフィ,ゼンノロブロイ,,ロイヤルチャージャー系,2,1,1小4,10,１勝ｸﾗｽ・牝,ダ,1700,良,B,水沼,53.0,▲,4,8.5,5,0.5,4,11,12,13,10,37.91,37.7,4,キャットテイル
8,,14,ラテライト,牝,4,458,+12,+12,5,7.8, ,100,5,55,,*,鮫島克駿,(栗),松下武士,ブリックスアンドモルタル,ゴールドアリュール,,ロイヤルチャージャー系,12,14,5阪4,連,１勝ｸﾗｽ・牝,ダ,1800,良,,菱田,55.0,,7,16.2,5,0.6,3,6,7,10,8,38.70,37.8,3,マハナ
8,B,15,ココボロ,牝,5,524,- 4,- 4,13,156.2, , 90,10,53,▲,,土田真翔,(美),松山将樹,ビッグアーサー,マーベラスサンデー,,ロイヤルチャージャー系,9,27,4中8,3,１勝ｸﾗｽ・牝,ダ,1800,良,,土田,53.0,▲,16,657.0,11,1.4,13,6,5,11,13,38.90,38.4,7,レディーフランシス
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026020810010608,2026.2.8,日,小倉,1小6,8,,1勝,芝,1800,A,4,良,曇,16,13:35,,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,スタードメイソン,牝,4,408,+20,+20,8,18.1,>, 95,6,52,▲,,和田陽希,(栗),藤原英昭,ブリックスアンドモルタル,Frankel,,ニアークティック系,8,30,2札3,5,未勝利,芝,2000,稍,,和田,52.0,▲,13,108.3,1,-0.2,10,9,10,10,5,37.20,37.1,1,(マザーズウィル)
1,,2,モズイージス,牡,5,472,- 4,- 4,10,52.6, ,  0,,56,△,*,柴田裕一,(栗),高橋康之,サンダースノー,ハービンジャー,,ニアークティック系,11,30,高知,2,広島県,ダ,1600,良,,佐原,57.0,,2,,1,-0.7,,1,1,1,1,,----,,(ピストンボーイ)
2,,3,エアビッグマム,牝,4,514,+ 8,+ 8,1,3.5, ,119,1,54,☆,,西塚洸二,(栗),笹田和秀,ブリックスアンドモルタル,ロックオブジブラルタル,,ニアークティック系,12,6,5名1,6,１勝ｸﾗｽ,芝,2000,良,,西塚,54.0,☆,6,10.3,3,0.4,2,5,4,4,4,36.47,34.3,12,アオイタケル
2,,4,アストラッド,牝,5,410,- 6,- 6,11,64.1, , 94,10,53,▲,,小林美駒,(美),和田正一,ダノンバラード,Galileo,,ニアークティック系,1,25,1小2,18,１勝ｸﾗｽ・牝,芝,1800,良,,小林,53.0,▲,15,152.7,10,1.3,13,5,7,2,2,34.95,37.7,11,ウインシャーガス
3,,5,サイモンイロハニー,牝,4,414,- 8,- 8,16,118.8, , 84,15,52,▲,*,橋木太希,(栗),谷潔,ゴールドシップ,ダノンシャンティ,,ロイヤルチャージャー系,1,18,1京7,10,１勝ｸﾗｽ,芝,2400,良,,田口,55.0,,11,169.4,10,1.6,9,7,7,10,10,37.27,36.4,7,オメガナビゲーター
3,,6,シャインバオバブ,牡,4,516,+ 8,+ 8,6,14.6, , 93,11,57,,*,松本大輝,(栗),本田優,シルバーステート,ルーラーシップ,,ネイティヴダンサー系,12,14,5名4,7,１勝ｸﾗｽ,芝,1600,稍,,黛弘,57.0,,7,17.2,12,0.7,11,,15,15,13,37.14,34.4,6,ウインベアトリス
4,,7,スピアッジャローザ,牝,4,462,+ 6,+ 6,7,17.5, , 95,6,55,,*,横山琉人,(美),蛯名利弘,ビーチパトロール,ジャングルポケット,,ナスルーラ系,11,29,5東7,5,１勝ｸﾗｽ,芝,2400,良,,岩田,54.0,,4,12.4,12,2.0,6,14,15,16,15,36.63,35.6,8,サトノパトリオット
4,,8,ロジウムエポック,牡,6,494,+18,+18,13,74.4, , 87,13,55,▲,,舟山瑠泉,(美),村田一誠,サトノクラウン,キングカメハメハ,,ネイティヴダンサー系,11,24,3福6,3,１勝ｸﾗｽ,芝,2000,良,,舟山,55.0,▲,13,109.4,11,0.9,15,16,16,15,14,37.16,34.8,5,イガッチ
5,,9,ドゥラルーナ,牝,4,462,+ 8,+ 8,12,65.2, , 90,12,55,,*,小沢大仁,(栗),清水久詞,ドゥラメンテ,ダンスインザダーク,,ロイヤルチャージャー系,12,7,5名2,6,１勝ｸﾗｽ,芝,1400,良,,河原,51.0,★,13,130.4,16,0.8,13,,,4,4,34.80,34.8,17,レーヴジーニアル
5,,10,ラッキーダンス,牝,4,450,+16,+16,14,87.4,+, 95,6,52,▲,*,石田拓郎,(美),新開幸一,カリフォルニアクローム,ダンスインザダーク,,ロイヤルチャージャー系,11,22,4京5,2,２勝ｸﾗｽ,芝,2000,良,,田口,54.0,,14,245.4,13,2.5,10,4,5,8,9,36.60,36.3,13,ミッキーゴールド
6,,11,クイーンズワーフ,牝,5,450,- 4,- 4,5,12.4, ,104,5,52,★,*,河原田菜,(美),青木孝文,アルアイン,キンシャサノキセキ,,ロイヤルチャージャー系,12,21,5名6,2,１勝ｸﾗｽ・牝,芝,1600,稍,,菊沢,56.0,,6,15.2,7,0.5,2,,5,6,7,36.66,35.5,8,ノクナレア
6,,12,マイネルアウルム,牡,4,438,+ 2,+ 2,4,6.4, ,119,1,54,▲,,石神深道,(美),伊藤伸一,ゴールドシップ,アグネスタキオン,,ロイヤルチャージャー系,1,25,1小2,8,１勝ｸﾗｽ,芝,2000,良,,石神,54.0,▲,4,8.6,2,0.0,5,3,3,3,3,36.90,33.9,5,ヤコブセン
7,,13,グランセゾン,牝,4,464,  0,0,3,5.5, ,110,4,52,▲,,田山旺佑,(美),栗田徹,オルフェーヴル,Curlin,,ネイティヴダンサー系,1,25,1小2,14,１勝ｸﾗｽ・牝,芝,1800,良,,田山,52.0,▲,3,5.0,6,0.5,10,6,5,6,3,35.10,36.6,7,ウインシャーガス
7,,14,フォルテフィオーレ,牡,5,458,+ 2,+ 2,2,4.0, ,112,3,58,,*,斎藤新,(美),上原佑紀,ドゥラメンテ,ディープインパクト,,ロイヤルチャージャー系,2,1,1小4,11,１勝ｸﾗｽ・若,芝,1800,良,,舟山,55.0,▲,9,20.4,2,0.0,6,5,6,6,7,36.10,33.7,1,クラヴァンス
8,,15,ヴォラヴィア,牡,4,462,-10,-10,9,32.6, , 95,6,55,△,*,鷲頭虎太,(栗),杉山佳明,エイシンフラッシュ,リンカーン,,ロイヤルチャージャー系,1,31,2京1,15,１勝ｸﾗｽ,芝,1600,良,,永島,55.0,◇,15,113.4,11,0.8,17,,,1,1,35.58,35.6,16,ダイヤモンドハンズ
8,,16,キタノクニカラ,牝,4,398,+10,+10,15,92.0, , 87,13,52,▲,,古川奈穂,(美),小島茂之,ダノンバラード,アイルハヴアナザー,,ネイティヴダンサー系,12,14,5名4,3,１勝ｸﾗｽ,芝,1600,稍,,古川,52.0,▲,13,119.1,11,0.7,7,,14,13,13,37.14,34.4,6,ウインベアトリス
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026020810010609,2026.2.8,日,小倉,1小6,9,かささぎ賞,1勝,芝,1200,A,2,良,曇,18,14:05,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,フィオラーノ,牡,3,452,+14,+14,8,19.3,>,102,7,57,,,松本大輝,(栗),吉田直弘,インディチャンプ,エンパイアメーカー,,ネイティヴダンサー系,6,28,1函5,初,新馬,芝,1200,稍,,松本,54.0,☆,3,5.0,1,-0.1,8,,,2,2,34.60,35.5,4,(チョウブク)
2,,2,ミトノリン,牝,3,474,+ 2,+ 2,4,6.5,>,107,3,55,,*,丹内祐次,(栗),前川恭子,アメリカンペイトリオット,ディープインパクト,,ロイヤルチャージャー系,1,25,1小2,4,未勝利,芝,1200,良,,斎藤,55.0,,3,5.7,1,-0.1,3,,,4,4,34.20,33.8,2,(マイネルユーゲント)
2,,3,カイショー,牝,3,450,- 2,- 2,1,3.4, ,120,1,55,,*,斎藤新,(栗),長谷川浩,スワーヴリチャード,ロードカナロア,,,1,24,1小1,7,萌黄賞･1勝*,芝,1200,良,,ルメ,55.0,,2,3.8,2,0.2,1,,,4,4,33.50,34.4,6,ルージュサウダージ
3,B,4,ネネキリマル,牡,3,474,- 6,- 6,3,5.7, , 88,13,57,,*,国分恭介,(栗),河嶋宏樹,ビッグアーサー,ディープインパクト,,ロイヤルチャージャー系,12,27,5阪7,7,万両賞･1勝*,芝,1400,良,,ジェ,56.0,,8,18.4,9,1.3,1,,,9,9,35.63,34.4,8,アスミル
3,,5,ジャスパールビー,牝,3,434,- 8,- 8,11,73.0, , 99,10,55,,,田山旺佑,(栗),森秀行,Leinster,"Pioneerof the Nile",,ネイティヴダンサー系,12,6,5阪1,2,さざんか･1勝,芝,1200,良,,田山,55.0,,5,12.8,7,1.9,4,,,2,2,35.40,35.6,8,フォーゲル
4,,6,ワタシイノッテマス,牡,3,442,-15,-15,14,201.9, ,  0,,57,,,丸野勝虎,[地],角田輝也,ガルボ,フレンチデピュティ,,ニアークティック系,1,29,名古,2,桃色梅,ダ,1500,良,,丸野,57.0,,7,,3,0.6,,11,10,10,5,,----,,ヴェリタスポルタ
4,,7,ラスベガスサイン,牝,3,408,  0,0,7,16.7, ,102,7,55,,*,小林美駒,(栗),長谷川浩,シルバーステート,Dubawi,,ネイティヴダンサー系,12,13,5名3,14,つわぶき･1勝,芝,1400,良,,松山,55.0,,6,27.1,6,0.6,7,,,3,3,34.28,34.8,6,プレセピオ
5,B,8,ハネマン,牝,3,418,- 4,- 4,15,208.6,>, 73,14,55,,*,嶋田純次,(美),伊坂重信,ファインニードル,ハービンジャー,,ニアークティック系,2,1,1小4,10,未勝利,芝,1200,良,B,今村,53.0,◇,9,37.4,18,2.8,11,,,5,7,34.00,36.6,18,デルマリシリ
5,,9,トップアタック,牡,3,460,- 2,- 2,5,7.0, ,117,2,57,,*,松若風馬,(栗),小椋研介,サトノダイヤモンド,ロードカナロア,,,1,24,1小1,7,萌黄賞･1勝*,芝,1200,良,,松山,57.0,,1,2.1,6,0.7,2,,,2,2,33.20,35.2,11,ルージュサウダージ
6,,10,ドルチェミスト,牝,3,444,  0,0,6,16.4, ,103,6,55,,*,鮫島克駿,(栗),小栗実,タリスマニック,"Gone West",,ネイティヴダンサー系,1,24,1小1,9,萌黄賞･1勝*,芝,1200,良,,石川,55.0,,8,65.0,4,0.4,6,,,8,8,34.00,34.1,3,ルージュサウダージ
6,,11,クワイエットアイ,牡,3,466,+10,+10,9,19.5,>,106,5,57,,,柴田裕一,(栗),中竹和也,"St Mark's Basilica","Deep Impact",,,7,20,1函C,2,未勝利*,芝,1200,良,,柴田,52.0,▲,3,6.0,1,-0.1,3,,,1,1,33.80,35.3,5,(ロンドンオービタル)
7,,12,エンヴィーミー,牝,3,450,-10,-10,12,86.4,+, 97,11,55,,*,石神深道,(栗),森秀行,Munnings,Tapit,ネイティヴダンサー系,ナスルーラ系,11,16,3福4,8,福島２歳,芝,1200,良,,丸山,55.0,,9,23.6,14,0.9,2,,,10,11,34.30,35.8,10,タマモイカロス
7,,13,ジュジュドール,牝,3,442,- 4,- 4,13,125.7, , 93,12,55,,,横山琉人,(栗),西園翔太,レイデオロ,"Exceed And Excel",,ニアークティック系,1,24,1小1,18,萌黄賞･1勝*,芝,1200,良,,横山,55.0,,9,99.2,8,0.7,11,,,6,6,33.80,34.6,7,ルージュサウダージ
8,,14,ポペット,牝,3,424,+ 6,+ 6,2,5.5, ,101,9,55,,*,古川吉洋,(栗),高橋康之,サトノクラウン,エピファネイア,,,1,17,1中6,8,菜の花賞･1勝,芝,1600,良,,横山,55.0,,1,2.1,7,0.5,4,,8,6,7,36.30,34.4,3,アメティスタ
8,,15,クリエープキー,牝,3,448,+ 2,+ 2,10,21.8, ,107,3,55,,,富田暁,(美),牧光二,ミッキーアイル,"Spirit One",,ニアークティック系,1,24,1小1,6,萌黄賞･1勝*,芝,1200,良,,富田,55.0,,4,11.8,5,0.4,4,,,4,4,33.50,34.6,7,ルージュサウダージ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026020810010610,2026.2.8,日,小倉,1小6,10,由布院特別,2勝,ダート,1700,,4,良,曇,16,14:40,,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,メイショウソウセキ,牡,4,518,+30,+30,14,70.8, , 95,12,57,,*,角田大和,(栗),松永幹夫,マジェスティックウォリアー,スペシャルウィーク,,ロイヤルチャージャー系,8,24,4名2,2,大府特別･2勝,ダ,1800,良,,永島,55.0,,10,30.1,15,2.9,14,1,1,2,2,37.05,41.7,15,パカーラン
1,,2,ライフゲート,セ,4,516,  0,0,1,4.8, ,116,4,57,,*,丹内祐次,(美),伊藤圭三,マインドユアビスケッツ,セイントアレックス,,ネイティヴダンサー系,1,25,1小2,7,響灘特別･2勝,ダ,1700,良,,菊沢,57.0,,6,10.8,4,0.2,6,7,7,6,5,37.85,36.6,3,アイウィル
2,,3,タイヨウフレア,牝,4,508,- 6,- 6,11,42.7, , 97,10,55,,*,古川吉洋,(美),杉浦宏昭,ドレフォン,ヴィクトワールピサ,,ロイヤルチャージャー系,1,18,1中7,9,２勝ｸﾗｽ・牝,ダ,1800,良,,大野,55.0,,12,78.3,9,1.9,7,14,14,15,8,37.95,39.6,6,レディーフランシス
2,,4,マルカブリッツ,牡,6,492,+ 2,+ 2,13,59.7, , 99,8,58,,*,小沢大仁,(栗),福永祐一,エイシンフラッシュ,シンボリクリスエス,,ロイヤルチャージャー系,11,16,4京4,10,２勝ｸﾗｽ,ダ,1800,良,,津村,58.0,,6,37.8,12,1.8,6,10,10,8,7,36.80,39.0,12,ゴールデンクラウド
3,,5,キングロコマイカイ,牡,7,496,- 6,- 6,16,123.7, , 91,16,58,,*,菊沢一樹,(栗),畑端省吾,キングカメハメハ,ハーツクライ,ネイティヴダンサー系,ロイヤルチャージャー系,1,25,1小2,79,響灘特別･2勝,ダ,1700,良,,中井,58.0,,16,276.9,11,1.1,13,9,9,9,12,37.96,37.3,11,アイウィル
3,,6,ギマール,牡,5,456,- 2,- 2,4,5.7, ,118,3,58,,,国分恭介,(栗),岡田稲男,カレンブラックヒル,ブライアンズタイム,,ロイヤルチャージャー系,1,25,1小2,7,響灘特別･2勝,ダ,1700,良,,国分,58.0,,8,16.4,2,0.0,2,7,7,8,5,37.91,36.3,2,アイウィル
4,,7,グレイスオブゴッド,牝,6,490,+ 6,+ 6,15,75.4, , 98,9,56,,*,長岡禎仁,(栗),緒方努,ラニ,スキャターザゴールド,,ネイティヴダンサー系,11,9,3福2,11,河北新報･2勝,ダ,1700,良,,国分,56.0,,13,93.6,6,0.6,14,14,14,14,10,37.64,37.1,2,アレナパラシオ
4,,8,パフ,牡,5,484,  0,0,2,5.4, ,122,2,58,,,西塚洸二,(栗),橋口慎介,レイデオロ,アグネスタキオン,,ロイヤルチャージャー系,1,25,1小2,11,響灘特別･2勝,ダ,1700,良,,西塚,58.0,,3,6.6,3,0.1,4,2,2,2,2,37.64,36.9,5,アイウィル
5,,9,ポッドフォルク,牡,4,494,- 2,- 2,3,5.6, ,125,1,57,,*,中井裕二,(栗),西園正都,ルヴァンスレーヴ,キングカメハメハ,,ネイティヴダンサー系,12,13,5名3,4,鳴海特別･2勝,ダ,1800,良,,松山,57.0,,1,2.1,4,0.3,2,1,1,1,2,38.15,37.3,10,アラレタバシル
5,,10,ディアウス,牡,4,454,- 6,- 6,5,7.8,>,109,6,57,,*,吉田隼人,(栗),吉岡辰弥,シニスターミニスター,"Seattle Fitz",ナスルーラ系,,8,17,1札8,3,１勝ｸﾗｽ,ダ,1700,稍,,北村,55.0,,1,2.8,1,-0.1,1,3,3,3,2,36.98,37.4,1,(ホウオウバローロ)
6,B,11,サンキャメロン,牝,5,468,+ 8,+ 8,10,40.2, , 96,11,56,,,松本大輝,(美),上原博之,アニマルキングダム,ヨハネスブルグ,,ニアークティック系,11,15,3福3,14,西郷特Ｈ･2勝,ダ,1700,良,B,松本,52.0,,14,96.8,7,1.5,6,4,4,4,5,37.69,38.3,11,テーオールビー
6,B,12,タイセイミッション,セ,5,534,  0,0,6,8.0, ,111,5,58,,,黛弘人,(美),伊藤圭三,キタサンブラック,ノヴェリスト,,その他のエクリプス系,12,13,5名3,4,鳴海特別･2勝,ダ,1800,良,B,黛弘,58.0,,5,11.7,7,0.6,6,4,5,2,2,38.20,37.5,13,アラレタバシル
7,,13,グランキングオー,牡,4,456,  0,0,8,22.9, ,101,7,57,,*,鮫島克駿,(栗),高橋康之,シニスターミニスター,ゴールドアリュール,ナスルーラ系,ロイヤルチャージャー系,1,25,1小2,9,響灘特別･2勝,ダ,1700,良,,永島,57.0,,7,14.8,13,1.5,12,3,3,3,3,37.69,38.2,14,アイウィル
7,,14,サンライズシュガー,牡,4,528,+10,+10,7,15.8,>, 95,12,57,,,加藤祥太,(栗),小林真也,キタサンブラック,ロージズインメイ,,ロイヤルチャージャー系,12,6,5阪1,12,１勝ｸﾗｽ,ダ,1800,良,,加藤,57.0,,11,76.5,1,-0.1,13,2,2,2,2,37.95,37.7,3,(メイショウオグマ)
8,B,15,アストラカ,セ,5,502,+ 2,+ 2,9,37.6, , 95,12,58,,*,富田暁,(栗),石坂公一,ドレフォン,ダイワメジャー,,ロイヤルチャージャー系,10,26,3京9,31,嵯峨野Ｈ･2勝,ダ,1400,重,B,吉村,55.0,,14,182.3,9,1.1,11,,,14,11,35.55,36.5,6,ピエマンソン
8,,16,ヤマニンガラッシア,牡,9,448,- 6,- 6,12,45.3, , 95,12,58,,*,横山琉人,(美),辻哲英,ディープインパクト,タイキシャトル,ロイヤルチャージャー系,ロイヤルチャージャー系,12,14,5中4,23,霞ヶ浦特･2勝,芝,1800,稍,,菅原,58.0,,9,44.7,7,0.6,7,5,5,7,6,36.70,36.0,6,イガッチ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026020810010611,2026.2.8,日,小倉,1小6,11,小倉日経賞,ｵｰﾌﾟﾝ,芝,2000,A,4,良,曇,18,15:15,,別定,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,B,1,コスモブッドレア,牡,5,490,+ 8,+ 8,10,30.0, , 94,8,57,,*,菊沢一樹,(美),小野次郎,ゴールドシップ,ソングオブウインド,,ネイティヴダンサー系,12,21,5中6,5,ディセン(L),芝,1800,重,B,石川,57.0,,10,20.1,14,1.9,4,3,5,5,7,36.25,36.8,14,ドラゴンブースト
2,,2,ヴィンセンシオ,牡,4,512,+10,+10,1,3.4, ,120,2,56,,*,吉田隼人,(美),森一誠,リアルスティール,キングカメハメハ,,ネイティヴダンサー系,12,13,5名3,18,中日新聞ＨG3,芝,2000,良,,杉原,56.0,,6,14.1,9,0.7,5,3,3,3,3,35.91,34.5,13,シェイクユアハート
3,,3,ザイツィンガー,牡,10,430,- 4,- 4,12,121.3, , 91,10,57,,*,松若風馬,(栗),牧田和弥,ドリームジャーニー,クロフネ,ロイヤルチャージャー系,ニアークティック系,11,22,4京5,12,シトリン,ダ,1900,良,,国分,57.0,,16,453.0,10,1.9,16,14,14,11,12,37.15,38.3,9,ムルソー
4,,4,バトルボーン,牡,7,504,+ 4,+ 4,2,4.4, ,122,1,58,,*,杉原誠人,(美),林徹,シルバーステート,ジャングルポケット,,ナスルーラ系,1,19,1名7,37,日経新春ＨG2,芝,2200,良,,横山,57.0,,11,35.6,8,1.4,13,4,4,4,4,35.29,37.1,9,ロードデルレイ
5,,5,キングノジョー,牡,4,456,- 4,- 4,3,6.4,>, 99,6,56,,,舟山瑠泉,(美),田中博康,シルバーステート,"Royal Anthem",,ニアークティック系,1,25,1小2,10,壇之浦Ｓ･3勝,芝,1800,良,,舟山,57.0,,3,5.3,3,0.2,2,2,2,2,2,35.90,33.8,7,エラトー
5,,6,マイネルメモリー,牡,6,476,- 4,- 4,7,16.8, ,107,3,57,,*,丹内祐次,(栗),宮徹,ゴールドシップ,スターオブコジーン,,ナスルーラ系,1,25,1中9,5,アメリカG2,芝,2200,良,,佐々,57.0,,13,258.1,15,1.5,15,7,8,7,8,36.19,35.8,13,ショウヘイ
6,,7,カネフラ,牡,6,452,  0,0,11,89.7, , 94,8,57,,*,松本大輝,(栗),高橋康之,グランデッツァ,キングカメハメハ,,ネイティヴダンサー系,12,13,5名3,10,中日新聞ＨG3,芝,2000,良,,斎藤,53.0,,17,216.3,17,2.4,14,18,18,17,17,37.16,33.3,6,シェイクユアハート
6,,8,ドラゴンヘッド,牡,6,460,  0,0,8,26.2,>, 78,12,57,,*,横山琉人,(美),武藤善則,ラブリーデイ,アドマイヤムーン,,ネイティヴダンサー系,1,25,1小2,6,壇之浦Ｓ･3勝,芝,1800,良,,武藤,58.0,,9,40.5,6,0.5,9,9,10,9,10,36.20,33.5,3,エラトー
7,,9,ダンテスヴュー,牡,7,480,+12,+12,9,27.5, , 87,11,57,,*,古川吉洋,(栗),友道康夫,キングカメハメハ,フレンチデピュティ,ネイティヴダンサー系,ニアークティック系,10,25,3京8,11,カシオペ(L),芝,1800,良,,小崎,57.0,,10,91.3,8,0.5,9,,,5,6,35.60,34.3,6,オーロラエックス
7,B,10,レーゼドラマ,牝,4,474,  0,0,6,8.8, ,104,4,54,,*,斎藤新,(栗),辻野泰之,キズナ,"Burning Roma",,,10,19,3京7,11,秋華賞G1,芝,2000,良,,藤岡,55.0,,15,78.0,17,3.8,15,17,17,17,18,36.21,37.6,17,エンブロイダリー
