レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026092706040901,2026.9.27,日,中山,4中9,1,,未勝利,ダート,1200,,2,重(暫定),曇(暫定),16,10:00,牝,馬齢,２歳
8,,10,リンカーンバローズ,牡,2,2,5.2, ,  0,,55,,,武豊,(栗),清水久詞,キタサンブラック,Manduro,,その他のエクリプス系,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026092706040906,2026.9.27,日,中山,4中9,6,,1勝,ダート,1800,,4,重(暫定),曇(暫定),16,12:55,,定量,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,アルデラックス,牡,4,8,18.6,>,114,3,58,,*,松岡正海,(美),村田一誠,キタサンブラック,チーフベアハート,,ニアークティック系,9,13,4中3,33,未勝利,ダ,1800,不,,戸崎,57.0,,1,1.8,1,-0.0,1,8,8,8,5,37.60,38.6,1,(エマージェンス)
1,,2,ソロモン,牡,4,10,25.3, , 94,12,58,,,佐々木大,(美),堀宣行,ミッキーアイル,ハービンジャー,,ニアークティック系,3,15,2名1,24,１勝ｸﾗｽ*,ダ,1800,良,,佐々,57.0,,6,13.9,13,3.4,4,8,9,9,10,38.05,40.2,13,ブルックリンダンス
2,,3,タルタロス,牡,5,9,24.2, ,102,10,56,△,,石田拓郎,(美),天間昭一,ハービンジャー,エンパイアメーカー,ニアークティック系,ネイティヴダンサー系,6,14,3東4,3,１勝ｸﾗｽ,ダ,1600,稍,,石田,55.0,▲,9,86.2,6,1.2,5,,,12,13,37.56,35.4,2,バスキュール
2,,4,ベンメリア,セ,4,15,54.3, , 96,11,58,,*,江田照男,(美),奥平雅士,アメリカンペイトリオット,ケイムホーム,,ネイティヴダンサー系,6,6,3東1,8,１勝ｸﾗｽ,ダ,1600,良,,嶋田,58.0,,14,260.8,8,2.2,9,,,6,6,36.72,38.1,13,ザーフィル
3,B,5,グランドスウェル,セ,3,5,11.2, ,104,7,55,,*,荻野極,(美),畠山吉宏,サトノダイヤモンド,"Fusaichi Pegasus",,ネイティヴダンサー系,9,13,4阪4,4,１勝ｸﾗｽ,ダ,1800,良,B,西塚,55.0,,9,60.1,3,0.8,11,2,2,2,2,37.75,38.3,3,サンライズオスカー
3,,6,スターツトゥデイ,牡,3,12,31.7,>,103,8,55,,,坂井瑠星,(美),古賀大生,ナダル,キンシャサノキセキ,,ロイヤルチャージャー系,6,27,2福1,8,未勝利,ダ,1700,稍,,坂井,57.0,,2,3.3,1,-0.0,3,2,2,2,2,36.87,38.8,3,(テンオンスゴールド)
4,,7,ダンツティアラ,セ,5,4,7.3, ,120,2,58,,*,岩田望来,(美),蛯名正義,シニスターミニスター,"Proudest Romeo",ナスルーラ系,,2,21,1東7,12,１勝ｸﾗｽ,ダ,1600,良,,キン,58.0,,4,12.2,2,0.2,3,,,4,3,36.72,36.2,9,ルヴァレドクール
4,,8,ホウオウライセンス,牡,3,7,16.5,>, 94,12,55,,*,丹内祐次,(美),稲垣幸雄,マインドユアビスケッツ,ハーツクライ,,ロイヤルチャージャー系,7,18,1函B,7,未勝利,ダ,1700,良,,横山,57.0,,11,24.5,1,-0.4,7,1,1,1,1,37.53,37.5,2,(バンダムソレール)
5,,9,ユーウェイン,セ,4,16,78.8, , 91,15,58,,*,嶋田純次,(美),佐藤吉勝,マインドユアビスケッツ,ディープインパクト,,ロイヤルチャージャー系,6,6,3東1,3,１勝ｸﾗｽ,ダ,1600,良,,小林,58.0,,12,250.8,13,2.7,16,,,7,7,36.90,38.3,14,ザーフィル
5,B,10,ディースプレマシー,牡,4,11,29.4, , 84,16,58,,*,石橋脩,(美),牧光二,ディーマジェスティ,"Proudest Romeo",,,7,12,1函A,3,１勝ｸﾗｽ,ダ,2400,不,B,古川,58.0,,10,35.4,10,5.3,6,8,9,11,11,38.10,41.1,8,シャローファースト
6,,11,ミスターキャンベラ,牡,3,3,5.6, ,113,4,55,,*,松山弘平,(美),稲垣幸雄,クリソベリル,エンパイアメーカー,,ネイティヴダンサー系,5,10,2東6,5,１勝ｸﾗｽ*,ダ,2100,良,,横山,57.0,,3,5.6,10,1.9,1,1,1,1,1,37.80,39.5,15,ビービーアジャイル
6,,12,ロードインフェルノ,牡,5,13,42.5, ,103,8,58,,*,木幡巧也,(美),尾形和幸,サトノアラジン,フレンチデピュティ,,ニアークティック系,5,9,2東5,3,１勝ｸﾗｽ,ダ,2100,良,,田辺,58.0,,3,10.5,9,2.0,6,13,13,13,12,38.20,38.9,5,マウントバーノン
7,,13,ガンハンマー,牡,4,14,50.9, , 92,14,58,,*,鮫島克駿,(美),加藤征弘,リアルスティール,ロードカナロア,,,5,23,2東9,8,１勝ｸﾗｽ,ダ,1400,稍,,木幡,58.0,,9,52.9,9,0.9,7,,,11,11,37.50,35.6,7,エムティエスターテ
7,,14,シーギリヤロック,牡,3,1,4.0, ,107,6,55,,*,ルメール,(美),田中博康,リオンディーズ,ゼンノロブロイ,,ロイヤルチャージャー系,6,14,3東4,12,１勝ｸﾗｽ,芝,2000,良,,ディ,55.0,,2,5.6,4,0.9,3,,2,3,3,37.63,34.1,6,ジャスティンシカゴ
8,,15,アトラステソーロ,牡,3,6,14.4,>,108,5,55,,*,戸崎圭太,(美),高木登,キタサンブラック,"Declaration of War",,,3,1,2中2,23,未勝利,ダ,1800,稍,,菅原,57.0,,1,2.3,1,-0.7,2,1,1,1,1,37.85,39.3,2,(シンエンドーツダ)
8,B,16,ワンダーブリッツ,牡,3,2,5.0,>,122,1,55,,,横山武史,(美),久保田貴,クリソベリル,ワイルドワンダー,,ロイヤルチャージャー系,8,2,1札4,4,未勝利,ダ,1700,良,B,横山,57.0,,1,1.5,1,-1.5,1,7,6,4,1,37.64,36.8,1,(ゴンフィンガー)
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026092706040907,2026.9.27,日,中山,4中9,7,,1勝,芝,1600,C,3,重(暫定),曇(暫定),16,13:25,,定量,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ウインロゼライト,牝,4,14,47.0, , 92,11,56,,,木幡巧也,(美),矢嶋大樹,リアルスティール,ヴィクトワールピサ,,ロイヤルチャージャー系,7,25,2新1,34,１勝ｸﾗｽ・牝,芝,1400,良,,木幡,56.0,,15,135.3,10,0.5,14,,,9,11,34.95,34.2,7,ロジャリーマイン
