レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026070402010701,2026.7.4,土,函館,1函7,1,,未勝利,芝,1200,A,2,良(暫定),晴(暫定),16,09:50,牝,馬齢,２歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
4,B,7,スワトウ,牝,3,9,27.9, , 99,9,52,▲,*,和田陽希,(栗),牧田和弥,アルアイン,"Empire Maker",,ネイティヴダンサー系,6,21,1函4,10,未勝利・牝,芝,1200,良,B,小沢,55.0,,7,30.7,7,0.7,6,,,14,13,34.20,34.8,1,ファインコンダクト
4,,8,マイネルディザイア,牡,3,10,37.9, , 86,15,57,,*,丹内祐次,(美),室井潔,イスラボニータ,アグネスデジタル,,ネイティヴダンサー系,6,21,1函4,4,未勝利,芝,1800,良,,長浜,56.0,☆,13,117.8,14,1.3,8,13,13,8,11,36.55,36.5,16,ベアサナエチャン
5,,9,ヴァールザーゲン,牝,3,12,43.7, , 82,16,52,▲,*,小林美駒,(美),松山将樹,サトノダイヤモンド,スクリーンヒーロー,,ロイヤルチャージャー系,6,14,1函2,4,未勝利,芝,2000,良,,斎藤,55.0,,13,185.8,15,3.7,10,6,7,11,15,36.43,38.3,15,エイカイコバチ
5,B,10,ボーントゥラブユー,牝,3,4,9.0, ,102,7,55,,,横山琉人,(美),小笠倫弘,コントレイル,"Street Cry",,ネイティヴダンサー系,6,14,1函2,4,未勝利,芝,2000,良,,横山,55.0,,8,56.2,5,0.8,4,4,3,4,3,36.04,36.3,6,エイカイコバチ
6,,11,タイセイルビー,牝,3,14,55.7, , 99,9,55,,*,鮫島克駿,(美),千葉直人,サトノダイヤモンド,"Awesome Again",,ニアークティック系,6,20,1函3,2,未勝利,ダ,1700,良,,北村,55.0,,7,16.8,6,0.8,2,10,10,10,9,37.64,38.5,3,ミリオンアップ
6,,12,メイショウローゼ,牝,3,2,5.9, ,117,3,55,,,吉田隼人,(栗),本田優,ロジャーバローズ,タニノギムレット,,ロイヤルチャージャー系,6,20,1函3,6,未勝利・牝,芝,1800,良,,吉田,55.0,,3,8.1,2,0.3,3,11,10,11,8,35.90,35.7,1,ダーリンダーリン
7,,13,ユマハム,牡,3,6,10.3, ,106,5,56,☆,*,舟山瑠泉,(美),田中博康,コントレイル,"Rainbow Quest",,ナスルーラ系,6,14,1函2,6,未勝利,ダ,1700,良,,横山,57.0,,4,7.6,4,1.3,6,11,11,9,8,37.15,38.7,3,ストロングボーイ
7,,14,ワダツミ,牝,3,8,15.7, ,105,6,55,,,川又賢治,(栗),笹田和秀,セイウンコウセイ,"Sadler's Wells",,ニアークティック系,6,21,1函4,5,未勝利,芝,1800,良,,川又,55.0,,10,42.2,5,0.2,11,7,7,8,6,36.55,35.4,3,ベアサナエチャン
8,,15,エイシンリーガル,牡,3,11,42.6, , 99,9,57,,*,松本大輝,(栗),高橋康之,ルーラーシップ,フレンチデピュティ,ネイティヴダンサー系,ニアークティック系,6,13,3阪3,3,未勝利,芝,1800,良,,酒井,57.0,,11,134.1,6,0.6,7,,,7,7,35.20,36.1,5,ラパンドール
8,,16,ニシノマルガリート,牡,3,7,12.5, ,119,2,57,,,横山武史,(美),鈴木伸尋,フィレンツェファイア,チチカステナンゴ,,ナスルーラ系,5,17,2東8,3,未勝利,芝,1800,良,,横山,57.0,,6,33.9,2,0.1,8,,4,3,2,36.60,34.0,10,クカイリモク
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026070402010703,2026.7.4,土,函館,1函7,3,,未勝利,ダート,1700,,4,良(暫定),晴(暫定),14,10:50,牝,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ハスカップジャム,牝,3,10,30.1, , 93,11,54,☆,*,長浜鴻緒,(美),中舘英二,フィエールマン,"Fusaichi Pegasus",,ネイティヴダンサー系,6,6,3東1,16,未勝利,芝,2000,良,,丹内,55.0,,9,95.9,16,3.6,3,,3,3,3,36.64,37.7,16,イニスフェイル
2,B,2,マスカルポーネ,牝,3,8,16.6, ,100,7,54,☆,*,舟山瑠泉,(美),水野貴広,リオンディーズ,キズナ,,,6,7,3東2,4,未勝利,ダ,2100,良,B,武藤,55.0,,8,24.4,11,3.8,6,1,1,1,1,37.92,41.7,15,インナーパッション
3,,3,テリオスリコ,牝,3,12,97.1, , 91,12,55,,,古川吉洋,(栗),松下武士,ルーラーシップ,ハーツクライ,ネイティヴダンサー系,ロイヤルチャージャー系,6,20,1函3,連,未勝利,ダ,1700,良,,古川,55.0,,14,236.6,9,1.3,7,12,12,12,10,37.75,38.8,6,ミリオンアップ
4,B,4,ペガサスウィンド,牝,3,3,4.9, ,112,4,55,,,鮫島克駿,(栗),宮地貴稔,マインドユアビスケッツ,ハーツクライ,,ロイヤルチャージャー系,6,14,1函2,8,未勝利,ダ,1700,良,B,鮫島,55.0,,6,8.3,2,0.3,3,1,1,1,1,36.33,39.2,4,ストロングボーイ
5,,5,ラショナルポイント,牝,3,2,4.5, ,121,1,55,,,横山武史,(美),大竹正博,ダノンキングリー,"Awesome Gambler",,ネイティヴダンサー系,6,6,3東1,12,未勝利・牝,ダ,1600,稍,,横山,55.0,,1,1.8,3,0.2,1,,,9,9,36.96,37.3,1,ライトハウス
5,,6,ルージュリヴィエラ,牝,3,5,13.7, , 99,8,55,,*,横山和生,(美),嘉藤貴行,ニューイヤーズデイ,キングカメハメハ,,ネイティヴダンサー系,5,24,2東A,4,未勝利・牝,ダ,1400,稍,,ディ,55.0,,8,36.1,8,0.6,7,,,11,10,36.30,37.6,4,オテンバプリンセス
6,,7,ティナンヴァランタ,牝,3,11,32.0, ,101,6,55,,*,黛弘人,(美),森一誠,ニューイヤーズデイ,ハービンジャー,,ニアークティック系,6,20,1函3,9,未勝利・牝,ダ,1700,良,,古川,55.0,,8,30.0,8,1.2,10,7,7,5,6,37.47,39.2,8,コイタマチャン
6,,8,ルージュボニート,牝,3,7,16.0, , 99,8,55,,*,丹内祐次,(美),高柳瑞樹,キズナ,キングカメハメハ,,ネイティヴダンサー系,6,13,3東3,初,未勝利・牝,ダ,1600,重,,石神,52.0,▲,8,13.3,8,1.9,13,,,12,15,36.78,37.4,5,ストーリーオブラブ
7,,9,ギンケイ,牝,3,1,3.2, ,121,1,55,,,横山琉人,(美),中川公成,ルヴァンスレーヴ,サウスヴィグラス,,ネイティヴダンサー系,6,20,1函3,9,未勝利・牝,ダ,1700,良,,横山,55.0,,1,2.8,4,0.3,1,12,13,12,8,37.85,37.6,1,コイタマチャン
7,B,10,ウォータースパウト,牝,3,4,7.8, ,117,3,55,,,国分恭介,(美),小笠倫弘,ルヴァンスレーヴ,ハーツクライ,,ロイヤルチャージャー系,6,20,1函3,7,未勝利・牝,ダ,1700,良,B,国分,55.0,,6,27.7,3,0.1,5,4,4,2,2,37.09,38.8,6,コイタマチャン
8,B,11,ブリスフルイヤー,牝,3,6,15.3, ,107,5,52,▲,*,小林美駒,(美),新開幸一,ニューイヤーズデイ,"Square Eddie",,,6,20,1函3,6,未勝利,ダ,1700,良,B,石田,52.0,▲,6,14.0,8,1.3,1,2,2,2,2,37.04,40.1,12,ミリオンアップ
8,,12,ハヤブサブロー,牝,3,9,19.1, , 94,10,55,,,吉田隼人,(栗),高橋義忠,ハービンジャー,ゼンノロブロイ,ニアークティック系,ロイヤルチャージャー系,6,20,1函3,10,未勝利,芝,2000,良,,吉田,55.0,,10,26.8,13,2.4,8,4,3,5,7,36.47,36.8,14,ジャケットポケット
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026070402010704,2026.7.4,土,函館,1函7,4,,未勝利,芝,1200,A,2,良(暫定),晴(暫定),16,11:20,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ホウオウザロイヤル,牡,3,6,17.1, ,  0,,57,,,丹内祐次,(美),堀宣行,ドレフォン,ウォーエンブレム,,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
1,,2,ルージュフィーリア,牝,3,3,6.2, ,  0,,55,,,佐々木大,(美),大竹正博,キズナ,ロードカナロア,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,3,グローリアスダンス,牝,3,16,104.9, , 98,9,54,☆,*,長浜鴻緒,(美),粕谷昌央,ミッキーグローリー,"No Nay Never",,,5,30,2東B,14,未勝利,芝,1400,良,,菊沢,55.0,,11,186.1,13,1.2,10,,,4,4,35.25,35.2,16,ワディアルリヤハ
2,,4,ブラックジャック,牡,3,2,4.9, ,118,1,54,▲,,小林美駒,(栗),須貝尚介,ダノンスマッシュ,ジャイアントレッカー,,ニアークティック系,6,20,1函3,13,未勝利,芝,1200,良,,小林,54.0,▲,5,12.5,2,0.2,16,,,13,10,34.60,34.2,1,グランフィエルテ
3,,5,ディサイドオンミー,牝,3,12,42.7, , 99,8,52,▲,*,大久保友,(美),堀内岳志,ベンバトル,グラスワンダー,,ロイヤルチャージャー系,5,24,2東A,5,未勝利,ダ,1300,稍,,大野,55.0,,8,53.3,8,1.2,6,,,5,5,35.57,38.7,8,アイムインディ
3,,6,フクノアンタレス,牝,3,10,39.9, , 95,12,53,△,,鷲頭虎太,(美),堀内岳志,タワーオブロンドン,ゼンノロブロイ,,ロイヤルチャージャー系,5,9,1新3,16,未勝利・若,芝,1200,良,,鷲頭,53.0,△,5,9.7,14,1.3,2,,,14,11,35.10,36.4,7,ソードスレイプニル
4,,7,カテドラルクォーツ,牡,3,14,81.2, , 90,14,57,,*,黛弘人,(美),菊沢隆徳,ブリックスアンドモルタル,エンパイアメーカー,,ネイティヴダンサー系,5,31,2東C,4,未勝利,ダ,1400,良,,菊沢,57.0,,9,62.0,15,3.3,7,,,12,13,37.28,39.6,14,トワイライトビュー
4,,8,ソチミルコ,牝,3,9,33.5, ,101,6,55,,*,横山武史,(美),宮田敬介,リオンディーズ,ハーツクライ,,ロイヤルチャージャー系,5,30,2東B,9,未勝利,芝,1400,良,,戸崎,55.0,,4,10.2,15,1.5,3,,,8,9,35.48,35.2,16,ワディアルリヤハ
5,B,9,ゲレイロ,牡,3,13,69.9, ,104,4,57,,*,小沢大仁,(栗),今野貞一,ミスターメロディ,ダイワメジャー,,ロイヤルチャージャー系,5,2,1新1,2,未勝利・若,ダ,1200,不,B,和田,54.0,▲,5,13.3,7,1.1,5,,,11,11,34.80,38.2,4,アンバサダネージュ
5,,10,チェリーブルーム,牝,3,15,86.8, ,101,6,52,▲,,遠藤汰月,(美),蛯名利弘,ミスターメロディ,サクラバクシンオー,,ナスルーラ系,4,11,1福1,14,未勝利,芝,1200,良,,遠藤,52.0,▲,11,75.4,8,1.2,6,,,1,1,34.00,35.8,14,デンプシー
6,B,11,フルムーン,牡,3,1,2.7, ,114,2,57,,*,武豊,(栗),藤岡健一,ロードカナロア,"High Chaparral",,ニアークティック系,5,23,3京9,4,未勝利,芝,1200,良,,高杉,57.0,,1,2.7,6,0.4,1,,,11,10,34.90,33.9,5,ヤマニンフェイエル
6,,12,オリヒメボシ,牝,3,8,28.1, , 97,11,54,☆,*,舟山瑠泉,(栗),庄野靖志,ニューイヤーズデイ,ロードカナロア,,,5,16,3京7,15,未勝利,芝,1400,良,,北村,55.0,,12,86.1,8,0.8,15,,,18,18,35.93,33.8,1,キシャール
7,,13,スカイプレリュード,牡,3,11,41.9, , 98,9,57,,*,横山琉人,(美),室井潔,レッドファルクス,ディープスカイ,,ロイヤルチャージャー系,5,9,1新3,3,未勝利・若,芝,1200,良,,石田,54.0,▲,6,10.5,9,0.8,5,,,8,9,34.60,36.4,7,ソードスレイプニル
7,,14,ロードクラシコ,牡,3,4,7.8, ,104,4,57,,*,斎藤新,(美),斎藤誠,ダノンプレミアム,"Holy Roman Emperor",,ニアークティック系,6,7,3東2,26,未勝利,芝,1600,良,,横山,57.0,,9,27.0,9,0.7,10,,,2,2,35.88,35.4,12,コーディアリー
8,,15,スッサンエア,牝,3,5,10.7, ,106,3,55,,,鮫島克駿,(栗),河嶋宏樹,イスラボニータ,クロフネ,,ニアークティック系,5,23,3京9,10,未勝利,芝,1200,良,,鮫島,55.0,,13,61.4,3,0.1,4,,,5,6,34.20,34.3,7,ヤマニンフェイエル
8,,16,ヤジロベエバランス,牝,3,7,17.8, , 92,13,51,★,*,河原田菜,(美),岩戸孝樹,ディーマジェスティ,ヨハネスブルグ,,ニアークティック系,5,16,2東7,5,未勝利,芝,1400,良,,佐藤,52.0,▲,16,277.4,7,1.0,13,,,15,14,35.63,33.8,3,エラルディーク
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026070402010705,2026.7.4,土,函館,1函7,5,,新馬,ダート,1000,,2,良(暫定),晴(暫定),12,12:10,,馬齢,２歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,リキサンステラ,牝,2,4,7.3, ,  0,,55,,,小沢大仁,(栗),緒方努,ミッキーアイル,ケープブランコ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,リアルクウカイ,牡,2,5,11.3, ,  0,,55,,,原田和真,(美),萱野浩二,シャンハイボビー,リアルインパクト,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,3,ダマスク,牡,2,1,1.9, ,  0,,55,,,丹内祐次,(美),伊藤圭三,サリオス,フレンチデピュティ,,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
4,,4,ロゼハイスクール,牝,2,3,4.0, ,  0,,53,◇,,古川奈穂,(栗),小崎憲,ミスチヴィアスアレックス,ワークフォース,,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
5,,5,ヴァイタリズム,牝,2,2,3.6, ,  0,,55,,,横山武史,(栗),緒方努,ルヴァンスレーヴ,"Henny Hughes",,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026070402010706,2026.7.4,土,函館,1函7,6,,未勝利,ダート,1700,,4,良(暫定),晴(暫定),14,12:40,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,B,1,メイショウセンドウ,牡,3,9,33.2, ,110,5,57,,,吉田隼人,(栗),飯田祐史,ホッコータルマエ,ヴィクトワールピサ,,ロイヤルチャージャー系,6,21,1函4,6,未勝利,ダ,1700,良,B,吉田,57.0,,8,14.1,2,0.3,3,10,10,9,6,37.20,39.0,2,ビナハイバン
2,,2,ブレイズランナー,牡,3,5,15.0, ,115,2,56,☆,,長浜鴻緒,(美),蛯名正義,アルアイン,ハービンジャー,,ニアークティック系,6,20,1函3,12,未勝利,ダ,1700,良,,長浜,56.0,☆,5,8.6,3,0.2,5,7,7,8,7,37.42,38.3,1,ミリオンアップ
3,,3,ディープマウンテン,牝,3,7,27.0, ,100,9,52,▲,*,小林美駒,(美),深山雅史,エイシンフラッシュ,アグネスタキオン,,ロイヤルチャージャー系,5,3,2東4,3,未勝利・牝,ダ,1600,稍,,木幡,55.0,,12,118.4,7,1.2,9,,,2,2,36.60,38.9,10,ブルーサーマル
3,,4,ステキサプライズ,牡,3,13,88.5, , 91,14,57,,*,横山琉人,(美),粕谷昌央,ゴールドシップ,ショウナンカンプ,,ナスルーラ系,6,21,1函4,9,未勝利,ダ,1000,良,,長浜,56.0,☆,10,151.4,7,1.3,9,,,11,11,36.60,36.1,1,コウユーネロガ
4,B,5,レッドフロイデ,牡,3,2,3.1, ,118,1,53,★,*,河原田菜,(栗),大久保龍,モーリス,Tapit,,ナスルーラ系,6,6,3阪1,3,未勝利,ダ,1800,良,,高杉,57.0,,1,2.2,3,0.5,2,5,4,4,4,38.75,37.2,2,メイショウコシュウ
4,,6,フェンリル,牡,3,11,69.9, , 97,11,57,,*,石川倭,(美),高木登,ドレフォン,"Sea The Stars",,ニアークティック系,6,6,3東1,17,未勝利,ダ,1600,良,,佐々,57.0,,9,29.2,11,1.7,13,,,16,15,37.32,37.6,6,ポッドジーク
5,,7,ブリリアンス,牡,3,12,85.1, , 99,10,57,,*,松本大輝,(美),大和田成,サトノクラウン,ダイワメジャー,,ロイヤルチャージャー系,6,13,3東3,17,未勝利,ダ,1600,稍,,石橋,57.0,,11,103.2,9,2.0,13,,,7,5,36.54,38.3,11,ロケットパンチ
5,,8,クラン,牝,3,6,21.5, ,107,6,55,,*,横山武史,(栗),昆貢,ダノンプレミアム,"American Pharoah",,,3,29,1名6,3,未勝利・牝,ダ,1400,良,,田山,52.0,▲,5,12.1,5,1.6,2,,,7,8,36.38,38.1,6,ルビドゥソレイユ
6,B,9,ライヴマルガリータ,牝,3,14,132.8, , 92,12,55,,*,古川吉洋,(美),牧光二,モズアスコット,サムライハート,,ロイヤルチャージャー系,6,21,1函4,連,未勝利,ダ,1700,良,B,長浜,54.0,☆,12,134.5,8,2.0,7,8,8,9,9,37.25,40.6,5,ビナハイバン
6,,10,シュヴェスター,牝,3,3,13.0, ,107,6,54,☆,,舟山瑠泉,(栗),高橋亮,シニスターミニスター,Aldebaran,ナスルーラ系,ネイティヴダンサー系,6,21,1函4,8,未勝利,ダ,1700,良,,舟山,53.0,△,2,4.8,9,2.1,5,6,6,3,2,36.93,41.3,9,ビナハイバン
7,,11,ストリートクイーン,牝,3,10,56.3, ,106,8,55,,*,丹内祐次,(栗),高橋一哉,ルヴァンスレーヴ,アドマイヤムーン,,ネイティヴダンサー系,6,20,1函3,7,未勝利・牝,ダ,1700,良,,横山,55.0,,5,11.6,6,0.5,6,7,7,7,5,37.58,38.3,3,コイタマチャン
7,,12,ララニューディー,牡,3,4,13.8, ,112,4,57,,*,佐々木大,(美),大竹正博,サートゥルナーリア,クロフネ,,ニアークティック系,6,27,1函5,19,未勝利,芝,1800,稍,,横山,57.0,,2,5.6,9,0.4,3,3,3,4,4,36.35,35.7,9,アイムイン
8,,13,チャーチルデュース,牡,3,1,1.9, ,113,3,57,,,武豊,(栗),松永幹夫,"Into Mischief","Medaglia d'Oro",,ニアークティック系,6,21,1函4,11,未勝利,ダ,1700,良,,武豊,57.0,,3,6.7,5,1.3,11,1,1,1,1,36.76,40.8,6,ビナハイバン
8,,14,トルークマクト,牝,3,8,33.0, , 92,12,53,△,*,鷲頭虎太,(栗),福永祐一,ドレフォン,キングカメハメハ,,ネイティヴダンサー系,6,21,1函4,20,未勝利,芝,1800,良,,松本,55.0,,11,54.8,13,1.3,13,10,9,10,9,36.60,36.4,15,ベアサナエチャン
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026070402010707,2026.7.4,土,函館,1函7,7,,1勝,芝,1200,A,2,良(暫定),晴(暫定),16,13:10,牝,定量,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
