レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026080101010301,2026.8.1,土,札幌,1札3,1,,未勝利,ダート,1000,,2,稍(暫定),曇(暫定),12,10:00,,馬齢,３歳
7,B,10,サンタクローチェ,牝,3,10,45.4, , 94,10,55,,*,荻野琢真,(栗),西村真幸,フィレンツェファイア,フレンチデピュティ,,ニアークティック系,6,27,1函5,11,未勝利・牝,ダ,1000,不,B,鷲頭,53.0,△,9,29.5,7,1.5,11,,,8,8,35.85,35.4,5,マリブサーフ
8,,11,ジャーナーリア,牡,3,3,5.0, ,124,1,57,,,池添謙一,(栗),本田優,サートゥルナーリア,ダイワメジャー,,ロイヤルチャージャー系,7,19,1函C,3,未勝利,ダ,1000,不,,池添,57.0,,1,2.1,2,0.3,1,,,4,3,34.80,35.8,2,ミスチヴマリアンヌ
8,,12,ペルヴォルム,牝,3,12,227.4, , 84,11,52,▲,*,遠藤汰月,(美),加藤和宏,ダノンキングリー,Shackleford,,,2,22,1小A,2,未勝利・牝,ダ,1700,良,,水沼,52.0,▲,11,243.4,11,5.6,11,10,11,11,11,38.78,42.7,11,ガーネットフレア
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026080101010302,2026.8.1,土,札幌,1札3,2,,未勝利,芝,1800,A,4,稍(暫定),曇(暫定),14,10:30,,馬齢,２歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ヒアカムズザサン,牡,2,6,8.1, , 97,6,55,,*,佐々木大,(栗),中竹和也,エピファネイア,ヴィクトワールピサ,,ロイヤルチャージャー系,7,19,1函C,初,新馬,芝,1800,重,,武豊,55.0,,7,16.9,12,1.5,4,13,13,11,10,37.35,37.9,7,テンカタイヘイ
2,,2,マイネルリコルディ,牡,2,1,3.5, ,106,2,55,,*,斎藤新,(美),青木孝文,ゴールドシップ,アイルハヴアナザー,,ネイティヴダンサー系,7,11,2福5,3,未勝利*,芝,1800,良,,原優,55.0,,7,15.6,6,0.8,10,2,3,2,2,36.05,36.3,8,レオンティウス
3,,3,ステラルミノーザ,牡,2,8,18.7, , 93,8,54,☆,,長浜鴻緒,(美),千葉直人,フィエールマン,ヴィクトワールピサ,,ロイヤルチャージャー系,7,19,1函C,初,新馬,芝,1800,重,,長浜,54.0,☆,11,44.4,8,1.0,5,12,12,11,12,37.35,37.4,4,テンカタイヘイ
4,,4,ニーナラルゴ,牝,2,5,6.8, ,102,3,55,,,原田和真,(美),上原博之,Corniche,"Bay of Plenty",,,7,12,1函A,初,新馬,芝,1800,重,,原田,55.0,,7,17.7,4,0.8,8,2,2,3,3,37.30,36.6,5,デアグランツ
5,,5,ロードレスポンス,牡,2,7,11.7, ,100,4,55,,,横山和生,(美),和田勇介,ロジャーバローズ,エスポワールシチー,,,7,18,1函B,5,未勝利*,芝,1800,良,,横山,55.0,,4,28.4,5,1.4,4,4,5,4,5,37.50,36.2,5,ロジクラウン
6,B,6,ジオ,牡,2,2,5.0, , 99,5,55,,,丹内祐次,(美),宮田敬介,シスキン,ディープインパクト,,ロイヤルチャージャー系,7,12,1函A,初,新馬,芝,1800,重,,丹内,55.0,,6,13.2,7,1.6,5,10,8,8,8,37.70,36.6,5,デアグランツ
7,,7,ブライトシーン,牡,2,9,69.6, , 86,9,52,▲,*,遠藤汰月,(美),松尾卓哉,ウインブライト,"High Yield",,ニアークティック系,7,5,2福4,初,新馬,芝,2000,良,,木幡,55.0,,14,125.2,12,0.9,10,14,14,10,10,37.54,36.5,9,エスクアドラ
8,,8,ブルーリボン,牝,2,3,5.6, , 96,7,52,▲,*,小林美駒,(美),尾形和幸,ジャンダルム,エンパイアメーカー,ロイヤルチャージャー系,ネイティヴダンサー系,7,12,2福6,初,新馬,芝,1800,稍,,武藤,55.0,,12,108.2,9,2.4,7,3,3,8,10,37.70,36.9,9,リサナウト
8,,9,ブラッグス,牡,2,4,5.9, ,109,1,55,,,北村友一,(栗),平田修,ブリックスアンドモルタル,ハーツクライ,,ロイヤルチャージャー系,7,12,1函A,初,新馬,芝,1800,重,,北村,55.0,,3,4.5,6,1.1,10,6,6,4,4,37.45,36.6,5,デアグランツ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026080101010303,2026.8.1,土,札幌,1札3,3,,未勝利,ダート,1700,,4,稍(暫定),曇(暫定),14,11:00,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ブルーアンビエンス,牡,3,10,80.8, ,101,7,57,,*,黛弘人,(美),菊沢隆徳,レイデオロ,ディープインパクト,,ロイヤルチャージャー系,6,7,3東2,2,未勝利,ダ,1600,良,,菊沢,57.0,,10,229.1,7,1.1,14,,,10,11,37.44,37.9,8,シンギュラリティ
2,,2,エボニードール,牝,3,7,26.3, , 99,8,54,☆,,舟山瑠泉,(栗),寺島良,キタサンブラック,"Bluegrass Cat",,ニアークティック系,3,22,1名4,2,未勝利・牝,ダ,1800,良,,舟山,52.0,▲,10,63.7,6,1.6,3,10,9,9,8,38.90,38.8,6,セレーノ
3,,3,アズライトアスール,牡,3,9,35.6, , 98,9,57,,*,佐々木大,(栗),鈴木孝志,ミッキーアイル,フジキセキ,,ロイヤルチャージャー系,7,11,2小5,7,未勝利,ダ,1700,良,,Ｍ．,57.0,,12,116.8,8,1.4,11,14,14,13,11,37.64,39.3,5,ダイメイクマモト
4,,4,コーリンクレア,牝,3,8,27.5, ,108,3,55,,*,小沢大仁,(美),小野次郎,マテラスカイ,トーセンダンス,,ロイヤルチャージャー系,7,12,1函A,2,未勝利,ダ,1700,不,,横山,55.0,,3,11.0,7,1.4,10,11,11,7,9,36.71,38.4,8,ビンバラ
5,,5,アルジェンタム,セ,3,3,5.7, ,102,6,57,,*,横山和生,(栗),野中賢二,シルバーステート,"Union Rags",,,6,14,3阪4,3,未勝利,ダ,1800,良,,高杉,57.0,,1,2.2,16,7.2,2,7,7,9,12,38.45,45.1,16,レッドホット
6,,6,ハイテイラオユエ,牡,3,2,3.3, ,115,1,57,,,横山武史,(美),辻哲英,クリソベリル,キングカメハメハ,,ネイティヴダンサー系,7,12,1函A,4,未勝利,ダ,1700,不,,横山,57.0,,4,13.2,2,0.7,2,10,9,7,7,36.65,37.8,2,ビンバラ
6,,7,マクローリン,牡,3,4,6.9, , 95,10,54,▲,*,小林美駒,(栗),加藤公太,ヴァンゴッホ,Frankel,,ニアークティック系,7,25,1札1,6,未勝利,ダ,1700,良,,和田,54.0,▲,10,156.5,5,1.1,8,8,8,8,8,38.07,37.9,3,ヤマメイッカ
7,B,8,リテラシー,牡,3,1,3.2, ,107,4,57,,*,松本大輝,(栗),昆貢,サートゥルナーリア,Tawqeet,,,7,18,2小7,8,未勝利,ダ,1700,稍,,幸英,57.0,,6,16.3,3,1.0,4,10,9,6,5,37.64,37.5,2,キープシャイニング
7,,9,アンタレス,牡,3,11,86.6, , 91,11,54,▲,,和田陽希,(栗),藤野健太,キズナ,エンパイアメーカー,,ネイティヴダンサー系,5,30,3京B,11,未勝利,芝,1800,良,,和田,54.0,▲,12,213.5,18,5.3,16,,,15,15,36.65,37.7,16,サトノアグード
8,,10,セブンワンダーズ,牡,3,5,7.1, ,103,5,57,,*,斎藤新,(美),斎藤誠,キセキ,クロフネ,,ニアークティック系,7,11,2福5,7,未勝利,ダ,1700,良,,坂井,57.0,,4,5.9,13,2.6,4,4,3,3,8,36.93,41.7,14,ウェスケンジントン
8,,11,バンダムソレール,牡,3,6,15.1, ,111,2,53,★,,河原田菜,(栗),小栗実,ルーラーシップ,ゼンノロブロイ,ネイティヴダンサー系,ロイヤルチャージャー系,7,18,1函B,3,未勝利,ダ,1700,良,,河原,53.0,★,10,24.4,2,0.4,11,7,6,7,5,37.80,37.4,1,ホウオウライセンス
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026080101010304,2026.8.1,土,札幌,1札3,4,,1勝,芝,1800,A,4,稍(暫定),曇(暫定),14,11:30,,定量,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,アイドクレース,牝,3,1,3.5, ,119,1,53,,,横山武史,(美),金成貴史,ダノンバラード,オルフェーヴル,,,7,11,1函9,2,１勝ｸﾗｽ・牝,芝,1800,稍,,横山,53.0,,5,7.7,2,0.1,2,4,5,5,3,36.90,34.5,3,ナイスプレーアスク
2,,2,ドーギッド,牝,4,5,10.8, , 99,7,54,◇,,古川奈穂,(栗),矢作芳人,オルフェーヴル,"Scat Daddy",,ニアークティック系,5,23,1新7,2,尖閣湾特･1勝,芝,2000,稍,,古川,56.0,,11,74.6,9,1.4,7,,,4,4,36.86,35.9,10,マイネルアズーロ
3,,3,エイカイカッシーナ,牝,4,10,27.9, , 90,11,52,★,*,河原田菜,(栗),藤原英昭,エピファネイア,ディープインパクト,,ロイヤルチャージャー系,5,30,3京B,13,１勝ｸﾗｽ,芝,1600,良,,北村,56.0,,13,123.9,15,1.5,10,,,4,5,35.40,35.8,14,ビップディラン
4,,4,ブルースカイブルー,牡,3,2,4.3, ,107,3,55,,*,池添謙一,(栗),平田修,ハービンジャー,ハーツクライ,ニアークティック系,ロイヤルチャージャー系,5,17,2東8,3,１勝ｸﾗｽ*,芝,1600,良,,松山,57.0,,3,4.2,4,1.1,3,,,2,2,35.22,34.0,4,トミーバローズ
5,,5,マイバラード,牡,6,6,17.0, , 93,9,58,,*,斎藤新,(美),松永康利,ダノンバラード,ロージズインメイ,,ロイヤルチャージャー系,7,18,1函B,2,湯浜特別･1勝,芝,1800,良,,横山,58.0,,13,123.5,7,0.7,5,13,12,13,12,36.40,35.5,3,ドッグウッド
6,,6,ゴールドジェスター,セ,4,11,29.1, , 93,9,58,,*,黛弘人,(美),中川公成,シルバーステート,スクリーンヒーロー,,ロイヤルチャージャー系,4,26,1福6,10,飯盛山特･1勝,芝,2000,良,,西塚,58.0,,9,33.9,9,0.7,8,9,9,12,12,36.13,35.3,4,アリスメティーク
6,,7,ミリオンクラウン,牡,3,9,20.5, ,104,4,54,☆,*,舟山瑠泉,(美),和田雄二,リーチザクラウン,パイロ,ロイヤルチャージャー系,ナスルーラ系,6,14,3東4,5,１勝ｸﾗｽ,ダ,1600,稍,,柴田,55.0,,11,119.2,7,1.2,16,,,2,2,36.90,36.5,12,バスキュール
7,,8,リリーズブルーム,牝,5,7,17.5, , 96,8,56,,,原田和真,(美),松山将樹,ブリックスアンドモルタル,Theatrical,,ニアークティック系,7,11,1函9,3,１勝ｸﾗｽ・牝,芝,1800,稍,,原田,56.0,,11,97.7,7,0.8,12,7,7,7,7,37.00,35.0,6,ナイスプレーアスク
7,,9,エイトスターズ,牝,6,8,18.7, ,101,5,56,,*,吉田隼人,(栗),坂口智康,ジャスタウェイ,"Exceed And Excel",,ニアークティック系,5,24,3京A,4,１勝ｸﾗｽ,芝,1400,良,B,Ｍ．,56.0,,11,90.9,8,0.9,16,,,10,9,35.18,34.3,9,ペールノエル
8,,10,マイネルマスター,牡,3,4,6.3, ,100,6,55,,*,佐々木大,(美),青木孝文,シルバーステート,ロージズインメイ,,ロイヤルチャージャー系,3,22,2中8,3,１勝ｸﾗｽ*,芝,2000,良,,津村,57.0,,3,15.9,5,0.8,2,4,4,3,3,36.09,35.7,5,ラディアントスター
8,,11,アドミラルシップ,牡,5,3,5.0, ,118,2,58,,*,丹内祐次,(美),相沢郁,ゴールドシップ,キングカメハメハ,,ネイティヴダンサー系,7,18,1函B,4,湯浜特別･1勝,芝,1800,良,,横山,58.0,,4,9.9,4,0.2,2,2,2,2,2,35.80,36.2,7,ドッグウッド
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026080101010305,2026.8.1,土,札幌,1札3,5,,新馬,芝,1500,A,3,稍(暫定),曇(暫定),14,12:20,,馬齢,２歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,イントゥーザブルー,牡,2,4,10.1, ,  0,,55,,,丹内祐次,(美),清水英克,モズアスコット,Siyouni,,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,ハイランドウインド,牡,2,13,173.5, ,  0,,52,▲,,遠藤汰月,(美),杉浦宏昭,ハイランドリール,"Sebi Halo",,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,3,ギャルズマインド,牝,2,3,5.3, ,  0,,55,,,浜中俊,(栗),武幸四郎,ロードカナロア,"Dandy Man",,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,4,インワンズブラッド,牡,2,1,2.5, ,  0,,55,,,武豊,(栗),矢作芳人,Baaeed,Frankel,,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
4,,5,ティアラード,牝,2,5,15.5, ,  0,,55,,,横山武史,(栗),小栗実,シスキン,シンボリクリスエス,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
5,,6,ベニドルム,牡,2,12,148.7, ,  0,,55,,,原田和真,(美),小手川準,ヴァンキッシュラン,Nathaniel,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,7,ブルージェイ,牡,2,2,2.6, ,  0,,55,,,鮫島克駿,(美),加藤征弘,シスキン,ネオユニヴァース,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
6,,8,ジューンルル,牝,2,10,63.7, ,  0,,55,,,吉田隼人,(栗),武英智,シルバーステート,ロードカナロア,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,9,アワードリームス,牝,2,6,28.4, ,  0,,52,▲,,小林美駒,(栗),中村直也,ミラアイトーン,Shamardal,,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
7,,10,オーシンヒマワリ,牝,2,11,107.7, ,  0,,55,,,小沢大仁,(栗),奥村豊,Frosted,"Elusive Quality",,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
7,,11,セールデュクール,牝,2,8,46.6, ,  0,,55,,,佐々木大,(美),深山雅史,ベンバトル,リーチザクラウン,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
8,,12,スクレイプバイ,牡,2,9,62.4, ,  0,,55,,,横山琉人,(栗),高橋義忠,ミスターメロディ,キングヘイロー,,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
8,,13,ヒルノバルデス,牡,2,7,45.9, ,  0,,55,,,古川吉洋,(栗),昆貢,サトノクラウン,キズナ,,,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026080101010306,2026.8.1,土,札幌,1札3,6,,1勝,ダート,1000,,2,稍(暫定),曇(暫定),12,12:50,牝,定量,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,B,1,エスカレイト,牝,3,2,5.2, , 92,8,51,▲,*,小林美駒,(栗),小栗実,ロードカナロア,Tapit,,ナスルーラ系,5,16,2東7,5,１勝ｸﾗｽ*,ダ,1400,良,B,木幡,55.0,,12,74.2,13,1.8,1,,,7,8,36.60,37.5,12,ショーリバース
2,,2,グッバイウェーブ,牝,4,8,16.9, , 98,5,56,,*,黛弘人,(美),中川公成,ミスターメロディ,ディープインパクト,,ロイヤルチャージャー系,7,19,1函C,4,１勝ｸﾗｽ,ダ,1000,不,,丹内,56.0,,9,35.4,6,0.6,10,,,3,3,34.65,35.5,9,フレンズプラス
3,,3,パドゼフィール,牝,3,6,11.0, ,100,3,54,,*,松本大輝,(栗),新谷功一,ルヴァンスレーヴ,ゴールドアリュール,,ロイヤルチャージャー系,6,28,2小2,16,１勝ｸﾗｽ,ダ,1000,稍,,田山,51.0,△,3,4.4,10,4.1,7,,,2,4,34.35,39.2,10,ゴールデンバランス
4,,4,セガンティーニ,牝,4,5,8.9, ,101,2,56,,*,斎藤新,(栗),坂口智康,ビッグアーサー,スパイキュール,,ロイヤルチャージャー系,7,25,1札1,9,１勝ｸﾗｽ,芝,1200,良,,舟山,55.0,☆,4,8.6,12,0.6,4,,,8,7,35.00,34.7,9,グランテレーズ
5,,5,メモリーデイズ,牝,3,7,14.1,>,100,3,54,,,小沢大仁,(栗),畑端省吾,フィレンツェファイア,ダイワメジャー,,ロイヤルチャージャー系,7,18,1函B,7,未勝利・牝,ダ,1000,良,,小沢,55.0,,4,8.5,1,-0.3,6,,,1,1,33.90,37.0,4,(ドリームガッサン)
6,,6,シェーンルスカ,牝,4,9,19.9, , 85,9,56,,*,丹内祐次,(美),本間忍,イスラボニータ,メイショウサムソン,,ニアークティック系,7,18,1函B,14,１勝ｸﾗｽ,ダ,1700,良,,河原,52.0,★,14,212.2,13,4.5,14,7,8,13,13,37.31,41.4,13,パラダイスフェイス
7,,7,テーオーナタリー,牝,3,4,5.9, , 94,6,50,★,*,河原田菜,(栗),梅田智之,テーオーヘリオス,カジノドライヴ,,ナスルーラ系,7,11,1函9,2,１勝ｸﾗｽ,ダ,1000,重,,斎藤,53.0,,5,12.5,6,0.8,3,,,2,3,34.80,35.7,8,ビップムーラン
8,,8,ウーマンズパワー,牝,3,1,3.0,>,111,1,54,,,横山琉人,(栗),中尾秀正,タワーオブロンドン,ゴールドアリュール,,ロイヤルチャージャー系,1,31,1小3,8,未勝利,ダ,1000,良,,横山,55.0,,1,1.7,1,-0.1,2,,,2,2,34.35,36.0,1,(ファンシーフリル)
8,,9,アスコットアイ,牝,4,3,5.6, , 93,7,53,▲,*,和田陽希,(栗),緒方努,モズアスコット,アイルハヴアナザー,,ネイティヴダンサー系,7,4,2小3,18,１勝ｸﾗｽ,ダ,1000,不,,高杉,56.0,,11,76.1,9,1.2,11,,,7,9,34.80,35.1,8,ブルーマッキンジー
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026080101010307,2026.8.1,土,札幌,1札3,7,,未勝利,芝,1800,A,4,稍(暫定),曇(暫定),14,13:20,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ハヤテノオジョー,牝,3,8,10.8, ,100,9,55,,*,小沢大仁,(栗),杉山佳明,シルバーステート,Australia,,,7,14,盛岡,9,アンバ,芝,1700,稍,,田山,52.0,△,2,,3,0.5,,4,4,3,3,,----,,ゼータレティクル
2,,2,ディープマウンテン,牝,3,12,89.6, , 87,12,55,,*,吉田隼人,(美),深山雅史,エイシンフラッシュ,アグネスタキオン,,ロイヤルチャージャー系,7,18,1函B,2,未勝利,ダ,1700,良,,鷲頭,53.0,△,13,95.5,12,2.2,10,12,12,7,8,37.80,39.2,12,ホウオウライセンス
3,,3,ライフイズカラフル,牡,3,9,15.5, ,104,7,57,,*,斎藤新,(栗),河嶋宏樹,サトノダイヤモンド,ストリートセンス,,ネイティヴダンサー系,6,20,3阪5,8,未勝利,芝,1800,稍,,小崎,57.0,,9,30.7,7,0.9,13,,,3,4,36.55,35.1,11,メイショウショカツ
4,,4,ボーントゥラブユー,牝,3,5,8.5, ,104,7,55,,,鮫島克駿,(美),小笠倫弘,コントレイル,"Street Cry",,ネイティヴダンサー系,7,12,1函A,連,未勝利・牝,芝,2000,重,B,鮫島,55.0,,3,5.2,12,3.1,2,1,1,1,2,36.13,41.2,12,ベネディクション
5,,5,サウンドファミリエ,牝,3,2,6.1, ,105,6,55,,*,横山武史,(美),和田正一,シルバーステート,トビーズコーナー,,その他のエクリプス系,7,12,1函A,3,未勝利・牝,芝,2000,重,,河原,51.0,★,9,24.4,2,0.6,10,7,6,4,2,36.30,38.3,3,ベネディクション
5,,6,サトノフレア,牡,3,1,3.5, ,106,5,57,,*,佐々木大,(美),堀宣行,サトノジェネシス,Frankel,,ニアークティック系,12,27,5中7,6,未勝利*,芝,2000,良,,松山,56.0,,2,3.7,16,1.6,4,2,2,2,2,36.56,38.2,16,ポッドクロス
6,,7,モンロワイヤル,牡,3,4,8.4, ,114,1,57,,,丹内祐次,(栗),牧浦充徳,フィレンツェファイア,"Holy Roman Emperor",,ニアークティック系,7,18,1函B,3,未勝利,ダ,1700,良,,丹内,57.0,,1,4.4,6,1.3,1,11,11,5,5,37.75,38.4,6,ホウオウライセンス
6,,8,マリノリュミエール,牝,3,11,51.2, ,100,9,54,☆,*,舟山瑠泉,(美),村田一誠,ノーブルミッション,ブラックタイド,,ロイヤルチャージャー系,7,19,1函C,8,未勝利,芝,1200,重,,河原,51.0,★,4,10.2,9,0.8,16,,,12,10,35.80,35.7,2,コスモファーブロス
7,,9,フォルストランキル,牝,3,6,9.0, , 98,11,53,◇,*,古川奈穂,(栗),池江泰寿,キタサンブラック,Kendargent,,,7,25,1札1,2,未勝利,芝,1800,良,,小林,52.0,▲,7,14.6,7,0.9,10,14,14,14,10,36.80,35.2,1,テンレディーゴー
7,,10,ヒメヒオウギ,牝,3,3,8.0, ,113,2,51,★,,河原田菜,(栗),中竹和也,コントレイル,ステイゴールド,,ロイヤルチャージャー系,7,4,1函7,3,未勝利,芝,1800,良,,河原,51.0,★,5,10.6,4,0.1,4,8,8,8,9,36.95,34.4,1,ニシノマルガリート
8,B,11,コスモクラシック,牡,3,10,25.6, ,109,3,54,▲,,和田陽希,(美),嘉藤貴行,ダノンバラード,タイキシャトル,,ロイヤルチャージャー系,7,18,1函B,連,未勝利,芝,1800,良,B,和田,54.0,▲,9,36.2,3,0.4,10,1,2,2,1,35.70,36.9,7,ショウナンマルチ
