レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026032206020801,2026.3.22,日,中山,2中8,1,,未勝利,ダート,1200,,2,良,晴,16,09:55,,馬齢,３歳
8,,16,サフール,牡,3,450,,,12,234.0, ,  0,,57,,,小林脩斗,(美),浅利英明,フィエールマン,カネヒキリ,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
8,B,17,イベリスアマラ,牡,3,426,  0,0,13,253.4, , 88,13,57,,*,武藤雅,(美),高橋文雅,オルフェーヴル,ヘニーヒューズ,,,1,24,1中8,11,未勝利,ダ,1800,良,,荻野,57.0,,12,227.2,13,3.0,12,14,13,12,11,38.75,40.9,13,テイクオンミー
8,,18,エラルディーク,牝,3,484,  0,0,7,23.5, , 95,11,55,,*,津村明秀,(美),宮田敬介,Sottsass,Myboycharlie,,,1,5,1中2,4,未勝利,ダ,1800,稍,,丹内,55.0,,7,34.9,9,2.7,8,8,7,5,7,38.40,41.8,9,カフェラジェム
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026032206020807,2026.3.22,日,中山,2中8,7,,1勝,芝,2000,A,4,良,晴,18,13:15,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ヘルメスギャング,牡,3,462,+ 6,+ 6,7,69.6, ,103,3,55,△,*,長浜鴻緒,(美),武井亮,ブリックスアンドモルタル,ハーツクライ,,ロイヤルチャージャー系,3,1,1阪4,2,１勝ｸﾗｽ*,芝,2000,良,,高杉,57.0,,4,27.1,4,1.8,4,3,4,4,3,36.51,36.7,5,コンジェスタス
2,,2,ラディアントスター,牡,3,524,+ 6,+ 6,2,2.3,+,136,1,57,,*,戸崎圭太,(美),林徹,サトノアラジン,Blame,,ロイヤルチャージャー系,1,24,1京8,11,若駒Ｓ(L),芝,2000,良,,ハマ,57.0,,5,8.9,4,0.4,7,9,7,8,10,37.20,34.8,2,ショウナンハヤナミ
3,,3,グランアルト,牡,3,514,+ 6,+ 6,4,17.4, , 93,6,57,,*,横山琉人,(美),斎藤誠,ワールドプレミア,"Shanghai Bobby",,,2,28,2中1,7,水仙賞･1勝*,芝,2200,良,,戸崎,57.0,,5,15.8,7,2.3,8,1,2,3,6,36.45,37.8,8,ノーブルサヴェージ
4,,4,プラウディッツ,牝,3,476,+ 2,+ 2,1,1.6,>,113,2,55,,,ルメール,(美),田中博康,キタサンブラック,"Not This Time",,,12,20,5中5,初,新馬,芝,2000,良,,ルメ,55.0,,1,2.3,1,-0.3,1,11,11,8,6,37.33,34.7,1,(ランブルスコ)
5,,5,フクスケ,牡,3,446,- 6,- 6,8,246.0,>, 68,8,57,,,木幡育也,(美),杉浦宏昭,タリスマニック,アドマイヤムーン,,ネイティヴダンサー系,3,8,2中4,11,未勝利,芝,1800,良,,木幡,57.0,,16,487.5,14,3.5,15,8,8,8,7,35.85,38.8,13,ラベルセーヌ
6,,6,マイネルマスター,牡,3,448,+ 6,+ 6,3,15.9, , 95,5,57,,,津村明秀,(美),青木孝文,シルバーステート,ロージズインメイ,,ロイヤルチャージャー系,2,28,2中1,5,水仙賞･1勝*,芝,2200,良,,津村,57.0,,7,116.8,5,1.4,7,5,4,3,5,36.41,37.0,6,ノーブルサヴェージ
7,,7,ノーウェアマン,牡,3,482,- 8,- 8,5,25.7,+, 90,7,57,,,木幡巧也,(美),浅利英明,シルバーステート,"Giant's Causeway",,ニアークティック系,12,27,5中7,9,ホープフG1,芝,2000,良,B,木幡,56.0,,16,279.1,15,1.8,16,14,13,12,16,37.33,35.7,13,ロブチェン
8,,8,コスモエルヴァル,牡,3,494,  0,0,6,35.8, , 96,4,57,,,石川裕紀,(美),黒岩陽一,ダノンバラード,"New Approach",,ニアークティック系,2,28,2中1,4,水仙賞･1勝*,芝,2200,良,,石川,57.0,,8,181.2,4,1.2,6,7,6,3,3,36.41,36.8,5,ノーブルサヴェージ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026032206020808,2026.3.22,日,中山,2中8,8,,1勝,ダート,1800,,4,良,晴,16,13:45,,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,キャストロペペ,牡,5,480,+ 4,+ 4,8,32.4, , 99,10,58,,*,野中悠太,(美),堀内岳志,シャンハイボビー,トワイニング,,ネイティヴダンサー系,3,7,2中3,49,１勝ｸﾗｽ,ダ,1800,重,,遠藤,55.0,▲,7,21.6,12,3.2,8,1,1,2,4,37.95,41.0,13,ホークライト
1,B,2,カルネヴァーレ,牝,5,532,  0,0,6,22.1, ,117,2,53,▲,,石田拓郎,(美),菊沢隆徳,ダノンレジェンド,"Medaglia d'Oro",,ニアークティック系,3,1,1小C,8,１勝ｸﾗｽ・牝,ダ,1700,稍,B,石田,53.0,▲,6,10.2,2,0.2,6,13,13,12,12,37.25,38.2,1,ヴァリオーサ
2,,3,テルケンユミクイン,牝,4,500,  0,0,7,31.0, ,106,6,56,,,吉田豊,(美),田島俊明,アルアイン,"Pleasantly Perfect",,セントサイモン系,3,1,2中2,10,１勝ｸﾗｽ・牝,ダ,1800,稍,,吉田,55.0,,8,24.2,5,1.3,14,3,3,2,2,37.85,38.7,10,パースウェイド
2,,4,エデルクローネ,牡,4,478,-14,-14,3,5.1, ,123,1,58,,,戸崎圭太,(美),手塚貴久,フィエールマン,キングカメハメハ,,ネイティヴダンサー系,1,17,1中6,9,１勝ｸﾗｽ,芝,2200,良,,戸崎,57.0,,1,2.7,4,0.3,2,2,2,2,2,36.19,35.8,7,クリフハンガー
3,,5,ボナーテソーロ,牡,5,482,+ 4,+ 4,11,132.7, , 97,12,58,,*,木幡巧也,(美),牧光二,Nathaniel,"Mizzen Mast",,ナスルーラ系,2,22,1小A,13,１勝ｸﾗｽ,芝,2000,良,,横山,58.0,,11,28.2,10,0.5,10,2,2,2,2,35.96,36.7,12,メリザンド
3,,6,ウーバーストロング,牡,4,458,- 4,- 4,15,477.5, , 84,15,58,,*,木幡育也,(美),杉浦宏昭,レッドベルジュール,キンシャサノキセキ,,ロイヤルチャージャー系,3,7,2中3,15,１勝ｸﾗｽ,芝,1600,稍,,遠藤,55.0,▲,16,397.5,15,1.8,16,,3,7,7,34.92,37.6,15,レッドレナート
4,,7,ウインイメル,牡,5,494,- 8,- 8,10,67.9, ,100,9,58,,,松岡正海,(美),深山雅史,サンダースノー,ゼンノロブロイ,,ロイヤルチャージャー系,2,28,2中1,8,１勝ｸﾗｽ,ダ,1800,重,,松岡,58.0,,10,54.8,8,2.2,9,8,8,7,7,37.50,40.3,6,グロスビーク
4,,8,オウケンシルヴァー,牡,5,498,  0,0,2,4.3, ,117,2,58,,*,岩田康誠,(美),松永康利,ニューイヤーズデイ,キャプテンスティーヴ,,その他のエクリプス系,3,7,2中3,3,１勝ｸﾗｽ,ダ,1800,重,,木幡,58.0,,2,6.1,4,1.7,5,10,10,11,10,38.65,38.1,2,ホークライト
5,,9,ジャクソン,牡,6,536,- 4,- 4,9,35.2, ,103,7,58,,*,菊沢一樹,(美),武市康男,サトノアラジン,"New Approach",,ニアークティック系,1,25,1中9,2,１勝ｸﾗｽ,ダ,1800,良,,丸田,58.0,,10,95.8,5,0.7,7,10,9,8,8,38.05,39.9,4,コーリンカルベラ
5,,10,ハクシンブライアン,牡,4,524,+ 6,+ 6,4,6.8, ,108,5,58,,,大野拓弥,(美),松山将樹,リアルスティール,ブライアンズタイム,,ロイヤルチャージャー系,2,21,1東7,3,１勝ｸﾗｽ,ダ,1600,良,,大野,58.0,,7,14.7,6,0.4,5,,,6,5,36.84,36.2,9,ルヴァレドクール
6,,11,ボルトテソーロ,牡,4,504,  0,0,5,14.1, , 97,12,58,,*,原優介,(美),栗田徹,サンダースノー,Oratorio,,ニアークティック系,2,21,1東7,16,１勝ｸﾗｽ,ダ,1600,良,,原田,58.0,,12,48.7,10,0.7,4,,,2,2,36.54,37.0,14,ルヴァレドクール
6,,12,コルヴィル,牝,5,494,- 2,- 2,,取消し, ,103,7,56,,,黛弘人,(美),柄崎将寿,"Omaha Beach",Tiznow,,マンノウォー系,2,7,1東3,11,１勝ｸﾗｽ・牝,ダ,1600,良,,黛弘,56.0,,5,14.3,8,1.4,5,,,5,5,36.72,38.3,7,ウエヲムイテゴラン
7,,13,グランドフォレスト,牡,5,468,- 5,- 5,14,254.8, ,  0,,56,△,*,長浜鴻緒,(美),室井潔,リアルインパクト,キングカメハメハ,,ネイティヴダンサー系,1,28,姫路,2,Ｃ２二,ダ,1400,良,,吉村,57.0,,3,,2,0.1,,2,2,2,2,,----,,オールザレイジ
7,B,14,グラスビジョン,牡,4,446,+ 4,+ 4,13,208.4, , 85,14,58,,*,柴田善臣,(美),佐藤吉勝,ノーブルミッション,ディープインパクト,,ロイヤルチャージャー系,1,10,1中3,18,１勝ｸﾗｽ,ダ,1800,良,B,菊沢,57.0,,16,242.7,13,2.2,16,8,9,8,10,38.20,40.1,12,ニシノブレイゼスト
8,,15,ミツカネヴィーナス,牝,7,464,- 2,- 2,12,145.2, , 98,11,53,▲,,遠藤汰月,(美),鈴木伸尋,ヘニーヒューズ,ダイワメジャー,,ロイヤルチャージャー系,3,1,2中2,11,１勝ｸﾗｽ・牝,ダ,1800,稍,,遠藤,53.0,▲,12,171.6,7,1.5,5,10,10,9,8,38.25,38.1,5,パースウェイド
8,,16,ドゥマーヴェリック,牡,4,468,  0,0,1,2.3, ,117,2,58,,,ルメール,(美),萩原清,ドゥラメンテ,"New Approach",,ニアークティック系,1,25,1中9,2,１勝ｸﾗｽ,ダ,1800,良,,ルメ,57.0,,1,1.9,4,0.6,2,3,3,2,2,37.70,40.5,7,コーリンカルベラ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026032206020809,2026.3.22,日,中山,2中8,9,鎌ケ谷特別,2勝,ダート,1200,,2,良,晴,16,14:15,,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,B,1,ウォルラス,牡,6,514,- 4,- 4,16,332.5, , 91,11,58,,,江田照男,(美),中川公成,イスラボニータ,クロフネ,,ニアークティック系,2,10,1東4,7,２勝ｸﾗｽ,ダ,1300,稍,B,江田,58.0,,12,95.7,12,1.6,12,,,10,11,37.29,36.5,12,ドラゴンテイラー
1,,2,マサノユニコーン,牡,4,472,+ 2,+ 2,2,3.5, ,116,1,58,,*,横山琉人,(美),小島茂之,ルヴァンスレーヴ,フレンチデピュティ,,ニアークティック系,2,22,1東8,12,大島特別･2勝,ダ,1400,良,,菅原,58.0,,6,11.5,4,0.3,3,,,4,5,36.00,36.5,6,アスクアイルビゼア
2,B,3,デビッドテソーロ,牡,5,470,  0,0,13,218.4, , 91,11,58,,,柴田大知,(美),田中剛,スワーヴリチャード,Camelot,,,12,7,5中2,5,２勝ｸﾗｽ,ダ,1200,良,B,柴田,58.0,,11,110.0,10,0.8,11,,,15,15,35.30,36.5,1,アシャカトベ
2,,4,アオカミ,セ,7,486,+ 4,+ 4,14,310.6, , 91,11,58,,,原田和真,(美),松山将樹,ラブリーデイ,ブライアンズタイム,,ロイヤルチャージャー系,2,15,1東6,11,２勝ｸﾗｽ,ダ,1400,良,,原田,58.0,,16,336.7,9,1.4,14,,,7,8,37.13,36.6,10,クインズデネブ
3,B,5,レッドレナート,牡,5,494,  0,0,6,11.8,>,106,5,58,,,横山和生,(美),手塚貴徳,レッドファルクス,ダイワメジャー,,ロイヤルチャージャー系,3,7,2中3,3,１勝ｸﾗｽ,芝,1600,稍,,横山,58.0,,3,7.2,1,-0.1,3,,1,1,1,34.62,36.3,10,(アンダーザライト)
3,B,6,イマージョン,牡,4,512,-10,-10,3,6.5, ,106,5,58,,*,三浦皇成,(栗),高野友和,ロードカナロア,Diktat,,マンノウォー系,1,24,1京8,3,２勝ｸﾗｽ,ダ,1200,良,,横山,58.0,,4,7.6,9,1.0,4,,,4,3,36.10,37.2,12,スペシャルナンバー
4,,7,レイユール,牝,4,424,+ 8,+ 8,8,22.4, , 90,14,56,,*,長浜鴻緒,(美),手塚貴久,キズナ,キングカメハメハ,,ネイティヴダンサー系,1,17,1中6,5,２勝ｸﾗｽ,芝,1200,良,,横山,56.0,,11,29.5,16,1.7,7,,,5,8,34.60,35.1,16,カンシン
4,,8,アパッシメント,セ,4,476,-10,-10,7,21.0, , 98,8,58,,*,大野拓弥,(美),堀宣行,ロードカナロア,サクラバクシンオー,,ナスルーラ系,9,28,4中9,9,２勝ｸﾗｽ,ダ,1800,良,,モレ,55.0,,4,8.2,15,3.7,1,5,5,9,13,37.95,40.7,16,チュウワクリスエス
5,,9,スミレファースト,牝,5,452,  0,0,11,74.0, , 89,15,56,,*,木幡巧也,(美),加藤征弘,ニューイヤーズデイ,ダイワメジャー,,ロイヤルチャージャー系,3,1,2中2,14,２勝ｸﾗｽ,ダ,1200,良,,佐々,56.0,,9,29.6,16,2.5,14,,,13,16,35.70,37.8,14,ラストシャリナ
5,,10,ライトニングゼウス,牡,5,514,+ 2,+ 2,4,7.2,>,112,3,58,,*,菊沢一樹,(美),伊藤圭三,ダンカーク,サクラバクシンオー,,ナスルーラ系,3,1,2中2,3,１勝ｸﾗｽ,ダ,1200,稍,,佐藤,55.0,▲,2,4.8,1,-0.3,5,,,4,2,33.90,37.4,3,(ヘルヴェティオス)
6,,11,キボウノホシ,セ,7,486,- 4,- 4,9,37.7, ,101,7,58,,,藤懸貴志,(美),奥平雅士,ロードカナロア,アグネスタキオン,,ロイヤルチャージャー系,2,10,2京4,4,２勝ｸﾗｽ,ダ,1200,良,,藤懸,58.0,,11,104.3,8,0.4,5,,,14,15,36.50,36.4,2,ディニトーソ
6,B,12,テセラリアン,牝,5,448,+10,+10,5,11.6, ,108,4,56,,*,津村明秀,(美),鈴木慎太,リアルスティール,ファルブラヴ,,ニアークティック系,1,4,1中1,4,２勝ｸﾗｽ,ダ,1200,稍,B,菅原,56.0,,4,6.6,7,0.7,6,,,4,4,35.10,36.6,11,スリーピース
7,,13,カネショウレジェン,牡,4,492,+ 2,+ 2,1,2.9, ,114,2,58,,,ルメール,(美),稲垣幸雄,ダノンレジェンド,フレンチデピュティ,,ニアークティック系,2,22,1東8,12,大島特別･2勝,ダ,1400,良,,ルメ,58.0,,2,5.1,5,0.5,1,,,9,10,36.53,36.0,3,アスクアイルビゼア
7,B,14,リリージェーン,牝,6,442,  0,0,12,85.9, , 96,9,56,,,原優介,(美),小手川準,ヘニーヒューズ,ネオユニヴァース,,ロイヤルチャージャー系,1,17,1中6,5,２勝ｸﾗｽ,ダ,1200,良,B,原優,56.0,,12,172.9,7,0.8,6,,,15,15,36.10,36.5,2,ゴールドハンマー
8,,15,タリエシン,セ,6,448,-12,-12,15,327.9, , 87,16,58,,*,野中悠太,(美),秋本大介,キンシャサノキセキ,"Dubai Destination",ロイヤルチャージャー系,ネイティヴダンサー系,2,10,1東4,9,２勝ｸﾗｽ,ダ,1300,稍,,田辺,58.0,,15,287.1,15,2.1,13,,,5,7,37.03,37.3,15,ドラゴンテイラー
8,B,16,シュヴァルツリーベ,牝,6,462,+ 2,+ 2,10,54.9, , 96,9,56,,,伊藤工真,(美),林徹,ドレフォン,スパイキュール,,ロイヤルチャージャー系,1,31,1東1,23,２勝ｸﾗｽ,ダ,1400,良,B,伊藤,56.0,,12,134.8,9,1.1,10,,,3,5,36.68,36.9,12,ペイシャケイプ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026032206020810,2026.3.22,日,中山,2中8,10,スピカＳ,3勝,芝,1800,A,4,良,晴,16,14:50,,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,アマイ,牝,6,470,- 4,- 4,6,19.9, ,111,3,56,,,原優介,(美),伊藤大士,ダノンバラード,タイキシャトル,,ロイヤルチャージャー系,1,24,1中8,6,初富士Ｈ･3勝,芝,2000,良,,原優,54.0,,13,72.8,5,0.1,10,1,1,1,1,36.17,34.9,13,エセルフリーダ
2,,2,エラン,牡,5,468,- 4,- 4,5,11.9, ,114,2,58,,*,荻野極,(美),蛯名正義,ラブリーデイ,ディープインパクト,,ロイヤルチャージャー系,1,10,1中3,9,迎春Ｓ･3勝,芝,2200,良,,横山,58.0,,2,4.3,9,1.7,2,8,8,7,8,36.30,35.6,11,アスクナイスショー
3,,3,レディベル,牝,7,532,- 2,- 2,9,159.2, , 91,9,56,,,石川裕紀,(美),辻哲英,キズナ,"A.P. Indy",,ナスルーラ系,2,10,1東4,32,初音Ｓ･3勝,芝,1800,良,,石川,56.0,,11,200.1,11,1.6,11,,6,7,7,36.55,34.2,11,テリオスララ
4,,4,ジュタ,牡,4,500,  0,0,2,3.6,+,106,5,58,,*,岩田康誠,(栗),矢作芳人,ドゥラメンテ,"Street Sense",,ネイティヴダンサー系,4,20,3中8,6,皐月賞G1,芝,2000,良,,坂井,57.0,,15,110.1,12,1.0,17,2,2,4,2,35.36,35.5,13,ミュージアムマイル
5,,5,フィーリウス,牡,4,512,+ 8,+ 8,3,4.2,>,107,4,58,,*,津村明秀,(美),手塚貴久,キタサンブラック,ロードカナロア,,,1,18,1中7,3,２勝ｸﾗｽ,芝,2200,良,,丹内,57.0,,5,15.4,1,-0.2,5,3,3,3,4,37.76,33.8,2,(オストラヴァ)
6,,6,モズロックンロール,牡,6,518,  0,0,7,25.4, ,120,1,58,,*,横山琉人,(栗),藤岡健一,ビーチパトロール,マンハッタンカフェ,,ロイヤルチャージャー系,3,1,1小C,13,関門橋Ｓ･3勝,芝,2000,良,,西塚,58.0,,7,17.1,2,0.3,8,9,10,11,8,36.30,35.9,2,バルナバ
7,,7,ドゥカート,牡,4,488,+ 6,+ 6,4,11.9,>, 97,8,58,,*,菊沢一樹,(美),宮田敬介,レイデオロ,ステイゴールド,,ロイヤルチャージャー系,1,24,1中8,3,東雲賞･2勝,芝,1800,良,,菅原,57.0,,7,33.1,1,-0.1,3,2,2,2,2,36.45,33.5,2,(ヤマニンアドホック)
8,,8,エストゥペンダ,牝,4,448,- 6,- 6,1,2.2,>,105,6,56,,,戸崎圭太,(美),高柳瑞樹,サートゥルナーリア,"Offlee Wild",,,11,8,5東1,9,２勝ｸﾗｽ,芝,2000,良,,戸崎,54.0,,1,1.5,1,-0.1,1,,8,6,6,36.39,33.4,1,(ビーオンザカバー)
8,B,9,マイネルトルファン,牡,7,516,  0,0,8,41.4,>,103,7,58,,,柴田大知,(美),粕谷昌央,オルフェーヴル,ロージズインメイ,,ロイヤルチャージャー系,2,21,1東7,27,２勝ｸﾗｽ,芝,1800,良,B,柴田,58.0,,7,47.8,1,-0.0,6,,2,3,3,36.45,33.7,5,(ダノンミッション)
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026032206020811,2026.3.22,日,中山,2中8,11,千葉Ｓ,ｵｰﾌﾟﾝ,ダート,1200,,2,良,晴,16,15:30,,ﾊﾝﾃﾞ,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,B,1,ジャスパーゴールド,セ,8,470,+ 4,+ 4,15,93.8, ,104,11,55,,*,松岡正海,(栗),森秀行,Khozan,"Put It Back",,マンノウォー系,12,14,5中4,3,カペラＳG3,ダ,1200,稍,B,菅原,57.0,,15,178.0,9,1.7,15,,,4,6,33.20,37.1,12,テーオーエルビス
1,,2,テイエムトッキュウ,牡,8,504,- 4,- 4,13,55.2, , 92,16,58.5,,*,石橋脩,(栗),秋山真一,ロードカナロア,サクラバクシンオー,,ナスルーラ系,2,10,2京4,25,大和ＳＨ,ダ,1200,良,,吉村,58.5,,12,34.6,16,2.7,4,,,11,14,35.80,37.8,14,ポッドベイダー
2,,3,アガシ,セ,5,492,- 6,- 6,9,20.1, ,113,6,55,,*,三浦皇成,(栗),庄野靖志,エピファネイア,クロフネ,,ニアークティック系,2,10,2京4,13,大和ＳＨ,ダ,1200,良,,田口,55.0,,9,18.4,3,0.2,2,,,9,9,35.60,35.5,4,ポッドベイダー
2,,4,ユキマル,牡,6,500,- 6,- 6,7,15.7, ,107,10,55,,*,木幡巧也,(美),尾形和幸,グレーターロンドン,シニスターミニスター,,ナスルーラ系,1,17,1中6,3,カーバンＨ,芝,1200,良,,丹内,55.0,,5,10.5,9,0.5,5,,,8,8,34.40,33.5,7,ウイングレイテスト
3,B,5,ロードフロンティア,牡,5,474,+10,+10,12,31.6, ,104,11,55,,*,原優介,(栗),松下武士,ロードカナロア,"Distorted Humor",,ネイティヴダンサー系,12,28,5阪8,4,ギャラク,ダ,1400,良,B,岩田,57.0,,8,21.0,11,1.6,8,,,1,1,34.35,39.2,15,ノーブルロジャー
3,B,6,ルディック,牡,5,532,- 2,- 2,5,12.3,>,114,4,55,,*,津村明秀,(栗),高野友和,"Into Mischief","Medaglia d'Oro",,ニアークティック系,1,25,1中9,3,江戸川Ｓ･3勝,ダ,1200,良,B,横山,58.0,,2,4.5,1,-0.0,2,,,1,1,33.80,37.7,8,(ワンダラー)
4,,7,エートラックス,牡,5,516,- 6,- 6,3,7.0, ,121,3,58.5,,*,ルメール,(栗),宮本博,ニューイヤーズデイ,シンボリクリスエス,,ロイヤルチャージャー系,2,10,2京4,8,大和ＳＨ,ダ,1200,良,,北村,58.5,,8,17.7,2,0.0,13,,,3,3,34.90,36.0,7,ポッドベイダー
4,,8,シークレットヴァウ,牡,5,466,  0,0,14,83.6, ,104,11,55,,,武藤雅,(美),武藤善則,ディスクリートキャット,"Broken Vow",,ネイティヴダンサー系,12,21,5名6,18,コールド,ダ,1400,稍,,武藤,58.0,,12,94.9,11,1.2,12,,,3,3,34.65,37.5,12,ダノンフィーゴ
5,,9,ブレーザー,牡,5,532,+ 2,+ 2,4,9.3,>,109,9,55,,*,荻野極,(美),伊坂重信,シゲルカガ,Birdstone,,ネイティヴダンサー系,2,28,2中1,11,春風ＳＨ･3勝,ダ,1200,稍,,戸崎,57.0,,4,6.6,1,-0.3,3,,,6,5,33.80,36.2,1,(エコロエイト)
5,,10,ドラゴンウェルズ,牡,4,482,+ 4,+ 4,2,4.0,>,113,6,56,,,戸崎圭太,(栗),藤原英昭,Frosted,Eskendereya,,,1,12,1中5,5,初春ＳＨ･3勝,ダ,1200,良,,戸崎,57.0,,1,2.2,1,-0.3,1,,,4,3,34.50,35.8,2,(ドンレパルス)
6,B,11,ムーヴ,牡,7,488,+10,+10,11,29.4, , 97,15,55,,*,横山琉人,(美),池上昌和,ラニ,ワイルドラッシュ,,ニアークティック系,12,7,5阪2,6,りんくうＨ,ダ,1200,良,B,吉村,55.0,,6,16.1,13,0.8,2,,,16,16,36.70,34.7,2,メイショウホウレン
6,,12,メイショウホウレン,牡,5,520,  0,0,6,13.5, ,132,1,57,,*,菊沢一樹,(栗),安達昭夫,エスポワールシチー,ハードスパン,,,12,7,5阪2,4,りんくうＨ,ダ,1200,良,,鮫島,56.0,,1,3.4,1,-0.0,3,,,2,2,35.00,35.6,9,(ポールセン)
7,,13,エコロガイア,牡,5,474,- 8,- 8,8,16.9, ,114,4,55,,,高倉稜,(栗),森秀行,Speightstown,"Distorted Humor",ネイティヴダンサー系,ネイティヴダンサー系,2,22,1阪2,6,令月Ｓ,ダ,1200,良,,高倉,57.0,,8,16.4,2,0.2,5,,,3,3,34.90,36.4,5,コンクイスタ
7,,14,エコロアゼル,牡,4,534,+ 2,+ 2,1,3.7, ,126,2,57,,*,岩田康誠,(栗),森秀行,Shancelot,"Twirling Candy",,,1,18,1中7,5,ジャニュ,ダ,1200,良,,戸崎,57.0,,2,3.2,2,0.3,1,,,6,5,33.70,37.2,7,モンドプリューム
8,,15,ショウナンアビアス,牡,6,510,+ 6,+ 6,10,22.8,>,110,8,55,,*,柴田善臣,(美),加藤士津,ドレフォン,キングカメハメハ,,ネイティヴダンサー系,3,7,1阪5,6,なにわＳ･3勝,ダ,1200,稍,,松山,58.0,,3,5.2,1,-0.2,3,,,5,4,34.80,36.3,4,(ラファル)
8,,16,ケイアイドリー,牡,9,532,+ 8,+ 8,16,114.9, ,100,14,58.5,,*,藤懸貴志,(栗),前川恭子,エスポワールシチー,"Seeking the Gold",,ネイティヴダンサー系,2,1,1東2,73,根岸ＳG3,ダ,1400,良,,杉原,57.0,,16,284.7,16,2.5,13,,,8,8,36.00,37.8,16,ロードフォンス
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026032206020812,2026.3.22,日,中山,2中8,12,,2勝,ダート,1800,,4,良,曇,16,16:10,牝,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
