レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026061402010201,2026.6.14,日,函館,1函2,1,,未勝利,芝,1200,A,2,良(暫定),晴(暫定),16,09:50,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
5,,6,スマートイデアル,牝,3,10,53.3, , 95,9,55,,*,小沢大仁,(栗),角田晃一,イスラボニータ,ロードカナロア,,,4,11,1福1,8,未勝利,ダ,1150,良,,石田,52.0,▲,10,66.8,10,1.5,15,,,6,6,35.35,38.5,14,ベルゼビュート
6,,7,ルクソンライト,牡,3,2,5.0, ,106,3,54,▲,*,小林美駒,(美),伊藤圭三,パイロ,ディープインパクト,ナスルーラ系,ロイヤルチャージャー系,5,24,2東A,32,未勝利,ダ,1300,稍,,岩田,57.0,,7,30.7,4,1.0,11,,,1,1,34.89,39.3,11,アイムインディ
6,,8,セラサイト,牝,3,3,6.3, ,103,5,51,★,*,河原田菜,(栗),茶木太樹,クリソベリル,Ghostzapper,,ニアークティック系,5,16,3京7,3,未勝利・牝,ダ,1400,良,,吉村,55.0,,9,37.0,4,0.9,6,,,5,4,36.15,37.7,6,ルージュバロン
7,,9,エコロセレナ,牝,3,1,2.5, ,120,1,55,,,斎藤新,(美),斎藤誠,コントレイル,アドマイヤムーン,,ネイティヴダンサー系,5,17,1新6,4,未勝利・牝,ダ,1200,良,,斎藤,55.0,,1,2.7,3,0.3,1,,,3,3,35.00,38.0,5,マジンタクシー
7,,10,クインズスズラン,牝,3,5,8.8, , 95,9,55,,*,横山和生,(美),村田一誠,パイロ,シンボリクリスエス,ナスルーラ系,ロイヤルチャージャー系,4,12,3中6,2,未勝利,ダ,1200,稍,,横山,55.0,,8,40.0,12,2.1,4,,,13,13,35.40,38.3,8,ロードトライデント
8,,11,エトワールフィーユ,牝,3,4,7.3, ,103,5,53,◇,*,今村聖奈,(美),西田雄一,マインドユアビスケッツ,ブラックタイド,,ロイヤルチャージャー系,3,28,3中1,6,未勝利,ダ,1200,重,,上里,52.0,▲,10,130.0,6,1.4,8,,,3,3,34.30,38.4,10,マサノピンクレディ
8,,12,サチノブーケ,牝,3,12,86.5, , 87,12,53,△,*,鷲頭虎太,(栗),加藤公太,トビーズコーナー,ネオユニヴァース,その他のエクリプス系,ロイヤルチャージャー系,4,12,1福2,10,未勝利,芝,1200,良,,国分,55.0,,12,72.8,15,2.1,1,,,11,10,34.90,36.5,14,タガノアルブラック
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026061402010204,2026.6.14,日,函館,1函2,4,,未勝利,芝,1800,A,4,良(暫定),晴(暫定),16,11:15,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,アイムイン,牡,3,1,3.9, ,124,1,57,,*,鮫島克駿,(美),加藤征弘,シルバーステート,キングカメハメハ,,ネイティヴダンサー系,4,11,3中5,4,未勝利,芝,1600,良,,戸崎,57.0,,2,3.9,2,0.4,1,,8,7,6,36.06,34.9,2,シヴィータス
1,,2,レガリーノ,牝,3,8,13.9, ,105,6,55,,*,横山和生,(美),池上昌和,アルバート,ロードカナロア,,,5,24,2東A,6,未勝利,芝,1800,良,,三浦,55.0,,8,45.2,3,0.5,4,,7,8,6,37.05,34.2,2,ルーリングクラス
2,,3,エグジスタンス,牡,3,12,19.0, ,110,4,57,,*,佐々木大,(栗),奥村豊,フィエールマン,Kingman,,,4,19,1福4,8,未勝利,芝,2000,良,,松若,57.0,,1,4.2,8,0.8,6,2,2,2,1,35.96,37.1,11,グラスベルグ
2,,4,ホウショウリュウ,牡,3,14,51.4, , 84,16,57,,*,岩田康誠,(美),本間忍,アメリカンペイトリオット,シンボリクリスエス,,ロイヤルチャージャー系,12,21,5名6,2,未勝利*,ダ,1800,稍,,西塚,55.0,☆,14,218.8,16,6.6,10,10,11,6,12,38.45,44.9,16,マッドゲイル
3,,5,マンサニージャ,牝,3,4,11.0, ,101,9,54,☆,*,長浜鴻緒,(美),菊川正達,ダノンバラード,ロージズインメイ,,ロイヤルチャージャー系,4,11,3中5,4,未勝利,芝,1600,良,,佐々,55.0,,7,15.3,6,0.6,5,,13,10,10,36.18,34.9,2,シヴィータス
3,,6,ブランヴァンダイク,牡,3,2,6.2, ,104,8,57,,*,小沢大仁,(栗),辻野泰之,エピファネイア,ロードカナロア,,,4,12,2阪6,12,未勝利,芝,1600,良,,鮫島,57.0,,7,16.7,12,1.4,2,,,2,2,34.98,36.7,15,ララファキュルテ
4,,7,コスモアルペジオ,牡,3,11,18.5, , 97,12,57,,*,横山琉人,(美),鹿戸雄一,ゴールドシップ,Australia,,,3,22,1名4,12,未勝利,芝,1600,良,,杉原,57.0,,11,67.6,6,0.9,12,,3,3,3,35.52,35.6,11,エンヴェロップ
4,,8,アート,牡,3,7,12.8, ,100,11,55,△,*,舟山瑠泉,(栗),杉山晴紀,キセキ,ドリームジャーニー,,ロイヤルチャージャー系,5,16,1新5,3,未勝利,芝,1800,良,,和田,54.0,▲,7,13.3,5,1.0,10,,,15,13,37.60,33.9,2,アナザーフェイス
5,,9,キヨタリート,牡,3,5,11.3, ,105,6,57,,*,小崎綾也,(栗),小崎憲,キズナ,エンパイアメーカー,,ネイティヴダンサー系,1,24,1小1,初,新馬,芝,2000,良,,松若,57.0,,7,23.3,7,0.8,5,5,5,4,6,36.90,34.8,9,ボンドマティーニ
5,,10,ショウナンアワード,牡,3,3,9.4, ,115,3,57,,*,池添謙一,(栗),東田明士,リアルスティール,キングカメハメハ,,ネイティヴダンサー系,5,17,3京8,3,未勝利,芝,2000,良,,田口,57.0,,3,4.0,2,0.1,2,4,5,6,5,36.94,34.5,3,エンジェルボイス
6,,11,アルケミラモリス,牝,3,16,102.8, , 97,12,52,▲,*,大久保友,(美),粕谷昌央,ロジャーバローズ,マリエンバード,,ニアークティック系,4,25,2東1,8,未勝利・牝,芝,1800,良,,吉田,55.0,,10,99.0,9,1.2,7,,5,7,8,36.95,34.9,7,シニャンガ
6,,12,トリニタリオ,牡,3,6,12.6, ,116,2,57,,,斎藤新,(美),勢司和浩,ウインブライト,ブラックタイド,,ロイヤルチャージャー系,5,16,1新5,11,未勝利,芝,1800,良,,斎藤,57.0,,4,9.4,2,0.1,9,,,6,5,37.20,33.8,1,アナザーフェイス
7,,13,ロッサコメータ,牝,3,10,14.9, ,106,5,55,,*,吉田隼人,(栗),吉岡辰弥,エピファネイア,"Medaglia d'Oro",,ニアークティック系,5,16,3京7,3,未勝利,芝,1800,良,,岩田,55.0,,5,19.8,4,0.8,1,,,7,6,35.75,34.5,5,ロサルゴサ
7,,14,リーベンスヴェルト,牝,3,13,25.0, , 89,14,51,★,,河原田菜,(栗),池江泰寿,ブリックスアンドモルタル,"Smarty Jones",,ネイティヴダンサー系,3,1,1小C,5,未勝利・牝,芝,2000,良,,河原,51.0,★,10,117.5,10,0.9,4,13,12,14,15,37.80,36.2,2,アストリル
8,,15,ココソラーレ,牝,3,15,102.8, , 89,14,53,△,*,鷲頭虎太,(美),天間昭一,セイウンコウセイ,オルフェーヴル,,,3,22,1阪A,3,未勝利,ダ,1200,良,,大久,52.0,▲,11,157.1,9,2.0,8,,,8,10,37.10,37.8,8,ヴォンドゥ
8,,16,コティノス,牡,3,9,14.4, ,101,9,57,,*,浜中俊,(栗),須貝尚介,サートゥルナーリア,ステイゴールド,,ロイヤルチャージャー系,4,11,2阪5,3,未勝利,芝,2000,稍,,西村,57.0,,5,11.9,13,1.6,11,15,14,5,3,36.77,37.0,13,オリオンブレード
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026061402010205,2026.6.14,日,函館,1函2,5,,新馬,芝,1000,A,2,良(暫定),晴(暫定),14,12:05,,馬齢,２歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ガーシュウィン,牡,2,7,16.1, ,  0,,53,△,,舟山瑠泉,(美),和田雄二,ロジャーバローズ,ファルブラヴ,,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
