レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026053005021101,2026.5.30,土,東京,2東B,1,,未勝利,ダート,1400,,2,良(暫定),晴(暫定),16,09:50,,馬齢,３歳
7,,14,サクラドール,牡,3,2,4.1, ,118,1,57,,,佐々木大,(美),田島俊明,ゴールドドリーム,サウスヴィグラス,,ネイティヴダンサー系,5,10,2東6,3,未勝利,ダ,1400,良,,佐々,57.0,,3,7.6,3,0.2,2,,,3,2,36.45,37.9,8,フルールサシェ
8,,15,フォーマルノーチス,牡,3,10,66.5, ,  0,,57,,,菊沢一樹,(美),勢司和浩,マクフィ,ゴールドアリュール,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
8,,16,スピニンググローブ,牡,3,11,69.3, , 97,13,57,,,木幡巧也,(美),黒岩陽一,サートゥルナーリア,ゼンノロブロイ,,ロイヤルチャージャー系,5,9,2東5,2,未勝利,ダ,1300,良,,木幡,57.0,,13,146.2,7,2.1,5,,,11,11,37.37,38.2,5,ショコラキュイ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026053005021102,2026.5.30,土,東京,2東B,2,,未勝利,芝,2400,C,4,良(暫定),晴(暫定),18,10:20,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ジングアップ,牡,3,6,23.6, ,106,3,57,,,佐々木大,(美),大竹正博,コントレイル,"Storm Cat",,ニアークティック系,1,11,1中4,11,未勝利,芝,2200,良,,佐々,57.0,,7,29.4,6,0.7,10,4,6,6,6,36.83,36.3,11,グランアルト
1,,2,ゴンファロニエーレ,牡,3,1,1.6, ,115,2,57,,*,戸崎圭太,(美),田中博康,エピファネイア,ディープインパクト,,ロイヤルチャージャー系,5,10,2東6,6,未勝利,芝,2000,良,,レー,57.0,,2,2.5,4,0.2,2,,9,9,9,38.57,33.7,2,ランブルスコ
2,,3,ヒコボシ,牡,3,11,90.3, , 89,14,57,,,ディー,(美),田村康仁,サートゥルナーリア,ステイゴールド,,ロイヤルチャージャー系,4,19,3中8,4,未勝利,芝,2000,良,,ディ,57.0,,12,310.5,13,2.6,5,9,11,9,8,36.90,36.9,15,ウェイクフィールド
2,,4,インタノン,牡,3,2,3.7, ,117,1,57,,*,レーン,(美),堀宣行,キタサンブラック,タイキシャトル,,ロイヤルチャージャー系,2,10,1東4,4,未勝利,芝,2400,良,,キン,57.0,,3,4.6,4,0.6,5,3,3,2,2,37.13,35.7,9,レイヒストリコ
3,,5,スーザンバローズ,牝,3,12,108.4, , 91,10,55,,*,津村明秀,(美),奥村武,キセキ,"Fastnet Rock",,その他のエクリプス系,4,11,3中5,9,未勝利・牝,芝,2000,良,,岩田,55.0,,15,212.5,14,1.1,15,11,11,13,13,37.07,36.1,7,ピエスユニーク
3,,6,クリスタルドレス,牝,3,3,11.0, ,103,5,55,,,江田照男,(美),高橋文雅,ジャスタウェイ,クロフネ,,ニアークティック系,5,17,2東8,10,未勝利,芝,2400,良,,江田,55.0,,11,194.3,2,0.2,8,7,7,8,6,36.70,34.4,1,ウルフマン
4,,7,エコロゼット,牡,3,8,37.4, , 95,7,57,,,菊沢一樹,(美),岩戸孝樹,フィエールマン,ルーラーシップ,,ネイティヴダンサー系,5,16,1新5,4,未勝利,芝,1800,良,,菊沢,57.0,,10,25.3,10,1.5,2,,,11,10,37.45,34.7,10,アナザーフェイス
4,,8,ファンシーシェイプ,牝,3,9,48.4, , 85,16,55,,*,松山弘平,(美),矢野英一,ロゴタイプ,ヴィクトワールピサ,,ロイヤルチャージャー系,5,16,2東7,3,未勝利・牝,芝,2000,良,,石橋,55.0,,10,78.0,10,0.8,10,,13,13,13,37.41,33.8,4,カンティーナ
5,,9,コスモアマデウス,牡,3,15,198.3, , 91,10,57,,,柴田大知,(美),畠山吉宏,"Dawn Approach",Teofilo,,ニアークティック系,5,17,2東8,2,未勝利,芝,2400,良,,柴田,57.0,,9,143.1,9,1.8,6,10,10,9,10,36.87,35.5,7,ウルフマン
5,,10,ミョンソクコムドリ,牡,3,16,214.0, , 86,15,57,,*,嶋田純次,(美),奥平雅士,ストーミーシー,アドマイヤマックス,,ロイヤルチャージャー系,5,24,1新8,29,未勝利,芝,2000,稍,,黛弘,57.0,,15,262.2,13,2.4,16,15,15,15,15,38.01,37.5,13,ディアアズール
6,,11,フォンドルレール,牡,3,4,14.7, ,104,4,57,,,吉田豊,(美),戸田博文,ルヴァンスレーヴ,"Kitten's Joy",,ニアークティック系,5,9,2東5,4,未勝利,芝,2400,良,,吉田,57.0,,5,13.4,4,0.7,3,9,9,9,8,37.43,34.5,3,ニシノヒノトリ
6,,12,マジックファイヤー,牡,3,5,20.7, ,103,5,57,,*,横山武史,(美),浅利英明,キセキ,マンハッタンカフェ,,ロイヤルチャージャー系,3,14,1名1,3,未勝利,芝,2000,良,,小崎,57.0,,6,13.0,11,1.4,10,10,10,11,11,36.94,35.6,10,ミッキージャンプ
7,,13,トップオブザキング,牡,3,10,61.1, , 91,10,54,▲,,石田拓郎,(美),蛯名利弘,ワールドプレミア,ブライアンズタイム,,ロイヤルチャージャー系,5,2,2東3,連,未勝利,芝,2000,良,,石田,54.0,▲,9,157.8,7,1.1,10,,10,10,10,37.29,34.4,4,スワーヴマルス
7,,14,ゴールドエンバー,牡,3,13,116.1, , 92,8,57,,,木幡初也,(美),竹内正洋,バゴ,ステイゴールド,ナスルーラ系,ロイヤルチャージャー系,5,2,1新1,11,未勝利,芝,2200,稍,,木幡,57.0,,13,75.2,8,1.8,9,12,11,12,12,38.48,36.2,4,プレイザリード
8,,15,ソナタムーンライト,牡,3,14,173.0, , 92,8,57,,*,大野拓弥,(美),堀内岳志,ハービンジャー,キンシャサノキセキ,ニアークティック系,ロイヤルチャージャー系,5,23,2東9,初,未勝利,芝,2000,良,,松岡,57.0,,13,254.9,13,1.4,14,,17,16,16,37.71,34.0,5,ボニープリンス
8,,16,ウインスターリング,牡,3,7,36.9, , 91,10,57,,,松岡正海,(美),畠山吉宏,シルバーステート,アドマイヤコジーン,,ナスルーラ系,5,17,2東8,5,未勝利,芝,2400,良,,松岡,57.0,,8,71.3,8,1.0,9,5,5,6,6,36.70,35.2,5,ウルフマン
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026053005021103,2026.5.30,土,東京,2東B,3,,未勝利,芝,1400,C,2,良(暫定),晴(暫定),18,10:50,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,トウカイティエラ,牝,3,14,63.0, , 85,16,52,▲,,佐藤翔馬,(美),高木登,イスラボニータ,アドマイヤムーン,,ネイティヴダンサー系,5,3,2東4,11,未勝利,芝,1600,良,,佐藤,52.0,▲,17,303.4,15,1.6,18,,,15,17,37.44,34.0,10,モントゥリエ
1,,2,エレクトロン,牡,3,18,124.5, , 87,14,57,,,嶋田純次,(美),佐藤吉勝,ビーチパトロール,マツリダゴッホ,,ロイヤルチャージャー系,3,21,1名3,13,未勝利,芝,1400,良,B,嶋田,57.0,,17,325.4,15,1.6,9,,,13,13,35.55,35.3,14,ペアレンツギフト
2,,3,グローリアスダンス,牝,3,12,51.1, , 94,11,55,,*,菊沢一樹,(美),粕谷昌央,ミッキーグローリー,"No Nay Never",,,2,21,1小9,3,未勝利・牝,芝,1200,良,,石田,52.0,▲,12,125.1,10,1.1,10,,,14,14,35.00,34.9,6,ムーンリットアイル
2,,4,ワディアルリヤハ,牝,3,1,2.4, ,123,1,55,,,レーン,(美),田村康仁,"St Mark's Basilica","Cape Cross",,ニアークティック系,5,9,2東5,8,未勝利,芝,1400,良,,レー,55.0,,2,3.0,3,0.1,17,,,2,2,34.80,34.8,10,カズノダイジョウ
3,,5,フクスケ,牡,3,13,57.1, , 93,12,57,,*,木幡育也,(美),杉浦宏昭,タリスマニック,アドマイヤムーン,,ネイティヴダンサー系,5,10,2東6,3,未勝利,芝,1600,良,,松若,57.0,,12,131.0,11,0.8,14,,,12,13,36.78,34.1,6,アイアンクラッド
3,,6,ケイツーキップ,牝,3,11,37.9, , 87,14,52,▲,*,小林美駒,(美),清水英克,ラブリーデイ,ロジユニヴァース,,,4,26,1福6,2,未勝利・牝,芝,1200,良,,石神,52.0,▲,9,33.1,15,1.5,11,,,11,13,35.70,35.0,15,カレンデュラ
4,,7,ショウナンバーボン,牡,3,5,13.3, ,110,3,57,,,ゴンサル,(美),加藤士津,サートゥルナーリア,ハーツクライ,,ロイヤルチャージャー系,5,16,1新5,4,未勝利,芝,1600,良,,ゴン,57.0,,5,14.1,5,0.3,7,,,3,3,36.06,35.0,10,ミラキュラスアース
4,,8,ゴールドパレード,牡,3,9,20.7, ,101,9,54,▲,*,石神深道,(美),天間昭一,ゴールドアクター,ベーカバド,,ニアークティック系,3,14,2中5,5,未勝利,ダ,1200,良,,原優,57.0,,3,6.9,12,2.1,4,,,8,8,34.80,39.1,12,ミルトハーバー
5,,9,サンシュノジンギ,牡,3,16,73.6, ,  0,,56,☆,,長浜鴻緒,(美),奥村武,マインドユアビスケッツ,スウェプトオーヴァーボード,,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
5,,10,ジェムシリカ,牝,3,10,27.4, ,103,7,55,,,小林脩斗,(美),千葉直人,ダンカーク,Dansili,,ニアークティック系,5,24,2東A,6,未勝利・牝,芝,1600,良,,小林,55.0,,11,86.6,7,0.5,18,,,1,1,34.68,35.7,16,ダイヤテソーロ
6,,11,ソチミルコ,牝,3,4,10.2, ,104,5,55,,*,戸崎圭太,(美),宮田敬介,リオンディーズ,ハーツクライ,,ロイヤルチャージャー系,3,28,1名5,2,未勝利,芝,1600,良,,丸山,55.0,,5,9.6,5,0.7,3,,7,6,6,36.18,34.8,8,ラプランセス
6,,12,ミクロスギガース,牝,3,15,70.4, , 93,12,53,△,*,舟山瑠泉,(美),西田雄一,シルバーステート,ロードカナロア,,,3,29,3中2,9,未勝利,芝,1800,良,,遠藤,52.0,▲,13,213.6,9,1.7,11,2,4,2,2,36.40,36.8,13,トーセンブリラーレ
7,,13,スーパーハイウェイ,牡,3,3,9.5, ,101,9,57,,*,北村宏司,(美),伊藤大士,アメリカンペイトリオット,ストーミングホーム,,ネイティヴダンサー系,3,21,2中7,3,未勝利,ダ,1800,良,,佐々,57.0,,8,104.5,8,1.8,7,3,3,3,3,38.45,40.4,8,ビービーアジャイル
7,,14,パチクリベスクリ,牡,3,17,89.9, ,  0,,57,,,杉原誠人,(美),清水英克,ファインニードル,Galileo,,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
7,,15,スピットブレイク,牡,3,7,17.9, ,104,5,57,,*,津村明秀,(美),新開幸一,モズアスコット,"Storm Cat",,ニアークティック系,2,22,1小A,2,未勝利,芝,1200,良,,石田,54.0,▲,7,19.5,8,1.2,16,,,6,7,33.60,35.5,7,ロジケープ
8,,16,アラムベイ,牡,3,8,19.3, ,103,7,57,,*,横山和生,(美),池上昌和,ファインニードル,"Elusive Quality",,ネイティヴダンサー系,5,3,2東4,6,未勝利,芝,1800,良,,荻野,57.0,,6,10.5,5,0.9,3,,2,2,2,36.65,35.1,12,オメガディコン
8,,17,ヘクトルテソーロ,牡,3,6,14.6, ,107,4,57,,*,木幡巧也,(美),畠山吉宏,シルバーステート,ヴィクトワールピサ,,ロイヤルチャージャー系,5,2,1新1,初,未勝利,芝,1400,稍,,舟山,55.0,△,6,18.4,7,0.3,11,,,3,3,34.73,37.6,8,アイアムアヒーロー
8,,18,ヤマニンアレシス,牡,3,2,5.5, ,120,2,57,,*,横山武史,(美),堀内岳志,イスラボニータ,キングカメハメハ,,ネイティヴダンサー系,5,2,1新1,4,未勝利,芝,1400,稍,,丹内,57.0,,1,1.8,4,0.3,1,,,3,4,34.80,37.5,7,アイアムアヒーロー
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026053005021105,2026.5.30,土,東京,2東B,5,,未勝利,芝,2000,C,3,良(暫定),晴(暫定),16,12:10,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,フリーリターン,牝,3,11,44.7, , 82,10,52,▲,,大久保友,(美),稲垣幸雄,ゴールドシップ,Sinndar,,ニアークティック系,4,4,3中3,初,未勝利,芝,1600,良,,大久,52.0,▲,15,325.7,14,1.5,16,,9,14,15,36.78,35.2,10,ヴェガリア
1,,2,ベアダイヤモンド,牡,3,2,3.9, ,110,2,57,,*,ルメール,(美),松尾卓哉,サトノダイヤモンド,タイキシャトル,,ロイヤルチャージャー系,5,10,2東6,初,未勝利,芝,2000,良,,西村,57.0,,10,47.1,2,0.1,9,,12,9,9,38.57,33.6,1,ランブルスコ
2,,3,フライングビーナス,牝,3,6,11.5, ,100,5,53,△,,舟山瑠泉,(美),田中博康,エピファネイア,Mineshaft,,ナスルーラ系,4,11,1福1,初,未勝利,芝,2000,良,,舟山,53.0,△,6,25.1,7,0.8,12,13,13,11,11,36.69,35.2,3,メイショウハンター
2,,4,エバーシャンティ,牝,3,3,6.1, ,106,3,55,,,戸崎圭太,(美),久保田貴,ルーラーシップ,ハーツクライ,ネイティヴダンサー系,ロイヤルチャージャー系,5,2,2東3,3,未勝利,芝,2000,良,,戸崎,55.0,,5,9.3,3,0.5,4,,3,4,4,37.03,34.4,4,スワーヴマルス
3,,5,チャンピオンホープ,牡,3,10,42.5, , 98,6,57,,*,佐々木大,(美),勢司和浩,シルバーステート,キングカメハメハ,,ネイティヴダンサー系,1,10,1中3,初,新馬,芝,2000,良,,横山,57.0,,8,35.2,10,2.2,6,13,13,13,11,38.06,35.6,5,ランザワールド
3,,6,マイネルアイフェル,牡,3,16,92.9, , 89,9,57,,,柴田大知,(美),上原博之,デクラレーションオブウォー,バトルプラン,,ネイティヴダンサー系,4,7,川崎,7,ダイヤ,ダ,1600,重,,柴田,56.0,,4,,5,2.0,,5,5,7,5,,----,,ダテオトコ
4,,7,デリシューズマン,セ,3,15,69.2, ,  0,,56,☆,,長浜鴻緒,(美),平岩大典,フィエールマン,ダノンシャンティ,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
4,,8,ジーティーホクサイ,セ,3,9,30.4, ,  0,,57,,,杉原誠人,(美),大竹正博,ハービンジャー,ディープインパクト,ニアークティック系,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
5,,9,ジャストマイウェイ,牝,3,5,11.2, , 97,7,55,,*,ゴンサル,(美),奥村武,"No Nay Never","War Front",,ニアークティック系,3,1,1小C,7,未勝利・牝,芝,2000,良,,舟山,52.0,▲,4,11.8,13,1.2,10,13,14,14,13,37.76,36.6,8,アストリル
5,,10,セイウンアズール,牝,3,8,21.2, , 96,8,55,,*,野中悠太,(美),千葉直人,タニノフランケル,タイキシャトル,,ロイヤルチャージャー系,1,11,1中4,14,未勝利,芝,2200,良,,柴田,55.0,,8,35.0,15,1.9,13,9,9,9,11,36.90,37.3,15,グランアルト
6,,11,シーガルワールド,牝,3,1,3.6, ,  0,,55,,,横山和生,(美),栗田徹,ベンバトル,Motivator,,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
6,,12,カノープス,牝,3,12,45.8, ,  0,,55,,,横山琉人,(美),辻哲英,ルーラーシップ,ダンスインザダーク,ネイティヴダンサー系,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
7,,13,ケナゲ,牝,3,13,46.4, ,103,4,52,▲,,石神深道,(美),和田雄二,アニマルキングダム,バゴ,,ナスルーラ系,5,10,1新4,3,未勝利・牝,芝,1800,良,,石神,52.0,▲,6,14.4,5,0.8,9,,,12,11,37.95,34.0,5,ファストフォワード
7,,14,エラガバリウム,セ,3,14,48.3, ,  0,,57,,,横山武史,(美),千葉直人,レイデオロ,ジャングルポケット,,ナスルーラ系,,,,,,,,,,,,,,,,,,,,,,,,,
8,,15,チルチャンプ,牝,3,7,13.8, ,  0,,55,,,津村明秀,(美),手塚貴徳,キタサンブラック,"Dandy Man",,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,16,ベルウッドバイオ,牡,3,4,10.3, ,116,1,57,,,ディー,(美),高橋文雅,ダノンスマッシュ,ハーツクライ,,ロイヤルチャージャー系,5,10,2東6,3,未勝利,芝,2000,良,,ディ,57.0,,4,24.4,3,0.2,8,,5,5,5,38.49,33.9,4,ランブルスコ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026053005021106,2026.5.30,土,東京,2東B,6,,1勝,ダート,1600,,2,良(暫定),晴(暫定),16,12:40,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,エスシービクトリア,牡,3,2,5.1, ,125,1,57,,*,横山和生,(美),村田一誠,マクフィ,アフリート,,ネイティヴダンサー系,3,14,2中5,2,１勝ｸﾗｽ*,ダ,1800,良,,遠藤,54.0,▲,7,15.3,2,0.0,8,2,3,2,2,36.85,39.7,3,サンダーヴィント
2,B,2,ターフクリスタル,牡,3,7,17.5,>, 98,7,57,,,江田照男,(美),矢野英一,インカンテーション,サクラローレル,,ナスルーラ系,5,16,2東7,7,未勝利,ダ,1600,良,B,江田,57.0,,12,149.9,1,-0.3,11,,,5,4,37.68,36.6,1,(アオイミズホ)
3,,3,ナックホワイト,牝,3,5,10.5, , 97,8,55,,*,松山弘平,(美),杉浦宏昭,ブリックスアンドモルタル,ステイゴールド,,ロイヤルチャージャー系,5,9,2東5,7,１勝ｸﾗｽ*,芝,1800,良,,荻野,55.0,,7,22.0,11,2.3,1,,1,1,1,35.60,36.5,12,リッツパーティー
4,,4,ヒシアムルーズ,牡,3,4,9.5,+,104,3,57,,*,レーン,(美),堀宣行,サートゥルナーリア,Sightseeing,,ナスルーラ系,4,25,2東1,16,青葉賞G2,芝,2400,良,,佐々,57.0,,17,259.6,13,2.2,15,5,6,7,7,36.53,35.6,12,ゴーイントゥスカイ
5,,5,バトルアックス,牡,3,1,2.3,>,118,2,57,,*,戸崎圭太,(栗),今野貞一,ヘンリーバローズ,バトルプラン,,ネイティヴダンサー系,4,4,2阪3,16,未勝利,ダ,1400,稍,,坂井,57.0,,2,3.3,1,-0.6,3,,,5,2,35.55,36.3,1,(モズプリフォール)
5,,6,ショウナンダイン,セ,3,8,17.7, , 88,11,57,,*,三浦皇成,(美),森一誠,サートゥルナーリア,"Northern Afleet",,ネイティヴダンサー系,5,9,2東5,14,１勝ｸﾗｽ*,芝,1800,良,,丹内,57.0,,11,134.7,8,1.0,8,,8,8,8,36.00,34.4,7,リッツパーティー
6,,7,エイシンニラク,牡,3,6,14.6,>, 95,9,57,,*,佐々木大,(美),勢司和浩,サトノクラウン,エイシンアポロン,,ニアークティック系,3,14,2中5,4,未勝利,ダ,1800,良,,菊沢,57.0,,14,361.9,1,-0.1,12,6,6,6,5,38.30,38.8,1,(ミスターキャンベラ)
6,,8,シエルライズ,牡,3,12,43.1, , 88,11,57,,,菊沢一樹,(美),小手川準,マテラスカイ,ダンスインザダーク,,ロイヤルチャージャー系,3,22,2中8,10,１勝ｸﾗｽ*,ダ,1200,良,,菊沢,57.0,,12,239.7,14,2.6,13,,,13,13,34.80,38.2,8,エコロレーヴ
7,,9,カシノスパーク,牡,3,10,38.3,>,103,4,54,▲,,石神深道,(美),天間昭一,ロジャーバローズ,Hansen,,,5,3,1新2,4,未勝利,ダ,1800,稍,,石神,54.0,▲,7,21.1,1,-0.1,5,7,7,6,6,38.10,38.9,1,(コイオステソーロ)
7,,10,オクトーバーナイン,牡,3,3,7.3, ,101,5,57,,*,ゴンサル,(美),稲垣幸雄,コパノリッキー,ジャスタウェイ,,,3,14,2中5,12,１勝ｸﾗｽ*,ダ,1800,良,,横山,57.0,,9,23.0,9,1.2,9,5,7,9,8,37.25,40.1,7,サンダーヴィント
8,,11,ラフレードピエル,牡,3,11,40.1, , 91,10,56,☆,*,長浜鴻緒,(美),萱野浩二,クリソベリル,スウェプトオーヴァーボード,,ネイティヴダンサー系,2,15,1東6,3,１勝ｸﾗｽ*,ダ,1600,良,,木幡,57.0,,11,166.9,10,1.6,11,,,10,10,37.02,37.2,9,ロンギングフォユー
8,,12,ムーランオランジュ,牡,3,9,29.0, ,101,5,57,,,小崎綾也,(栗),小崎憲,カリフォルニアクローム,Monarchos,,ネイティヴダンサー系,5,3,2東4,12,１勝ｸﾗｽ*,ダ,1400,稍,,小崎,57.0,,13,71.9,7,0.6,9,,,2,2,36.30,37.2,13,リフレックス
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026053005021107,2026.5.30,土,東京,2東B,7,,1勝,芝,1400,C,2,良(暫定),晴(暫定),18,13:10,,馬齢,３歳
