レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026041903010401,2026.4.19,日,福島,1福4,1,,未勝利,ダート,1150,,2,良(暫定),晴(暫定),16,09:45,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ビッグノエルルーフ,牝,3,11,32.5, ,  0,,55,,,江田照男,(美),田中剛,モーニン,フォーティナイナーズサン,,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,アルティソナンテ,牝,3,13,46.9, , 96,10,53,△,*,舟山瑠泉,(美),萩原清,ダノンキングリー,クロフネ,,ニアークティック系,12,20,5中5,8,未勝利・牝*,ダ,1800,良,,丹内,55.0,,9,25.1,12,2.5,4,6,6,6,6,37.75,41.6,12,ケイツーリーブル
2,,3,ブルームザスマイル,牝,3,10,29.3, ,106,6,51,★,,河原田菜,(栗),鈴木孝志,サンダースノー,トゥザワールド,,,2,22,1小A,4,未勝利・牝,ダ,1700,良,,河原,51.0,★,8,44.9,3,1.3,9,3,4,2,2,37.91,40.0,7,ガーネットフレア
3,,4,マスカルポーネ,牝,3,12,33.5, ,108,4,55,,,武藤雅,(美),水野貴広,リオンディーズ,キズナ,,,3,29,3中2,9,未勝利・牝,ダ,1800,稍,,武藤,55.0,,9,51.4,3,1.1,7,3,3,4,2,38.40,39.7,4,クイーンズホリデー
3,B,5,ブリスフルイヤー,牝,3,9,26.3, , 99,8,52,▲,,石田拓郎,(美),新開幸一,ニューイヤーズデイ,"Square Eddie",,,2,14,1小7,6,未勝利・牝,ダ,1700,良,B,石田,52.0,▲,10,89.3,10,1.2,8,7,8,9,7,38.13,39.3,10,ペンダント
4,,6,スズノボンライミー,牝,3,8,25.2, , 86,12,53,◇,,永島まな,(栗),平田修,カレンブラックヒル,バトルプラン,,ネイティヴダンサー系,11,29,4京7,初,新馬,芝,1600,良,,永島,53.0,◇,8,21.2,10,0.9,11,,,12,12,37.08,34.5,2,レッドリガーレ
4,,7,プラトニックガール,牝,3,15,111.7, , 89,11,55,,*,杉原誠人,(美),田村康仁,イスラボニータ,ルーラーシップ,,ネイティヴダンサー系,11,30,5東8,初,新馬,ダ,1600,良,,丸田,55.0,,15,187.5,12,2.6,13,,,13,12,37.50,39.4,10,エジプシャンマウ
5,,8,ペールデュクラン,牝,3,5,10.7, ,  0,,55,,,菊沢一樹,(美),菊沢隆徳,キズナ,キングカメハメハ,,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
5,,9,ダノンプレサージュ,牝,3,1,2.7, ,125,1,55,,,横山典弘,(美),大竹正博,サートゥルナーリア,"Manhattan Rain",,,3,21,1名3,14,未勝利,芝,1400,良,,横山,55.0,,1,2.9,2,0.1,1,,,7,7,35.18,34.3,3,ペアレンツギフト
6,,10,フィーユレアル,牝,3,6,14.8, ,100,7,55,,*,斎藤新,(美),斎藤誠,リオンディーズ,ハーツクライ,,ロイヤルチャージャー系,2,21,1阪1,6,未勝利,ダ,1400,良,,横山,55.0,,9,55.9,9,1.1,5,,,7,7,37.43,37.7,7,オプティモ
6,,11,ノーブルトレジャー,牝,3,7,15.3, , 99,8,52,▲,*,田山旺佑,(栗),牧浦充徳,ダノンスマッシュ,アグネスタキオン,,ロイヤルチャージャー系,2,14,1小7,2,未勝利,芝,2000,良,,国分,55.0,,12,85.7,9,1.3,11,7,7,10,12,36.60,36.6,10,ノンブルドール
7,,12,ブエノスオプティマ,牝,3,4,9.2, ,107,5,55,,*,横山琉人,(栗),高橋義忠,オルフェーヴル,グランデラ,,ニアークティック系,1,25,1小2,11,未勝利・牝,ダ,1700,良,,永島,53.0,◇,1,3.3,12,3.1,4,11,11,6,7,38.13,41.5,13,ドウカキミニトドケ
7,,13,ベルソテイラ,牝,3,2,5.8, ,116,2,52,▲,*,小林美駒,(栗),西村真幸,ホッコータルマエ,エンパイアメーカー,,ネイティヴダンサー系,12,14,5名4,初,新馬,ダ,1800,稍,,富田,55.0,,2,3.2,2,0.5,1,2,2,1,1,38.75,38.7,2,ウルフ
8,,14,シューペルブリアン,牝,3,14,57.2, , 82,13,53,△,*,長浜鴻緒,(美),佐藤吉勝,ダノンレジェンド,モーリス,,,3,1,2中2,5,未勝利,ダ,1200,稍,,黛弘,55.0,,15,351.5,16,4.7,8,,,16,16,36.80,39.3,16,モーゲンセン
8,,15,メジロピオラ,牝,3,3,6.1, ,110,3,55,,*,丹内祐次,(美),武井亮,リオンディーズ,マンハッタンカフェ,,ロイヤルチャージャー系,3,28,1名5,3,未勝利・牝,ダ,1800,稍,,吉田,55.0,,7,15.2,2,0.4,6,8,8,3,2,38.30,39.0,4,キタノサリスカ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026041903010403,2026.4.19,日,福島,1福4,3,,未勝利,芝,2000,A,4,良(暫定),晴(暫定),16,10:40,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,マコトアディントン,牡,3,2,7.1, ,106,3,57,,*,丹内祐次,(栗),前川恭子,オルフェーヴル,ストーミングホーム,,ネイティヴダンサー系,3,29,1名6,10,未勝利,芝,2000,良,,北村,57.0,,7,38.2,4,0.5,12,11,11,13,13,38.23,33.7,1,エンジョイドアスク
1,,2,サクセスブルー,牡,3,1,5.5, , 94,11,57,,*,斎藤新,(美),斎藤誠,レイデオロ,ハーツクライ,,ロイヤルチャージャー系,2,22,1東8,10,未勝利,芝,1800,良,,佐々,57.0,,9,53.5,7,1.0,4,,7,8,7,37.10,34.5,9,マイネルグレート
2,,3,ソルプレーザ,牡,3,15,58.9, , 82,14,57,,*,黛弘人,(美),菊川正達,エイシンフラッシュ,オレハマッテルゼ,,ロイヤルチャージャー系,2,1,1東2,10,未勝利,芝,1800,良,,武藤,57.0,,16,333.1,15,3.2,12,,13,15,15,36.95,36.1,15,アウダーシア
2,,4,キトゥンズラスター,牝,3,12,26.5, , 95,9,55,,*,小沢大仁,(栗),橋口慎介,モーリス,ディープインパクト,,ロイヤルチャージャー系,2,1,1東2,初,新馬,芝,1600,良,,坂井,55.0,,7,20.4,8,0.9,7,,,10,10,37.38,34.3,6,アスクイキゴミ
3,,5,ミズノミヤコ,牝,3,10,18.9, ,101,6,51,★,*,河原田菜,(美),青木孝文,シルバーステート,キングカメハメハ,,ネイティヴダンサー系,2,14,1東5,3,未勝利・牝,芝,1800,良,,原優,55.0,,6,28.6,10,1.8,5,,1,1,1,36.75,35.7,15,ダーリングハースト
3,,6,エクラドット,牡,3,3,7.2, , 99,8,57,,*,武藤雅,(美),西田雄一,アルアイン,"Lope de Vega",,,1,24,1中8,22,未勝利,芝,2200,良,,三浦,57.0,,13,118.8,15,1.6,17,1,1,2,1,36.08,37.4,16,ミッキーファルコン
4,,7,エグジスタンス,牡,3,5,10.3, ,114,1,57,,*,松若風馬,(栗),奥村豊,フィエールマン,Kingman,,,2,21,1小9,12,未勝利,芝,1800,良,,浜中,57.0,,6,13.1,2,0.2,7,3,4,4,3,36.85,35.8,6,レッドラージャ
4,,8,グラスベルグ,牝,3,9,13.5, ,104,4,55,,*,亀田温心,(栗),斉藤崇史,アドマイヤマーズ,キングカメハメハ,,ネイティヴダンサー系,11,24,5東6,初,新馬・牝,芝,1600,良,,Ｃ．,55.0,,2,6.7,5,0.9,3,,,6,6,36.66,34.2,6,フェルミアーク
5,,9,クラリノ,牝,3,8,12.4, ,  0,,55,,,富田暁,(栗),武英智,サトノクラウン,ステイゴールド,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
5,,10,ウインシャリーフ,牡,3,6,10.3, , 95,9,55,△,*,長浜鴻緒,(美),金成貴史,ベンバトル,スクリーンヒーロー,,ロイヤルチャージャー系,2,7,1小5,2,未勝利・若,芝,2000,稍,,水沼,54.0,▲,17,187.1,10,2.0,17,7,8,9,9,36.47,37.4,12,クラウンインジエア
6,,11,コスモアミュレット,牡,3,7,12.4, ,104,4,54,▲,,上里直汰,(美),加藤士津,ゴールドシップ,"Kitten's Joy",,ニアークティック系,3,29,3中2,初,未勝利,芝,1800,良,,上里,54.0,▲,9,53.8,5,1.4,14,7,7,9,8,36.65,36.0,8,トーセンブリラーレ
6,,12,スマートエラン,牡,3,4,7.6, ,114,1,55,△,*,舟山瑠泉,(栗),池江泰寿,キタサンブラック,ロードカナロア,,,10,19,4東7,初,新馬,芝,1800,良,,菅原,56.0,,2,3.2,5,0.6,5,,3,5,5,38.30,34.2,9,ブラウンバナナ
7,B,13,クリムゾンバースト,牡,3,14,31.6, ,101,6,57,,*,横山琉人,(栗),長谷川浩,ポエティックフレア,ハーツクライ,,ロイヤルチャージャー系,1,10,1京3,3,未勝利,ダ,1900,良,B,吉村,57.0,,4,6.6,9,1.1,1,9,8,10,9,39.28,38.6,9,セイントホース
7,,14,サイレントワルツ,牝,3,16,84.8, , 85,13,52,▲,,和田陽希,(栗),小椋研介,シルバーステート,ドゥラメンテ,,,12,20,5阪5,2,未勝利*,芝,2000,良,,和田,52.0,▲,16,601.9,12,1.9,15,14,14,16,16,37.46,35.2,9,バステール
8,,15,コーディアリティ,牡,3,11,20.1, ,  0,,54,▲,,田山旺佑,(栗),牧浦充徳,レイデオロ,クロフネ,,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
8,,16,エコロゼット,牡,3,13,28.6, , 94,11,57,,*,菊沢一樹,(美),岩戸孝樹,フィエールマン,ルーラーシップ,,ネイティヴダンサー系,2,15,1東6,10,未勝利,芝,1800,良,,菅原,57.0,,11,78.5,9,1.0,2,,2,2,2,36.75,35.3,12,ナックホワイト
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026041903010404,2026.4.19,日,福島,1福4,4,,未勝利,ダート,1700,,4,良(暫定),晴(暫定),15,11:10,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,B,1,ゴールデンボート,セ,3,10,26.8, , 85,12,57,,,江田照男,(美),矢野英一,ゴールドシップ,マヤノトップガン,,ロイヤルチャージャー系,12,21,5中6,11,未勝利*,芝,1600,重,B,江田,56.0,,12,103.8,16,6.7,5,,16,16,16,37.56,38.7,14,ジッピーチューン
2,,2,トゥルージョワ,牡,3,5,9.5, ,104,7,57,,,西塚洸二,(栗),福永祐一,ロードカナロア,エピファネイア,,,1,24,1小1,初,新馬,芝,2000,良,B,西塚,56.0,☆,6,19.1,12,1.4,12,5,5,8,6,36.99,35.2,14,ボンドマティーニ
2,,3,サトノワーグナー,牡,3,3,6.4, ,116,1,57,,*,斎藤新,(美),斎藤誠,ロードカナロア,ディープインパクト,,ロイヤルチャージャー系,1,17,1中6,2,未勝利,芝,2000,良,,丹内,57.0,,2,6.7,8,0.4,10,3,3,3,2,36.60,35.7,11,レダアトミカ
3,B,4,ヒケヤイワフネ,牡,3,14,60.2, , 85,12,57,,*,木幡育也,(美),高橋文雅,アルアイン,シンボリクリスエス,,ロイヤルチャージャー系,2,21,1東7,初,新馬,ダ,1600,良,,遠藤,54.0,▲,16,326.8,14,4.6,15,,,13,16,38.10,40.2,14,ナムラダリア
3,,5,アスクハッピーマン,牡,3,7,10.0, ,  0,,55,◇,,古川奈穂,(栗),矢作芳人,サートゥルナーリア,タイキシャトル,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
4,,6,ジーゲスツーク,牡,3,12,34.2, ,  0,,55,△,,鷲頭虎太,(栗),井上智史,レイデオロ,ゼンノロブロイ,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
4,,7,マルシュボヌール,牝,3,8,12.1, ,105,6,53,△,*,舟山瑠泉,(栗),柴田卓,ドレフォン,オルフェーヴル,,,3,28,2阪1,11,未勝利・牝,ダ,1200,稍,,河原,51.0,★,9,49.3,4,1.4,4,,,7,8,36.40,37.1,5,ゴールドヴィーナス
5,B,8,タイガーゲイト,牡,3,9,13.4, , 93,9,57,,*,菊沢一樹,(美),大和田成,リオンディーズ,ディープインパクト,,ロイヤルチャージャー系,2,1,1東2,4,未勝利,ダ,2100,良,B,木幡,57.0,,8,93.7,12,3.2,9,6,5,8,8,38.60,41.4,10,オルブライト
5,,9,アドフランマム,牡,3,2,6.1, ,112,2,57,,*,横山典弘,(栗),本田優,パイロ,アイルハヴアナザー,ナスルーラ系,ネイティヴダンサー系,3,22,1阪A,3,未勝利,ダ,1200,良,,松山,57.0,,2,3.7,5,0.6,1,,,5,4,36.60,36.9,3,ヴォンドゥ
6,,10,アラクラン,牡,3,1,5.4, ,108,5,54,▲,*,小林美駒,(美),田村康仁,リアルスティール,Monsun,,その他のエクリプス系,1,31,1東1,13,未勝利,ダ,1600,良,,杉原,57.0,,5,15.1,6,1.3,1,,,5,3,37.02,38.1,12,タイキブリッツェン
6,B,11,アイビーチーキー,牡,3,4,7.2, ,111,4,54,▲,*,上里直汰,(美),加藤士津,フリオーソ,エンパイアメーカー,ロイヤルチャージャー系,ネイティヴダンサー系,2,21,1東7,初,新馬,ダ,1600,良,,西村,57.0,,6,24.1,4,0.5,2,,,3,2,37.02,37.9,3,ナムラダリア
7,,12,オーケーグリット,牡,3,11,29.1, , 96,8,57,,,石川裕紀,(美),相沢郁,ハービンジャー,フジキセキ,ニアークティック系,ロイヤルチャージャー系,2,1,1東2,11,未勝利,芝,1800,良,,石川,57.0,,11,81.7,12,2.4,13,,3,4,6,36.65,35.9,14,アウダーシア
7,,13,グランドタルマエ,牡,3,15,72.7, , 93,9,57,,,横山琉人,(美),相沢郁,ホッコータルマエ,"Oasis Dream",,ニアークティック系,1,11,1中4,初,新馬,ダ,1800,良,,横山,57.0,,7,28.0,15,8.7,10,7,7,11,15,39.25,46.1,16,エスシービクトリア
8,,14,エッジランナー,牡,3,13,58.2, , 89,11,57,,*,武藤雅,(美),戸田博文,サンダースノー,エスポワールシチー,,,1,17,1中6,初,新馬,ダ,1800,良,,松岡,57.0,,13,82.7,13,3.3,15,14,14,15,15,39.55,41.1,13,ガムラスタン
8,,15,ストリートクイーン,牝,3,6,9.7, ,112,2,55,,,藤懸貴志,(栗),高橋一哉,ルヴァンスレーヴ,アドマイヤムーン,,ネイティヴダンサー系,3,21,1阪9,8,未勝利・牝,ダ,1800,稍,,藤懸,55.0,,1,2.9,5,1.1,3,1,1,1,1,38.55,38.8,5,クレマチス
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026041903010405,2026.4.19,日,福島,1福4,5,,未勝利,芝,1200,A,2,良(暫定),晴(暫定),16,12:00,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,スイートポメロ,牝,3,11,33.6, , 84,12,55,,*,松若風馬,(栗),森田直行,ダノンプレミアム,ショウナンカンプ,,ナスルーラ系,2,14,1小7,7,未勝利,芝,1200,良,,松本,55.0,,14,65.9,18,3.4,15,,,18,18,34.30,37.7,17,マーゴットミスト
1,,2,ミラクルチケット,牝,3,12,41.2, , 92,9,52,▲,*,大久保友,(美),稲垣幸雄,ロジャーバローズ,ロードアルティマ,,ネイティヴダンサー系,2,10,1東4,初,新馬,芝,1600,良,,遠藤,52.0,▲,10,61.3,11,1.0,13,,,1,1,36.42,35.4,15,マウンテンバローズ
2,,3,イッツオンリーラブ,牝,3,10,29.2, , 85,11,53,◇,*,永島まな,(美),中川公成,カリフォルニアクローム,Dubawi,,ネイティヴダンサー系,1,31,1東1,初,新馬,ダ,1400,良,,伊藤,55.0,,13,161.7,13,1.8,14,,,13,11,38.85,37.7,8,ユキノグラス
2,,4,アイアムアヒーロー,牡,3,5,12.7, ,100,5,54,▲,*,田山旺佑,(美),奥平雅士,シルバーステート,アグネスタキオン,,ロイヤルチャージャー系,2,14,1東5,18,未勝利,芝,1400,良,,吉田,57.0,,11,260.1,8,0.4,10,,,5,3,36.45,34.3,8,サンデースマッシュ
3,,5,メーテルリンク,牝,3,14,49.0, , 93,7,52,▲,,石神深道,(美),深山雅史,ブリックスアンドモルタル,リーチザクラウン,,ロイヤルチャージャー系,2,14,1小7,13,未勝利,芝,1200,良,,石神,52.0,▲,16,109.7,12,1.3,18,,,9,10,33.60,36.3,11,マーゴットミスト
3,,6,ミスチヴマリアンヌ,牝,3,16,69.8, , 93,7,52,▲,*,上里直汰,(美),小野次郎,ミスチヴィアスアレックス,ダイワメジャー,,ロイヤルチャージャー系,12,28,5中8,10,未勝利*,芝,1200,良,,横山,55.0,,10,92.4,10,1.0,7,,,3,3,34.00,36.1,14,ニシノセイドウ
4,,7,スカイプレリュード,牡,3,3,5.2, , 97,6,57,,*,横山琉人,(美),大竹正博,レッドファルクス,ディープスカイ,,ロイヤルチャージャー系,1,25,1京9,4,未勝利,ダ,1400,良,,吉村,57.0,,6,22.0,7,2.0,5,,,7,7,38.85,37.8,7,ワイドグンサ
4,,8,エンジェルサン,牡,3,4,8.9, ,  0,,57,,,丹内祐次,(美),矢嶋大樹,ベンバトル,トーセンホマレボシ,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
5,,9,リラベガ,牝,3,2,5.1, ,108,2,55,,,丸山元気,(美),岩戸孝樹,タリスマニック,タニノギムレット,,ロイヤルチャージャー系,2,14,1小7,2,未勝利,芝,1200,良,,丸山,55.0,,3,7.2,7,1.0,2,,,2,3,33.20,36.4,12,マーゴットミスト
5,,10,ピョイットハレルヤ,牝,3,7,15.3, ,101,4,55,,*,斎藤新,(栗),浜田多実,フォーウィールドライブ,ダンスインザダーク,,ロイヤルチャージャー系,1,12,1京5,3,未勝利,ダ,1200,良,,藤懸,55.0,,9,34.7,7,1.3,2,,,11,12,37.30,37.3,5,ウォーターサグラダ
6,,11,カフジラクレット,牝,3,9,21.6, ,  0,,55,,,富田暁,(栗),杉山佳明,ダノンスマッシュ,エンパイアメーカー,,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
6,,12,サカトクフェイス,牡,3,13,41.2, ,  0,,57,,,小沢大仁,(栗),今野貞一,ダノンスマッシュ,ブラックタイド,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
7,,13,シーズナルワーズ,牝,3,8,20.1, , 92,9,55,,*,菊沢一樹,(美),畠山吉宏,ポエティックフレア,ディープインパクト,,ロイヤルチャージャー系,2,1,1小4,10,未勝利,芝,1200,良,,横山,55.0,,13,80.1,14,1.9,17,,,17,17,34.80,34.9,7,デルマリシリ
7,,14,レレリオーナ,牝,3,15,64.8, ,  0,,52,▲,,遠藤汰月,(美),室井潔,ディーマジェスティ,カフェラピード,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,15,クロノレガリス,牝,3,6,14.8, ,102,3,52,▲,*,小林美駒,(美),千葉直人,スワーヴリチャード,キングズベスト,,ネイティヴダンサー系,2,10,2京4,6,未勝利,ダ,1200,良,,荻野,55.0,,7,24.3,8,1.3,6,,,4,3,36.30,38.7,9,スリーコーズ
8,,16,コンフィアンサ,牝,3,1,3.4, ,113,1,53,△,*,舟山瑠泉,(美),菊川正達,ミスターメロディ,マイネルラヴ,,ネイティヴダンサー系,2,15,1小8,2,未勝利,芝,1200,稍,,西塚,55.0,,6,10.8,4,0.4,1,,,2,1,33.50,36.0,10,エバーラスト
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026041903010406,2026.4.19,日,福島,1福4,6,,1勝,芝,1800,A,4,良(暫定),晴(暫定),16,12:30,,定量,４上
