レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026081601010801,2026.8.16,日,札幌,1札8,1,,未勝利,ダート,1700,,4,良(暫定),晴(暫定),14,10:00,牝,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
7,B,10,ヨドノゴールド,牡,8,6,11.9, ,111,3,58,,*,川田将雅,(栗),橋田宜長,サウスヴィグラス,ステイゴールド,ネイティヴダンサー系,ロイヤルチャージャー系,8,8,1札5,3,１勝ｸﾗｽ,ダ,1000,稍,B,岩田,58.0,,10,32.6,2,0.1,7,,,6,6,35.10,36.3,2,ランドスター
8,B,11,エスカレイト,牝,3,4,10.0, ,100,7,54,,*,西村淳也,(栗),小栗実,ロードカナロア,Tapit,,ナスルーラ系,8,1,1札3,11,１勝ｸﾗｽ・牝,ダ,1000,稍,B,小林,51.0,▲,3,7.7,4,0.9,7,,,8,8,36.60,34.8,1,ウーマンズパワー
8,,12,メイショウホダワラ,牝,4,10,24.5, ,100,7,56,,*,吉田隼人,(栗),荒川義之,デクラレーションオブウォー,ブラックタイド,,ロイヤルチャージャー系,3,22,1名4,3,１勝ｸﾗｽ,ダ,1200,良,,団野,56.0,,6,15.9,16,3.2,5,,,2,2,35.30,40.1,16,シルフズミスチーフ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026081601010807,2026.8.16,日,札幌,1札8,7,,未勝利,芝,2000,A,4,良(暫定),晴(暫定),16,13:25,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,B,1,ルクスユアン,牡,3,12,41.8, , 93,11,57,,*,吉田隼人,(栗),清水久詞,サトノダイヤモンド,ドリームジャーニー,,ロイヤルチャージャー系,7,12,2小6,2,未勝利,芝,2000,良,B,富田,57.0,,13,103.4,10,1.9,7,7,7,9,12,35.96,37.8,11,ラルヴァンダード
1,,2,クールフィデル,牡,3,7,13.8, ,103,6,57,,,横山和生,(美),和田勇介,サートゥルナーリア,ディープブリランテ,,ロイヤルチャージャー系,6,27,1函5,3,未勝利,芝,1800,稍,B,横山,57.0,,5,9.1,11,0.5,5,5,3,4,4,36.35,35.8,11,アイムイン
2,,3,キトゥンズラスター,牝,3,15,47.4, , 87,16,55,,,小沢大仁,(栗),橋口慎介,モーリス,ディープインパクト,,ロイヤルチャージャー系,6,20,1函3,9,未勝利・牝,ダ,1700,良,,小沢,55.0,,10,77.0,13,4.4,11,13,11,12,11,37.80,41.8,12,コイタマチャン
2,,4,トーレス,牡,3,16,59.2, , 89,15,54,▲,*,大久保友,(栗),秋山真一,シルバーステート,クロフネ,,ニアークティック系,7,19,1函C,3,未勝利,ダ,1700,不,,古川,57.0,,14,347.6,9,2.1,10,14,14,13,12,37.09,38.6,5,ブレイズランナー
3,B,5,デイズインザサン,牝,3,6,11.3, ,100,8,55,,,佐々木大,(美),小野次郎,シルバーステート,ダンスインザダーク,,ロイヤルチャージャー系,8,2,1札4,3,未勝利,芝,2000,良,,佐々,55.0,,9,26.7,4,0.7,4,7,7,5,4,36.43,36.4,4,ウインベルチェーロ
3,,6,ロッサコメータ,牝,3,1,2.8, ,110,2,52,▲,*,小林美駒,(栗),吉岡辰弥,エピファネイア,"Medaglia d'Oro",,ニアークティック系,7,26,1札2,4,未勝利,芝,2000,良,,西村,55.0,,3,6.1,4,0.6,3,1,1,1,1,36.69,35.9,5,ミッキーテネシー
4,,7,マコトアディントン,牡,3,3,8.5, ,108,3,57,,*,横山武史,(栗),前川恭子,オルフェーヴル,ストーミングホーム,,ネイティヴダンサー系,7,19,1函C,2,未勝利,芝,2000,重,,丹内,57.0,,4,7.3,3,0.7,10,13,13,12,11,37.54,36.4,2,レイヌドプランタン
4,,8,アームアンフルール,牡,3,14,44.4, , 90,14,57,,*,岩田康誠,(美),本間忍,モーリス,ハービンジャー,,ニアークティック系,6,20,1函3,4,未勝利,芝,2000,良,,小林,54.0,▲,13,112.6,12,2.2,15,2,2,8,9,36.60,36.3,11,ジャケットポケット
5,,9,メイショウライガ,牡,3,9,22.2, , 94,10,54,▲,*,和田陽希,(栗),藤原英昭,シルバーステート,エピファネイア,,,6,21,1函4,連,未勝利,ダ,1700,良,,河原,53.0,★,11,43.3,7,2.0,4,7,7,6,6,37.04,41.0,7,ビナハイバン
5,,10,コスモマウイ,牡,3,13,43.1, , 91,13,57,,*,横山琉人,(美),深山雅史,ベンバトル,ディープインパクト,,ロイヤルチャージャー系,6,7,3東2,初,未勝利,芝,1600,良,,丹内,57.0,,12,113.3,16,2.3,15,,,18,18,36.96,35.2,10,コーディアリー
6,,11,ホウオウワイズ,牝,3,11,37.4, , 93,11,55,,*,斎藤新,(栗),吉岡辰弥,"Bolt d'Oro",Dunkirk,,ネイティヴダンサー系,7,12,1函A,4,未勝利,ダ,1000,不,,佐々,55.0,,6,13.6,11,1.3,8,,,9,8,35.55,36.1,10,ビタミンドロップ
6,,12,ヒメヒオウギ,牝,3,5,10.9, ,108,3,51,★,,河原田菜,(栗),中竹和也,コントレイル,ステイゴールド,,ロイヤルチャージャー系,8,1,1札3,4,未勝利,芝,1800,稍,,河原,51.0,★,2,4.7,4,0.7,6,7,6,6,4,36.85,35.7,4,ライフイズカラフル
7,,13,ヤクジョ,牡,3,8,18.0, ,103,6,57,,*,坂井瑠星,(美),松永康利,リアルスティール,ケープブランコ,,,8,2,1札4,2,未勝利,芝,2000,良,,和田,54.0,▲,8,25.7,3,0.6,11,9,9,7,6,36.51,36.1,1,ウインベルチェーロ
7,,14,ウイルソン,牡,3,2,6.6, ,107,5,57,,*,北村友一,(栗),杉山晴紀,コントレイル,キングカメハメハ,,ネイティヴダンサー系,6,14,3阪4,4,未勝利,ダ,1400,良,,松山,57.0,,2,3.2,9,2.1,5,,,4,5,36.30,39.1,9,モズジェネラル
8,,15,スチョウプリンセス,牝,3,10,24.1, , 99,9,55,,*,大野拓弥,(美),的場均,モズアスコット,オレハマッテルゼ,,ロイヤルチャージャー系,7,26,1札2,5,未勝利,芝,2000,良,,松本,55.0,,8,78.2,6,1.2,9,9,9,7,8,36.94,35.9,5,ミッキーテネシー
8,,16,ミナヅキ,牡,3,4,9.6, ,122,1,57,,*,西村淳也,(美),清水英克,ガルボ,アグネスデジタル,,ネイティヴダンサー系,7,26,2新2,2,未勝利,芝,2000,不,,石橋,57.0,,2,3.6,2,0.2,5,1,1,1,2,37.84,35.8,3,ミサダメキメル
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026081601010808,2026.8.16,日,札幌,1札8,8,,1勝,ダート,1700,,4,良(暫定),晴(暫定),14,14:00,,定量,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,カフジクロミエ,牝,3,2,4.9, , 96,8,53,,,古川吉洋,(栗),中竹和也,"Omaha Beach","Unbridled's Song",,ネイティヴダンサー系,8,2,1札4,10,１勝ｸﾗｽ,ダ,1700,良,,古川,53.0,,9,19.9,6,0.8,4,3,3,4,4,37.09,37.9,7,セイントホース
2,,2,タイセイジェイド,牡,3,1,3.9, ,110,5,55,,,西村淳也,(栗),矢作芳人,クリソベリル,ロージズインメイ,,ロイヤルチャージャー系,8,2,1札4,4,１勝ｸﾗｽ,ダ,1700,良,,西村,55.0,,3,6.1,5,0.5,3,5,3,5,4,37.15,37.5,3,セイントホース
3,B,3,タイセイルビー,牝,3,4,5.4,>,100,6,50,▲,,小林美駒,(美),千葉直人,サトノダイヤモンド,"Awesome Again",,ニアークティック系,7,26,1札2,3,未勝利,ダ,1700,良,B,小林,52.0,▲,5,7.0,1,-0.1,6,11,11,7,2,37.80,37.1,1,(クルビデンス)
4,,4,グレイスフルマーチ,牡,4,5,8.4, ,113,4,58,,,斎藤新,(栗),中村直也,ヘニーヒューズ,ネオユニヴァース,,ロイヤルチャージャー系,6,27,1函5,2,１勝ｸﾗｽ,ダ,1700,重,,斎藤,58.0,,4,9.3,2,0.5,4,4,5,5,5,36.49,36.9,1,テイエムゴッホ
5,,5,ロードアルディート,牡,4,7,9.3, ,114,3,58,,*,横山和生,(栗),武幸四郎,ドゥラメンテ,ハーツクライ,,ロイヤルチャージャー系,6,13,1函1,9,１勝ｸﾗｽ,ダ,1700,稍,,浜中,58.0,,4,6.5,3,0.3,1,12,12,12,9,36.82,38.1,2,ハヤブサオヒメサマ
6,,6,スパークルレイ,牝,3,11,112.6,>, 70,11,50,▲,*,遠藤汰月,(美),的場均,ディープブリランテ,"Dashing Blade",ロイヤルチャージャー系,ナスルーラ系,7,25,1札1,4,未勝利・牝,芝,1500,良,,松本,55.0,,13,295.0,11,1.6,5,,11,9,10,35.80,35.8,9,フレッチャアズーラ
6,,7,タイキインドラ,牡,4,6,9.1, ,115,2,58,,*,坂井瑠星,(美),平岩大典,サンダースノー,キングヘイロー,,ニアークティック系,8,1,1札3,20,１勝ｸﾗｽ,ダ,1700,稍,,丹内,58.0,,8,33.3,2,0.2,11,1,1,1,1,36.82,37.2,3,エスシービクトリア
7,B,8,ファミーユウルーズ,牡,4,9,52.8, , 92,9,55,▲,,和田陽希,(美),武藤善則,ナダル,ステイゴールド,,ロイヤルチャージャー系,8,9,1札6,27,１勝ｸﾗｽ,ダ,1700,良,B,和田,55.0,▲,14,219.5,11,1.9,13,4,5,8,12,37.15,40.4,11,ローズマイスター
7,,9,サマースプラッシュ,牝,3,10,93.8,>, 76,10,51,◇,*,古川奈穂,(美),石栗龍彦,アポロケンタッキー,アポロキングダム,,ネイティヴダンサー系,8,8,1札5,2,未勝利・牝,ダ,1700,良,,佐々,55.0,,12,118.7,8,2.6,11,6,7,9,10,37.47,39.8,7,ルージュボニート
8,B,10,ジェネラスキング,牡,3,3,5.0, ,119,1,55,,,横山武史,(美),久保田貴,ルーラーシップ,ゴールドアリュール,ネイティヴダンサー系,ロイヤルチャージャー系,7,25,1札1,4,１勝ｸﾗｽ,ダ,1700,良,,横山,55.0,,3,8.6,3,2.0,2,8,7,7,6,37.04,38.0,3,オンザムービー
8,,11,カフェブーケット,牡,4,8,24.4, , 99,7,57,☆,,長浜鴻緒,(美),柄崎将寿,フォーウィールドライブ,アイルハヴアナザー,,ネイティヴダンサー系,7,25,1札1,7,１勝ｸﾗｽ,ダ,1700,良,,長浜,57.0,☆,11,186.8,6,2.4,11,5,5,7,8,37.04,38.4,5,オンザムービー
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026081601010809,2026.8.16,日,札幌,1札8,9,小樽特別,1勝,芝,1200,A,2,良(暫定),晴(暫定),16,14:35,,定量,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,シュークリーム,牝,5,8,13.0, ,108,4,56,,*,坂井瑠星,(栗),西村真幸,ファインニードル,"Invincible Spirit",,ニアークティック系,7,25,1札1,4,１勝ｸﾗｽ,芝,1200,良,,鮫島,56.0,,6,11.5,6,0.4,8,,,4,3,34.70,34.8,12,グランテレーズ
1,,2,ラスベガスサイン,牝,3,11,20.4, ,101,11,54,,*,横山琉人,(栗),長谷川浩,シルバーステート,Dubawi,,ネイティヴダンサー系,2,8,1小6,8,かささぎ･1勝,芝,1200,良,,小林,55.0,,7,16.7,11,1.6,8,,,1,1,34.20,36.6,12,クリエープキー
2,,3,エコロハート,牝,4,5,9.5, ,111,3,56,,*,川田将雅,(栗),須貝尚介,ストロングリターン,ハーツクライ,,ロイヤルチャージャー系,8,2,1札4,2,１勝ｸﾗｽ,芝,1200,良,,鮫島,56.0,,7,11.4,2,0.3,9,,,4,6,34.50,34.7,6,サトノワーグナー
2,,4,レッドカメリア,牝,6,9,18.1, ,100,12,56,,,古川吉洋,(美),佐藤吉勝,レーヴミストラル,シンボリクリスエス,,ロイヤルチャージャー系,8,2,1札4,3,１勝ｸﾗｽ,芝,1200,良,,古川,56.0,,11,51.0,4,0.6,3,,,11,12,35.30,34.2,2,サトノワーグナー
3,,5,ハッピーラッキー,牡,3,2,5.3, ,119,1,56,,,横山和生,(美),武市康男,ウインブライト,チチカステナンゴ,,ナスルーラ系,7,25,1札1,2,１勝ｸﾗｽ,芝,1200,良,,横山,55.0,,5,10.8,3,0.0,1,,,7,7,34.90,34.2,2,グランテレーズ
3,,6,キタノクニカラ,牝,4,15,86.9, , 81,16,56,,,遠藤汰月,(美),奥平雅士,ダノンバラード,アイルハヴアナザー,,ネイティヴダンサー系,8,9,1札6,11,１勝ｸﾗｽ・牝,芝,1200,良,,遠藤,53.0,▲,15,124.5,15,1.8,2,,,9,11,34.50,36.0,14,ルージュベルベット
4,,7,ブライアーヒル,牝,4,13,39.9, , 89,14,56,,*,斎藤新,(栗),中尾秀正,アメリカンペイトリオット,アドマイヤマックス,,ロイヤルチャージャー系,8,2,1札4,5,１勝ｸﾗｽ,芝,1200,良,,横山,56.0,,10,48.7,10,1.0,12,,,11,12,35.30,34.6,5,サトノワーグナー
4,,8,ユーティジャーニー,牝,4,10,19.2, ,103,9,56,,*,長浜鴻緒,(美),矢嶋大樹,ヤングマンパワー,オルフェーヴル,,,8,1,1札3,16,１勝ｸﾗｽ・牝,芝,1500,稍,,佐々,56.0,,6,18.1,8,0.9,3,,3,3,2,36.40,35.3,9,イヌボウノウタゴエ
5,,9,フィオラーノ,牡,3,3,6.4, ,102,10,56,,*,松本大輝,(栗),吉田直弘,インディチャンプ,エンパイアメーカー,,ネイティヴダンサー系,7,4,2小3,3,小郡特別･1勝,芝,1200,稍,,松若,55.0,,3,6.9,11,1.6,4,,,1,1,33.30,37.5,11,グッドピース
5,,10,トーアサジタリウス,牡,3,14,74.0, , 85,15,56,,*,小野楓馬,[地],佐々木国,ドリームバレンチノ,タイキシャトル,,ロイヤルチャージャー系,7,14,門別,3,星の降,ダ,1200,重,,石川,55.0,,4,,2,0.3,,,,1,1,,----,,トレヴェナ
6,,11,アルマロクザン,牝,6,16,90.8, , 90,13,56,,*,大野拓弥,(美),伊藤伸一,ドレフォン,メジロベイリー,,ロイヤルチャージャー系,8,9,1札6,3,１勝ｸﾗｽ・牝,芝,1200,良,,河原,52.0,★,13,97.9,10,1.0,11,,,6,6,34.20,35.5,9,ルージュベルベット
6,,12,ラヴノー,牝,3,1,5.3, ,104,6,54,,*,小林美駒,(美),林徹,モーリス,Orpen,,ニアークティック系,7,4,2福3,13,１勝ｸﾗｽ・牝,芝,1200,良,,津村,53.0,,2,4.4,10,0.4,6,,,6,8,34.00,34.9,9,ルージュブリッツ
7,B,13,ノアールビーナス,牝,3,6,11.7, ,104,6,54,,*,舟山瑠泉,(栗),杉山佳明,ドレフォン,ディープインパクト,,ロイヤルチャージャー系,8,9,1札6,33,１勝ｸﾗｽ・牝,芝,1200,良,,小沢,54.0,,6,10.8,7,0.7,1,,,6,6,34.20,35.2,8,ルージュベルベット
7,,14,ダブルチャレンジ,牝,3,7,12.9, ,106,5,54,,,吉田隼人,(美),深山雅史,シャンハイボビー,キズナ,,,8,2,1札4,3,１勝ｸﾗｽ,芝,1200,良,,吉田,54.0,,5,9.4,5,0.6,10,,,13,14,35.50,34.0,1,サトノワーグナー
8,B,15,マイケルバローズ,牡,3,12,20.6, ,104,6,56,,*,横山武史,(栗),上村洋行,ロードカナロア,ダイワメジャー,,ロイヤルチャージャー系,6,28,1函6,2,１勝ｸﾗｽ,芝,1200,良,B,岩田,55.0,,3,5.1,8,0.7,7,,,7,8,34.40,34.6,7,レオアジャイル
8,,16,リヴァイ,牡,3,4,8.9,>,116,2,56,,,西村淳也,(栗),高野友和,サートゥルナーリア,ジャスタウェイ,,,7,11,2小5,7,未勝利,芝,1200,良,,西村,57.0,,2,4.7,1,-0.0,1,,,13,11,34.20,34.1,2,(チュウワメロディー)
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026081601010810,2026.8.16,日,札幌,1札8,10,大通公園特別,2勝,ダート,1000,,2,良(暫定),晴(暫定),12,15:10,,定量,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,カッタッパ,牡,3,9,25.0,>, 98,9,56,,*,松本大輝,(栗),森秀行,Speightstown,"Gun Runner",ネイティヴダンサー系,,7,15,門別,2,アルビ,ダ,1200,稍,,阿部,57.0,,3,,1,-0.0,,,,2,2,,----,,(ヤマニンパッセ)
2,,2,ビーマックス,牡,4,5,12.6, ,111,3,58,,*,川田将雅,(栗),藤野健太,サトノアラジン,サウスヴィグラス,,ネイティヴダンサー系,8,2,1札4,3,２勝ｸﾗｽ,ダ,1000,良,,浜中,58.0,,5,8.8,4,0.6,7,,,7,6,35.10,35.5,5,アイアムイチバン
3,,3,キャリーグレイス,牝,4,7,15.4,>,106,7,56,,,舟山瑠泉,(栗),寺島良,カリフォルニアクローム,キングカメハメハ,,ネイティヴダンサー系,7,5,1函8,3,１勝ｸﾗｽ,ダ,1000,良,,舟山,55.0,☆,2,3.3,1,-0.4,5,,,1,1,34.20,35.8,2,(キャンドルマス)
4,,4,オセアエクスプレス,牡,5,11,56.7, , 95,10,58,,*,佐々木大,(美),菊川正達,アジアエクスプレス,クロフネ,,ニアークティック系,6,27,2福1,32,さくらん･2勝,ダ,1150,稍,,三浦,58.0,,12,83.3,15,2.7,12,,,9,8,34.91,36.7,14,アメリカンチケット
5,,5,ストロングボンド,セ,3,12,134.8, , 90,11,56,,*,長浜鴻緒,(美),菊川正達,リーチザクラウン,ロードカナロア,ロイヤルチャージャー系,,8,2,1札4,3,２勝ｸﾗｽ,ダ,1000,良,,石川,56.0,,11,80.9,11,2.4,10,,,3,4,34.50,37.7,11,アイアムイチバン
5,,6,マメタンク,牡,3,1,3.4, ,115,2,56,,,斎藤新,(栗),東田明士,フィレンツェファイア,フレンチデピュティ,,ニアークティック系,7,12,1函A,2,噴火湾特･2勝,ダ,1000,不,,斎藤,55.0,,1,2.8,5,0.5,3,,,9,8,35.40,34.6,1,クロナ
6,,7,タッカージーティー,牝,4,2,3.7, ,111,3,56,,*,横山武史,(美),鈴木伸尋,ヘニーヒューズ,ゴールドアリュール,,ロイヤルチャージャー系,6,27,2福1,4,さくらん･2勝,ダ,1150,稍,,横山,56.0,,6,21.7,4,1.4,4,,,3,3,34.15,36.1,8,アメリカンチケット
6,B,8,クインズシフォン,牝,4,6,14.9, ,103,8,56,,*,吉田隼人,(美),和田正一,デクラレーションオブウォー,トワイニング,,ネイティヴダンサー系,8,2,1札4,8,２勝ｸﾗｽ,ダ,1000,良,B,小沢,56.0,,10,37.7,3,0.5,12,,,12,9,36.75,34.3,1,アイアムイチバン
7,,9,ウーマンズパワー,牝,3,3,5.7,>,111,3,54,,,横山琉人,(栗),中尾秀正,タワーオブロンドン,ゴールドアリュール,,ロイヤルチャージャー系,8,1,1札3,26,１勝ｸﾗｽ・牝,ダ,1000,稍,,横山,54.0,,1,1.6,1,-0.1,4,,,1,1,34.80,35.1,3,(テーオーナタリー)
7,B,10,パールフロント,牝,4,4,5.9, ,125,1,56,,*,北村友一,(栗),寺島良,デクラレーションオブウォー,クロフネ,,ニアークティック系,8,2,1札4,4,２勝ｸﾗｽ,ダ,1000,良,B,武豊,56.0,,1,3.3,2,0.3,5,,,9,6,35.55,34.9,2,アイアムイチバン
8,,11,フェデルミエール,牝,4,8,23.2, , 87,12,56,,*,黛弘人,(美),中川公成,ゴールドアクター,アルデバラン2,,ネイティヴダンサー系,7,5,2福4,10,郡山特Ｈ･2勝,芝,1200,良,,石田,51.0,,14,100.1,14,1.7,10,,,11,13,33.70,35.5,13,カーヌスティ
8,B,12,キーガッツ,牡,4,10,26.9, ,108,6,58,,*,西村淳也,(栗),杉山佳明,シュヴァルグラン,リンドシェーバー,,ネイティヴダンサー系,7,11,1函9,12,ＨＴＢ杯･2勝,芝,1200,稍,B,斎藤,58.0,,5,16.2,11,1.5,5,,,6,6,34.60,35.7,12,アスクケンタッキー
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026081601010811,2026.8.16,日,札幌,1札8,11,札幌記念,Ｇ２,芝,2000,A,4,良(暫定),晴(暫定),16,15:45,,定量,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,オニャンコポン,セ,7,11,43.2, , 96,12,58,,*,横山琉人,(美),小島茂之,エイシンフラッシュ,ヴィクトワールピサ,,ロイヤルチャージャー系,7,12,2福6,2,七夕賞ＨG3,芝,2000,稍,,吉田,54.0,,15,73.5,3,0.6,15,14,14,13,7,35.61,35.4,1,アスクナイスショー
1,,2,イガッチ,牡,4,13,59.2, , 88,15,58,,*,吉田隼人,(栗),笹田和秀,リアルスティール,キングカメハメハ,,ネイティヴダンサー系,7,18,1函B,3,マリーンＨ,ダ,1700,良,,池添,55.0,,5,8.4,10,2.4,11,9,9,8,8,36.05,39.1,11,ウェイワードアクト
2,,3,ピンクジン,牝,6,16,168.6,>, 84,16,56,,*,黛弘人,(美),室井潔,ダノンバラード,キャプテンスティーヴ,,その他のエクリプス系,7,11,1函9,12,五稜郭Ｓ･3勝,芝,1800,稍,,古川,56.0,,9,59.7,5,0.3,5,9,10,10,10,37.10,34.4,1,カテリーナ
2,,4,マジックサンズ,牡,4,5,8.3, ,109,8,58,,,横山和生,(栗),須貝尚介,キズナ,キングカメハメハ,,ネイティヴダンサー系,6,28,1函6,7,函館記念ＨG3,芝,2000,良,,横山,58.0,,4,8.0,5,0.4,4,8,7,8,10,35.66,34.9,4,ファウストラーゼン
3,,5,エコロヴァルツ,牡,5,9,17.4, ,105,10,58,,*,横山武史,(栗),牧浦充徳,ブラックタイド,キングカメハメハ,ロイヤルチャージャー系,ネイティヴダンサー系,4,5,2阪4,5,大阪杯G1,芝,2000,良,,浜中,58.0,,7,45.4,14,3.2,7,8,8,9,7,35.53,37.9,13,クロワデュノール
3,,6,ローシャムパーク,牡,7,8,17.2, ,122,3,58,,*,池添謙一,(美),田中博康,ハービンジャー,キングカメハメハ,ニアークティック系,ネイティヴダンサー系,5,24,香港,8,ＣＣＣG1,芝,2400,良,,ボウ,57.0,,--,,6,0.9,,,,,,,----,,ロマンチックウォリアー
4,,7,ショウヘイ,牡,4,1,4.0, ,115,6,58,,,川田将雅,(栗),友道康夫,サートゥルナーリア,オルフェーヴル,,,4,5,2阪4,10,大阪杯G1,芝,2000,良,,川田,58.0,,4,6.1,10,1.2,1,5,4,3,3,35.40,36.2,12,クロワデュノール
4,,8,サクラファレル,牡,4,4,8.2, ,124,2,58,,*,佐々木大,(美),堀宣行,サートゥルナーリア,シンボリクリスエス,,ロイヤルチャージャー系,5,9,2東5,11,エプソムG3,芝,1800,良,,レー,57.0,,1,2.7,5,0.3,5,,2,2,2,35.85,33.9,13,トロヴァトーレ
5,B,9,マイネルモーント,牡,6,14,66.6, ,113,7,58,,*,斎藤新,(美),高木登,ゴールドシップ,ロージズインメイ,,ロイヤルチャージャー系,7,12,2福6,9,七夕賞ＨG3,芝,2000,稍,B,石川,56.0,,6,13.2,2,0.4,6,8,9,7,5,35.40,35.7,2,アスクナイスショー
5,,10,アドマイヤテラ,牡,5,2,4.5, ,129,1,58,,*,坂井瑠星,(栗),友道康夫,レイデオロ,ハーツクライ,,ロイヤルチャージャー系,5,3,3京4,6,天皇賞春G1,芝,3200,良,,武豊,58.0,,2,3.0,3,0.1,2,12,10,11,10,36.72,34.7,2,クロワデュノール
6,,11,アラタ,牡,9,15,84.7, , 91,13,58,,,大野拓弥,(美),和田勇介,キングカメハメハ,ハーツクライ,ネイティヴダンサー系,ロイヤルチャージャー系,6,28,1函6,15,函館記念ＨG3,芝,2000,良,,大野,58.0,,12,33.4,10,0.7,13,14,14,15,14,35.87,34.7,3,ファウストラーゼン
6,,12,ゼンダンハヤブサ,牡,4,12,48.4, ,116,5,58,,,酒井学,(栗),橋田宜長,スマートオーディン,アグネスタキオン,,ロイヤルチャージャー系,7,19,2小8,5,小倉記念ＨG3,芝,2000,良,,酒井,52.0,,10,33.1,1,-0.1,11,8,6,7,6,35.70,34.7,1,(ジョバンニ)
7,,13,グランディア,セ,7,6,11.0, ,118,4,58,,,西村淳也,(栗),中内田充,ハービンジャー,サンデーサイレンス,ニアークティック系,ロイヤルチャージャー系,5,16,1新5,10,新潟大賞ＨG3,芝,2000,良,,西村,57.0,,7,15.3,1,-0.1,2,,,8,8,36.51,33.7,2,(バレエマスター)
7,,14,レディネス,牡,4,10,31.6, , 91,13,58,,*,横山典弘,(栗),昆貢,スワーヴリチャード,Shamardal,,ニアークティック系,7,12,1函A,23,巴賞,芝,1800,重,,横山,57.0,,4,7.5,10,1.6,3,10,9,9,8,36.45,35.8,6,ヴーレヴー
8,,15,シェイクユアハート,牡,6,3,6.7, ,107,9,58,,,古川吉洋,(栗),宮徹,ハーツクライ,"Sri Pekan",ロイヤルチャージャー系,ロイヤルチャージャー系,6,14,3阪4,13,宝塚記念G1,芝,2200,重,,古川,58.0,,11,84.0,14,2.8,13,15,14,14,11,36.75,36.9,13,メイショウタバル
