レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026010406010101,2026.1.4,日,中山,1中1,1,,未勝利,ダート,1200,,2,稍,晴,16,10:05,牝,馬齢,３歳
3,,5,タカイチアメリカン,牡,3,448,,,4,7.8, ,  0,,54,▲,,石田拓郎,(美),尾形和幸,アメリカンペイトリオット,ディープインパクト,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
3,,6,アルタティール,牡,3,432,,,16,84.2, ,  0,,55,△,,長浜鴻緒,(美),手塚貴久,コントレイル,"Poet's Voice",,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
4,,7,ベイツリー,牡,3,392,,,9,21.4, ,  0,,54,▲,,舟山瑠泉,(美),村田一誠,レイデオロ,ディープインパクト,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
4,,8,トップオブザライン,牡,3,494,,,7,15.9, ,  0,,57,,,三浦皇成,(栗),友道康夫,ドレフォン,フジキセキ,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
5,,9,ドウカキミニトドケ,牝,3,466,,,1,4.1, ,  0,,55,,,戸崎圭太,(栗),田中克典,ルーラーシップ,ディープインパクト,ネイティヴダンサー系,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
5,,10,トライアンドエラー,牝,3,470,,,13,49.0, ,  0,,55,,,岩田康誠,(栗),加藤公太,ディープブリランテ,エンパイアメーカー,ロイヤルチャージャー系,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
6,,11,ロジマギー,牝,3,468,,,3,6.3, ,  0,,55,,,丸山元気,(美),宮田敬介,ハービンジャー,ハーツクライ,ニアークティック系,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
6,,12,カズシ,牡,3,474,,,15,61.3, ,  0,,54,▲,,遠藤汰月,(美),高柳瑞樹,リアルスティール,サマーバード,,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
7,,13,マイネルラジェム,牡,3,486,,,14,53.5, ,  0,,57,,,丹内祐次,(美),水野貴広,ベンバトル,ヴィクトワールピサ,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
7,,14,オービタルピリオド,牡,3,416,,,2,4.6, ,  0,,57,,,石川裕紀,(美),奥村武,キタサンブラック,ローエングリン,,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
8,,15,クラックミーアップ,牡,3,476,,,10,22.6, ,  0,,57,,,松岡正海,(美),蛯名正義,ベンバトル,アドマイヤジャパン,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
8,,16,ダイビングキャッチ,牡,3,502,,,11,33.2, ,  0,,57,,,菅原明良,(美),田中剛,ブリックスアンドモルタル,ヴィクトワールピサ,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
8,,17,ダイナソーコー,牡,3,446,,,6,11.9, ,  0,,57,,,荻野極,(栗),藤岡健一,ハービンジャー,ゼンノロブロイ,ニアークティック系,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026010406010107,2026.1.4,日,中山,1中1,7,,1勝,ダート,1800,,4,稍,晴,16,13:25,,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,B,1,ディースプレマシー,牡,4,456,+ 2,+ 2,11,106.5, , 92,13,57,,*,石橋脩,(美),牧光二,ディーマジェスティ,"Proudest Romeo",,,11,23,5東5,3,１勝ｸﾗｽ,ダ,2100,良,,木幡,56.0,,9,23.1,13,2.5,14,12,11,12,10,38.64,38.5,11,タイキインドラ
1,,2,テンミラージュ,牝,4,454,+ 8,+ 8,12,120.5,>, 76,16,52,▲,*,石神深道,(美),深山雅史,ルーラーシップ,スピルバーグ,ネイティヴダンサー系,,9,14,4中4,2,未勝利,芝,2000,良,,黛弘,55.0,,13,53.2,10,1.4,16,14,15,16,15,36.39,34.9,4,シャンソンドール
2,,3,タキノボリ,牡,4,478,+ 8,+ 8,6,14.5, ,109,4,57,,*,戸崎圭太,(美),勢司和浩,ルヴァンスレーヴ,アグネスデジタル,,ネイティヴダンサー系,12,7,5中2,4,１勝ｸﾗｽ,ダ,1800,良,,マー,57.0,,6,17.3,5,1.7,7,11,11,14,10,38.40,37.6,2,リザードアイランド
2,,4,ノアヴィヴァーチェ,牡,4,496,- 6,- 6,7,16.5, ,105,5,57,,*,矢野貴之,(美),鈴木慎太,モーニン,ハービンジャー,,ニアークティック系,12,14,5名4,16,大須特別･1勝,ダ,1800,稍,,菅原,57.0,,4,6.2,6,1.6,4,10,10,9,9,37.70,40.4,4,レッドボブ
3,,5,ブレゲアン,牡,4,474,+14,+14,3,10.5,>, 99,7,57,,,三浦皇成,(美),田村康仁,シルバーステート,キングヘイロー,,ニアークティック系,9,14,4中4,2,未勝利,ダ,1800,稍,,三浦,57.0,,10,43.3,1,-1.1,9,1,1,1,1,37.20,38.6,2,(ステイアンビシャス)
3,B,6,カージオイド,牡,4,530,+16,+16,2,9.8, , 99,7,57,,*,内田博幸,(美),黒岩陽一,サトノダイヤモンド,"Sea The Stars",,ニアークティック系,11,1,4東A,3,１勝ｸﾗｽ,ダ,2100,重,B,木幡,56.0,,7,14.0,7,0.9,9,9,10,14,12,37.44,37.0,4,ロングウェイホーム
4,,7,ホウオウサムレット,牡,4,446,+ 4,+ 4,4,11.4, ,119,2,54,▲,*,舟山瑠泉,(美),田中博康,ブリックスアンドモルタル,キングカメハメハ,,ネイティヴダンサー系,12,6,5名1,13,１勝ｸﾗｽ・若,ダ,1800,良,,小沢,57.0,,2,5.7,3,0.8,2,10,9,8,7,38.20,38.1,4,ストーンズ
4,,8,ブレードサクセス,牡,5,502,- 4,- 4,5,13.3, ,113,3,58,,,丹内祐次,(美),岩戸孝樹,タリスマニック,ゼンノロブロイ,,ロイヤルチャージャー系,12,13,5名3,7,１勝ｸﾗｽ,ダ,1900,良,,丹内,58.0,,2,4.1,5,0.8,2,2,2,2,2,38.17,39.0,7,ギュルヴィ
5,,9,ラムゼイテソーロ,牡,5,542,+ 4,+ 4,15,142.0, ,101,6,58,,*,菊沢一樹,(美),西田雄一,ロジャーバローズ,"Danehill Dancer",,ニアークティック系,1,25,1中8,27,１勝ｸﾗｽ,ダ,1800,良,,木幡,57.0,,8,20.7,11,1.8,12,3,3,2,3,38.40,40.1,13,タイセイアディクト
5,,10,ハルノアラシ,牡,4,514,- 8,- 8,9,17.6, , 96,11,57,,,石川裕紀,(美),相沢郁,ミスターメロディ,ディープブリランテ,,ロイヤルチャージャー系,11,1,4東A,3,１勝ｸﾗｽ,ダ,2100,重,,石川,56.0,,12,40.5,8,0.9,6,14,14,15,12,37.40,37.1,5,ロングウェイホーム
6,,11,ピコブルー,牡,4,478,  0,0,16,207.0, , 85,15,57,,,原優介,(美),上原博之,キズナ,キングカメハメハ,,ネイティヴダンサー系,10,12,4東4,9,１勝ｸﾗｽ,ダ,1600,良,B,原優,56.0,,14,152.3,14,1.9,14,,,13,13,37.80,37.2,11,アデランテ
6,,12,ネオシルバー,牡,5,514,  0,0,10,62.9, , 98,10,58,,*,田辺裕信,(美),小西一男,シルバーステート,クロフネ,,ニアークティック系,12,7,5中2,4,１勝ｸﾗｽ,ダ,1800,良,,石田,55.0,▲,11,88.7,9,2.0,4,10,9,9,8,38.25,38.2,6,リザードアイランド
7,,13,バタール,牡,4,550,- 6,- 6,1,1.6, ,125,1,57,,*,荻野極,(美),鹿戸雄一,ナダル,ゴールドヘイロー,,ロイヤルチャージャー系,12,7,5中2,25,１勝ｸﾗｽ,ダ,1800,良,,丹内,57.0,,2,5.1,2,0.3,14,1,1,1,1,37.70,37.6,2,リザードアイランド
7,,14,マイネルレグルス,牡,5,498,+ 2,+ 2,13,136.8, , 94,12,58,,*,柴田大知,(美),矢嶋大樹,スクリーンヒーロー,ロージズインメイ,ロイヤルチャージャー系,ロイヤルチャージャー系,12,20,5名5,2,ヤングジ･1勝,芝,2000,稍,,横山,58.0,,13,94.6,9,1.2,14,12,12,13,12,36.73,35.6,8,モアリジット
8,,15,ミヤジテン,牝,5,496,+ 2,+ 2,14,140.7, , 90,14,56,,*,丸田恭介,(美),南田美知,デクラレーションオブウォー,ディープインパクト,,ロイヤルチャージャー系,12,14,5阪4,3,１勝ｸﾗｽ・牝,ダ,1800,良,,秋山,56.0,,11,168.3,7,0.8,12,12,12,11,11,38.90,37.6,1,マハナ
8,B,16,インテルメディオ,セ,5,532,+ 8,+ 8,8,17.4, , 99,7,58,,*,岩田康誠,(美),浅利英明,ドレフォン,ゴールドアリュール,,ロイヤルチャージャー系,4,27,2東2,13,１勝ｸﾗｽ,ダ,1600,稍,B,ディ,58.0,,3,4.5,9,1.0,4,,,7,9,37.08,37.1,7,ロードブライト
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026010406010108,2026.1.4,日,中山,1中1,8,,1勝,ダート,1200,,2,稍,晴,16,13:55,牝,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,B,1,ブルスケッタ,牝,5,502,- 6,- 6,16,210.7, , 86,14,53,▲,,佐藤翔馬,(美),小手川準,ロードカナロア,ダンスインザダーク,,ロイヤルチャージャー系,10,30,浦和,20,マルチ,ダ,1400,稍,,佐藤,52.0,▲,9,,8,1.5,,7,7,7,8,,----,,パイロビーム
1,,2,ルーフオブヘヴン,牝,5,466,+ 4,+ 4,9,16.7, ,103,8,53,▲,*,石神深道,(美),武藤善則,ドレフォン,ワークフォース,,ネイティヴダンサー系,9,13,4中3,4,１勝ｸﾗｽ,ダ,1200,不,,内田,56.0,,4,10.7,8,1.5,4,,,9,9,35.40,36.3,8,アシャカトベ
2,,3,フラッシュポイント,牝,4,510,+ 8,+ 8,1,3.5, ,117,1,56,,*,横山武史,(美),西田雄一,ニューイヤーズデイ,フジキセキ,,ロイヤルチャージャー系,10,18,4新1,10,１勝ｸﾗｽ,芝,1000,良,,杉原,55.0,,1,3.0,8,0.6,3,,,,5,33.60,33.5,13,シュラフ
2,,4,ラヴァグロウ,牝,6,452,- 6,- 6,3,6.8, ,109,4,56,,*,丸田恭介,(美),畠山吉宏,ホッコータルマエ,ロージズインメイ,,ロイヤルチャージャー系,12,6,5中1,10,１勝ｸﾗｽ,ダ,1200,良,,佐々,56.0,,4,14.9,3,0.7,6,,,8,8,35.40,36.5,1,タイセイピューマ
3,,5,ヒットミー,牝,4,480,+ 4,+ 4,6,9.9, , 95,12,54,△,*,長浜鴻緒,(美),鹿戸雄一,シニスターミニスター,アルデバラン2,ナスルーラ系,ネイティヴダンサー系,10,12,4東4,5,１勝ｸﾗｽ,ダ,1600,良,,柴田,54.0,,10,34.8,12,1.6,12,,,7,6,37.26,37.8,14,アデランテ
3,,6,クイーンアポーン,牝,7,466,+10,+10,14,180.7, , 85,15,56,,*,丸山元気,(美),土田稔,アポロキングダム,サクラバクシンオー,ネイティヴダンサー系,ナスルーラ系,11,8,3福1,14,１勝ｸﾗｽ・牝,ダ,1150,良,,水沼,53.0,▲,16,166.5,12,1.4,8,,,10,10,35.56,37.3,11,ハニーローリエ
4,,7,ブエナディオサ,牝,7,474,+ 4,+ 4,11,55.1, ,104,6,56,,,柴田善臣,(美),奥平雅士,メイショウボーラー,ゴールドアリュール,ロイヤルチャージャー系,ロイヤルチャージャー系,12,6,5中1,5,１勝ｸﾗｽ,ダ,1200,良,,柴田,56.0,,9,44.8,5,1.1,11,,,6,6,35.00,37.3,10,タイセイピューマ
4,,8,トキメキジニア,牝,4,462,- 2,- 2,15,202.9, , 85,15,56,,*,菊沢一樹,(美),佐藤吉勝,コパノリッキー,ダンスインザダーク,,ロイヤルチャージャー系,11,23,5東5,連,１勝ｸﾗｽ・牝,ダ,1600,良,,丸田,55.0,,15,381.2,12,1.4,15,,,12,11,37.26,37.0,10,カーラデマドレ
5,,9,スマイルディシー,牝,4,470,  0,0,13,109.3, , 93,13,53,▲,*,石田拓郎,(美),中川公成,ディスクリートキャット,カジノドライヴ,,ナスルーラ系,8,24,3新2,7,１勝ｸﾗｽ,ダ,1200,良,,荻野,54.0,,9,27.1,14,2.2,12,,,7,7,35.60,38.3,13,リクエイ
5,B,10,フォンメイリー,牝,7,496,+ 4,+ 4,7,12.9, ,109,4,53,▲,,上里直汰,(美),粕谷昌央,ドレフォン,スペシャルウィーク,,ロイヤルチャージャー系,12,13,5名3,3,１勝ｸﾗｽ・牝,ダ,1200,良,B,上里,53.0,▲,9,21.9,3,0.4,4,,,7,7,36.20,36.6,5,ノビル
6,,11,オオゾラヒバリ,牝,5,476,+12,+12,10,21.5, , 97,11,56,,,野中悠太,(美),根本康広,トーセンラー,スターキングマン,,ネイティヴダンサー系,11,8,3福1,7,１勝ｸﾗｽ・牝,ダ,1150,良,,野中,56.0,,6,14.5,11,1.4,3,,,15,14,36.33,36.6,2,ハニーローリエ
6,,12,レインボーラッキー,牝,4,450,+14,+14,8,14.8, , 99,9,56,,*,横山琉人,(美),斎藤誠,"Quality Road","Awesome Again",ネイティヴダンサー系,ニアークティック系,9,15,4中5,17,１勝ｸﾗｽ,ダ,1200,良,,斎藤,54.0,,6,13.7,9,1.9,5,,,7,9,34.40,38.3,9,ワンダラー
7,B,13,アイドル,牝,4,498,  0,0,5,8.5, ,112,2,56,,*,荻野極,(美),上原佑紀,ルーラーシップ,スペシャルウィーク,ネイティヴダンサー系,ロイヤルチャージャー系,12,21,5名6,4,１勝ｸﾗｽ・若,ダ,1200,稍,B,菅原,55.0,,3,5.7,5,0.7,7,,,4,4,35.40,37.0,8,エメラヴィ
7,,14,パレスドフィーヌ,牝,5,496,  0,0,2,5.8, ,110,3,56,,,津村明秀,(美),鈴木慎太,サトノアラジン,ファルブラヴ,,ニアークティック系,12,13,5中3,7,１勝ｸﾗｽ,ダ,1200,良,,津村,56.0,,5,10.4,5,0.5,6,,,8,8,35.60,37.2,7,レイユール
8,,15,デルマエアロール,牝,4,454,+ 2,+ 2,4,7.9, ,104,6,56,,*,杉原誠人,(美),大和田成,マインドユアビスケッツ,オルフェーヴル,,,12,13,5名3,8,１勝ｸﾗｽ・牝,ダ,1200,良,,西村,55.0,,11,30.8,4,0.4,9,,,1,1,35.70,37.1,8,ノビル
8,,16,シンガソング,牝,4,434,+ 4,+ 4,12,69.7, , 98,10,53,▲,*,小林美駒,(美),土田稔,ファインニードル,クロフネ,,ニアークティック系,10,26,4新4,2,１勝ｸﾗｽ・若,ダ,1200,稍,,石神,52.0,▲,8,41.5,10,2.5,8,,,3,3,35.00,38.3,11,セレジェイラ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026010406010109,2026.1.4,日,中山,1中1,9,招福Ｓ,3勝,ダート,1800,,4,稍,晴,16,14:30,,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,グランツアーテム,牡,8,520,+ 6,+ 6,10,127.3, , 97,10,58,,*,荻野極,(美),中川公成,マクフィ,シンボリクリスエス,,ロイヤルチャージャー系,12,21,5中6,8,北総Ｓ･3勝,ダ,1800,重,,木幡,58.0,,15,266.4,10,1.1,13,8,8,11,8,37.55,37.1,7,イムホテプ
2,B,2,デコラシオン,牡,7,518,  0,0,2,3.3, ,125,1,58,,,戸崎圭太,(美),高木登,ロードカナロア,Acatenango,,その他のエクリプス系,12,21,5中6,10,北総Ｓ･3勝,ダ,1800,重,B,戸崎,58.0,,3,7.3,2,0.2,8,4,4,4,4,37.25,36.8,3,イムホテプ
3,,3,アスクデビューモア,牡,5,462,- 4,- 4,5,11.0, ,103,6,58,,*,岩田康誠,(栗),福永祐一,マインドユアビスケッツ,フレンチデピュティ,,ニアークティック系,11,16,4京4,4,天橋立Ｈ･3勝,ダ,1800,良,,戸崎,55.0,,10,58.4,7,1.2,8,14,14,13,13,36.65,37.3,2,トリポリタニア
4,,4,ゴールドアローン,牝,5,474,  0,0,8,22.6, ,106,5,56,,*,菊沢一樹,(美),青木孝文,ドレフォン,ヘニーヒューズ,,,12,21,5中6,2,北総Ｓ･3勝,ダ,1800,重,,丸田,56.0,,11,62.5,5,0.7,7,8,8,8,8,37.50,36.8,3,イムホテプ
5,,5,ウィステリアリヴァ,牡,6,502,  0,0,4,6.6, ,123,2,58,,,石橋脩,(美),小野次郎,ロゴタイプ,プリサイスエンド,,ネイティヴダンサー系,12,7,5中2,9,市川ＳＨ･3勝,ダ,1800,良,,石橋,55.0,,3,8.3,2,0.2,12,3,3,2,2,37.40,37.7,4,クラウンシエンタ
6,,6,ギーロカスタル,牡,6,498,+ 4,+ 4,11,131.1, , 98,9,58,,,原優介,(美),伊藤大士,マインドユアビスケッツ,キンシャサノキセキ,,ロイヤルチャージャー系,12,21,5中6,8,北総Ｓ･3勝,ダ,1800,重,,原優,58.0,,14,167.0,11,1.5,12,5,5,6,6,37.40,37.8,10,イムホテプ
6,B,7,タンゴバイラリン,セ,5,518,-10,-10,6,16.5, , 99,8,58,,*,菅原明良,(美),栗田徹,イスラボニータ,"Smart Strike",,ネイティヴダンサー系,10,11,3京3,11,御陵ＳＨ･3勝,ダ,1900,良,,吉村,55.0,,9,29.5,12,1.9,6,14,13,13,12,37.43,38.4,12,タガノバビロン
7,,8,カネトシブルーム,牡,7,522,  0,0,9,115.7, , 87,11,58,,*,柴田大知,(栗),大橋勇樹,シニスターミニスター,クロフネ,ナスルーラ系,ニアークティック系,12,27,5阪7,27,摩耶Ｓ･3勝,ダ,1800,稍,,田口,58.0,,16,280.2,16,3.1,16,7,9,9,12,37.55,40.8,16,ハナウマビーチ
7,,9,アンジュフィールド,牝,6,462,- 8,- 8,7,17.4, ,111,4,56,,*,三浦皇成,(栗),矢作芳人,Justify,Tapit,,ナスルーラ系,12,21,5阪6,31,御影Ｓ･3勝,ダ,1400,重,,坂井,56.0,,4,11.6,7,0.6,15,,,7,7,34.73,36.8,8,トリリオンボーイ
8,,10,バギーウィップ,牡,4,506,  0,0,1,2.6,>,114,3,57,,,武藤雅,(美),萩原清,ナダル,ディープインパクト,,ロイヤルチャージャー系,6,22,1函4,7,檜山特別･2勝,ダ,1700,重,,武藤,55.0,,1,1.7,1,-0.2,6,2,2,2,1,36.71,37.0,4,(タイセイミッション)
8,,11,リバートゥルー,牝,6,466,  0,0,3,6.5, ,100,7,56,,,吉田豊,(美),久保田貴,レッドファルクス,ヴィクトワールピサ,,ロイヤルチャージャー系,10,18,3京6,4,トルマリ･3勝,ダ,1800,稍,,吉田,56.0,,4,7.6,14,1.5,1,13,14,13,14,37.80,37.0,10,レイナデアルシーラ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026010406010110,2026.1.4,日,中山,1中1,10,ジュニアカップ,OP(L),芝,1600,B,3,良,晴,16,15:05,,別定,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,コスモギガンティア,牡,3,476,- 1,- 1,7,45.0, , 81,6,57,,,矢野貴之,[地],河津裕昭,ダノンバラード,スターリングローズ,,ネイティヴダンサー系,12,17,川崎,5,全日本G1,ダ,1600,稍,,矢野,56.0,,8,,5,0.9,,9,9,9,8,,----,,パイロマンサー
2,,2,マーゴットブロー,牡,3,510,+ 6,+ 6,4,7.1,>, 92,5,57,,,荻野極,(美),伊坂重信,"Twirling Candy","Stormy Atlantic",,ニアークティック系,12,21,5名6,10,寒椿賞･1勝*,ダ,1400,稍,,荻野,56.0,,6,13.3,5,0.3,6,,,1,1,35.40,37.6,9,カタリテ
3,,3,フレンドモナコ,牡,3,422,+ 6,+ 6,8,97.1, , 96,4,57,,*,吉田豊,(美),南田美知,ビーチパトロール,アグネスデジタル,,ネイティヴダンサー系,12,20,5名5,4,クリスマ,芝,1200,稍,,秋山,56.0,,9,125.0,5,0.5,9,,,7,7,35.00,34.5,3,コラルリーフ
4,,4,リゾートアイランド,牡,3,508,+ 2,+ 2,1,2.3,>,103,3,57,,*,津村明秀,(美),上原佑紀,イスラボニータ,Frankel,,ニアークティック系,12,20,5中5,8,ひいらぎ･1勝,芝,1600,良,,マー,56.0,,3,10.5,2,0.4,8,,2,2,2,35.16,34.7,4,クレパスキュラー
5,,5,サレジオ,牡,3,504,- 6,- 6,2,3.3, ,121,1,57,,*,戸崎圭太,(美),田中博康,エピファネイア,ディープインパクト,,ロイヤルチャージャー系,11,24,5東6,23,東京スポG2,芝,1800,良,,プー,56.0,,6,14.9,6,0.6,9,,6,4,3,36.40,33.8,7,パントルナイーフ
6,,6,グランセレスト,牡,3,522,- 6,- 6,6,31.1,>, 81,6,57,,,三浦皇成,(美),竹内正洋,モーリス,"Pioneerof the Nile",,ネイティヴダンサー系,11,30,5東8,4,ベゴニア･1勝,芝,1600,良,,三浦,56.0,,4,10.6,7,1.7,1,,,1,1,35.40,35.8,7,ドリームコア
7,,7,ジーティーシンドウ,牡,3,440,+ 2,+ 2,3,3.8,>,109,2,57,,,菅原明良,(美),栗田徹,オルフェーヴル,"Dutch Art",,,12,14,5中4,初,新馬,芝,1600,稍,,菅原,56.0,,1,1.9,1,-0.7,3,,5,3,2,36.60,35.6,1,(ランウェイミューズ)
8,,8,オーライカモン,牡,3,522,  0,0,5,15.3,>, 81,6,57,,*,横山武史,(栗),田中克典,ダノンキングリー,"New Approach",,ニアークティック系,12,6,5名1,6,こうやま･1勝,芝,1600,良,,亀田,56.0,,5,6.2,6,0.5,3,,1,1,1,37.92,34.1,8,クールデイトナ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026010406010111,2026.1.4,日,中山,1中1,11,日刊スポーツ賞中山金杯,Ｇ３,芝,2000,B,4,良,晴,18,15:45,,ﾊﾝﾃﾞ,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ケイアイセナ,牡,7,482,+12,+12,3,6.7, ,115,4,57,,,吉田隼人,(栗),平田修,ディープインパクト,"Smarty Jones",ロイヤルチャージャー系,ネイティヴダンサー系,8,17,1札8,5,札幌記念G2,芝,2000,稍,,吉田,58.0,,12,61.6,4,0.3,13,2,2,2,1,36.34,37.0,11,トップナイフ
2,,2,アンゴラブラック,牝,5,480,+10,+10,1,3.2, ,130,1,55,,,戸崎圭太,(美),尾関知人,キズナ,ルーラーシップ,,ネイティヴダンサー系,10,12,4東4,15,アイルラG2,芝,1800,良,,戸崎,55.0,,6,13.2,2,0.1,5,,4,4,3,36.40,33.0,6,ラヴァンダ
3,,3,カネラフィーナ,牝,4,478,  0,0,2,4.6, ,123,2,54,,,石川裕紀,(美),手塚貴久,Frankel,Fortify,ニアークティック系,,10,19,4新2,16,新潟牝馬(L),芝,2200,良,,石川,52.0,,1,2.1,1,-0.2,6,4,4,5,4,36.79,34.6,1,(フレミングフープ)
3,B,4,ブランデーロック,牡,7,488,- 6,- 6,13,95.9,>, 67,13,51,,,原優介,(美),青木孝文,マクフィ,マーベラスサンデー,,ロイヤルチャージャー系,11,9,5東2,3,イクイノ･3勝,芝,2000,良,B,原優,58.0,,11,81.9,12,1.7,11,,12,10,10,36.60,34.9,9,ウィクトルウェルス
4,,5,ピースワンデュック,牡,5,458,+ 4,+ 4,5,11.0, ,121,3,55,,,柴田善臣,(美),大竹正博,グレーターロンドン,ジャングルポケット,,ナスルーラ系,12,13,5名3,7,中日新聞ＨG3,芝,2000,良,,柴田,55.0,,4,6.1,6,0.5,2,2,2,1,1,35.79,34.6,15,シェイクユアハート
4,,6,ニシノエージェント,牡,4,478,+ 2,+ 2,9,22.3, , 99,10,56,,*,田辺裕信,(美),千葉直人,イスラボニータ,ノヴェリスト,,その他のエクリプス系,6,1,2東C,6,東京優駿G1,芝,2400,良,,津村,57.0,,17,268.2,16,2.4,18,14,14,14,14,36.93,35.3,14,クロワデュノール
5,B,7,ウエストナウ,牡,5,500,+ 2,+ 2,10,25.6, , 99,10,57,,*,荻野極,(栗),佐々木晶,キズナ,Frankel,,ニアークティック系,12,6,5阪1,3,鳴尾記念G3,芝,1800,良,B,団野,57.0,,6,10.9,13,1.6,6,,,7,10,35.10,35.1,11,デビットバローズ
5,,8,グランディア,セ,7,484,- 4,- 4,4,7.8, ,113,6,56,,*,横山武史,(栗),中内田充,ハービンジャー,サンデーサイレンス,ニアークティック系,ロイヤルチャージャー系,12,21,5中6,25,ディセン(L),芝,1800,重,,マー,58.0,,3,6.3,2,0.0,3,8,7,5,5,36.25,34.9,2,ドラゴンブースト
6,B,9,マイネルオーシャン,牡,5,482,+ 2,+ 2,8,18.4,>,101,9,55,,*,矢野貴之,(美),鹿戸雄一,ゴールドシップ,ルーラーシップ,,ネイティヴダンサー系,12,13,5中3,4,常総Ｓ･3勝,芝,1800,良,B,佐々,58.0,,11,29.0,1,-0.1,5,2,3,3,3,36.60,34.1,5,(ショウナンラピダス)
6,,10,リフレーミング,牡,8,472,  0,0,14,98.9, ,  0,,57,,*,石橋脩,(栗),藤野健太,キングヘイロー,バトルプラン,ニアークティック系,ネイティヴダンサー系,12,13,5名3,3,中日新聞ＨG3,芝,2000,良,,Ｍ．,57.0,,11,32.7,止,----,15,16,16,18,18,,----,,シェイクユアハート
