レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026060705030201,2026.6.7,日,東京,3東2,1,,未勝利,ダート,1400,,2,良(暫定),晴(暫定),16,10:05,牝,馬齢,３歳
6,B,11,ワンダーブリッツ,牡,3,1,4.2, ,117,3,57,,*,横山武史,(美),久保田貴,クリソベリル,ワイルドワンダー,,ロイヤルチャージャー系,5,16,1新5,8,未勝利,ダ,1800,良,,西村,57.0,,1,1.9,3,0.4,2,7,2,4,4,38.40,38.2,2,ボールドタワー
6,B,12,ロジキセキ,牡,3,12,42.2, , 98,12,54,▲,,石田拓郎,(美),新開幸一,アドマイヤマーズ,フジキセキ,,ロイヤルチャージャー系,5,16,1新5,15,未勝利,ダ,1800,良,B,石田,54.0,▲,14,198.1,5,0.6,11,8,7,6,5,37.90,39.1,3,ハイロード
7,,13,マイネルスラーヴァ,牡,3,13,42.2, , 87,15,57,,*,丹内祐次,(美),高木登,ダノンバラード,Tapit,,ナスルーラ系,3,14,2中5,3,未勝利,ダ,1800,良,,柴田,57.0,,15,424.0,12,3.6,16,14,14,11,13,38.70,41.6,13,エイシンニラク
7,B,14,ウォーレーションズ,牡,3,7,14.8, , 91,14,57,,,菊沢一樹,(美),鈴木慎太,デクラレーションオブウォー,スクリーンヒーロー,,ロイヤルチャージャー系,4,12,1福2,初,未勝利,ダ,1700,良,,菊沢,57.0,,10,76.7,14,5.1,9,13,14,14,14,38.84,39.6,5,イサチルシーキング
8,,15,ブラックパロット,牡,3,9,17.2, ,109,5,57,,,佐々木大,(美),手塚貴徳,アドマイヤマーズ,"Rockport Harbor",,ネイティヴダンサー系,5,23,2東9,9,未勝利,ダ,2100,重,,佐々,57.0,,7,42.2,3,1.2,5,4,4,3,6,38.20,38.2,5,クアッドフォルツァ
8,,16,キタイノホシ,牡,3,10,20.2, ,100,9,55,△,*,舟山瑠泉,(美),蛯名利弘,ワールドエース,タイキシャトル,,ロイヤルチャージャー系,5,9,2東5,2,未勝利,ダ,2100,良,,石橋,57.0,,7,18.1,4,0.8,9,8,9,6,6,39.36,38.5,3,ソニックキャット
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026060705030203,2026.6.7,日,東京,3東2,3,,未勝利,ダート,1600,,2,良(暫定),晴(暫定),16,11:05,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,レッドリファインド,牡,3,7,24.2, ,100,5,57,,,石川裕紀,(美),奥村武,レイデオロ,"Storm Cat",,ニアークティック系,5,16,1新5,11,未勝利,芝,1800,良,,石川,57.0,,11,37.9,6,1.1,4,,,9,10,37.50,34.2,4,アナザーフェイス
1,,2,カンフーヒーロー,牡,3,11,55.3, , 92,12,56,☆,*,長浜鴻緒,(美),的場均,ストロングリターン,"Fusaichi Pegasus",,ネイティヴダンサー系,5,17,1新6,3,未勝利,ダ,1800,良,,水沼,54.0,▲,9,214.6,6,1.8,9,7,7,6,5,39.00,38.7,6,エタンセル
2,,3,ナンヨーロイヤル,牡,3,14,88.5, , 95,10,57,,,小林脩斗,(美),中舘英二,キタサンブラック,"Smart Strike",,ネイティヴダンサー系,5,24,2東A,2,未勝利,ダ,1600,稍,,小林,57.0,,15,482.4,7,1.2,11,,,12,12,36.60,38.1,5,コパノエイダン
2,,4,レディトゥランブル,牡,3,16,126.4, , 96,9,54,▲,*,石神深道,(美),武井亮,ダノンプレミアム,サクラバクシンオー,,ナスルーラ系,3,7,2中3,6,未勝利,芝,2200,稍,,岩田,57.0,,14,271.1,17,3.1,17,1,1,1,2,37.31,39.2,18,ウィロークリーク
3,,5,ピクシーゲイル,牡,3,15,98.3, , 86,14,57,,,木幡育也,(美),松永康利,ダノンスマッシュ,メイショウサムソン,,ニアークティック系,4,5,3中4,2,未勝利,ダ,1800,不,,木幡,57.0,,14,251.2,14,6.0,14,8,8,16,16,38.25,41.8,12,ミスターキャンベラ
3,B,6,クワッドマリニン,牡,3,3,6.4, ,109,3,57,,*,木幡巧也,(美),久保田貴,ニューイヤーズデイ,ハービンジャー,,ニアークティック系,5,23,1新7,6,未勝利・若,ダ,1800,稍,,今村,55.0,◇,6,14.2,3,2.2,7,5,5,5,4,38.10,39.4,6,マシン
4,B,7,ウインビギニング,牡,3,1,2.3, ,123,1,57,,,レーン,(美),上原博之,ニューイヤーズデイ,ディープインパクト,,ロイヤルチャージャー系,5,23,2東9,3,未勝利,ダ,1400,重,B,レー,57.0,,1,1.7,2,0.9,2,,,6,6,36.23,37.2,2,ヌクレオチド
4,,8,ブルーアンビエンス,牡,3,6,21.0, , 95,10,57,,,菊沢一樹,(美),菊沢隆徳,レイデオロ,ディープインパクト,,ロイヤルチャージャー系,5,26,浦和,7,ツイン,ダ,1400,稍,,菊沢,56.0,,6,,5,1.0,,8,7,5,7,,----,,ホールドミーワンス
5,,9,ナムラドガ,牡,3,10,38.4, ,  0,,57,,,丸田恭介,(美),石栗龍彦,サンダースノー,カレンブラックヒル,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,B,10,ロイヤルタイム,牡,3,13,88.5, , 98,8,57,,,松岡正海,(美),和田正一,サトノクラウン,バンブーエール,,ネイティヴダンサー系,5,23,2東9,6,未勝利,ダ,2100,重,B,松岡,57.0,,10,77.5,8,2.1,6,1,1,1,1,38.04,39.5,10,クアッドフォルツァ
6,,11,ウェスケンジントン,牡,3,5,16.8, ,104,4,57,,,菅原明良,(美),小野次郎,タワーオブロンドン,ファルブラヴ,,ニアークティック系,5,16,2東7,3,未勝利,ダ,1600,良,,菅原,57.0,,5,10.5,7,0.7,4,,,7,8,37.86,37.0,5,ターフクリスタル
6,,12,ハタノグランクリュ,セ,3,12,88.5, , 99,7,57,,*,柴田大知,(美),畠山吉宏,デクラレーションオブウォー,ダイワメジャー,,ロイヤルチャージャー系,5,16,2東7,4,未勝利,芝,1400,良,,木幡,57.0,,13,145.5,9,1.5,14,,,14,14,35.70,34.2,7,エラルディーク
7,,13,シンギュラリティ,牡,3,8,26.0, ,100,5,57,,,丹内祐次,(美),西田雄一,シャンハイボビー,ディープインパクト,,ロイヤルチャージャー系,5,17,2東8,初,未勝利,ダ,1400,良,,丹内,57.0,,7,43.0,9,1.9,7,,,14,14,38.25,37.1,3,デスサイズ
7,,14,ビンバラ,牡,3,2,4.1, ,  0,,57,,,荻野極,(美),大竹正博,サンダースノー,オルフェーヴル,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,15,オーキーベルセルク,牡,3,9,27.6, , 89,13,54,▲,,小林美駒,(美),戸田博文,アニマルキングダム,Monsun,,その他のエクリプス系,5,16,1新5,20,未勝利,芝,1800,良,,小林,54.0,▲,14,100.2,12,1.7,13,,,11,12,37.60,34.6,8,アナザーフェイス
8,,16,エターナルホープ,牡,3,4,8.7, ,119,2,57,,,原優介,(美),鈴木慎太,エピカリス,サウスヴィグラス,,ネイティヴダンサー系,5,16,2東7,3,未勝利,ダ,1600,良,,原優,57.0,,1,2.5,3,0.4,3,,,9,8,37.86,36.7,2,ターフクリスタル
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026060705030204,2026.6.7,日,東京,3東2,4,,未勝利,芝,1600,C,2,良(暫定),晴(暫定),18,11:35,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,カレリアフレイバー,牝,3,10,23.2, ,106,6,55,,*,戸崎圭太,(美),久保田貴,キタサンブラック,"Catcher In The Rye",,,1,10,1中3,初,新馬,芝,2000,良,,田辺,55.0,,4,6.1,7,1.3,2,2,2,4,4,37.59,35.8,8,ランザワールド
1,,2,サイモンナイスラン,牡,3,16,60.5, , 87,14,57,,,木幡育也,(美),勢司和浩,アメリカンペイトリオット,ゼンノロブロイ,,ロイヤルチャージャー系,3,29,3中2,7,未勝利,芝,1800,良,,木幡,57.0,,15,319.6,13,2.2,12,10,11,12,12,36.95,36.2,10,トーセンブリラーレ
2,,3,コーディアリー,牡,3,11,26.3, ,103,7,57,,*,津村明秀,(美),天間昭一,ダノンバラード,ハーツクライ,,ロイヤルチャージャー系,5,16,1新5,25,未勝利,芝,1800,良,,石神,54.0,▲,8,17.1,3,0.8,7,,,8,7,37.30,34.3,5,アナザーフェイス
2,,4,デルマテイネ,牡,3,17,78.9, , 85,15,57,,,的場勇人,(美),的場均,ストロングリターン,ハービンジャー,,ニアークティック系,4,4,3中3,初,未勝利,芝,1600,良,,的場,57.0,,16,341.9,13,1.2,15,,16,14,12,36.78,34.9,5,ヴェガリア
3,,5,ニシノトップダノン,牡,3,8,17.4, ,107,5,57,,,菅原明良,(美),田村康仁,ダノンスマッシュ,アグネスタキオン,,ロイヤルチャージャー系,11,29,5東7,初,新馬,芝,1600,良,,菅原,56.0,,7,25.6,4,0.4,6,,,3,3,36.90,34.2,4,ヴァロアーク
3,,6,メイヨシュア,牝,3,18,86.5, , 88,13,55,,,武藤雅,(美),水野貴広,ニューイヤーズデイ,ダイワメジャー,,ロイヤルチャージャー系,3,29,3中2,初,未勝利,芝,1800,良,,武藤,55.0,,11,113.9,14,2.7,13,10,11,12,12,36.95,36.7,12,トーセンブリラーレ
4,,7,セルリア,牝,3,3,10.6, , 94,11,53,◇,*,今村聖奈,(美),大和田成,グレーターロンドン,タイキシャトル,,ロイヤルチャージャー系,2,14,2京5,5,未勝利,芝,1800,良,,富田,55.0,,10,136.9,14,2.5,10,,,6,6,35.85,37.5,16,ブラックシャリマー
4,,8,ロードクラシコ,牡,3,9,21.8, ,101,8,57,,*,横山琉人,(美),斎藤誠,ダノンプレミアム,"Holy Roman Emperor",,ニアークティック系,12,6,5名1,15,未勝利*,芝,1200,良,,小沢,56.0,,6,15.4,11,0.7,16,,,6,6,35.30,34.7,12,ハッピーラッキー
5,B,9,ファイナルフォーム,牡,3,13,28.8, , 81,16,57,,*,菊沢一樹,(美),矢野英一,スピルバーグ,ナカヤマフェスタ,,ロイヤルチャージャー系,3,22,1名4,11,未勝利,ダ,1400,良,,田山,54.0,▲,14,267.7,16,5.5,8,,,16,16,37.95,40.0,10,スタームーンナイト
5,,10,ワイズファミリア,牝,3,2,5.2, ,116,3,55,,*,佐々木大,(美),本間忍,ブリックスアンドモルタル,ローエングリン,,ニアークティック系,1,18,1中7,4,未勝利・牝,芝,1600,良,,丹内,55.0,,3,6.8,4,0.3,16,,12,12,13,35.82,34.8,2,サンヴィクトワール
6,,11,バトルモクオ,牡,3,15,55.0, , 90,12,57,,,松岡正海,(美),戸田博文,ベンバトル,ロサード,,ロイヤルチャージャー系,3,28,3中1,6,未勝利,ダ,1800,重,,松岡,57.0,,13,135.2,12,4.2,14,8,8,8,11,38.55,40.7,12,グランドスウェル
6,,12,ショウナンサイオウ,牡,3,4,11.2, ,  0,,57,,*,岩田望来,(美),奥村武,ドレフォン,ディープインパクト,,ロイヤルチャージャー系,4,5,3中4,4,未勝利,芝,2000,重,,三浦,57.0,,2,3.7,止,----,4,12,11,11,14,,----,,コスモナエマ
7,,13,コスモマウイ,牡,3,12,27.5, ,  0,,57,,,丹内祐次,(美),深山雅史,ベンバトル,ディープインパクト,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
7,,14,エナノムスメ,牝,3,14,46.5, ,100,9,55,,*,北村宏司,(美),伊藤大士,サトノダイヤモンド,キンシャサノキセキ,,ロイヤルチャージャー系,2,10,1東4,初,新馬,芝,1600,良,,佐々,55.0,,6,26.2,7,0.8,9,,,8,9,36.78,34.6,9,マウンテンバローズ
7,B,15,クールフィデル,牡,3,6,12.7, ,117,2,57,,,横山和生,(美),和田勇介,サートゥルナーリア,ディープブリランテ,,ロイヤルチャージャー系,12,7,5中2,3,未勝利*,芝,1800,良,B,横山,56.0,,5,6.6,2,0.0,3,2,2,2,2,36.95,35.0,7,テルケンレンスキー
8,,16,バンオンタイム,牝,3,1,3.1, ,128,1,53,△,,舟山瑠泉,(美),田中博康,ロードカナロア,"Raven's Pass",,ネイティヴダンサー系,5,16,1新5,13,未勝利,芝,1600,良,,舟山,53.0,△,1,2.8,2,0.0,8,,,9,8,36.42,34.1,2,ミラキュラスアース
8,,17,ルモンテ,牡,3,7,15.6, ,112,4,57,,,大野拓弥,(美),堀内岳志,ワールドプレミア,ステイゴールド,,ロイヤルチャージャー系,5,10,2東6,6,未勝利,芝,1600,良,,大野,57.0,,7,28.7,4,0.2,11,,,12,13,36.78,33.5,1,アイアンクラッド
8,,18,アグネスブリッツ,牝,3,5,12.6, , 99,10,55,,*,ゴンサル,(美),和田勇介,フォーウィールドライブ,ヴィクトワールピサ,,ロイヤルチャージャー系,2,1,1東2,初,新馬,芝,1600,良,,横山,55.0,,9,34.2,6,0.9,6,,,2,3,37.08,34.8,11,アスクイキゴミ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026060705030205,2026.6.7,日,東京,3東2,5,,新馬,芝,1800,C,2,良(暫定),晴(暫定),18,12:25,,馬齢,２歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,セイルトゥグローリ,牡,2,4,15.3, ,  0,,55,,,岩田望来,(美),中舘英二,エフフォーリア,Shamardal,,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,ジョドレルバンク,牡,2,1,1.2, ,  0,,55,,,レーン,(美),武井亮,エフフォーリア,マンハッタンカフェ,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
3,,3,サノノキセキ,牡,2,9,71.2, ,  0,,55,,,丹内祐次,(美),尾形和幸,キセキ,ジャングルポケット,,ナスルーラ系,,,,,,,,,,,,,,,,,,,,,,,,,
4,,4,レオンティウス,牡,2,10,110.6, ,  0,,55,,,丸山元気,(美),田中勝春,アドマイヤマーズ,"Unbridled's Song",,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
5,,5,セイウンオオゾラ,牡,2,7,32.1, ,  0,,55,,,幸英明,(美),小手川準,ゴールドシップ,Wilburn,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,6,ジュンヴォルティス,牡,2,6,29.5, ,  0,,55,,,横山武史,(美),高柳瑞樹,シルバーステート,Gemologist,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,7,シアルナーレ,牡,2,2,9.1, ,  0,,55,,,戸崎圭太,(美),田中博康,コントレイル,キンシャサノキセキ,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
7,,8,ヴィラーニ,牡,2,8,44.3, ,  0,,55,,,松山弘平,(栗),藤岡健一,シスキン,ハーツクライ,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
8,,9,ヴェントリナ,牝,2,5,24.6, ,  0,,55,,,津村明秀,(美),相沢郁,ゴールドシップ,ノヴェリスト,,その他のエクリプス系,,,,,,,,,,,,,,,,,,,,,,,,,
8,,10,マテンロウアルカナ,牡,2,3,9.8, ,  0,,55,,,横山典弘,(栗),松永幹夫,キタサンブラック,"Canford Cliffs",,,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026060705030206,2026.6.7,日,東京,3東2,6,,未勝利,ダート,1300,,2,良(暫定),晴(暫定),16,12:55,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,エクスプレスナイト,牡,3,10,47.3, , 99,9,57,,,小林脩斗,(美),青木孝文,アジアエクスプレス,ロードカナロア,,,3,28,3中1,6,未勝利,ダ,1200,重,,小林,57.0,,8,73.3,8,1.4,10,,,13,13,35.60,37.1,2,マサノピンクレディ
1,,2,ダイユウサルターレ,牡,3,11,50.9, , 98,10,57,,*,吉田豊,(美),松永康利,サートゥルナーリア,ゼンノロブロイ,,ロイヤルチャージャー系,1,10,1中3,3,未勝利,ダ,1200,良,,佐々,57.0,,4,13.9,15,2.7,4,,,7,8,36.20,39.2,15,コックピットサイト
2,,3,ヴェロシスタ,牡,3,7,16.9, ,100,8,57,,,横山琉人,(美),池上昌和,ファインニードル,タートルボウル,,ニアークティック系,5,16,1新5,15,未勝利,ダ,1200,良,,横山,57.0,,10,118.4,5,0.8,8,,,12,12,36.40,37.4,2,シュヴァルツシルト
2,B,4,フェイスリフト,牡,3,1,2.6, ,123,1,57,,,ディー,(美),嘉藤貴行,フォーウィールドライブ,ブラックタイド,,ロイヤルチャージャー系,5,9,2東5,4,未勝利,ダ,1300,良,B,ディ,57.0,,1,1.9,2,0.2,1,,,7,7,36.43,37.4,1,ショコラキュイ
