レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026053105021201,2026.5.31,日,東京,2東C,1,,未勝利,ダート,1600,,2,良(暫定),晴(暫定),16,09:40,牝,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ユニバーサルラヴ,牝,3,12,54.4, ,100,8,55,,*,佐々木大,(美),尾関知人,ミスチヴィアスアレックス,オルフェーヴル,,,3,29,3中2,13,未勝利,ダ,1200,稍,,丹内,55.0,,4,9.3,8,0.9,7,,,4,6,34.20,38.9,10,ガルディーノ
1,,2,ジャメビュ,牝,3,8,45.4, ,101,5,52,▲,*,遠藤汰月,(美),佐藤吉勝,ダノンレジェンド,ファスリエフ,,ニアークティック系,4,18,3中7,6,未勝利・牝,ダ,1200,良,,江田,55.0,,6,26.6,7,1.2,5,,,9,10,36.20,37.1,3,クアロアランチ
2,,3,セイカユウヒ,牡,3,15,97.0, ,101,5,57,,,丹内祐次,(美),石栗龍彦,グレーターロンドン,グラスワンダー,,ロイヤルチャージャー系,5,12,川崎,3,エメラ,ダ,1500,良,,丹内,56.0,,7,,3,0.8,,4,5,4,4,,----,,ルペイドゥロール
2,,4,キリミツ,牡,3,4,13.9, ,103,4,57,,,石橋脩,(美),勢司和浩,ルヴァンスレーヴ,アドマイヤムーン,,ネイティヴダンサー系,5,9,2東5,11,未勝利,ダ,1600,良,,石橋,57.0,,7,29.7,5,0.9,7,,,2,2,37.02,37.7,6,アンシュウマト
3,,5,グランマエストロ,牡,3,1,1.5, ,124,1,57,,,ルメール,(美),木村哲也,エピファネイア,ディープインパクト,,ロイヤルチャージャー系,5,9,2東5,2,未勝利,芝,1400,良,,ルメ,57.0,,1,2.9,4,0.3,1,,,8,5,35.10,34.6,6,カズノダイジョウ
3,,6,トワイライトビュー,牡,3,2,6.4, ,106,3,57,,,原優介,(美),中川公成,アジアエクスプレス,フジキセキ,,ロイヤルチャージャー系,5,3,2東4,2,未勝利,ダ,1600,稍,,原優,57.0,,6,12.4,4,0.5,3,,,4,4,36.72,37.7,5,マサッチェハマー
4,,7,ピュアクローム,牡,3,6,33.0, , 99,9,57,,,吉田豊,(美),小手川準,カリフォルニアクローム,ハーツクライ,,ロイヤルチャージャー系,4,19,3中8,10,未勝利,ダ,1200,良,,吉田,57.0,,11,122.2,6,1.5,9,,,13,12,35.70,36.8,1,ソニックブレイカー
4,,8,カテドラルクォーツ,牡,3,5,30.7, , 98,11,57,,*,菊沢一樹,(美),菊沢隆徳,ブリックスアンドモルタル,エンパイアメーカー,,ネイティヴダンサー系,5,3,2東4,9,未勝利,芝,1600,良,,原優,57.0,,15,134.7,13,1.3,3,,,1,1,36.66,35.0,15,モントゥリエ
5,,9,ショウナンタヅナ,牡,3,13,56.1, , 93,12,57,,*,津村明秀,(美),武市康男,ドレフォン,フジキセキ,,ロイヤルチャージャー系,3,15,2中6,4,未勝利,ダ,1200,良,B,大野,57.0,,8,51.4,13,2.6,8,,,15,15,38.40,37.0,1,モズタンケ
5,,10,テラシエスタ,牡,3,10,50.1, , 99,9,57,,*,木幡巧也,(美),黒岩陽一,ジャスタウェイ,エンパイアメーカー,,ネイティヴダンサー系,10,19,4新2,2,新馬,芝,1400,稍,,上里,53.0,▲,11,40.0,11,1.2,16,,,12,13,36.83,35.8,3,ヘルモソブレード
6,,11,ホウオウライセンス,牡,3,9,47.0, ,101,5,57,,*,横山武史,(美),稲垣幸雄,マインドユアビスケッツ,ハーツクライ,,ロイヤルチャージャー系,3,29,3中2,初,未勝利,ダ,1800,稍,,横山,57.0,,6,41.8,10,4.0,10,4,5,6,8,37.65,43.4,11,ジェネラスキング
6,,12,ビーストウォーズ,牡,3,14,89.6, , 93,12,55,△,*,舟山瑠泉,(美),松山将樹,アニマルキングダム,ウォーエンブレム,,ネイティヴダンサー系,3,21,1名3,3,未勝利,ダ,1800,良,,国分,57.0,,7,109.1,13,4.4,9,5,5,6,5,38.85,42.4,13,コルヴァス
7,,13,ミラビリオン,牡,3,3,7.6, ,116,2,57,,*,ゴンサル,(美),伊坂重信,ベンバトル,マツリダゴッホ,,ロイヤルチャージャー系,3,29,1名6,2,未勝利,ダ,1200,良,,西村,57.0,,2,4.5,4,0.3,7,,,3,3,36.40,36.9,3,ロイヤルスパイア
7,,14,セランディア,牝,3,16,182.7, , 92,14,52,▲,*,大久保友,(美),小野次郎,ベンバトル,ダイワメジャー,,ロイヤルチャージャー系,4,18,1福3,8,未勝利,ダ,1150,良,,中井,55.0,,15,297.5,8,1.6,14,,,9,7,36.44,37.7,7,メイショウイブキ
8,,15,タイヨウノユビワ,牝,3,11,54.1, , 86,16,55,,,横山琉人,(美),小島茂之,モズアスコット,ハービンジャー,,ニアークティック系,12,27,5中7,初,新馬,芝,1600,良,,横山,55.0,,15,157.2,15,2.1,10,,6,8,8,36.12,37.0,16,ルールザウェイヴ
8,B,16,ゴールデンボート,セ,3,7,41.4, , 90,15,57,,,江田照男,(美),矢野英一,ゴールドシップ,マヤノトップガン,,ロイヤルチャージャー系,4,19,1福4,17,未勝利,ダ,1700,良,B,江田,57.0,,12,137.3,12,4.9,13,7,7,11,12,38.18,41.2,12,アラクラン
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026053105021203,2026.5.31,日,東京,2東C,3,,未勝利,ダート,1600,,2,良(暫定),晴(暫定),16,10:40,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ピードモント,セ,3,3,6.8, ,113,3,57,,,岩田康誠,(美),武井亮,キズナ,"American Pharoah",,,4,18,3中7,9,未勝利,ダ,1800,良,,岩田,57.0,,4,7.4,3,0.2,4,12,12,12,8,38.55,37.9,1,メディチパワー
1,,2,ブレイブシュガー,牡,3,11,70.4, ,103,8,57,,,吉田豊,(美),高橋文雅,ミスチヴィアスアレックス,ブラックタイド,,ロイヤルチャージャー系,5,9,2東5,4,未勝利,ダ,1300,良,,吉田,57.0,,9,39.1,5,1.6,6,,,14,11,37.37,37.7,3,ショコラキュイ
2,,3,ティブロン,牡,3,12,109.6, ,103,8,57,,,横山琉人,(美),矢嶋大樹,リオンディーズ,アドマイヤムーン,,ネイティヴダンサー系,5,16,1新5,7,未勝利,ダ,1800,良,,横山,57.0,,10,69.6,6,1.7,4,10,10,6,5,37.90,40.2,6,ハイロード
2,,4,カシマライフウ,牡,3,4,10.6, ,114,2,57,,,松岡正海,(美),伊藤伸一,シュヴァルグラン,シニスターミニスター,,ナスルーラ系,5,3,2東4,4,未勝利,ダ,1600,稍,,松岡,57.0,,3,6.9,3,0.3,5,,,9,7,36.96,37.1,1,マサッチェハマー
3,,5,エッチェレンテ,牡,3,6,14.7, ,108,6,57,,*,三浦皇成,(美),鹿戸雄一,リアルスティール,"Champs Elysees",,,11,9,5東2,初,新馬,ダ,1600,稍,,北村,56.0,,2,6.7,8,1.3,2,,,7,7,37.44,37.9,7,ピースサイン
3,B,6,ヴァンデスペランス,牡,3,1,2.2, ,115,1,57,,*,ゴンサル,(美),中舘英二,ドレフォン,キングカメハメハ,,ネイティヴダンサー系,4,4,3中3,3,未勝利,ダ,1800,稍,,岩田,57.0,,1,2.2,3,0.7,2,8,7,4,4,38.10,38.4,3,アビヤント
4,,7,ブッチギレ,牡,3,10,62.7, ,102,10,57,,,丹内祐次,(美),栗田徹,マジェスティックウォリアー,キングヘイロー,,ニアークティック系,4,5,3中4,2,未勝利,ダ,1800,不,,丹内,57.0,,8,80.0,8,3.6,10,4,4,3,4,37.25,41.4,10,ミスターキャンベラ
4,,8,ウインルナロッサ,牡,3,15,133.2, , 94,12,54,▲,*,遠藤汰月,(美),清水英克,インディチャンプ,ネオユニヴァース,,ロイヤルチャージャー系,4,12,3中6,4,未勝利,ダ,1800,稍,,長浜,55.0,△,9,81.2,12,3.4,8,11,10,10,10,39.00,40.4,11,アルデキングダム
5,,9,ベアブルージュ,牡,3,8,48.9, ,  0,,57,,,木幡巧也,(美),千葉直人,リアルスティール,"Danehill Dancer",,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
5,,10,ベネファクター,牡,3,9,62.3, , 98,11,57,,*,原優介,(美),斎藤誠,サートゥルナーリア,ブライアンズタイム,,ロイヤルチャージャー系,4,26,1福6,8,未勝利・若,ダ,1700,良,,横山,57.0,,10,73.5,8,2.3,3,6,6,8,8,37.75,39.5,9,エリーニック
6,,11,スミレノハナ,牝,3,16,142.0, , 84,15,52,▲,*,上里直汰,(美),加藤和宏,ブラックタイド,サクラバクシンオー,ロイヤルチャージャー系,ナスルーラ系,5,17,2東8,11,未勝利・牝,ダ,1600,良,,長岡,55.0,,15,178.7,14,4.0,13,,,13,13,37.44,40.3,13,ミライヘノティアラ
6,,12,フェスティヴハート,牝,3,13,113.9, , 90,13,55,,,柴田大知,(美),畠山吉宏,アジアエクスプレス,オルフェーヴル,,,5,16,2東7,11,未勝利・牝,ダ,1400,良,,柴田,55.0,,11,32.8,14,2.0,9,,,4,10,37.28,38.6,14,オーシャンステラ
7,,13,ゴットタレント,牡,3,7,39.7, ,108,6,57,,,杉原誠人,(美),田村康仁,ダノンプレミアム,"Elusive Quality",,ネイティヴダンサー系,2,7,1東3,4,未勝利,ダ,1600,良,,杉原,57.0,,3,7.0,6,1.2,1,,,6,7,37.62,38.0,5,フクシマブリルハム
7,B,14,アドマイヤウルトラ,牡,3,2,3.4, ,110,4,57,,*,ディー,(美),宮田敬介,リオンディーズ,ディープインパクト,,ロイヤルチャージャー系,4,4,3中3,12,未勝利,ダ,1800,稍,,丹内,57.0,,2,3.7,6,3.0,1,11,11,8,9,38.30,40.5,6,アオハルブルース
8,,15,モンスターラッシュ,牡,3,5,14.0, ,110,4,57,,,石川裕紀,(美),高木登,クリソベリル,ワイルドラッシュ,,ニアークティック系,2,15,1東6,初,新馬,ダ,1600,良,,石川,57.0,,4,7.0,7,1.1,1,,,1,1,37.02,39.2,11,タイセイジェイド
8,,16,ヘヴンリーサイン,牡,3,14,120.3, , 87,14,54,▲,*,石神深道,(美),深山雅史,エポカドーロ,ホワイトマズル,,ニアークティック系,3,29,1名6,2,未勝利,芝,2000,良,,丸田,57.0,,12,159.6,14,1.4,9,15,15,15,16,38.36,34.3,6,エンジョイドアスク
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026053105021204,2026.5.31,日,東京,2東C,4,,未勝利,芝,1600,C,2,良(暫定),晴(暫定),18,11:10,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ヤマニンルーバス,牝,3,6,19.4, ,  0,,55,,,横山典弘,(美),村田一誠,ブラックタイド,エアジハード,ロイヤルチャージャー系,ナスルーラ系,,,,,,,,,,,,,,,,,,,,,,,,,
1,,2,ラウターユーベル,牡,3,11,47.0, , 95,9,57,,,小林脩斗,(美),青木孝文,ミッキーグローリー,Stroll,,ナスルーラ系,5,17,2東8,連,未勝利,芝,1800,良,,小林,57.0,,13,323.4,8,0.9,16,,13,13,14,37.30,33.4,2,クカイリモク
2,,3,クインズサクラ,牝,3,18,126.4, , 81,17,52,▲,*,遠藤汰月,(美),奥平雅士,カレンブラックヒル,ヘニーヒューズ,,,2,21,1東7,初,新馬,ダ,1600,良,,小林,55.0,,15,193.7,16,5.0,16,,,11,14,37.92,40.9,15,ナムラダリア
2,,4,フューチャプライム,牝,3,7,27.3, , 96,8,55,,*,津村明秀,(美),相沢郁,サートゥルナーリア,キングヘイロー,,ニアークティック系,3,22,2中8,9,未勝利,芝,2000,良,,荻野,55.0,,6,18.4,15,3.3,5,4,3,5,8,36.09,38.6,17,シーギリヤロック
3,,5,ウインアプローチ,牡,3,1,2.9, ,127,1,57,,,松岡正海,(美),畠山吉宏,ウインブライト,ロージズインメイ,,ロイヤルチャージャー系,5,10,2東6,16,未勝利,芝,1600,良,,松岡,57.0,,2,3.0,2,0.1,12,,,8,7,36.48,33.9,4,アイアンクラッド
3,,6,シンクシビリティ,牝,3,15,76.8, , 91,12,54,☆,*,長浜鴻緒,(美),青木孝文,ミスチヴィアスアレックス,クロフネ,,ニアークティック系,5,23,1新7,9,未勝利,ダ,1200,稍,,河原,51.0,★,15,451.3,8,1.8,14,,,10,10,35.90,38.1,8,アイアンナックル
4,,7,セリエンクーニゲン,牝,3,4,7.8, ,116,3,55,,,戸崎圭太,(美),田中博康,Kingman,"Holy Roman Emperor",,ニアークティック系,5,10,2東6,13,未勝利,芝,1600,良,,戸崎,55.0,,5,14.5,3,0.2,1,,,12,10,36.66,33.7,3,アイアンクラッド
4,,8,ウッケン,牝,3,17,103.4, , 93,11,52,▲,,上里直汰,(美),松山将樹,イスラボニータ,ウォーエンブレム,,ネイティヴダンサー系,4,26,1福6,12,未勝利・牝,芝,1200,良,,上里,52.0,▲,11,80.2,13,1.2,8,,,3,4,35.10,35.3,16,カレンデュラ
5,B,9,メイアイリス,牝,3,14,63.2, , 83,16,52,▲,*,石神深道,(美),深山雅史,クリソベリル,カーネギー,,ニアークティック系,3,28,3中1,6,未勝利,ダ,1200,重,,柴田,55.0,,15,483.8,15,3.7,9,,,11,12,35.20,39.8,15,マサノピンクレディ
5,,10,スチールギターラグ,牝,3,2,4.9, ,110,4,55,,,三浦皇成,(美),鹿戸雄一,エピファネイア,アグネスタキオン,,ロイヤルチャージャー系,5,17,2東8,初,未勝利,芝,1800,良,,三浦,55.0,,7,73.7,4,0.2,9,,8,9,8,36.90,33.5,3,クカイリモク
6,B,11,フォーエバーラブ,牡,3,10,36.2, ,102,6,57,,,柴田大知,(美),金成貴史,ミスターメロディ,ステイゴールド,,ロイヤルチャージャー系,5,10,2東6,2,未勝利,芝,2000,良,B,柴田,57.0,,9,42.5,6,0.5,10,,7,5,4,38.44,34.3,8,ランブルスコ
6,,12,トランスマーレ,牝,3,3,5.3, ,118,2,55,,,横山武史,(美),高柳瑞樹,エピファネイア,"Bellamy Road",,その他のエクリプス系,5,3,2東4,10,未勝利,芝,1800,良,,横山,55.0,,2,4.3,2,0.1,1,,5,5,5,36.85,33.9,1,オメガディコン
7,,13,ヤマカンドリーミン,牡,3,16,80.1, ,100,7,57,,*,ゴンサル,(美),和田勇介,ファインニードル,パドトロワ,,,5,23,2東9,3,未勝利,ダ,1400,重,,横山,57.0,,6,34.4,11,2.7,9,,,3,3,36.00,39.3,15,ヌクレオチド
7,,14,ルシアージュ,牝,3,5,10.7, ,108,5,55,,*,丸山元気,(美),高柳瑞樹,コントレイル,エイシンフラッシュ,,,5,17,2東8,5,未勝利,芝,1800,良,,岩田,55.0,,5,21.0,6,0.4,2,,7,6,7,36.80,33.9,8,クカイリモク
7,,15,ルージュダズリング,牝,3,12,50.3, , 87,15,55,,*,横山琉人,(美),斎藤誠,キタサンブラック,ルーラーシップ,,ネイティヴダンサー系,4,26,2東2,2,未勝利,芝,2400,良,,酒井,55.0,,10,152.5,9,2.5,6,3,4,3,5,37.37,36.1,9,イブキ
8,,16,ゴールドフリーダム,セ,3,9,32.8, , 90,13,57,,*,原優介,(美),青木孝文,ゴールドアクター,マーベラスサンデー,,ロイヤルチャージャー系,5,17,1新6,7,未勝利・若,芝,2000,良,,河原,53.0,★,13,134.1,8,1.0,12,3,4,4,5,36.64,37.4,9,レゼルフォート
8,,17,キャリアビジョン,牝,3,8,30.1, , 88,14,55,,*,菊沢一樹,(美),西田雄一,シスキン,シンボリクリスエス,,ロイヤルチャージャー系,4,18,1福3,13,未勝利・牝,芝,2000,良,,上里,52.0,▲,13,65.1,10,1.2,10,12,12,13,11,36.43,35.9,7,ララオウ
8,,18,トウシンライオット,牡,3,13,61.8, , 95,9,54,▲,*,石田拓郎,(美),尾形和幸,フィレンツェファイア,ハーツクライ,,ロイヤルチャージャー系,5,16,2東7,7,未勝利,芝,1400,良,,小林,57.0,,17,298.9,8,1.5,10,,,9,9,35.33,34.7,10,エラルディーク
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026053105021205,2026.5.31,日,東京,2東C,5,,1勝,ダート,1400,,2,良(暫定),晴(暫定),16,12:10,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,モズタンケ,牡,3,2,4.2, ,122,1,57,,*,ゴンサル,(美),栗田徹,モズアスコット,"Street Sense",,ネイティヴダンサー系,3,29,3中2,2,１勝ｸﾗｽ*,ダ,1200,稍,,丹内,57.0,,3,5.7,2,0.2,3,,,3,3,34.80,37.2,6,コックピットサイト
2,B,2,マジェステラ,牝,3,5,8.4,>,107,5,55,,*,松山弘平,(美),千葉直人,ディーマジェスティ,Henrythenavigator,,ネイティヴダンサー系,3,28,3中1,2,未勝利・牝,ダ,1200,重,B,ディ,55.0,,2,4.1,1,-0.0,2,,,2,2,34.40,37.1,2,(アイムインディ)
3,,3,マーガレットクレア,牝,3,9,38.3, , 95,10,55,,,原優介,(美),黒岩陽一,ミスチヴィアスアレックス,ディープブリランテ,,ロイヤルチャージャー系,5,16,2東7,7,１勝ｸﾗｽ*,ダ,1400,良,,原優,55.0,,13,85.8,9,1.3,3,,,10,12,36.98,36.5,5,ショーリバース
4,,4,トヨサカエ,牡,3,1,3.8, ,120,2,57,,,吉田豊,(美),高橋文雅,ディーマジェスティ,アルデバラン2,,ネイティヴダンサー系,5,3,2東4,8,１勝ｸﾗｽ*,ダ,1400,稍,,吉田,57.0,,2,5.2,4,0.3,1,,,11,11,36.98,36.0,1,リフレックス
4,,5,エコロバロン,牡,3,6,14.9,>,108,4,57,,,菊沢一樹,(美),菊沢隆徳,フォーウィールドライブ,オルフェーヴル,,,4,4,3中3,3,未勝利,ダ,1200,稍,,菊沢,57.0,,3,7.5,1,-0.2,1,,,6,5,35.00,37.0,2,(クリオロゴールド)
5,,6,ムテキシャチョウ,牡,3,3,5.2, ,120,2,57,,*,川田将雅,(栗),森秀行,"Beau Liam",Frosted,,,5,16,2東7,3,１勝ｸﾗｽ*,ダ,1400,良,,横山,57.0,,4,6.9,2,0.5,6,,,3,3,36.30,36.6,7,ショーリバース
5,,7,ソニックブレイカー,牡,3,4,5.5,>,105,7,57,,,横山武史,(美),稲垣幸雄,モーリス,サクラバクシンオー,,ナスルーラ系,4,19,3中8,4,未勝利,ダ,1200,良,,横山,57.0,,3,4.1,1,-0.9,5,,,1,1,34.00,37.0,2,(エリンフレーム)
6,B,8,ウレシイゴサン,牡,3,10,43.7,>, 81,13,57,,*,柴田大知,(美),伊藤大士,ベンバトル,ストーミングホーム,,ネイティヴダンサー系,5,24,1新8,32,未勝利,芝,1200,稍,,嶋田,57.0,,4,9.8,14,1.7,3,,,8,7,35.50,36.8,13,マイネルユーゲント
6,,9,ヴェネチアンキング,牡,3,12,74.2, , 94,11,57,,*,丹内祐次,(美),伊藤圭三,マジェスティックウォリアー,エンパイアメーカー,,ネイティヴダンサー系,4,25,2東1,9,１勝ｸﾗｽ*,ダ,1600,稍,,大野,57.0,,15,162.4,12,2.6,14,,,13,10,36.24,39.0,11,ビービークローサー
7,,10,シュテルン,牝,3,11,57.5, , 89,12,51,★,*,谷原柚希,(美),和田雄二,ヘニーヒューズ,ゼンノロブロイ,,ロイヤルチャージャー系,5,9,1新3,2,ゆきつば･1勝,芝,1200,良,,丸田,55.0,,14,317.0,14,1.7,13,,,5,6,34.50,37.0,14,トップアタック
