レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026022205010801,2026.2.22,日,東京,1東8,1,,未勝利,ダート,1400,,2,良,晴,16,10:05,,馬齢,３歳
2,,4,シャンソンドール,牝,4,494,+16,+16,1,2.4, ,123,2,55,,*,ルメール,(美),奥村武,レイデオロ,ダイワメジャー,,ロイヤルチャージャー系,11,22,3福5,10,１勝ｸﾗｽ・牝,芝,2000,良,,戸崎,54.0,,1,2.5,3,0.4,5,1,1,1,1,35.57,35.7,8,ヨヒーン
3,,5,ポタリング,セ,4,442,- 2,- 2,10,106.9, , 96,12,57,,,江田照男,(美),武藤善則,ノーブルミッション,ディープインパクト,,ロイヤルチャージャー系,1,31,1東1,10,１勝ｸﾗｽ,芝,1800,良,,江田,57.0,,10,75.8,6,0.5,8,,4,6,7,36.65,33.8,5,アールヴィヴァン
3,B,6,マイネルアレス,牡,4,460,- 6,- 6,9,50.3, ,120,4,57,,*,津村明秀,(美),相沢郁,スクリーンヒーロー,ステイゴールド,ロイヤルチャージャー系,ロイヤルチャージャー系,1,25,1小2,4,１勝ｸﾗｽ,芝,2000,良,B,丹内,57.0,,1,3.5,4,0.2,2,3,3,3,3,36.90,34.1,7,ヤコブセン
4,,7,リポサンテ,牝,4,444,+ 8,+ 8,6,12.4, ,110,8,55,,*,武豊,(美),蛯名正義,ブリックスアンドモルタル,オルフェーヴル,,,11,15,3福3,3,１勝ｸﾗｽ,芝,2600,良,,丹内,54.0,,1,2.4,11,1.9,1,16,16,14,14,37.71,36.8,3,ブリヤディアマンテ
4,B,8,エリーナストーム,牝,4,518,+ 2,+ 2,4,8.2, ,123,2,55,,,三浦皇成,(美),鹿戸雄一,サトノアラジン,"Elusive City",,ネイティヴダンサー系,1,31,1東1,20,１勝ｸﾗｽ,芝,1800,良,,三浦,55.0,,3,6.0,3,0.2,3,,5,3,3,36.40,34.0,7,アールヴィヴァン
5,,9,カザンラク,牡,4,496,+ 8,+ 8,5,11.6, ,113,7,57,,*,戸崎圭太,(美),嘉藤貴行,シルバーステート,"Sevres Rose",,ニアークティック系,10,5,4東2,9,１勝ｸﾗｽ,芝,1800,良,,丸山,56.0,,4,10.2,3,0.4,6,,7,7,7,36.30,33.5,4,ジャサルディア
5,,10,スワローシチー,牡,4,476,+ 2,+ 2,7,24.2, , 99,10,57,,,田辺裕信,(美),相沢郁,ミッキースワロー,"French Deputy",,ニアークティック系,1,31,1東1,3,１勝ｸﾗｽ,芝,1800,良,,田辺,57.0,,7,32.5,7,0.5,7,,5,6,7,36.65,33.8,5,アールヴィヴァン
6,,11,スノークローバー,牡,5,498,-10,-10,15,651.2, , 89,14,55,▲,,上里直汰,(美),加藤和宏,サンダースノー,メイショウサムソン,,ニアークティック系,1,24,1中8,29,１勝ｸﾗｽ,芝,1600,良,,上里,55.0,▲,12,434.2,9,1.4,12,,10,10,10,35.58,34.2,5,プリムツァール
6,,12,パルヴェニュー,牡,4,448,  0,0,16,804.1, , 87,15,57,,*,柴田大知,(美),和田雄二,ディープブリランテ,マヤノトップガン,ロイヤルチャージャー系,ロイヤルチャージャー系,1,25,1中9,7,１勝ｸﾗｽ,ダ,1800,良,,佐藤,54.0,▲,15,622.3,12,3.9,15,12,13,14,11,38.40,42.4,13,コーリンカルベラ
7,,13,ロパシック,牝,4,454,+ 2,+ 2,3,7.4, ,119,5,55,,*,川田将雅,(美),大竹正博,エピファネイア,キングカメハメハ,,ネイティヴダンサー系,11,22,3福5,16,１勝ｸﾗｽ・牝,芝,2000,良,,丸山,54.0,,3,4.6,2,0.3,2,13,13,11,11,35.91,34.8,3,ヨヒーン
7,,14,トラジェクトワール,牡,5,498,+ 6,+ 6,11,137.9, , 92,13,58,,*,武藤雅,(美),尾関知人,モーリス,ヴィクトワールピサ,,ロイヤルチャージャー系,11,9,5東2,26,１勝ｸﾗｽ,ダ,1600,稍,,荻野,58.0,,12,87.4,15,5.2,12,,,2,3,36.84,41.7,15,ディーズゴールド
8,B,15,ウインドラート,牡,5,484,+ 8,+ 8,13,237.8, ,103,9,58,,*,松岡正海,(美),水野貴広,ゴールドシップ,アイルハヴアナザー,,ネイティヴダンサー系,12,13,5名3,4,１勝ｸﾗｽ,芝,2200,良,B,丹内,58.0,,11,73.4,11,1.4,9,4,4,3,3,36.38,35.4,16,パフュームセント
8,,16,ウアーシュプルング,牝,4,466,  0,0,8,46.3, ,118,6,55,,*,横山武史,(美),鹿戸雄一,スクリーンヒーロー,ルーラーシップ,ロイヤルチャージャー系,ネイティヴダンサー系,1,25,1小2,4,１勝ｸﾗｽ・牝,芝,1800,良,,丹内,55.0,,1,3.7,5,0.4,7,7,8,8,5,35.15,36.4,6,ウインシャーガス
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026022205010807,2026.2.22,日,東京,1東8,7,,2勝,ダート,2100,,4,良,晴,16,13:25,,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,バルダンツァ,牡,5,494,+18,+18,12,38.3, ,113,3,58,,*,田辺裕信,(美),天間昭一,ドリームバレンチノ,フジキセキ,,ロイヤルチャージャー系,11,23,5東5,4,２勝ｸﾗｽ,ダ,1600,良,,永島,56.0,◇,7,34.9,2,0.3,7,,,15,14,38.52,34.6,1,セギレエルビエント
1,,2,スマートシーカー,牡,4,474,-10,-10,9,27.4, ,100,12,57,,*,津村明秀,(栗),吉村圭司,シニスターミニスター,クロフネ,ナスルーラ系,ニアークティック系,12,28,5阪8,3,２勝ｸﾗｽ,ダ,1800,良,,西塚,56.0,☆,6,8.2,8,0.9,6,2,3,3,3,37.50,38.8,11,ゴールドダイアー
2,,3,パッションリッチ,牡,4,498,+10,+10,5,16.8, ,108,7,57,,*,菅原明良,(美),久保田貴,ドゥラメンテ,"Distorted Humor",,ネイティヴダンサー系,11,24,5東6,4,南武特別･2勝,芝,2400,良,,マー,56.0,,3,5.8,8,1.2,3,2,2,2,2,36.23,35.8,8,バレンタインガール
2,,4,ダブルメッセージ,牡,4,496,  0,0,10,32.7,>, 96,14,57,,,石川裕紀,(美),和田正一,モーニン,ディープスカイ,,ロイヤルチャージャー系,1,31,1東1,7,１勝ｸﾗｽ,ダ,2100,良,,石川,57.0,,11,29.9,1,-0.4,16,1,1,1,1,37.80,38.4,6,(ディズレーリ)
3,,5,サノノワンダー,牡,4,528,+ 2,+ 2,2,4.0, ,127,1,57,,,戸崎圭太,(美),栗田徹,ヘニーヒューズ,キングヘイロー,,ニアークティック系,1,24,1中8,3,初霞賞･2勝,ダ,1800,良,,戸崎,57.0,,2,2.5,2,0.1,1,6,6,5,2,38.25,38.8,2,プルナチャンドラ
3,,6,スプレーフォール,牡,5,472,+28,+28,16,342.9, , 86,16,58,,*,原優介,(美),相沢郁,カリフォルニアクローム,ハービンジャー,,ニアークティック系,8,16,2新7,5,瀬波温泉･2勝,ダ,1800,良,B,石川,58.0,,13,248.8,13,5.2,8,4,4,4,6,37.85,42.1,13,ピカピカサンダー
4,,7,キャネル,牡,5,504,+ 4,+ 4,15,248.1, , 91,15,58,,*,武藤雅,(美),手塚貴久,ブリックスアンドモルタル,スペシャルウィーク,,ロイヤルチャージャー系,12,7,5中2,4,２勝ｸﾗｽ,芝,2500,良,B,内田,58.0,,11,204.9,9,2.0,8,10,10,11,11,37.11,35.0,6,ミクニインスパイア
4,,8,ラファールドール,セ,5,500,+ 2,+ 2,13,94.0, ,103,11,58,,*,佐々木大,(美),田島俊明,ニューイヤーズデイ,ステイゴールド,,ロイヤルチャージャー系,2,1,1東2,6,２勝ｸﾗｽ,ダ,2100,良,,西村,58.0,,9,57.3,4,0.5,9,5,5,5,5,38.88,36.4,3,ジーティーダーリン
5,B,9,インペリアルライン,セ,7,482,- 6,- 6,8,22.7, ,115,2,58,,,木幡巧也,(美),中舘英二,ドゥラメンテ,"Giant's Causeway",,ニアークティック系,2,1,1東2,6,２勝ｸﾗｽ,ダ,2100,良,B,木幡,58.0,,6,38.7,2,0.2,3,10,10,5,5,38.88,36.1,1,ジーティーダーリン
5,B,10,ブルーワール,牡,5,512,  0,0,7,21.5, ,106,10,58,,*,横山武史,(栗),高柳大輔,Arrogate,"Jump Start",トゥルビヨン系,ナスルーラ系,12,13,5阪3,2,赤穂特別･2勝,ダ,2000,良,B,松若,58.0,,4,8.2,6,0.7,7,14,14,13,14,38.19,36.6,1,ポルポラジール
6,,11,アカデミア,牡,4,546,+ 8,+ 8,1,2.4,>,113,3,57,,,坂井瑠星,(栗),杉山晴紀,キズナ,キングカメハメハ,,ネイティヴダンサー系,12,20,5阪5,6,１勝ｸﾗｽ,ダ,1800,良,,坂井,57.0,,1,1.5,1,-0.0,1,4,4,2,3,38.45,36.6,1,(マンオブザマッチ)
6,,12,サトノシュトラーセ,牡,5,518,- 4,- 4,11,33.3, , 99,13,58,,*,キング,(栗),友道康夫,ジャスタウェイ,"Champs Elysees",,,1,25,1京9,3,２勝ｸﾗｽ,ダ,1800,良,,坂井,58.0,,6,18.4,5,0.7,5,10,10,10,10,39.45,36.4,3,ショウサンジョージ
7,,13,タイセイアディクト,牡,5,508,+ 8,+ 8,4,8.5, ,109,6,58,,*,岩田望来,(美),池上昌和,リオンディーズ,"French Deputy",,ニアークティック系,12,20,5中5,3,香取特別･2勝,ダ,2400,良,,ルメ,58.0,,2,3.9,6,1.0,1,9,8,8,7,38.77,39.1,5,プレシャスデイ
7,,14,コーカサスゴールド,牡,5,590,+16,+16,6,19.0,>,108,7,58,,*,吉田豊,(美),加藤和宏,ドレフォン,ストリートセンス,,ネイティヴダンサー系,11,29,5東7,4,１勝ｸﾗｽ,ダ,1600,良,,バル,58.0,,3,6.9,1,-0.3,3,,,2,2,36.96,36.1,2,(キョウエイカンセ)
8,,15,ゴヴェルナーレリコ,牝,5,452,- 2,- 2,14,110.1, ,108,7,54,△,,長浜鴻緒,(美),辻哲英,エイシンフラッシュ,タートルボウル,,ニアークティック系,2,1,1東2,16,２勝ｸﾗｽ,ダ,2100,良,,長浜,54.0,△,7,41.3,5,0.5,8,1,2,2,2,38.68,36.9,8,ジーティーダーリン
8,,16,ドラゴン,牡,4,504,  0,0,3,8.1,>,112,5,57,,,武豊,(栗),松永幹夫,マインドユアビスケッツ,ディープインパクト,,ロイヤルチャージャー系,2,1,2京2,2,１勝ｸﾗｽ,ダ,1800,良,,武豊,57.0,,1,1.3,1,-0.5,1,1,1,1,1,38.65,36.2,2,(メイショウアゴナス)
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026022205010808,2026.2.22,日,東京,1東8,8,,2勝,芝,1400,D,2,良,晴,16,13:55,,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,レイククレセント,牝,5,424,+16,+16,4,9.8, ,118,5,56,,*,キング,(美),大竹正博,ハーツクライ,"Seattle Fitz",ロイヤルチャージャー系,,12,20,5阪5,4,２勝ｸﾗｽ,芝,1200,良,,坂井,56.0,,3,4.7,3,0.1,4,,,11,9,34.50,33.8,2,ブルーアイドガール
1,,2,フェアリーライク,牝,4,464,  0,0,3,8.9, ,118,5,56,,,武豊,(栗),笹田和秀,ゴールドアクター,ヘニーヒューズ,,,11,9,4京2,3,木津川特･2勝,芝,1600,重,,武豊,55.0,,2,3.5,2,0.2,3,,,8,8,36.24,33.5,1,バレルターン
2,,3,デンクマール,牡,4,546,  0,0,1,2.1, ,126,1,58,,,ルメール,(美),田中博康,モーリス,ルーラーシップ,,ネイティヴダンサー系,10,25,4東8,13,精進湖特･2勝,芝,1400,稍,,ルメ,56.0,,1,2.3,3,0.0,1,,,4,3,35.70,33.8,5,ウイントワイライト
2,,4,ヴェナートル,牡,4,512,+ 4,+ 4,14,220.5, , 92,13,55,▲,*,佐藤翔馬,(美),武藤善則,アルアイン,ロードカナロア,,,12,7,5中2,7,２勝ｸﾗｽ,ダ,1200,良,,武藤,57.0,,10,104.2,16,3.4,4,,,4,5,34.10,40.3,16,アシャカトベ
3,,5,ゴールドスター,牡,5,470,+ 8,+ 8,8,21.6, ,103,11,58,,,横山和生,(美),奥村武,キズナ,アドマイヤムーン,,ネイティヴダンサー系,11,23,5東5,4,２勝ｸﾗｽ,芝,1400,良,,横山,58.0,,4,6.1,15,1.1,5,,,13,14,36.23,33.3,7,アニトラ
3,,6,ピコローズ,牝,4,442,  0,0,2,5.6, ,125,2,56,,*,三浦皇成,(美),伊藤大士,サトノダイヤモンド,ストーミングホーム,,ネイティヴダンサー系,12,21,5中6,4,２勝ｸﾗｽ,芝,1600,重,,マー,55.0,,1,4.3,2,0.0,1,,5,6,5,35.52,35.3,1,メタルスピード
4,,7,ボンヌソワレ,牝,4,462,+ 6,+ 6,7,18.4, ,106,10,56,,,津村明秀,(美),宮田敬介,レイデオロ,Kendargent,,,12,6,5中1,11,２勝ｸﾗｽ,芝,1200,良,,津村,55.0,,3,4.4,10,0.6,1,,,6,5,34.40,33.7,10,アンドアイラヴハー
4,,8,メイケイバートン,牡,7,486,+14,+14,10,33.5, ,110,8,58,,*,池添謙一,(栗),中竹和也,ミッキーアイル,ジャングルポケット,,ナスルーラ系,10,25,4東8,3,精進湖特･2勝,芝,1400,稍,,津村,58.0,,8,22.5,5,0.2,10,,,2,2,35.48,34.3,11,ウイントワイライト
5,,9,ホワイトターフ,牝,7,462,- 6,- 6,15,350.7, , 90,15,53,▲,,上里直汰,(美),清水英克,ゴールドシップ,クロフネ,,ニアークティック系,12,7,5中2,7,２勝ｸﾗｽ,ダ,1200,良,,上里,53.0,▲,9,59.0,14,2.2,16,,,12,14,35.00,38.2,13,アシャカトベ
5,,10,ルージュスエルテ,牝,5,482,+14,+14,11,38.9, ,109,9,56,,*,佐々木大,(美),国枝栄,ハーツクライ,"Storm Cat",ロイヤルチャージャー系,ニアークティック系,12,7,5阪2,6,２勝ｸﾗｽ,芝,1400,良,,鮫島,56.0,,4,10.0,9,0.6,4,,,14,13,34.65,34.3,3,チューラワンサ
6,B,11,ポッドロワール,牡,4,514,+10,+10,6,11.8, ,124,3,58,,*,岩田望来,(美),畠山吉宏,レイデオロ,Multiplex,,,11,9,5東2,5,２勝ｸﾗｽ,芝,1400,良,B,荻野,57.0,,4,6.9,2,0.1,5,,,10,10,36.38,33.0,2,タイセイカレント
6,,12,ジュンゴールド,牡,5,488,+ 6,+ 6,12,81.7, ,100,12,58,,*,荻野極,(栗),友道康夫,エピファネイア,ゼンノロブロイ,,ロイヤルチャージャー系,10,25,4東8,9,精進湖特･2勝,芝,1400,稍,,戸崎,58.0,,6,16.9,8,0.4,2,,,11,10,36.23,33.5,3,ウイントワイライト
7,B,13,ミクストベリーズ,牡,4,482,+ 6,+ 6,5,10.8, ,122,4,58,,*,横山武史,(美),伊藤圭三,Iffraaj,Kodiac,ネイティヴダンサー系,,11,23,5東5,5,２勝ｸﾗｽ,芝,1400,良,B,丹内,57.0,,2,5.0,3,0.2,1,,,10,10,35.85,32.9,3,アニトラ
7,,14,ジオパーククラウン,牡,6,452,  0,0,16,374.3, , 85,16,58,,*,大野拓弥,(美),清水英克,サトノクラウン,バトルプラン,,ネイティヴダンサー系,11,29,4京7,7,２勝ｸﾗｽ,芝,1200,良,,吉村,57.0,☆,12,101.1,15,1.2,13,,,14,14,35.50,34.1,6,ジュンヴァンケット
8,,15,エリカカリーナ,牝,5,436,+12,+12,9,30.1, ,115,7,56,,*,戸崎圭太,(美),宮田敬介,ミッキーアイル,サクラバクシンオー,,ナスルーラ系,12,6,5中1,4,２勝ｸﾗｽ,芝,1200,良,,北村,56.0,,4,6.5,3,0.2,4,,,2,2,34.00,33.7,10,アンドアイラヴハー
8,,16,マンウォル,牝,5,448,+12,+12,13,114.3, , 92,13,56,,*,菅原明良,(美),菊沢隆徳,ブリックスアンドモルタル,スズカマンボ,,ロイヤルチャージャー系,11,24,5東6,4,２勝ｸﾗｽ・牝,ダ,1400,良,,佐藤,53.0,▲,9,34.8,13,2.2,8,,,12,11,35.93,37.5,9,パラサイコロジー
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026022205010809,2026.2.22,日,東京,1東8,9,ヒヤシンスＳ,OP(L),ダート,1600,,2,良,晴,16,14:25,,別定,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ボクマダネムイヨ,牡,3,488,-10,-10,3,7.4,>, 82,10,57,,,高杉吏麒,(栗),東田明士,クリソベリル,エンパイアメーカー,,ネイティヴダンサー系,1,31,2京1,3,１勝ｸﾗｽ*,ダ,1800,良,,高杉,57.0,,2,3.8,8,0.8,2,7,7,7,8,38.25,37.1,7,ソルチェリア
2,,2,サマーマッドネス,牡,3,530,- 3,- 3,9,33.3,>,101,4,57,,*,坂井瑠星,(栗),森秀行,"Good Magic","Kitten's Joy",,ニアークティック系,2,3,川崎,10,フェブ,ダ,1600,良,,笹川,56.0,,1,,1,-0.1,,2,2,1,1,,----,,(マッスル)
3,,3,ラッキーキッド,牡,3,480,- 8,- 8,7,23.5,>, 86,8,57,,*,岩田望来,(美),加藤征弘,ディスクリートキャット,パイロ,,ナスルーラ系,1,31,1東1,9,１勝ｸﾗｽ*,ダ,1600,良,,戸崎,57.0,,5,11.6,8,1.2,3,,,9,9,36.96,37.1,6,リベッチオ
4,,4,タイキブリッツェン,牡,3,486,- 6,- 6,6,23.5,>,112,2,57,,,三浦皇成,(美),伊藤圭三,モズアスコット,ゴールドアリュール,,ロイヤルチャージャー系,1,31,1東1,9,未勝利,ダ,1600,良,,三浦,57.0,,2,5.2,1,-0.5,5,,,1,1,36.78,37.2,1,(スティールヴォーグ)
5,,5,シーズザスローン,牡,3,470,- 8,- 8,5,12.9,>, 91,6,57,,,武豊,(栗),松永幹夫,キズナ,Frankel,,ニアークティック系,1,5,1京2,2,１勝ｸﾗｽ*,ダ,1800,良,,武豊,57.0,,2,3.8,5,1.0,2,9,9,9,9,38.20,37.0,4,テイエムサンレーヴ
6,,6,イッテラッシャイ,牡,3,506,+16,+16,2,5.7,>,111,3,57,,,戸崎圭太,(美),斎藤誠,ミスチヴィアスアレックス,ディープスカイ,,ロイヤルチャージャー系,12,13,5中3,8,未勝利*,ダ,1800,良,,戸崎,56.0,,1,2.8,1,-0.9,2,1,1,2,2,38.55,38.4,1,(ゴーフォアブローク)
7,,7,ユウファラオ,牡,3,500,- 2,- 2,8,28.5, ,101,4,57,,*,横山武史,(栗),森秀行,"American Pharoah","Medaglia d'Oro",,ニアークティック系,1,31,1東1,12,クロッカ(L),芝,1400,良,,川田,57.0,,9,27.1,12,1.3,6,,,5,3,35.25,35.0,13,オルネーロ
7,,8,ドンエレクトス,牡,3,466,+ 4,+ 4,4,7.6,>, 86,8,57,,,菅原明良,(美),高木登,ダノンレジェンド,フリオーソ,,ロイヤルチャージャー系,1,31,1東1,9,１勝ｸﾗｽ*,ダ,1600,良,,菅原,57.0,,3,7.0,13,2.6,1,,,13,11,37.02,38.4,13,リベッチオ
8,,9,ユアフェリシティ,牡,3,478,- 4,- 4,10,47.4,>, 88,7,57,,,原田和真,(美),千葉直人,ルヴァンスレーヴ,エリシオ,,ニアークティック系,2,15,1東6,3,１勝ｸﾗｽ*,ダ,1600,良,,原田,57.0,,6,10.1,4,0.8,5,,,4,3,36.60,37.1,8,ロンギングフォユー
8,,10,アルカディアカフェ,牡,3,460,+ 8,+ 8,1,1.7, ,123,1,57,,*,キング,(美),堀宣行,"Into Mischief","More Than Ready",,ロイヤルチャージャー系,11,29,5東7,4,カトレア,ダ,1600,良,,レー,56.0,,3,9.7,3,0.3,1,,,6,6,36.30,37.2,4,サトノボヤージュ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026022205010810,2026.2.22,日,東京,1東8,10,ジャパンカップ２０２５年ロンジンワールドベストレース受賞記念,3勝,芝,2000,D,3,良,晴,14,15:01,,ﾊﾝﾃﾞ,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,B,1,ブランデーロック,牡,7,488,- 2,- 2,13,202.2, , 92,14,54,,,原優介,(美),青木孝文,マクフィ,マーベラスサンデー,,ロイヤルチャージャー系,1,18,1中7,2,若潮Ｓ･3勝,芝,1600,良,B,原優,58.0,,13,195.5,10,0.7,12,,15,13,11,34.98,34.1,3,ポルカリズム
2,,2,ウインオーディン,牡,6,496,+ 6,+ 6,4,12.6, ,125,4,57,,*,三浦皇成,(美),鹿戸雄一,エピファネイア,フジキセキ,,ロイヤルチャージャー系,11,30,5東8,5,ウェルカ･3勝,芝,2000,良,,バル,58.0,,3,5.6,2,0.2,5,,8,6,6,35.91,34.0,2,ヴィレム
3,,3,レイニング,牡,4,472,+ 8,+ 8,2,3.0,>,110,8,56,,,ルメール,(美),国枝栄,サートゥルナーリア,ディープインパクト,,ロイヤルチャージャー系,11,30,5東8,5,オリエＨ･2勝,芝,2000,良,,ルメ,55.0,,2,3.3,1,-0.1,4,,8,8,6,36.30,33.7,1,(ボウウィンドウ)
3,,4,パンジャ,牡,5,502,+ 6,+ 6,7,17.9, ,121,5,57,,*,津村明秀,(美),金成貴史,ゴールドシップ,Kendargent,,,11,30,5東8,12,ウェルカ･3勝,芝,2000,良,,戸崎,58.0,,5,13.1,3,0.2,4,,5,4,4,35.83,34.2,3,ヴィレム
4,,5,ユキワリザクラ,牝,5,476,  0,0,5,13.6, ,119,6,54,,*,戸崎圭太,(美),田中剛,サトノダイヤモンド,キングカメハメハ,,ネイティヴダンサー系,11,16,5東4,17,ユートピ･3勝,芝,1800,良,,佐々,56.0,,4,5.9,3,0.2,4,,7,7,7,36.65,33.4,3,フレミングフープ
4,,6,ログラール,セ,5,474,+ 2,+ 2,3,11.1,>, 99,10,56,,*,横山武史,(栗),松永幹夫,モーリス,キングカメハメハ,,ネイティヴダンサー系,2,1,1東2,9,２勝ｸﾗｽ,芝,2000,良,,西村,58.0,,5,10.2,1,-0.3,5,,1,1,1,35.74,34.3,4,(リトルジャイアンツ)
5,,7,グーテンベルク,牡,4,486,+ 2,+ 2,6,14.1, ,126,3,56,,*,岩田望来,(美),金成貴史,リアルスティール,スクリーンヒーロー,,ロイヤルチャージャー系,12,13,5中3,11,常総Ｓ･3勝,芝,1800,良,,戸崎,57.0,,1,3.2,3,0.2,2,7,6,8,7,36.80,33.9,3,マイネルオーシャン
5,,8,サクラファレル,牡,4,520,+ 6,+ 6,1,2.4,+,129,2,56,,*,キング,(美),堀宣行,サートゥルナーリア,シンボリクリスエス,,ロイヤルチャージャー系,9,15,4中5,5,セントラG2,芝,2200,良,,藤岡,57.0,,6,10.0,5,0.6,4,2,2,3,3,36.08,35.2,7,ミュージアムマイル
6,B,9,ダニーデン,牡,6,506,- 4,- 4,14,248.1, , 96,12,53,,*,武藤雅,(美),辻哲英,リアルスティール,Numerous,,ネイティヴダンサー系,1,17,1中6,10,アレキＨ･3勝,ダ,1800,良,B,杉原,54.0,,15,231.9,12,1.8,16,7,7,6,6,37.80,38.4,13,チュウワクリスエス
6,,10,マルチャン,牡,6,476,- 6,- 6,12,169.9, , 97,11,54,,*,大野拓弥,(美),武市康男,ラブリーデイ,スウェプトオーヴァーボード,,ネイティヴダンサー系,1,18,1中7,3,若潮Ｓ･3勝,芝,1600,良,,丸田,58.0,,11,167.0,9,0.7,7,,12,13,11,34.98,34.1,3,ポルカリズム
7,,11,ライトトラック,牡,4,474,  0,0,9,24.1, , 95,13,56,,*,坂井瑠星,(栗),友道康夫,キタサンブラック,"Medaglia d'Oro",,ニアークティック系,2,1,2京2,14,八坂Ｓ･3勝,芝,2200,良,,岩田,57.0,,3,4.2,7,0.9,7,5,5,5,5,37.73,33.8,4,メイショウゲキリン
7,,12,ウイントレメンデス,牡,5,476,- 4,- 4,8,22.9, ,131,1,57,,*,横山和生,(栗),長谷川浩,ゴールドシップ,ボストンハーバー,,ナスルーラ系,1,4,1京1,6,寿Ｓ･3勝,芝,2000,良,,武豊,58.0,,1,2.8,2,0.0,3,7,7,2,2,37.37,33.9,3,タガノデュード
8,,13,ディヴァインスター,牡,4,504,+ 8,+ 8,11,66.7,>,104,9,55,,,菅原明良,(美),林徹,アドマイヤマーズ,メジロベイリー,,ロイヤルチャージャー系,12,21,5名6,8,名古屋日･2勝,芝,2000,稍,,菅原,57.0,,4,5.5,1,-0.1,5,2,2,2,2,37.41,35.6,7,(メディテラニアン)
8,,14,アスクセクシーモア,牡,4,474,- 4,- 4,10,38.8, ,112,7,55,,*,武豊,(栗),福永祐一,キタサンブラック,"Ready's Image",,ロイヤルチャージャー系,11,23,5東5,3,秋色ＳＨ･3勝,芝,1600,良,,戸崎,55.0,,3,6.1,9,0.6,7,,,6,6,35.04,34.1,9,エンペラーズソード
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026022205010811,2026.2.22,日,東京,1東8,11,フェブラリーＳ,Ｇ１,ダート,1600,,2,良,晴,16,15:40,,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
