年月日,馬名,Time1,Time2,Time3,Time4,Lap4,Lap3,Lap2,Lap1
20260724,アスパラゴ,69.5,50.6,32.8,16.3,18.9,17.8,16.5,16.3
20260724,ブロッコロ,68.8,49.7,32.2,16.3,19.1,17.5,15.9,16.3
20260724,ファンシーフリル,65.4,48.1,31.7,15.8,17.3,16.4,15.9,15.8
20260724,キタノアヤカ,67.4,48.6,31.8,16.0,18.8,16.8,15.8,16.0
20260724,ヴェントベローチェ,69.7,51.4,34.0,16.9,18.3,17.4,17.1,16.9
20260724,モーニンムスメ,69.7,51.0,33.7,16.4,18.7,17.3,17.3,16.4
20260724,ドナソラーレ,70.6,51.9,34.6,17.2,18.7,17.3,17.4,17.2
20260724,インザダーク,70.9,51.7,33.9,16.7,19.2,17.8,17.2,16.7
20260724,ライングラウス,72.2,52.9,34.7,17.4,19.3,18.2,17.3,17.4
20260724,エコロブラン,70.9,52.4,34.6,17.0,18.5,17.8,17.6,17.0
20260724,セザンワールド,65.4,48.3,31.5,15.3,17.1,16.8,16.2,15.3
20260724,サトノシャムロック,59.6,43.8,28.4,14.1,15.8,15.4,14.3,14.1
20260724,ファリーザ,67.6,47.9,29.7,14.7,19.7,18.2,15.0,14.7
20260724,キカオクベシ,72.2,54.2,35.9,17.8,18.0,18.3,18.1,17.8
20260724,タイセイブルーム,66.2,49.2,32.3,15.7,17.0,16.9,16.6,15.7
20260724,カタカムナ,66.9,48.7,31.6,16.0,18.2,17.1,15.6,16.0
20260724,バイアブランカ,68.2,50.4,33.3,17.4,17.8,17.1,15.9,17.4
20260724,ゴールドプレイヤー,60.5,44.3,29.1,14.4,16.2,15.2,14.7,14.4
20260724,サイモンセレーノ,69.7,50.6,33.8,17.3,19.1,16.8,16.5,17.3
20260724,ラグアイリータ,67.0,48.5,31.4,15.5,18.5,17.1,15.9,15.5
20260724,カムバックトゥミー,69.7,51.0,33.4,16.4,18.7,17.6,17.0,16.4
20260724,セレスタイト,67.6,49.4,32.3,16.7,18.2,17.1,15.6,16.7
20260724,デカントラップ,66.9,48.8,31.4,15.4,18.1,17.4,16.0,15.4
20260724,ウイングレイテスト,66.8,48.2,31.6,16.1,18.6,16.6,15.5,16.1
20260724,マイネルニコラス,65.7,48.0,31.3,15.2,17.7,16.7,16.1,15.2
20260724,オーサムストローク,66.6,48.1,31.2,15.0,18.5,16.9,16.2,15.0
20260724,ナイトスラッガー,68.7,49.3,32.6,15.9,19.4,16.7,16.7,15.9
20260724,クリアクォーツ,73.8,54.1,35.4,17.3,19.7,18.7,18.1,17.3
20260724,ゲクウ,70.4,51.1,33.3,16.3,19.3,17.8,17.0,16.3
20260724,アースミューズ,66.6,49.1,32.1,15.7,17.5,17.0,16.4,15.7
20260724,デルマテイネ,73.4,53.3,35.9,17.6,20.1,17.4,18.3,17.6
20260724,カンフーヒーロー,70.8,51.0,33.5,16.8,19.8,17.5,16.7,16.8
20260724,ティラーノ,69.1,50.2,32.8,15.8,18.9,17.4,17.0,15.8
20260724,ステキサプライズ,66.9,49.2,32.3,16.1,17.7,16.9,16.2,16.1
20260724,ショコラキュイ,65.0,48.1,31.7,15.6,16.9,16.4,16.1,15.6
20260724,ゼンノスタニング,71.8,52.1,34.0,17.0,19.7,18.1,17.0,17.0
20260724,バターショコラ,71.3,51.9,34.8,17.3,19.4,17.1,17.5,17.3
20260724,ラスタリア,68.0,49.4,32.4,16.4,18.6,17.0,16.0,16.4
20260724,ヨーゼフ,68.5,49.5,32.6,16.5,19.0,16.9,16.1,16.5
20260724,セイウンオオゾラ,71.0,52.0,34.2,17.2,19.0,17.8,17.0,17.2
20260724,コナパームス,64.9,48.0,31.6,15.5,16.9,16.4,16.1,15.5
20260724,ビタミン,71.4,52.7,34.5,17.2,18.7,18.2,17.3,17.2
20260724,イージーブリージー,68.8,50.2,33.0,16.3,18.6,17.2,16.7,16.3
20260724,ミーントゥビー,74.0,52.8,33.3,15.8,21.2,19.5,17.5,15.8
20260724,タマモブレイキン,67.6,49.6,32.4,16.0,18.0,17.2,16.4,16.0
20260724,トップデュオ,69.3,50.5,32.9,16.0,18.8,17.6,16.9,16.0
20260724,ガビーズメロディ,66.8,48.9,31.1,15.1,17.9,17.8,16.0,15.1
20260724,ヒーローシー,69.7,51.2,33.4,16.4,18.5,17.8,17.0,16.4
20260724,プリヴィレッジ,70.6,52.0,34.5,17.5,18.6,17.5,17.0,17.5
20260724,ヴォルールドクール,67.1,49.2,31.5,15.3,17.9,17.7,16.2,15.3
20260724,ジオパークカツキ,67.5,49.1,32.4,15.8,18.4,16.7,16.6,15.8
20260724,トウシンマジック,65.8,47.6,30.7,14.7,18.2,16.9,16.0,14.7
20260724,ローディアマント,75.9,55.0,35.7,17.7,20.9,19.3,18.0,17.7
20260724,モリノセピア,67.1,48.3,31.0,15.8,18.8,17.3,15.2,15.8
20260724,パイシャオピン,68.0,49.5,32.4,16.0,18.5,17.1,16.4,16.0
20260724,ブルータス,68.9,50.7,33.2,16.1,18.2,17.5,17.1,16.1
20260724,パッションリッチ,67.5,49.6,32.5,16.1,17.9,17.1,16.4,16.1
20260724,カゼノタカトシ,67.5,49.3,32.1,16.0,18.2,17.2,16.1,16.0
20260724,ローズブーケ,66.4,47.8,31.1,15.5,18.6,16.7,15.6,15.5
20260724,トモジャオーリー,68.9,50.9,33.9,17.1,18.0,17.0,16.8,17.1
20260724,カセノソレイユ,68.3,49.3,31.6,15.6,19.0,17.7,16.0,15.6
20260724,ハクサンレイホウ,67.0,49.7,33.1,16.4,17.3,16.6,16.7,16.4
20260724,エコロヴィータ,61.0,43.4,28.0,13.9,17.6,15.4,14.1,13.9
20260724,ハットキャッツアイ,60.9,43.4,27.9,13.8,17.5,15.5,14.1,13.8
20260724,ヴァルブロッサ,67.5,49.2,32.0,15.8,18.3,17.2,16.2,15.8
20260724,リュウノタキノボリ,79.4,57.5,36.7,17.8,21.9,20.8,18.9,17.8
20260724,ラフエルガ,69.5,51.0,33.5,16.5,18.5,17.5,17.0,16.5
20260724,クラウンセト,73.3,54.2,35.7,17.8,19.1,18.5,17.9,17.8
20260724,アッチャゴーラ,64.1,47.8,32.3,16.2,16.3,15.5,16.1,16.2
20260724,トモジャシーマ,71.9,50.7,32.7,16.1,21.2,18.0,16.6,16.1
20260724,レイズレガシー,68.2,49.5,32.5,15.8,18.7,17.0,16.7,15.8
20260724,エコロバロン,65.6,48.8,31.9,15.7,16.8,16.9,16.2,15.7
20260724,カシノスパーク,67.1,49.5,32.9,16.5,17.6,16.6,16.4,16.5
20260724,キャッチアップ,73.2,52.0,33.4,16.5,21.2,18.6,16.9,16.5
20260724,ブルドッグドン,68.4,50.0,33.0,16.7,18.4,17.0,16.3,16.7
20260724,ブラスセッション,73.0,51.9,33.5,16.6,21.1,18.4,16.9,16.6
20260724,アンナモエ,66.2,48.7,32.3,16.2,17.5,16.4,16.1,16.2
20260724,リルヴィーラ,70.0,51.1,32.9,16.3,18.9,18.2,16.6,16.3
20260724,オールマイデイズ,55.4,40.4,26.7,13.0,15.0,13.7,13.7,13.0
20260724,アラレタバシル,66.9,47.7,30.5,14.9,19.2,17.2,15.6,14.9
20260724,ルクスジニア,67.1,48.3,30.8,15.2,18.8,17.5,15.6,15.2
20260724,アタリダイキチ,69.6,51.2,33.8,17.3,18.4,17.4,16.5,17.3
20260724,カドドゥディエ,69.3,50.5,33.4,16.8,18.8,17.1,16.6,16.8
20260724,アジュアカレンツ,69.2,50.2,33.2,16.6,19.0,17.0,16.6,16.6
20260724,リアライズタキオン,67.6,49.8,32.8,16.5,17.8,17.0,16.3,16.5
20260724,クラオルグジェシダ,70.1,51.6,34.1,17.0,18.5,17.5,17.1,17.0
20260724,ルークウォーム,68.7,50.7,33.2,16.2,18.0,17.5,17.0,16.2
20260724,ラヴトリガー,70.9,52.2,34.2,17.0,18.7,18.0,17.2,17.0
20260724,アマネディル,69.3,50.7,33.7,17.0,18.6,17.0,16.7,17.0
20260724,マイネルサリーレ,69.5,51.2,33.5,16.8,18.3,17.7,16.7,16.8
20260724,ビップルーチェ,71.2,52.5,34.5,17.3,18.7,18.0,17.2,17.3
20260724,レイナグリス,75.0,55.1,36.4,18.1,19.9,18.7,18.3,18.1
20260724,ベールダウン,66.1,46.8,30.1,14.7,19.3,16.7,15.4,14.7
20260724,シェーンリヒト,66.9,49.6,32.3,15.4,17.3,17.3,16.9,15.4
20260724,リアライズボルト,68.2,50.2,33.1,16.5,18.0,17.1,16.6,16.5
20260724,ダイユウファリーナ,65.9,47.8,32.0,16.4,18.1,15.8,15.6,16.4
20260724,ゴールデンステップ,65.2,48.6,32.5,16.5,16.6,16.1,16.0,16.5
20260724,ブロッケンボウ,64.7,47.4,31.0,15.6,17.3,16.4,15.4,15.6
20260724,レッドセニョール,67.6,49.4,32.2,15.8,18.2,17.2,16.4,15.8
20260724,ノブダブルホワイト,63.2,46.5,30.3,15.0,16.7,16.2,15.3,15.0
20260724,ローレルエース,64.6,47.3,31.3,15.5,17.3,16.0,15.8,15.5
20260724,ダイユウルミナス,64.9,47.7,31.2,15.4,17.2,16.5,15.8,15.4
20260724,カフェニクス,64.9,46.9,30.8,15.1,18.0,16.1,15.7,15.1
20260724,ルーナディサングエ,72.7,53.4,34.8,17.3,19.3,18.6,17.5,17.3
20260724,エルシオン,67.9,48.2,31.0,15.2,19.7,17.2,15.8,15.2
20260724,レーゲンシャウアー,68.2,50.0,32.8,16.1,18.2,17.2,16.7,16.1
20260724,ジーティーマルク,69.4,48.9,31.7,15.7,20.5,17.2,16.0,15.7
20260724,メッエフアパラ,122.9,90.0,58.7,29.0,32.9,31.3,29.7,29.0
20260724,サトノワーグナー,63.2,46.9,31.2,15.4,16.3,15.7,15.8,15.4
20260724,イデアクリスタル,74.6,53.9,35.7,17.9,20.7,18.2,17.8,17.9
20260724,サヴマ,90.7,66.5,41.6,19.9,24.2,24.9,21.7,19.9
20260724,マーズウェーブ,124.0,89.9,57.7,28.4,34.1,32.2,29.3,28.4
20260724,ヤマニンガラッシア,119.1,85.1,54.6,27.0,34.0,30.5,27.6,27.0
20260724,タイセイピューマ,67.2,49.0,32.4,16.3,18.2,16.6,16.1,16.3
20260724,ロードソルスティス,69.1,51.0,33.8,16.7,18.1,17.2,17.1,16.7
20260724,タニセンローマ,64.9,47.2,31.1,15.4,17.7,16.1,15.7,15.4
20260724,フィーユレアル,65.9,48.4,32.1,15.7,17.5,16.3,16.4,15.7
20260724,アルティシエル,69.6,50.2,33.2,16.4,19.4,17.0,16.8,16.4
20260724,リーゼントモニカ,69.6,50.2,32.5,15.8,19.4,17.7,16.7,15.8
20260724,ウラヌスリング,68.9,51.2,34.0,16.9,17.7,17.2,17.1,16.9
20260724,タイセイリッター,67.9,49.1,32.4,16.2,18.8,16.7,16.2,16.2
20260724,ヴァルツァーシャル,70.8,52.5,34.7,17.1,18.3,17.8,17.6,17.1
20260724,マンマリアーレ,71.6,52.2,33.9,17.0,19.4,18.3,16.9,17.0
20260724,マイネルモーント,70.6,52.3,34.6,17.1,18.3,17.7,17.5,17.1
20260724,タイキオーベロン,70.7,51.7,34.5,17.1,19.0,17.2,17.4,17.1
20260724,ニシノブレイゼスト,70.8,51.8,34.7,16.9,19.0,17.1,17.8,16.9
20260724,ロジキセキ,67.8,49.3,32.0,16.1,18.5,17.3,15.9,16.1
20260724,フロンテアムーン,63.6,46.5,31.0,15.5,17.1,15.5,15.5,15.5
20260724,ブレイブシュガー,69.9,51.9,34.7,17.6,18.0,17.2,17.1,17.6
20260724,ミサダメキメル,67.6,49.5,32.2,15.9,18.1,17.3,16.3,15.9
20260724,イチザサンダー,70.3,51.0,33.4,16.7,19.3,17.6,16.7,16.7
20260724,アウアリイ,70.0,51.0,33.2,16.6,19.0,17.8,16.6,16.6
20260724,スタレネルヴェント,71.3,52.4,35.0,16.9,18.9,17.4,18.1,16.9
20260724,ガルディーノ,67.2,50.2,33.4,16.9,17.0,16.8,16.5,16.9
20260724,プレミアブルー,64.6,48.3,32.0,15.8,16.3,16.3,16.2,15.8
20260724,ヴィジョンメーカー,54.5,39.3,25.4,12.0,15.2,13.9,13.4,12.0
20260724,カーラデマドレ,68.1,51.1,33.8,16.7,17.0,17.3,17.1,16.7
20260724,オセアビシャイン,64.9,48.3,31.7,15.7,16.6,16.6,16.0,15.7
20260724,グラウンドビート,55.2,39.9,25.9,12.8,15.3,14.0,13.1,12.8
20260724,オプレントジュエル,69.9,52.1,34.0,17.3,17.8,18.1,16.7,17.3
20260724,ソリッドベーシス,68.0,50.1,32.5,16.1,17.9,17.6,16.4,16.1
20260724,アスパラゴ,69.9,51.8,33.7,16.8,18.1,18.1,16.9,16.8
20260724,カーヴドヴァン,64.1,46.6,29.5,14.9,17.5,17.1,14.6,14.9
20260724,ヴェニゼロス,68.0,50.8,33.2,15.9,17.2,17.6,17.3,15.9
20260724,エコロブラン,70.4,51.9,34.1,17.0,18.5,17.8,17.1,17.0
20260724,グロッシェン,66.9,49.3,32.3,16.0,17.6,17.0,16.3,16.0
20260724,エクスマキナ,68.8,50.3,33.3,16.8,18.5,17.0,16.5,16.8
20260724,メモリーグラス,68.6,50.2,33.0,16.8,18.4,17.2,16.2,16.8
20260724,ダノンセンチュリー,65.5,47.5,31.2,15.4,18.0,16.3,15.8,15.4
20260724,ユタライト,68.3,49.9,32.5,16.1,18.4,17.4,16.4,16.1
20260724,エンドロール,64.3,47.9,31.7,15.7,16.4,16.2,16.0,15.7
20260724,レジーナローズ,56.2,42.1,28.1,14.1,14.1,14.0,14.0,14.1
20260724,ナイトスラッガー,65.3,47.7,30.6,14.8,17.6,17.1,15.8,14.8
20260724,ゲクウ,65.3,47.9,30.8,14.7,17.4,17.1,16.1,14.7
20260724,ティラーノ,65.0,47.7,30.4,14.9,17.3,17.3,15.5,14.9
20260724,ゼンノスタニング,64.0,47.8,31.1,15.5,16.2,16.7,15.6,15.5
20260724,セイウンオオゾラ,65.3,47.8,30.7,14.8,17.5,17.1,15.9,14.8
20260724,イノセントキャット,64.7,47.3,31.2,15.8,17.4,16.1,15.4,15.8
20260724,ジロラータ,64.6,48.4,32.6,16.8,16.2,15.8,15.8,16.8
20260724,ウィゾマニア,64.1,46.9,31.1,16.0,17.2,15.8,15.1,16.0
20260724,コパノトーマス,64.7,47.4,31.8,15.9,17.3,15.6,15.9,15.9
20260724,ミズノミヤコ,65.7,47.1,31.0,15.6,18.6,16.1,15.4,15.6
20260724,フルールロイヤル,65.6,47.8,31.4,16.4,17.8,16.4,15.0,16.4
20260724,ハミングリップス,66.2,48.2,31.8,16.2,18.0,16.4,15.6,16.2
20260724,ビスケット,68.0,48.4,30.8,15.9,19.6,17.6,14.9,15.9
20260724,ミカッテヨンデイイ,77.1,56.3,37.1,18.8,20.8,19.2,18.3,18.8
20260724,ミアネーロ,85.4,62.9,40.8,19.8,22.5,22.1,21.0,19.8
20260724,インチジオーネ,74.0,53.4,34.3,17.5,20.6,19.1,16.8,17.5
20260724,クラインシュミット,68.7,48.9,31.5,15.5,19.8,17.4,16.0,15.5
20260724,キタノローズ,69.9,51.1,32.9,16.2,18.8,18.2,16.7,16.2
20260724,サフランルージュ,67.7,48.7,31.5,15.6,19.0,17.2,15.9,15.6
20260724,カレンデュラ,68.1,49.6,32.2,15.7,18.5,17.4,16.5,15.7
20260724,オレデイイノカ,61.4,44.6,29.2,14.5,16.8,15.4,14.7,14.5
20260724,ダゴベルト,68.8,49.9,31.9,16.1,18.9,18.0,15.8,16.1
20260724,サトノラポール,64.5,47.8,31.8,15.8,16.7,16.0,16.0,15.8
20260724,グラスハーティー,72.2,53.0,34.8,17.3,19.2,18.2,17.5,17.3
20260724,マイネルリシャール,64.3,47.7,31.7,15.9,16.6,16.0,15.8,15.9
20260724,フジコンフィデンス,68.0,50.2,33.3,16.8,17.8,16.9,16.5,16.8
20260724,オートカリテ,68.0,50.3,33.3,16.7,17.7,17.0,16.6,16.7
20260724,ジーティーニッツァ,66.1,48.1,31.9,16.5,18.0,16.2,15.4,16.5
20260724,モンサンアミュザン,67.3,50.0,33.1,16.7,17.3,16.9,16.4,16.7
20260724,クラッシファイド,60.6,44.4,29.0,14.4,16.2,15.4,14.6,14.4
20260724,スイートオレンジ,79.1,58.6,38.8,19.7,20.5,19.8,19.1,19.7
20260724,セントリアン,81.8,60.8,40.2,20.4,21.0,20.6,19.8,20.4
20260724,プロテウス,68.9,49.8,32.0,15.4,19.1,17.8,16.6,15.4
20260724,シアルナーレ,67.6,49.0,31.5,15.6,18.6,17.5,15.9,15.6
20260724,カシオペア,63.3,46.8,30.9,15.5,16.5,15.9,15.4,15.5
20260724,ルクスレイモンド,63.8,46.7,30.9,15.5,17.1,15.8,15.4,15.5
20260724,スロノス,68.4,49.9,32.5,15.7,18.5,17.4,16.8,15.7
20260724,ロックリヴァーブ,65.3,48.2,30.9,15.3,17.1,17.3,15.6,15.3
20260724,レーウィン,58.0,42.9,28.6,13.8,15.1,14.3,14.8,13.8
20260724,スカーレットジーン,73.2,54.2,35.9,18.2,19.0,18.3,17.7,18.2
20260724,デリシューズマン,59.0,43.9,28.8,13.9,15.1,15.1,14.9,13.9
20260724,クロニクル,67.6,49.7,32.4,15.9,17.9,17.3,16.5,15.9
20260724,クラウンフリード,74.0,53.9,35.8,18.7,20.1,18.1,17.1,18.7
20260724,ダノンファンスター,59.8,44.1,28.6,14.0,15.7,15.5,14.6,14.0
20260724,テキサス,62.9,46.8,30.5,15.0,16.1,16.3,15.5,15.0
20260724,クラウンテック,66.5,48.4,31.9,16.1,18.1,16.5,15.8,16.1
20260724,ダイユウヴェンティ,67.7,49.6,32.4,16.2,18.1,17.2,16.2,16.2
20260724,グラムエッジ,65.2,49.3,33.1,16.5,15.9,16.2,16.6,16.5
20260724,コスモベスケーデン,67.8,50.8,33.6,16.9,17.0,17.2,16.7,16.9
20260724,マルチャン,52.9,38.6,25.2,12.4,14.3,13.4,12.8,12.4
20260724,エラン,62.7,45.7,29.9,14.5,17.0,15.8,15.4,14.5
20260724,ウフドゥウフ,63.8,46.8,30.6,15.2,17.0,16.2,15.4,15.2
20260724,ギガントシュラーク,69.1,50.8,33.7,17.0,18.3,17.1,16.7,17.0
20260724,セイウンサイフィー,68.2,50.4,33.2,16.6,17.8,17.2,16.6,16.6
20260724,コスモティタノ,65.9,48.2,31.8,16.0,17.7,16.4,15.8,16.0
20260724,コスモイェーガー,52.6,38.3,24.8,12.4,14.3,13.5,12.4,12.4
20260724,アンバサダネージュ,68.9,49.6,31.7,15.3,19.3,17.9,16.4,15.3
20260724,オレイア,65.2,47.9,31.8,16.1,17.3,16.1,15.7,16.1
20260724,センジュゴールド,71.9,53.0,35.0,17.8,18.9,18.0,17.2,17.8
20260724,ソニックウェーブ,67.8,50.2,32.8,16.0,17.6,17.4,16.8,16.0
20260724,アーバンアート,66.5,49.8,33.1,16.5,16.7,16.7,16.6,16.5
20260724,ホウフクゼットウ,68.7,51.6,33.6,16.9,17.1,18.0,16.7,16.9
20260724,アカツキロットリー,70.1,51.4,34.0,16.2,18.7,17.4,17.8,16.2
20260724,テングカゼ,71.8,53.5,35.5,17.8,18.3,18.0,17.7,17.8
20260724,サンデーパーティー,65.1,47.9,31.5,15.5,17.2,16.4,16.0,15.5
20260724,パーシヴァル,65.8,46.8,29.7,14.5,19.0,17.1,15.2,14.5
20260724,デルマシラカミ,72.5,54.0,35.8,17.7,18.5,18.2,18.1,17.7
20260724,カウガールハット,72.5,54.2,35.3,17.4,18.3,18.9,17.9,17.4
20260724,クアラトレンガヌ,71.4,52.1,33.7,17.0,19.3,18.4,16.7,17.0
20260724,ルディドゥゲンジ,66.2,49.2,32.2,16.2,17.0,17.0,16.0,16.2
20260724,トーセンモモ,72.5,53.3,35.0,17.2,19.2,18.3,17.8,17.2
20260724,ステラゲイル,69.0,49.5,32.4,16.3,19.5,17.1,16.1,16.3
20260724,エクストラダーク,70.5,51.9,34.4,17.3,18.6,17.5,17.1,17.3
20260724,エルアン,67.6,49.0,32.0,16.2,18.6,17.0,15.8,16.2
20260724,エターナルホープ,67.5,49.8,32.4,16.0,17.7,17.4,16.4,16.0
20260724,セレネリオン,68.8,49.9,32.4,15.4,18.9,17.5,17.0,15.4
