年月日,馬名,5F,4F,3F,Lap3,Lap2,Lap1
20260417,ファーストアタック,,64.1,47.1,17.0,15.5,14.6
20260417,ガンマジーティーピ,,81.3,58.9,20.6,19.2,19.1
20260417,ミッキージュエリー,,66.1,46.4,17.3,14.9,14.2
20260417,バレンシア,,71.3,51.5,19.1,16.5,15.9
20260417,フェスティヴドレス,,67.8,48.5,17.3,15.6,15.6
20260417,ダンジョンヒーロー,,70.2,49.7,18.6,15.6,15.5
20260417,ラブペイトー,87.3,69.6,51.9,17.6,17.1,17.2
20260417,フィオラーノ,,61.0,43.3,15.7,13.7,13.9
20260417,チアフルラン,,69.1,49.5,17.3,16.1,16.1
20260417,スカイピア,,72.7,52.5,18.8,17.4,16.3
20260417,ヴァイタルピース,,66.4,47.7,17.7,15.2,14.8
20260417,フチサンチャチャ,,71.1,52.2,18.3,17.3,16.6
20260417,ロードオールライト,,74.8,53.3,20.3,17.1,15.9
20260417,メイショウバルク,,76.9,56.0,19.1,18.6,18.3
20260417,ロングフルスペック,,63.9,46.6,16.7,14.4,15.5
20260417,ジャストグレース,84.7,67.4,48.9,17.7,15.7,15.5
20260417,サイモンゼスト,,68.9,49.8,17.9,16.0,15.9
20260417,ルクスディグニティ,,71.7,51.6,17.9,17.4,16.3
20260417,マスターストーン,,71.8,52.2,17.8,17.3,17.1
20260417,メイショウオーロラ,68.1,52.2,37.2,13.9,11.5,11.8
20260417,レイワノキセキ,67.7,51.9,37.0,13.6,11.6,11.8
20260417,セントピュアベース,87.7,69.8,50.8,18.7,16.3,15.8
20260417,ディープシャロー,83.6,66.2,48.7,17.4,15.4,15.9
20260417,テイエムスターラン,,66.0,48.6,17.6,16.0,15.0
20260417,ダンツアラーム,86.3,68.9,49.9,18.1,15.7,16.1
20260417,ディープエスパイア,,70.9,51.7,17.6,17.0,17.1
20260417,ユージュアーナ,70.2,54.4,38.2,14.6,12.1,11.5
20260417,ミラキュラスアース,69.5,53.9,37.8,14.5,11.8,11.5
20260417,ダノンブランニュー,,54.4,38.1,14.8,11.8,11.5
20260417,ファルカータ,,55.7,40.2,14.9,12.9,12.4
20260417,ゼンノフォトン,,68.4,47.8,18.0,15.1,14.7
20260417,バステール,,74.1,51.7,19.1,16.6,16.0
20260417,アドマイヤズーム,,66.8,48.2,17.5,15.8,14.9
20260417,セイカンサンラン,,62.1,45.4,15.9,14.8,14.7
20260417,ワークソング,,71.4,51.7,18.7,16.8,16.2
20260417,ビースペシフィック,,76.9,55.2,20.9,18.1,16.2
20260417,エンヴィーミー,146.7,114.6,83.6,28.5,29.4,25.7
20260417,バトンインディ,82.3,65.8,49.9,16.0,17.2,16.7
20260417,クロナ,84.2,66.8,48.5,18.0,15.6,14.9
20260417,シュヴェスター,94.3,75.5,56.5,19.9,18.7,17.9
20260417,ガルディエンヌ,84.8,66.9,48.8,17.6,15.6,15.6
20260417,ハイウェイスター,,81.3,59.9,22.0,19.3,18.6
20260417,グリプトグラフィ,,71.5,53.5,18.4,17.7,17.4
20260417,ホークフィールド,65.2,51.0,36.5,13.6,11.5,11.4
20260417,シャンドラファール,80.3,62.9,46.3,15.8,14.9,15.6
20260417,ショーダンサー,70.2,54.8,39.2,14.8,12.4,12.0
20260417,カモメガトンダ,,68.3,50.5,18.4,16.1,16.0
20260417,オンザ,,70.2,52.1,18.4,17.0,16.7
20260417,スナークシャラク,,69.1,50.4,18.1,16.4,15.9
20260417,ワールズエンド,,65.8,47.6,16.9,14.6,16.1
20260417,デュアルロール,,66.0,47.0,17.2,15.5,14.3
20260417,ピンクカメリア,,66.6,48.3,17.5,15.5,15.3
20260417,メイショウハネウマ,,67.1,48.1,18.2,15.1,14.8
20260417,ヒーナシャム,68.5,53.2,38.5,14.4,11.8,12.3
20260417,パワーホール,83.6,66.4,48.8,17.5,16.1,15.2
20260417,ゴッドアイ,198.1,157.2,117.5,38.6,39.7,39.2
20260417,ナナオ,,69.1,50.3,17.6,16.5,16.2
20260417,ミエノクラウン,85.3,67.5,49.1,17.7,15.3,16.1
20260417,ケイアイサンデラ,65.5,51.2,36.4,13.8,11.4,11.2
20260417,エイズルブルーム,87.6,68.8,50.4,17.9,16.2,16.3
20260417,ゴッドアイ,181.1,142.1,104.1,35.9,33.1,35.1
20260417,エクスマウス,93.6,74.2,53.8,19.2,17.2,17.4
20260417,アンクルクロス,86.1,67.2,48.0,18.0,14.9,15.1
20260417,メイショウテリオス,85.7,68.1,49.5,17.3,16.1,16.1
20260417,アニージョ,,67.9,48.4,17.9,15.6,14.9
20260417,エティエンヌ,,70.5,50.7,18.2,16.8,15.7
20260417,ハレアカラフラ,,71.6,52.4,19.4,16.6,16.4
20260417,ゼットリアン,,68.8,50.1,17.5,16.4,16.2
20260417,タガノミトゥンドゥ,89.1,70.9,52.1,18.3,16.7,17.1
20260417,ヤマニンコルザ,89.1,70.8,52.0,18.3,16.6,17.1
20260417,バッカス,89.1,71.0,52.1,18.2,16.8,17.1
20260417,ウインキングリー,89.1,70.6,52.0,18.3,16.6,17.1
20260417,エナクローム,,63.5,45.2,16.3,14.4,14.5
20260417,ヘクセンハウス,,68.1,49.9,17.3,16.4,16.2
20260417,ピスタ,90.4,71.8,51.8,19.0,16.4,16.4
20260417,アルディメント,,184.9,130.9,53.0,45.1,32.8
20260417,ロードフリューゲル,,184.5,130.8,53.4,45.0,32.4
20260417,ウィムーヴ,,185.5,131.2,52.8,45.6,32.8
20260417,エブリモーメント,70.2,53.4,37.6,14.2,11.8,11.6
20260417,アウフヘーベン,85.2,68.3,49.9,17.7,16.1,16.1
20260417,トーレ,83.6,66.7,48.6,18.1,15.3,15.2
20260417,ニホンピロロジャー,,76.9,55.7,20.3,17.7,17.7
20260417,サガルマータ,,70.7,52.2,18.5,16.7,17.0
20260417,エコロラヴァー,,71.7,52.7,19.6,16.8,16.3
20260417,レッドダンルース,84.1,67.0,48.1,17.8,15.5,14.8
20260417,ジャズ,,248.5,187.1,61.9,63.2,62.0
20260417,ジーティーリボーン,,77.6,56.5,20.2,18.7,17.6
20260417,エヴァンスウィート,,66.4,47.0,17.6,15.2,14.2
20260417,アドマイヤクワッズ,,61.4,44.3,16.4,14.0,13.9
20260417,タイセイパフューム,,75.8,55.4,20.0,17.9,17.5
20260417,ジャズ,142.2,113.7,84.5,29.6,28.4,26.5
20260417,ベトルス,,67.1,49.2,17.2,15.9,16.1
20260417,ケンフィールド,,68.0,50.5,17.4,16.4,16.7
20260417,ロードアヴニール,,68.8,50.7,17.1,16.6,17.0
20260417,ヤマカツレオン,,71.7,53.1,19.0,16.9,17.2
20260417,ケンフィールド,92.4,74.2,55.2,19.9,17.3,18.0
20260417,ルファーダ,,70.5,52.8,18.7,16.8,17.3
20260417,ナムラアトム,,76.9,57.0,20.0,18.7,18.3
20260417,トコトコクマチ,,69.4,49.7,18.5,16.3,14.9
20260417,ルファーダ,84.2,66.3,47.8,17.8,14.7,15.3
20260417,ホワイトラバーズ,87.5,69.6,50.8,18.4,16.1,16.3
20260417,グランブラーヴ,,68.4,49.8,17.8,15.7,16.3
20260417,ネーヴェフレスカ,,88.4,66.6,22.3,22.0,22.3
20260417,ヤスナ,87.6,70.0,51.7,18.2,16.5,17.0
20260417,モズギャクテン,87.8,70.5,52.1,18.2,16.7,17.2
20260417,オメガタキシード,,77.7,54.6,20.0,18.1,16.5
20260417,エイカイソウル,,69.7,50.9,18.4,16.4,16.1
20260417,プレイリードリーム,92.0,74.4,55.0,19.6,17.5,17.9
20260417,ニュークレド,,67.1,48.3,17.5,15.6,15.2
20260417,インディゴブラック,85.2,68.0,51.0,17.4,16.8,16.8
20260417,オリバナム,,69.0,49.5,18.1,15.9,15.5
20260417,ランスオブキング,95.6,75.9,55.8,20.6,18.2,17.0
20260417,サトノロザリー,,70.9,50.8,18.8,16.2,15.8
20260417,ドラゴングローリア,,70.2,50.1,18.7,16.1,15.3
20260417,ミステリーウェイ,85.3,67.7,49.3,18.6,15.6,15.1
20260417,ベレシート,,69.2,49.7,18.8,15.8,15.1
20260417,エルナト,,96.0,69.1,24.5,23.2,21.4
20260417,ダイメイミラクル,93.0,75.0,55.1,19.2,18.2,17.7
20260417,メイケイロゼッタ,,77.8,55.0,21.0,17.1,16.9
20260417,バルフルール,90.1,71.9,54.0,18.2,17.8,18.0
20260417,ゴールデンスナップ,82.1,64.9,47.5,16.4,15.2,15.9
20260417,ジャンタルマンタル,87.7,70.1,51.8,17.9,17.2,16.7
20260416,サトノレーヴ,65.4,50.1,35.5,12.9,11.5,11.1
20260416,シュトラウス,65.4,50.6,36.6,13.4,11.8,11.4
20260416,オトシダマ,68.7,53.5,39.6,13.3,13.3,13.0
20260416,ヘリオス,66.8,53.3,40.2,13.3,13.4,13.5
20260416,ケープウィッカム,66.9,51.9,37.2,13.4,12.1,11.7
20260416,カウスリップ,65.4,50.5,35.8,13.0,11.8,11.0
20260416,カポレイラ,66.5,51.1,36.8,13.3,11.8,11.7
20260416,カフェシューター,66.3,50.9,36.6,13.2,11.8,11.6
20260416,モアザンファイア,66.0,51.4,36.8,13.6,11.9,11.3
20260416,ギルランダ,66.6,51.6,36.9,13.2,12.0,11.7
20260416,サトノシャルレーヌ,67.4,52.1,37.9,13.9,12.6,11.4
20260416,ニューカワイイ,68.1,52.9,38.5,13.8,12.7,12.0
20260416,ゴールドドレッサ,67.5,52.6,38.2,13.6,12.7,11.9
20260416,エルミー,69.2,54.4,39.9,13.9,13.1,12.9
20260416,レピュニット,67.8,52.5,38.1,14.0,12.8,11.3
20260416,スイープセレニティ,67.5,52.5,37.9,13.6,12.8,11.5
20260416,ロジマギー,68.1,52.9,38.3,13.7,12.9,11.7
20260416,ミツカネヴィーナス,,70.8,51.3,17.7,17.0,16.6
20260416,ベリーベリーベリー,68.9,53.3,38.6,13.8,12.6,12.2
20260416,サンセットブライト,69.1,53.8,39.1,14.3,12.7,12.1
20260416,ショーモッシュ,66.3,51.6,37.4,13.2,12.0,12.2
20260416,グランジョルノ,66.8,52.2,37.7,13.5,12.2,12.0
20260416,オプレントジュエル,66.6,51.8,37.9,13.4,12.6,11.9
20260416,ラヴィプランドール,68.1,53.0,38.1,13.7,12.8,11.6
20260416,ステラデルークス,67.3,51.6,37.0,13.3,12.2,11.5
20260416,ビップジョワ,66.4,51.6,37.3,13.1,12.3,11.9
20260416,エコロアルバ,66.7,51.9,38.0,13.5,12.6,11.9
20260416,カズノダイジョウ,67.7,52.4,37.7,13.7,12.4,11.6
20260416,ニシノマルガリート,68.3,52.8,38.0,13.4,12.5,12.1
20260416,オーケーグレイス,68.6,53.5,38.7,14.2,12.6,11.9
20260416,ノーブルクライ,66.1,51.2,37.3,13.2,12.3,11.8
20260416,ラブリーガール,69.0,53.5,38.7,14.2,12.8,11.7
20260416,デルマノリクラ,69.3,54.1,39.2,14.1,13.1,12.0
20260416,フォークスアップ,69.3,54.0,39.0,14.0,13.0,12.0
20260416,ロードクローザー,66.1,51.1,37.3,13.2,12.3,11.8
20260416,フクスケ,75.5,56.0,39.9,14.8,12.9,12.2
20260416,グランプレジール,65.2,50.1,35.5,12.8,11.4,11.3
20260416,ホウキボシ,66.8,51.5,36.4,13.7,11.7,11.0
20260416,エリカサファイア,63.2,49.5,36.6,12.4,11.9,12.3
20260416,サクラファレル,67.5,52.2,37.4,13.3,11.9,12.2
20260416,ショウナンヤッホー,69.2,53.6,38.6,14.0,12.7,11.9
20260416,サトノカルナバル,68.2,52.8,37.9,13.2,12.3,12.4
20260416,ダノンミッション,67.3,52.0,37.0,13.7,11.8,11.5
20260416,グランセゾン,65.1,50.1,36.5,13.6,11.4,11.5
20260416,ディオデルマーレ,67.8,52.5,37.6,13.2,12.2,12.2
20260416,ミセスヴェルデ,68.2,52.7,37.9,14.0,12.5,11.4
20260416,エーデルゼーレ,65.4,50.2,35.6,13.0,11.3,11.3
20260416,ホウオウルクソール,65.5,50.5,36.4,13.0,11.9,11.5
20260416,フォルナカリア,67.9,52.4,37.7,14.0,12.3,11.4
20260416,エコロシード,65.6,50.5,35.8,13.0,11.4,11.4
20260416,クムシラコ,66.6,51.7,37.5,13.8,12.5,11.2
20260416,シンボリノエル,68.8,53.4,39.2,13.9,12.9,12.4
20260416,フォルテム,67.0,52.2,37.8,14.0,12.6,11.2
20260416,アイレバルバドス,74.0,58.8,42.8,15.2,14.0,13.6
20260416,レッドアルティシモ,74.0,58.9,42.9,15.2,14.0,13.7
20260416,ヴェルトラウム,75.0,58.7,43.2,14.5,14.0,14.7
20260416,レッセパッセ,69.2,53.0,38.5,13.8,12.9,11.8
20260416,ビーオンザカバー,69.1,53.1,38.0,14.1,12.4,11.5
20260416,クラリネットソナタ,68.1,52.1,37.7,13.6,12.6,11.5
20260416,コウソクルリアン,68.8,53.2,38.3,14.0,12.6,11.7
20260416,ヴェネチアンキング,69.5,53.4,38.2,14.1,12.6,11.5
20260416,ステラスペース,67.5,52.2,37.9,13.8,12.5,11.6
20260416,ヘイマー,67.7,52.7,38.3,13.4,12.6,12.3
20260416,レヴェンドール,69.6,53.5,39.0,14.2,12.8,12.0
20260416,レッドシュヴェルト,70.4,54.4,39.4,14.7,12.9,11.8
20260416,ラルガメンテ,69.7,54.0,39.0,14.7,12.8,11.5
20260416,マイネルラッシュ,67.4,51.9,37.6,13.3,12.7,11.6
20260416,ラストシャリナ,67.7,52.9,38.0,14.0,12.4,11.6
20260416,レイナデルアイレ,69.1,53.3,38.4,14.0,12.5,11.9
20260416,ヴィスクレス,69.3,53.5,38.6,14.2,12.5,11.9
20260416,カネショウレジェン,68.4,53.1,38.6,13.9,12.7,12.0
20260416,ウインドオブヘヴン,70.0,54.5,39.6,14.4,13.4,11.8
20260416,オーキーベルセルク,72.5,55.4,39.8,14.0,13.3,12.5
20260416,モデレートゲイル,69.3,53.9,39.2,14.3,13.2,11.7
20260416,ロジルーラー,97.8,78.6,57.8,21.0,19.3,17.5
20260416,フウセツ,67.9,52.1,37.5,13.5,12.6,11.4
20260416,スミッコディスコ,71.0,55.2,40.7,14.0,13.0,13.7
20260416,アジャイブ,72.0,55.4,39.9,14.5,13.2,12.2
20260416,ホグホグナナハン,70.5,55.1,39.9,14.5,13.2,12.2
20260416,スーパーバイザー,,74.0,53.3,18.7,17.9,16.7
20260416,ハニーアイリー,66.1,52.6,39.6,12.8,12.6,14.2
20260416,ファンシーシェイプ,65.7,52.0,38.3,13.2,12.5,12.6
20260416,バランソワール,62.9,49.5,36.9,12.4,12.3,12.2
20260416,セフィロ,,70.0,50.6,17.9,16.5,16.2
20260416,ディベルティスマン,,70.5,50.7,17.3,16.6,16.8
20260416,アヴァンフライト,68.6,52.9,37.8,13.2,12.2,12.4
20260416,アンジェラス,67.7,51.9,36.7,13.3,11.8,11.6
20260416,アズールドーン,,70.0,50.4,17.4,16.3,16.7
20260416,アルヴィア,67.9,53.0,38.4,13.9,13.1,11.4
20260416,ヤマニンエンディマ,68.4,53.0,38.8,13.4,12.9,12.5
20260416,モンシュマン,67.1,51.5,37.8,13.2,12.7,11.9
20260416,トーアケルキラ,,78.4,56.4,19.7,18.9,17.8
20260416,アピーリングルック,69.9,54.1,39.1,14.1,12.8,12.2
20260416,ブランフォルテ,69.4,53.6,38.6,14.0,12.5,12.1
20260416,ノイシュタット,71.9,56.0,40.4,14.9,13.0,12.5
20260416,ザンシュトーム,68.2,52.9,38.0,13.5,12.5,12.0
20260416,プリティディーヴァ,70.8,54.4,39.4,13.8,12.8,12.8
20260416,シックスペンス,65.5,50.4,36.8,13.2,12.2,11.4
20260416,キングノジョー,66.3,51.2,37.4,13.3,12.4,11.7
20260416,サレジオ,65.8,50.7,37.0,13.2,12.3,11.5
20260416,スターツトゥデイ,,62.1,45.9,15.6,15.2,15.1
20260416,イトシサ,69.6,53.5,39.1,13.8,13.2,12.1
20260416,ウインドファルクス,67.5,53.1,39.1,13.7,12.8,12.6
20260416,コルヴィル,69.5,54.5,39.1,14.6,12.8,11.7
20260416,リメンバーザネーム,67.8,52.9,38.9,13.6,12.9,12.4
20260416,ヴェントベローチェ,71.9,56.8,42.1,14.4,13.9,13.8
20260416,フェスティヴハート,68.3,53.7,39.5,13.9,13.3,12.3
20260416,ベルオーシャン,69.2,54.3,39.0,14.6,12.8,11.6
20260416,オセアフェアモント,67.9,53.1,39.0,13.6,13.0,12.4
20260416,ブライトビギニング,68.5,53.4,39.0,13.9,13.5,11.6
20260416,ピアノアコード,69.2,54.1,39.4,14.2,13.6,11.6
20260416,リリーズブルーム,66.1,51.6,37.2,13.4,12.1,11.7
20260416,グアラニア,68.3,52.5,37.5,13.7,12.2,11.6
20260416,ニシノコマチムスメ,65.5,51.1,36.9,13.1,12.0,11.8
20260416,ミッドセンチュリー,68.7,53.2,38.5,13.8,12.8,11.9
20260416,エイミームーン,67.3,51.8,36.9,13.4,12.0,11.5
20260416,ハクシンブライアン,68.2,52.8,38.3,13.7,12.8,11.8
20260416,アストリル,68.4,53.9,39.8,14.4,12.8,12.6
20260416,イブキ,66.6,51.0,36.3,13.1,11.9,11.3
20260416,パレスドフィーヌ,68.2,52.7,38.3,13.7,13.0,11.6
20260416,ショウナンラピダス,64.3,50.0,35.7,12.9,11.6,11.2
20260416,マタミカンサン,66.2,51.9,37.6,13.3,12.4,11.9
20260416,アヴァランチ,66.7,52.1,37.6,13.2,12.4,12.0
20260416,オテンバプリンセス,65.7,51.4,37.0,13.1,12.2,11.7
20260416,タニセンドリーム,70.3,51.3,38.0,13.5,12.4,12.1
20260416,ベイビーベリッシモ,69.5,54.6,40.0,14.0,13.4,12.6
20260416,モロノカガヤキ,68.0,52.4,37.8,13.8,12.2,11.8
20260416,ティアップシャイン,67.4,52.4,37.6,13.7,12.3,11.6
20260416,アイアムジャイアン,66.3,51.7,37.3,13.5,12.2,11.6
20260416,ナチュラルライズ,68.9,52.3,37.6,13.8,12.2,11.6
20260416,セイウンプーパ,72.9,55.6,39.6,14.4,12.8,12.4
20260416,オニャンコポン,,58.3,39.8,15.2,13.0,11.6
20260416,ロサンゼルス,,87.2,63.6,22.2,20.8,20.6
20260416,ナクライト,70.5,54.2,38.4,14.1,12.6,11.7
20260416,ポッドソル,70.8,54.6,38.9,14.3,12.7,11.9
20260416,ジュニートワン,74.4,56.5,39.1,15.3,12.7,11.1
20260416,イデアクリスタル,71.0,54.8,39.0,14.3,12.8,11.9
20260416,ノヴェルカフナ,67.8,53.1,38.3,13.8,12.5,12.0
20260416,ガクエンテンゴク,69.4,55.0,40.0,14.1,13.0,12.9
20260416,レッドアヴァンティ,65.7,50.4,36.5,12.6,12.1,11.8
20260416,マイネルフォルツァ,70.3,53.4,37.8,13.6,12.3,11.9
20260416,ボールドハーテッド,68.1,53.3,38.3,14.1,12.4,11.8
20260416,タマモカンパネラ,67.4,52.1,37.6,13.8,12.4,11.4
20260416,スクレイピング,67.3,52.3,37.9,13.8,12.5,11.6
20260416,ヴェーヌドール,68.7,53.6,38.5,14.2,12.5,11.8
20260416,シャルトル,67.2,52.2,37.2,13.2,12.2,11.8
