年月日,馬名,5F,4F,3F,Lap3,Lap2,Lap1
20260424,ダノンロッキー,80.0,62.6,45.1,15.6,14.9,14.6
20260424,ヴェーヌドール,,65.4,47.5,17.3,15.4,14.8
20260424,ワールドブレイヴ,,67.8,49.0,17.6,16.3,15.1
20260424,フィンガー,95.1,75.2,55.7,19.3,18.7,17.7
20260424,ラスカンブレス,,85.6,62.1,22.1,20.5,19.5
20260424,シャインフリーリー,,73.7,53.3,18.2,17.9,17.2
20260424,ディヴァインスター,,69.2,50.9,17.1,17.1,16.7
20260424,ゴンファロニエーレ,86.8,65.8,47.3,16.6,15.9,14.8
20260424,ヤマニンエンディマ,96.2,74.8,54.6,19.0,18.1,17.5
20260424,ホウオウフロイト,,68.0,48.7,17.5,16.1,15.1
20260424,ファンダム,96.1,74.8,54.6,19.0,18.2,17.4
20260424,タマモトリノ,92.1,71.8,53.0,18.3,17.8,16.9
20260424,マイネルミストラル,,66.4,48.6,17.1,16.0,15.5
20260424,イセッセイ,85.0,67.6,50.4,17.6,16.8,16.0
20260424,ゴールデンステップ,,69.9,53.0,17.9,17.6,17.5
20260424,テルケンレンスキー,70.2,54.6,39.9,14.8,12.9,12.2
20260424,フジテンクウ,71.0,54.9,39.5,14.4,12.4,12.7
20260424,トラスティア,67.1,52.2,37.6,13.3,12.1,12.2
20260424,ナファロア,68.9,54.1,38.7,13.6,12.9,12.2
20260424,ルミナスレイナ,69.5,54.5,39.0,13.7,13.0,12.3
20260424,プライベートアイズ,,63.7,46.5,16.2,15.5,14.8
20260424,イーガービーバー,,72.3,52.2,18.5,17.1,16.6
20260424,カゲムシャ,,66.2,46.7,16.7,15.2,14.8
20260424,ラヴィニアパーク,,70.1,50.5,17.8,17.0,15.7
20260424,シックスパック,,74.6,54.5,19.1,18.1,17.3
20260424,クレプスクルム,69.3,53.4,38.5,13.8,12.6,12.1
20260424,ウインビギニング,69.2,53.3,38.4,13.7,12.6,12.1
20260424,エイブラムス,69.8,54.1,39.5,14.0,13.2,12.3
20260424,トレサフィール,71.9,55.5,39.1,15.2,12.4,11.5
20260424,サツキノジョウ,67.4,53.1,38.7,13.5,12.8,12.4
20260424,ファンタイムギフト,,66.6,49.3,17.0,16.3,16.0
20260424,キャントウェイト,,67.0,48.5,17.2,15.9,15.4
20260424,サレジオ,123.0,96.0,69.4,24.1,23.0,22.3
20260424,ハビレ,89.6,69.2,49.9,18.1,16.3,15.5
20260424,サトノボヤージュ,,115.9,84.1,28.6,28.4,27.1
20260424,モンシュマン,,88.7,65.5,22.4,21.7,21.4
20260424,タマモトップハット,,66.9,49.1,17.1,16.3,15.7
20260424,サレジオ,97.2,76.1,55.4,19.9,18.9,16.6
20260424,グロスビーク,83.6,65.7,48.4,16.1,16.6,15.7
20260424,サトノボヤージュ,107.3,85.1,63.7,21.3,21.3,21.1
20260424,コスモラムバック,,66.7,49.1,17.2,16.0,15.9
20260424,ボナーテソーロ,92.0,73.3,54.3,18.8,18.3,17.2
20260424,アルタイルテソーロ,91.6,73.1,54.2,18.9,18.4,16.9
20260424,レオリアライズ,83.0,65.4,48.5,16.5,16.4,15.6
20260424,シュネルアステリア,82.6,65.4,48.5,16.4,16.3,15.8
20260424,サンピアノソナタ,67.5,53.2,37.8,14.2,12.3,11.3
20260424,コーリンカルベラ,67.8,53.2,37.9,14.3,12.3,11.3
20260424,ラフターラインズ,96.9,75.9,55.6,20.0,18.4,17.2
20260424,ゲレル,74.7,58.7,43.3,15.3,14.3,13.7
20260424,グランフィエスタ,101.0,81.1,60.1,21.2,19.9,19.0
20260424,サクセスゴールド,86.5,68.4,50.5,17.3,16.9,16.3
20260424,グレープレモネード,86.2,68.5,50.1,17.7,16.4,16.0
20260424,ヘリオトロープ,,66.1,48.7,16.7,16.3,15.7
20260424,レアリゼソンレーヴ,,63.7,46.9,15.8,15.3,15.8
20260424,スターエンブレム,,67.8,49.9,17.3,16.3,16.3
20260424,ラディアントスター,,70.5,51.7,18.0,17.6,16.1
20260424,エリプティクカーブ,80.7,63.3,46.5,15.9,15.5,15.1
20260424,アピーリングルック,,75.1,54.2,19.3,17.9,17.0
20260424,ベルウッドクレド,,78.2,58.0,19.8,19.6,18.6
20260424,イサチルシーキング,,75.1,54.2,19.3,17.9,17.0
20260424,カンフーヒーロー,91.0,72.4,53.4,18.9,17.9,16.6
20260424,スパークルレイ,84.8,65.8,47.9,16.1,15.9,15.9
20260424,アイアムジャイアン,,73.6,53.1,19.2,17.5,16.4
20260424,アイアムアヒーロー,,70.8,51.8,18.5,17.2,16.1
20260424,モロノディアマンテ,,76.9,55.8,19.6,18.3,17.9
20260424,ﾉｰﾌﾞﾙｿﾆｯｸの24,,76.8,56.0,19.6,19.0,17.4
20260424,ガヤーズサムライ,,76.6,55.7,19.4,18.5,17.8
20260424,ヴァナルガンド,82.8,64.9,47.1,17.6,15.4,14.1
20260424,ジーティートシオー,81.3,65.4,48.9,17.2,16.1,15.6
20260424,エングルマン,83.5,67.7,51.3,17.2,16.3,17.8
20260424,ラガーダブルエイト,85.1,68.2,50.0,17.2,16.0,16.8
20260424,フェアリーグレン,,71.9,53.0,18.7,17.6,16.7
20260424,ビスケットアソート,82.1,65.5,48.1,17.7,15.3,15.1
20260424,ルナカカオ,,78.3,55.9,20.7,18.1,17.1
20260424,ラガークイン,,124.5,103.0,21.6,32.2,49.2
20260424,メイショウアルマ,,73.9,54.5,19.2,17.6,17.7
20260424,マトラコーニッシュ,,69.4,50.1,18.1,16.2,15.8
20260424,ブルーザー,,72.2,53.7,18.3,17.7,17.7
20260424,メイショウアルマ,82.3,66.2,49.2,17.2,15.8,16.2
20260424,エブリーポッシブル,89.0,70.6,51.3,18.2,16.9,16.2
20260424,テレプシコーラ,,63.7,46.7,16.5,15.2,15.0
20260424,エクスマウス,,75.7,53.1,19.2,17.2,16.7
20260424,ケイテンアイジン,,70.6,51.5,18.5,16.5,16.5
20260424,トンデトンデトンデ,70.9,54.1,38.4,14.2,12.2,12.0
20260424,クォーツァイト,66.7,52.5,38.6,13.8,12.1,12.7
20260424,オーケーエンジェル,,69.0,50.6,18.5,16.2,15.9
20260424,ニホンピロロジャー,91.0,73.0,53.4,19.7,17.2,16.5
20260424,プレダトゥール,,69.9,50.3,18.3,16.4,15.6
20260424,クールブロン,,68.5,49.6,17.5,15.9,16.2
20260424,ケンフィールド,,64.9,47.9,16.5,15.4,16.0
20260424,アルテヴェローチェ,84.1,67.3,49.8,18.2,16.1,15.5
20260424,サンライズレマ,,66.5,47.7,17.2,15.4,15.1
20260424,エトワールブーケ,,66.4,49.6,17.6,16.4,15.6
20260424,バレンシア,,72.8,53.3,19.4,17.2,16.7
20260424,ケンフィールド,90.2,73.0,53.9,19.2,16.9,17.8
20260424,ラピダリア,,67.8,49.0,17.6,16.2,15.2
20260424,メイショウホシゾラ,,71.4,52.4,19.2,16.7,16.5
20260424,ピエナスマシー,111.1,89.4,67.1,22.5,21.8,22.8
20260424,ジェットマグナム,92.0,71.6,51.7,18.5,16.7,16.5
20260424,オーケーキュート,80.4,64.7,47.9,17.1,15.5,15.3
20260424,メイショウバルク,90.9,72.6,53.2,19.0,17.1,17.1
20260424,ビロングトゥミー,,71.6,52.6,18.2,17.8,16.6
20260424,パーヴォ,,69.2,48.7,18.6,15.5,14.6
20260424,ファイツオン,,68.9,50.5,18.0,16.2,16.3
20260424,サイモンゼスト,,69.4,50.5,18.0,16.3,16.2
20260424,ルファーダ,,69.1,51.4,18.1,16.4,16.9
20260424,シュガークン,108.3,86.4,63.7,22.7,21.1,19.9
20260424,ドウカキミニトドケ,83.4,66.6,49.1,17.6,15.7,15.8
20260424,ルファーダ,82.9,66.2,49.1,17.7,15.2,16.2
20260424,テイエムスターラン,,71.7,52.5,18.6,17.4,16.5
20260424,クラヴァンス,,63.5,45.9,16.7,14.8,14.4
20260424,ダンツシタン,134.8,107.9,79.6,27.6,26.6,25.4
20260424,タケルフォーカス,84.6,67.5,49.5,18.0,16.1,15.4
20260424,ゴールデンボブ,93.0,74.0,55.6,17.3,18.2,20.1
20260424,サトノロザリー,,70.8,51.1,18.9,16.2,16.0
20260424,ドラゴングローリア,,71.7,51.7,19.3,16.5,15.9
20260424,リアライズセレスト,,68.7,50.2,18.2,16.3,15.7
20260424,レッドレヴェリー,,70.3,51.2,18.3,16.6,16.3
20260424,エルナト,,79.6,57.0,20.2,19.1,17.7
20260424,リリックラヴ,,69.4,51.3,18.6,16.5,16.2
20260424,サンダーバード,,78.2,57.0,20.6,19.1,17.3
20260424,メイショウユウゲン,,68.1,50.1,17.4,16.0,16.7
20260424,ロングトールサリー,,64.5,46.1,17.3,14.7,14.1
20260424,マイネルメモリー,,77.1,54.7,20.5,17.4,16.8
20260424,メイショウクモイ,,63.0,45.8,16.3,14.9,14.6
20260424,バトンインディ,87.3,69.1,51.1,17.8,16.0,17.3
20260424,ラヴァブル,,95.0,69.0,24.3,22.5,22.2
20260424,アウフヘーベン,91.0,73.9,54.1,19.9,17.6,16.6
20260424,シンビリーブ,111.5,89.5,66.0,23.3,21.3,21.4
20260424,マヴィ,,70.3,51.6,18.5,16.4,16.7
20260424,ナムラローズマリー,83.3,66.1,48.0,17.0,15.3,15.7
20260424,レイバックスピン,,63.2,47.1,16.1,15.7,15.3
20260424,メイショウハチコウ,,69.7,49.8,18.0,15.9,15.9
20260424,ホウオウバローロ,,65.0,46.7,16.8,15.2,14.7
20260424,ナチュラルリバー,91.3,67.1,49.6,17.7,17.0,14.9
20260424,シャンドラファール,81.6,65.1,47.9,17.6,15.4,14.9
20260424,イガッチ,,71.6,52.9,18.5,17.5,16.9
20260424,ラウニウ,,67.3,49.4,17.9,16.1,15.4
20260424,デュアルロール,,66.8,48.7,17.4,15.7,15.6
20260424,ブランチアウト,,73.6,55.4,20.6,18.0,16.8
20260424,リーチグローリー,,75.4,55.0,19.8,17.8,17.4
20260424,トリグラフヒル,70.6,55.4,39.9,14.7,12.8,12.4
20260424,ゴッドアイ,,159.9,101.0,31.5,30.3,39.2
20260424,トウカイマシェリ,68.4,54.1,39.6,14.3,12.3,13.0
20260424,ラファミリア,,75.1,54.6,19.5,17.6,17.5
20260424,スフィダンテ,91.8,73.3,53.4,19.5,16.9,17.0
20260424,リノルアナ,67.5,52.7,37.7,14.0,12.0,11.7
20260424,エスカレイト,,76.5,54.5,19.9,17.8,16.8
20260424,ゴッドアイ,151.8,122.3,93.3,29.4,29.1,34.8
20260424,ブルボンクイーン,,66.2,47.0,17.3,14.9,14.8
20260424,ポニーテール,,86.7,62.4,22.8,20.4,19.2
20260424,セディバン,,72.0,52.6,18.5,17.2,16.9
20260424,グランフィエルテ,,76.5,54.9,20.6,18.1,16.2
20260424,ピスタ,93.8,73.6,53.3,19.8,16.9,16.6
20260424,ネッカーズルム,,73.7,53.0,19.7,17.1,16.2
20260424,ゼットリアン,,78.7,57.1,19.5,18.9,18.7
20260424,ホワイトラバーズ,,85.7,56.3,21.1,17.8,17.4
20260424,サンライズバレット,83.5,65.7,47.9,17.2,15.6,15.1
20260424,ホワイトラバーズ,90.4,72.1,52.7,18.5,17.1,17.1
20260424,メイショウアツイタ,,84.3,62.1,21.6,20.4,20.1
20260424,ベイラム,89.1,71.1,52.8,18.0,17.1,17.7
20260424,バーバラップ,65.8,50.7,36.2,13.2,11.3,11.7
20260424,ルーポ,66.6,51.4,36.6,13.3,11.3,12.0
20260424,マテンロウブレイブ,91.0,72.7,53.3,19.8,17.0,16.5
20260424,ダイヤモンドノット,,62.3,45.9,16.0,14.9,15.0
20260424,ジャズ,,227.5,169.8,56.2,56.6,57.0
20260424,ジュンゴールド,,65.3,47.1,17.5,15.4,14.2
20260424,アドマイヤズーム,,62.5,45.6,16.9,14.4,14.3
20260424,マハナ,,70.6,51.5,17.5,17.0,17.0
20260424,モンタルチーノ,,118.3,89.0,31.8,31.0,26.2
20260424,レットミーテイク,,117.7,88.1,31.7,30.8,25.6
20260424,ロードアマルフィ,,70.2,51.4,17.8,17.0,16.6
20260424,チアフルラン,100.0,78.2,59.1,19.9,19.4,19.8
20260424,アナザーエース,,70.6,51.9,18.6,16.8,16.5
20260424,サンダーバース,,60.9,44.5,15.1,14.8,14.6
20260424,フルドド,,90.1,64.4,22.6,21.4,20.4
20260424,ワールズエンド,,67.2,48.5,17.6,15.6,15.3
20260424,ジャズ,200.7,158.3,116.0,42.6,39.2,34.2
20260424,ヤマカツレオン,,68.7,50.2,18.1,15.9,16.2
20260424,レクスノヴァス,,207.3,155.0,54.0,51.5,49.5
20260424,アクセス,,207.9,155.3,52.4,52.9,50.0
20260424,レクスノヴァス,128.7,99.4,72.2,23.3,24.5,24.4
20260424,アクセス,124.3,98.3,72.3,26.9,24.0,21.4
20260424,アクセス,91.8,73.6,54.1,19.8,17.8,16.5
20260424,フィオラーノ,,72.5,51.7,19.0,16.7,16.0
20260424,メイショウコガシラ,,76.5,56.1,19.7,18.9,17.5
20260424,サイモンシュバリエ,,77.2,56.2,20.1,18.8,17.3
20260424,ヴェストラン,,69.0,50.8,18.8,16.5,15.5
20260424,ルクスディグニティ,85.7,68.8,50.5,18.3,16.2,16.0
20260424,メイケイシャイン,84.5,68.6,51.2,18.3,16.7,16.2
20260424,インディゴブラック,82.9,64.6,48.1,17.1,15.4,15.6
20260424,ブロンテス,,68.5,51.9,17.7,16.8,17.4
20260424,ミステリーウェイ,87.4,69.0,50.3,18.2,16.3,15.8
20260424,テリコス,87.7,70.6,52.1,18.2,17.0,16.9
20260424,ヤマニンエラマ,87.5,70.1,51.3,18.0,17.0,16.3
20260424,ブロンテス,86.5,68.9,51.1,17.1,17.0,17.0
20260424,オリバナム,,73.1,52.7,19.5,17.1,16.1
20260424,フォーゲル,,70.4,48.8,18.7,15.4,14.7
20260424,シスキンブルーム,,73.1,52.7,19.3,17.0,16.4
20260424,プレイリードリーム,93.2,74.4,54.9,19.1,17.9,17.9
20260424,ベレシート,,70.8,50.6,18.9,16.2,15.5
20260424,イチトゼロノアイダ,,72.4,49.2,18.3,15.9,15.0
20260424,エイズルブルーム,,77.4,56.5,20.3,18.4,17.8
20260424,レアンダー,,90.1,66.6,22.8,21.7,22.1
20260424,ビッグヒーロー,69.3,54.4,39.1,15.2,12.2,11.7
20260423,ジャスティンシカゴ,69.1,53.0,37.9,13.9,12.7,11.3
20260423,コスモサガルマータ,66.3,50.9,37.1,13.3,12.2,11.6
20260423,サンデースマッシュ,65.3,50.1,36.7,13.0,12.1,11.6
20260423,コルデアニル,70.3,53.3,37.9,13.3,12.6,12.0
20260423,ヴァズレーヌ,66.8,52.0,37.8,13.8,12.5,11.5
20260423,オトシダマ,68.7,52.3,37.5,13.7,12.2,11.6
20260423,ココロノヒコボシ,69.1,53.8,39.0,14.2,12.6,12.2
20260423,グラティアム,66.3,51.5,37.4,13.7,12.3,11.4
20260423,セキテイロックス,68.5,53.2,38.6,13.8,12.7,12.1
20260423,カフェタンガロア,67.8,52.6,38.3,13.6,12.6,12.1
20260423,サングラント,69.2,52.9,37.9,13.3,12.5,12.1
20260423,シュタットパーク,68.0,51.7,37.0,13.5,12.0,11.5
20260423,ダノンエンブレム,67.1,51.9,37.1,13.6,12.3,11.2
20260423,ブリックンクリック,69.8,53.8,37.6,14.0,12.0,11.6
20260423,チームユートピア,66.9,52.0,37.3,13.4,11.8,12.1
20260423,モントゥリエ,65.9,51.0,36.4,13.3,11.6,11.5
20260423,ビービーアジャイル,70.1,54.0,37.8,14.2,12.1,11.5
20260423,カナルサンマルタン,66.4,51.4,36.8,13.6,12.1,11.1
20260423,ウィロークリーク,65.4,50.7,36.3,13.2,11.6,11.5
20260423,グランプレジール,67.8,52.1,36.7,13.3,12.0,11.4
20260423,エリカサファイア,64.5,50.2,36.5,12.7,11.9,11.9
20260423,サクラファレル,65.9,50.7,35.9,13.0,11.8,11.1
20260423,サトノカルナバル,66.0,50.9,36.0,13.0,11.7,11.3
20260423,ディオデルマーレ,67.6,51.8,36.5,13.2,11.9,11.4
20260423,ペルシアーノ,73.4,56.5,41.1,14.5,13.3,13.3
20260423,ヒシナスキロ,68.6,53.5,38.1,13.0,12.7,12.4
20260423,シュトルーヴェ,68.2,53.1,37.7,13.0,12.4,12.3
20260423,タリエシン,70.3,54.6,39.6,14.0,13.2,12.4
20260423,ノーブルクライ,66.0,51.1,36.9,13.0,12.2,11.7
20260423,オプレントジュエル,65.8,51.0,36.9,13.1,12.1,11.7
20260423,アージェンタイド,70.0,54.6,39.7,14.1,13.1,12.5
20260423,ホウオウルーレット,68.6,53.4,38.6,13.9,12.7,12.0
20260423,サフランヒーロー,66.7,51.8,37.1,13.8,12.1,11.2
20260423,シンボリノエル,68.2,53.0,38.0,13.8,12.5,11.7
20260423,ショウナンヤッホー,68.0,52.8,38.3,13.7,12.8,11.8
20260423,トルマリンテソーロ,68.5,53.3,38.2,13.9,12.6,11.7
20260423,ヴォンサクレ,67.4,52.3,37.6,13.4,12.6,11.6
20260423,タイセイモノリス,67.1,52.2,37.9,13.4,12.6,11.9
20260423,エメラルファイン,68.2,52.7,37.9,13.7,12.7,11.5
20260423,ルーリングクラス,67.1,52.2,37.5,13.8,12.3,11.4
20260423,フォークスアップ,67.8,52.8,38.4,13.4,12.7,12.3
20260423,プロミスライン,67.4,52.3,37.3,13.8,12.0,11.5
20260423,フェルミアーク,66.5,51.3,36.4,13.7,11.9,10.8
20260423,キョウエイカンセ,69.3,53.8,38.9,14.0,13.0,11.9
20260423,ヤマタケボニータ,68.8,53.4,38.6,13.9,12.9,11.8
20260423,ファリーザ,67.9,51.7,36.9,13.7,11.9,11.3
20260423,ニシノエージェント,68.3,52.1,37.1,13.6,12.2,11.3
20260423,カフェニクス,68.1,53.2,38.6,13.9,12.8,11.9
20260423,ヴェルトラウム,70.5,55.3,40.4,14.2,13.3,12.9
20260423,フラムリンガム,68.3,53.0,38.3,13.9,12.9,11.5
20260423,カフェブーケット,67.8,52.7,38.0,14.0,12.6,11.4
20260423,ルビーサンセット,70.2,54.7,39.6,14.4,13.2,12.0
20260423,コレクテイニア,68.9,53.7,39.2,14.0,13.0,12.2
20260423,ゴールドシャーク,69.5,54.4,39.9,14.3,13.1,12.5
20260423,オーキーベルセルク,68.6,53.5,38.9,13.9,13.0,12.0
20260423,アルジェンタージョ,69.4,53.2,38.2,13.9,12.6,11.7
20260423,タマモブレイキン,69.3,53.1,38.0,13.7,12.6,11.7
20260423,ミクニフラッシュ,67.3,51.6,36.8,13.4,12.0,11.4
20260423,メーレスブリーゼ,65.7,50.4,36.6,12.9,11.9,11.8
20260423,ブルージンジャー,67.8,52.1,37.2,13.6,12.1,11.5
20260423,サルサロッサ,67.5,52.6,38.2,13.7,12.4,12.1
20260423,バンフィエルド,71.4,55.9,40.4,14.6,13.3,12.5
20260423,クロシェットノエル,69.4,53.6,38.7,14.3,12.8,11.6
20260423,ドリームクルーズ,67.4,52.4,37.9,13.9,12.6,11.4
20260423,グランジョルノ,67.2,52.3,37.5,13.3,12.1,12.1
20260423,パラサイコロジー,67.4,52.0,37.6,13.9,12.4,11.3
20260423,キタノドンカルロ,70.7,55.1,40.0,14.5,13.1,12.4
20260423,トランスマーレ,67.2,52.1,37.8,13.6,12.3,11.9
20260423,ケファロニア,67.9,52.8,37.9,13.3,12.5,12.1
20260423,レッドシュヴェルト,65.4,50.0,36.1,12.6,11.8,11.7
20260423,ラパンラピッド,69.8,54.2,38.8,14.2,12.9,11.7
20260423,セツナサ,69.3,53.8,38.4,14.1,12.7,11.6
20260423,ロジウムエポック,66.7,52.1,37.4,13.6,12.1,11.7
20260423,レイデラルース,67.7,52.2,37.9,13.1,12.8,12.0
20260423,アンゴラブラック,,78.1,56.4,19.9,18.6,17.9
20260423,ヴォンフレ,66.5,51.4,36.5,13.3,12.1,11.1
20260423,ホワイトオパール,,79.4,58.0,20.9,19.2,17.9
20260423,ユイハホンキダゼ,,81.3,58.9,20.7,19.8,18.4
20260423,テンドリームガール,68.1,51.9,37.5,13.5,12.3,11.7
20260423,コーリンカルベラ,91.3,72.4,53.6,18.1,17.8,17.7
20260423,スミッコディスコ,66.2,51.5,37.4,14.0,12.3,11.1
20260423,レヴェランジェ,66.9,52.1,37.8,14.0,12.7,11.1
20260423,エスシーレイジュ,66.8,52.2,37.4,13.5,12.2,11.7
20260423,ダイヒョウカーク,68.3,53.4,38.4,13.9,12.6,11.9
20260423,ブリガンティン,67.5,52.8,37.8,13.6,12.3,11.9
20260423,グロッシェン,68.2,53.7,39.2,14.3,13.2,11.7
20260423,プロミストジーン,68.1,52.5,37.8,13.7,12.4,11.7
20260423,アジャイブ,68.0,52.9,38.2,13.9,12.6,11.7
20260423,レディソフィア,68.0,52.9,38.2,13.8,12.7,11.7
20260423,エンプレスケー,67.9,52.3,37.7,13.7,12.3,11.7
20260423,ニシノティアモ,70.6,54.8,39.3,14.1,12.7,12.5
20260423,ソニックドライブ,,75.1,54.9,18.9,18.3,17.7
20260423,ブランフォルテ,69.3,54.0,39.3,14.2,12.9,12.2
20260423,トーアケルキラ,68.2,53.1,38.5,13.6,12.6,12.3
20260423,ハイテイラオユエ,68.5,53.4,38.9,13.9,12.9,12.1
20260423,ワールドブレイヴ,,66.9,48.5,17.0,16.1,15.4
20260423,ブルーフレア,70.2,54.8,39.9,14.4,13.0,12.5
20260423,プリティディーヴァ,68.0,52.4,38.1,13.5,12.3,12.3
20260423,サトノボヤージュ,101.5,79.3,57.7,20.9,18.8,18.0
20260423,マルチャン,66.4,50.9,36.3,13.0,12.0,11.3
20260423,ニシキギミッチー,68.1,52.8,37.4,14.0,12.1,11.3
20260423,ウインルピナス,68.4,53.0,37.6,14.2,12.2,11.2
20260423,ローンウルフ,67.5,52.1,37.5,13.6,12.3,11.6
20260423,エクセルゴールド,68.4,53.6,38.1,14.4,12.2,11.5
20260423,ハニーアイリー,67.5,52.7,37.3,13.8,12.0,11.5
20260423,ドナソール,68.3,52.8,37.6,14.0,12.0,11.6
20260423,アルデバローズ,67.7,52.9,37.4,13.7,12.2,11.5
20260423,ラインクインビー,69.1,54.3,39.6,14.2,12.9,12.5
20260423,タイキプレジール,65.9,51.3,36.5,13.7,11.8,11.0
20260423,ニャンタロウ,68.7,53.8,38.2,14.3,12.3,11.6
20260423,ミツカネベネラ,67.5,52.5,37.1,13.9,11.9,11.3
20260423,フェスティヴハート,67.9,53.1,38.6,13.5,12.9,12.2
20260423,ハチメンロッピ,67.1,51.5,37.0,13.5,12.0,11.5
20260423,ブレーザー,66.7,51.7,37.3,13.7,12.0,11.6
20260423,クールベイビー,66.1,50.5,36.1,12.7,11.7,11.7
20260423,サンカルミア,67.1,52.4,37.8,13.8,12.5,11.5
20260423,グアラニア,66.5,51.0,36.4,13.0,11.9,11.5
20260423,パレスドフィーヌ,65.7,51.4,36.8,13.6,11.9,11.3
20260423,キャネル,68.5,53.2,39.0,14.5,12.8,11.7
20260423,ファイアリービート,69.9,54.2,39.6,13.7,13.4,12.5
20260423,アストリル,66.2,51.7,37.0,13.7,12.0,11.3
20260423,ハルカオル,67.9,52.8,37.8,13.9,12.4,11.5
20260423,ニシノヒノトリ,69.2,54.0,39.3,14.6,13.0,11.7
20260423,フルミネブル,67.4,52.5,37.6,13.8,12.3,11.5
20260423,ベイビーベリッシモ,68.9,54.1,39.4,14.2,13.0,12.2
20260423,スチョウプリンセス,72.7,57.3,41.8,14.5,13.5,13.8
20260423,プレイザリード,64.6,50.6,36.6,12.8,11.9,11.9
20260423,リュクスパトロール,65.2,51.1,37.0,13.0,12.0,12.0
20260423,サトノシャルレーヌ,66.2,51.2,37.0,13.4,12.3,11.3
20260423,ワイルドゴーア,65.0,50.2,37.1,12.6,12.2,12.3
20260423,レピュニット,65.7,50.9,36.7,13.4,12.0,11.3
20260423,マルディランダ,74.4,57.7,42.1,14.8,13.9,13.4
20260423,タイセイガナール,,51.5,36.7,12.8,11.8,12.1
20260423,シゲルカミカゼ,,90.2,65.6,23.1,21.6,20.9
20260423,リトルジャイアンツ,62.5,49.0,36.1,12.3,11.7,12.1
20260423,ウインラファーガ,62.4,48.7,36.0,12.1,11.8,12.1
20260423,シゲルカミカゼ,87.3,69.7,51.2,18.3,16.8,16.1
20260423,アルデキングダム,78.7,60.4,42.9,16.2,14.1,12.6
20260423,トーアアイギス,66.6,51.7,37.6,13.8,12.4,11.4
20260423,ピエドゥラパン,64.9,49.3,36.1,12.1,11.8,12.2
20260423,カンピオーネ,69.5,54.3,39.5,14.1,13.0,12.4
20260423,ララマセラシオン,66.3,51.4,36.9,13.5,12.0,11.4
20260423,アムールドパリ,68.9,53.4,38.1,14.0,12.6,11.5
20260423,リアレスト,66.0,51.0,36.9,13.4,11.8,11.7
20260423,ホウオウショコラ,67.9,52.8,38.0,13.5,12.3,12.2
20260423,スクレイピング,66.7,52.0,37.5,13.4,12.4,11.7
20260423,キングスメッセージ,67.4,52.8,38.5,13.5,12.3,12.7
20260423,ユイアンゴロー,66.0,51.6,37.2,13.9,11.9,11.4
20260423,アンジュブルー,66.4,51.6,37.8,13.5,12.7,11.6
20260423,エアサロメ,67.1,52.0,37.4,13.5,12.2,11.7
20260423,サンクレゾン,67.8,53.0,38.3,13.9,12.5,11.9
