年月日,馬名,5F,4F,3F,Lap3,Lap2,Lap1
20260828,ウンディーネ,,68.7,49.6,18.2,15.8,15.6
20260828,ウインヘリオドール,,72.2,50.1,18.1,16.0,16.0
20260828,マイノワール,,65.2,46.9,17.1,14.9,14.9
20260828,フェルヴェンテ,,66.8,49.0,16.7,16.1,16.2
20260828,ノーマンデー,,69.1,49.7,18.1,16.5,15.1
20260828,メルトユアハート,83.6,67.2,49.6,17.5,16.1,16.0
20260828,ブクブクー,,73.2,54.0,18.9,17.2,17.9
20260828,インザモーメント,84.4,67.2,50.2,16.7,16.7,16.8
20260828,デリュージョン,,68.5,48.4,17.4,15.4,15.6
20260828,アスクエジンバラ,,86.0,62.0,23.2,19.6,19.2
20260828,タガノアルテミス,,79.1,56.2,20.8,18.3,17.1
20260828,ナリタエスペランサ,102.0,81.1,60.3,20.3,20.6,19.4
20260828,ロングトールサリー,,83.2,60.5,21.9,20.7,17.9
20260827,シャドウメテオ,68.6,53.5,39.1,13.9,12.8,12.4
20260827,バグラダス,68.3,53.1,38.6,13.8,12.7,12.1
20260827,バードウォッチャー,68.6,53.2,38.3,13.6,12.5,12.2
20260827,チェルシー,65.0,50.3,36.2,12.9,11.6,11.7
20260827,ショウナンタハティ,64.8,50.3,36.2,12.7,11.6,11.9
20260827,トレインザマインド,68.9,53.4,38.4,13.7,12.6,12.1
20260827,カフェシューター,65.0,50.3,36.2,12.8,11.5,11.9
20260827,ウェイクフィールド,67.4,52.5,38.3,13.7,12.4,12.2
20260827,ショウナンハーヴェ,69.6,54.0,39.1,14.1,12.6,12.4
20260827,ギムナシオン,66.6,51.8,38.0,13.5,12.4,12.1
20260827,トランサルピナ,68.4,53.0,38.1,13.5,12.5,12.1
20260827,レーダーサイト,68.6,53.4,38.9,13.9,12.6,12.4
20260827,キョウエイフロイデ,68.6,53.2,38.4,14.3,12.4,11.7
20260827,ノーブルライナー,69.4,53.8,38.6,14.5,12.4,11.7
20260827,ダノンドナウ,69.3,53.6,38.8,14.0,12.8,12.0
20260827,メーゼ,68.9,53.3,38.5,14.0,12.5,12.0
20260827,ロスパレドネス,69.6,54.9,40.0,14.3,12.8,12.9
20260827,ヒズストーリー,70.4,54.3,39.9,14.3,13.6,12.0
20260827,セイカタカキヤチク,68.6,52.7,38.0,13.8,12.4,11.8
20260827,ルークスイテルム,72.3,56.0,41.3,14.7,13.8,12.8
20260827,ナイトパイロット,68.3,52.4,37.8,13.7,12.3,11.8
20260827,フェスタベラ,71.3,55.8,41.0,14.3,13.4,13.3
20260827,グランプレジール,66.8,51.5,37.1,13.2,12.3,11.6
20260827,メイショウヨゾラ,66.0,51.0,37.4,13.7,12.5,11.2
20260827,ホウオウショコラ,65.1,50.2,36.2,13.1,11.8,11.3
20260827,サンクレゾン,65.7,50.9,36.9,13.4,12.1,11.4
20260827,オオゾラヒバリ,66.6,50.7,36.6,13.2,12.1,11.3
20260827,ソニックキャット,66.4,51.0,37.0,13.0,12.2,11.8
20260827,ディエスルージュ,67.3,51.4,37.2,13.5,12.1,11.6
20260827,ダノンアスコルティ,67.7,52.8,37.7,13.8,12.0,11.9
20260827,ゴディアーモ,67.5,52.7,37.6,13.8,11.9,11.9
20260827,ノアヴェルテ,66.8,51.4,37.1,13.1,12.2,11.8
20260827,エンジャムメント,66.1,50.7,36.7,12.9,12.0,11.8
20260827,ハーモニープルーフ,67.7,52.8,37.7,13.7,12.1,11.9
20260827,イズミル,66.5,51.3,36.9,13.1,12.2,11.6
20260827,コパノキラキラ,68.8,53.1,38.0,13.9,12.4,11.7
20260827,ノーブルパラス,67.9,52.0,37.2,13.5,11.7,12.0
20260827,ツェルプスト,69.2,53.3,38.1,13.9,12.5,11.7
20260827,ロイヤルガンモ,68.0,51.9,37.1,13.3,11.8,12.0
20260827,エイシンイクサボシ,69.2,54.3,40.1,13.4,13.5,13.2
20260827,サマースイートピー,66.7,50.6,36.4,13.3,11.7,11.4
20260827,ユアフェリシティ,67.1,51.2,36.6,13.6,11.6,11.4
20260827,フェデュデスタン,82.9,64.4,47.8,15.6,15.8,16.4
20260827,バサーニオ,84.8,65.9,48.2,16.7,15.7,15.8
20260827,ジャクソン,69.2,54.1,38.2,14.4,12.4,11.4
20260827,イヴナンバーフォー,69.6,54.2,38.3,14.3,12.6,11.4
20260827,ゴールデンパルス,67.7,52.7,38.0,13.8,12.5,11.7
20260827,グリマルキン,67.4,52.3,37.5,13.5,12.4,11.6
20260827,ソレエスピアージャ,70.2,54.5,39.4,14.6,13.1,11.7
20260827,テンハートビート,70.0,54.5,39.6,14.2,12.9,12.5
20260827,ゼーゲルン,66.3,51.4,37.2,13.2,12.4,11.6
20260827,ハナビ,67.5,52.1,37.7,13.5,12.5,11.7
20260827,サトノハクマイ,66.2,51.3,37.1,13.2,12.3,11.6
20260827,ワンダーマーベル,67.4,52.0,37.7,13.5,12.5,11.7
20260827,セイウンリリーナ,68.7,53.1,38.4,13.8,12.7,11.9
20260827,ルーフオブヘヴン,68.0,52.0,36.7,13.6,12.1,11.0
20260827,アリアファブラ,67.8,52.2,37.3,13.7,11.9,11.7
20260827,アニーリング,67.0,51.6,36.9,13.6,11.8,11.5
20260827,ローザヴェローナ,66.4,51.1,36.7,13.5,11.8,11.4
20260827,ベルバード,68.8,53.5,39.1,14.3,12.8,12.0
20260827,ヴィスクレス,72.3,55.7,40.3,14.5,13.4,12.4
20260827,タンタトリス,70.2,53.5,38.4,14.0,12.7,11.7
20260827,グルドロッティン,68.7,52.4,37.5,13.7,12.6,11.2
20260827,タイザンフクン,68.3,52.3,38.0,13.4,12.5,12.1
20260827,ブルータス,72.1,56.7,41.9,14.7,14.5,12.7
20260827,コーリンカルベラ,,72.1,51.1,18.3,16.7,16.1
20260827,ペプロス,69.7,54.4,39.0,14.3,12.9,11.8
20260827,メイショウコウベ,70.6,55.4,40.6,14.1,13.5,13.0
20260827,ターフクリスタル,70.9,55.2,39.6,14.6,13.2,11.8
20260827,ディアム,71.5,56.0,41.2,14.7,13.9,12.6
20260827,キセキテキニキテル,71.5,56.0,41.1,14.7,13.9,12.5
20260827,モルトマエストーソ,71.2,55.0,39.5,14.5,13.1,11.9
20260827,グリーンエナジー,70.2,54.0,39.2,13.9,13.1,12.2
20260827,シンヒダカムーン,69.9,53.9,39.1,13.8,13.1,12.2
20260827,ロードベラヴィータ,70.0,53.9,39.0,13.7,13.2,12.1
20260827,ポストトゥルース,70.8,54.6,39.2,14.4,12.9,11.9
20260827,エーアイラピド,74.7,57.5,40.6,15.2,13.3,12.1
20260827,グランドスウェル,73.1,56.1,40.2,15.1,13.2,11.9
20260827,ザンテソーロ,68.5,53.1,38.6,13.6,12.6,12.4
20260827,マリノフスキー,72.6,55.8,39.9,15.0,13.0,11.9
20260827,ヤマニンガラッシア,69.6,54.3,39.7,14.5,12.9,12.3
20260827,トーアモルペウス,69.5,54.2,39.6,13.7,12.7,13.2
20260827,ビップスコーピオン,171.6,136.2,100.4,34.3,32.9,33.2
20260827,ドナルンバ,67.8,52.7,37.9,14.3,12.2,11.4
20260827,ゴーイントゥスカイ,67.4,52.4,37.7,14.1,12.2,11.4
20260827,インヴィディア,67.0,52.1,37.4,13.9,12.2,11.3
20260827,サクラパステル,93.7,72.9,53.1,18.6,17.2,17.3
20260827,タリエシン,71.6,55.3,40.0,14.3,13.1,12.6
20260827,リネンエトワール,72.7,56.3,41.4,14.3,13.5,13.6
20260827,イキフン,69.6,53.5,38.3,13.7,12.5,12.1
20260827,イールーファー,71.9,55.7,40.2,14.4,13.2,12.6
20260827,ストレートブラック,66.7,51.5,37.0,13.3,12.0,11.7
20260827,ティアップシャイン,66.2,51.1,36.7,13.1,11.9,11.7
20260827,ペネトレイトゴー,67.8,52.3,37.8,13.9,12.3,11.6
20260827,カルマンフィルター,67.9,52.5,38.0,14.0,12.5,11.5
20260827,ヴィーデ,68.2,52.8,38.2,14.1,12.5,11.6
20260827,イムホテプ,69.9,53.8,39.0,14.3,12.8,11.9
20260827,ガーデンカメリア,67.4,53.3,38.7,14.2,13.0,11.5
20260827,アルティソナンテ,68.6,53.9,39.7,13.9,13.4,12.4
20260827,アクロスザリバー,68.1,53.0,38.2,14.0,12.4,11.8
20260827,カフェプラウド,,57.2,41.1,14.9,13.7,12.5
20260827,マイティドレイブン,,56.4,40.3,14.5,13.3,12.5
20260827,ブーケフォーミー,,55.6,40.0,14.3,13.3,12.4
20260827,アレクレア,67.7,52.1,37.5,13.6,12.2,11.7
20260827,ルディドゥゲンジ,69.5,54.4,39.5,14.4,12.7,12.4
20260827,ダイチマイスター,69.5,53.9,38.7,13.9,12.7,12.1
20260827,バーチディダーマ,69.6,54.1,38.8,13.8,12.8,12.2
20260827,ジャグアール,66.9,51.7,37.4,13.9,12.1,11.4
20260827,オーブルクール,68.2,53.0,38.4,14.4,12.6,11.4
20260827,パッションノーヴァ,71.7,56.1,40.4,15.2,13.0,12.2
20260827,セイルクルーズ,71.5,55.8,40.3,15.1,13.0,12.2
20260827,ニシノクードクール,69.7,53.7,38.6,14.1,12.4,12.1
20260827,エクリプスルバン,135.7,101.9,72.5,26.6,23.7,22.2
20260827,マーゴットソラーレ,,54.3,38.6,14.3,12.8,11.5
20260827,マーゴットドライ,,53.7,38.1,14.2,12.3,11.6
20260827,ザクシス,66.1,51.6,37.2,12.7,12.1,12.4
20260827,マイネルユーゲント,66.8,51.3,37.2,13.1,12.6,11.5
20260827,モーニングダリア,65.3,51.8,38.1,13.2,12.6,12.3
20260827,アイビーチーキー,67.9,52.7,38.2,13.5,12.3,12.4
20260827,ヒゲキリ,66.9,52.0,37.6,13.2,12.1,12.3
20260827,フォルナカリア,66.5,51.8,37.3,13.6,12.0,11.7
20260827,ヤマメゴリュウ,69.2,54.0,38.7,14.1,12.5,12.1
20260827,サクセスメロディー,69.2,53.8,38.7,14.1,12.5,12.1
20260827,ゴールデンルーキー,69.6,54.8,40.0,14.1,13.2,12.7
20260827,グランプラネッタ,74.8,57.5,41.7,14.8,13.7,13.2
20260827,ギャニミード,69.9,54.3,40.1,14.3,12.9,12.9
20260827,ココビスケット,74.2,56.8,41.1,14.4,13.5,13.2
20260827,ショーモッシュ,,52.5,37.7,13.7,12.5,11.5
20260827,レッドシュトラール,65.5,51.1,37.2,13.6,12.1,11.5
20260827,エリプティクカーブ,66.6,51.8,37.6,13.7,12.2,11.7
20260827,マイネルフーガ,68.3,53.1,38.3,14.1,12.4,11.8
20260827,ラヴァグロウ,69.2,53.6,38.8,13.9,12.9,12.0
20260827,ジェーケーボンバー,67.4,52.4,37.8,13.6,12.4,11.8
20260827,コンヴァージョン,67.6,52.8,37.9,13.7,12.4,11.8
20260827,ファインサマーデイ,66.3,50.8,36.6,13.3,12.0,11.3
20260827,クリアマインド,69.9,54.5,40.0,13.8,12.9,13.3
20260827,オーディンスピア,69.4,54.0,39.6,13.8,12.9,12.9
20260827,キョウエイカンフ,69.2,54.0,39.9,13.9,13.1,12.9
20260827,シスター,75.8,59.5,44.2,15.4,14.4,14.4
20260827,イントゥザウインド,70.1,54.9,40.1,14.1,13.5,12.5
20260827,マイネルオラクル,68.5,53.2,38.9,13.9,12.9,12.1
20260827,シェンロン,69.2,54.0,39.6,14.0,13.4,12.2
20260827,マカニ,,52.8,36.5,13.3,11.8,11.4
20260827,ピースワンデュック,68.4,52.9,37.9,13.6,12.4,11.9
20260827,ルールーリマ,68.5,52.7,37.8,13.8,12.3,11.7
20260827,ロードリベラシオン,70.9,55.3,39.4,14.4,12.8,12.2
20260827,グロスビーク,66.3,51.9,37.3,13.6,12.2,11.5
20260827,テキサス,66.0,51.7,37.1,13.5,12.2,11.4
20260827,ヴェトロテンペスタ,65.9,51.7,37.2,13.6,12.1,11.5
20260827,ニシノイケガミ,67.0,52.4,38.2,13.7,12.7,11.8
20260827,サイモントレノ,67.5,52.8,38.5,13.9,12.7,11.9
20260827,トモジャシャトー,69.6,54.2,39.0,14.0,12.8,12.2
20260827,ヒッチアライド,69.8,54.4,39.2,14.0,12.9,12.3
20260827,スワローシチー,68.8,52.7,38.1,14.1,12.5,11.5
20260827,ミラーダカリエンテ,68.2,51.9,37.5,13.8,12.2,11.5
20260827,エコロヴァイス,69.0,54.4,39.0,14.3,12.0,12.7
20260827,カツラコマチ,69.2,54.5,39.2,14.5,12.1,12.6
20260827,ガビーズブラザー,69.8,54.3,38.6,14.2,12.2,12.2
20260827,スカイメテオ,67.1,52.2,37.3,13.9,11.9,11.5
20260827,グルード,68.7,53.9,38.7,14.0,12.3,12.4
20260827,キリマンジェロタフ,67.6,52.9,37.3,14.3,11.7,11.3
20260827,ゴールデンレシオ,66.4,51.7,37.0,13.9,11.8,11.3
20260827,シュプレヒコール,69.1,53.1,38.0,14.2,12.2,11.6
20260827,エモティコン,67.2,52.6,37.1,14.2,11.6,11.3
20260827,セレーノ,,53.2,37.5,14.7,11.6,11.2
20260827,ナリタライズ,,53.1,37.5,14.7,11.5,11.3
20260827,ビバームス,,77.0,57.2,19.0,19.4,18.8
20260827,ブラックレジェンド,68.7,53.1,37.6,14.0,11.8,11.8
20260827,クリスタルタワー,72.2,55.9,39.1,15.6,12.0,11.5
20260827,タナスーペルノーバ,69.1,53.5,37.9,14.2,11.9,11.8
20260827,マーゴットバディ,65.9,50.8,36.0,13.6,11.1,11.3
20260827,リンピッド,71.8,55.1,39.0,15.0,12.3,11.7
20260827,コロラート,73.0,56.0,39.1,15.1,12.3,11.7
20260827,クリスティーナ,72.7,55.6,39.0,15.1,12.3,11.6
20260827,シーミハットク,70.9,55.2,39.1,14.8,12.5,11.8
20260827,ダノンテムズ,70.3,54.5,38.9,14.6,12.6,11.7
20260827,ノーランサンライズ,73.2,57.7,41.6,15.0,13.4,13.2
20260827,ハナコトバ,75.4,60.0,43.5,15.5,13.4,14.6
20260827,マーノマエストロ,76.8,60.8,44.3,16.0,13.8,14.5
20260827,ハッピーチャンス,66.8,51.8,37.0,13.8,11.1,12.1
20260827,ムービーマジック,66.3,51.3,36.5,13.4,11.0,12.1
20260827,ブロンテス,,66.9,50.1,16.6,16.3,17.2
20260827,タタンタン,66.2,52.0,37.6,13.8,12.0,11.8
20260827,アイボリータワー,66.4,52.2,37.8,13.8,12.0,12.0
20260827,ゼランテ,71.6,55.8,39.7,14.1,12.6,13.0
20260827,シーズザスローン,69.4,53.5,38.1,13.6,12.8,11.7
20260827,ブロンテス,86.3,68.7,50.6,17.1,16.4,17.1
20260827,ガルディエンヌ,87.9,69.9,51.6,18.3,16.6,16.7
20260827,メイショウアツイタ,68.7,53.5,38.6,14.2,12.1,12.3
20260827,アンビシャスヨシノ,,63.4,45.5,16.2,15.1,14.2
20260827,シャリキモン,,66.7,46.7,17.4,15.0,14.3
20260827,ネビーイーム,74.4,58.7,42.8,15.6,13.5,13.7
20260827,オオキニ,71.0,56.1,41.7,14.5,13.2,14.0
