年月日,馬名,Time1,Time2,Time3,Time4,Lap4,Lap3,Lap2,Lap1
20260410,ガラク,66.0,47.6,30.9,15.3,18.4,16.7,15.6,15.3
20260410,コスモシェルベット,67.7,48.2,31.7,15.4,19.5,16.5,16.3,15.4
20260410,タフバディ,69.1,51.5,34.7,17.6,17.6,16.8,17.1,17.6
20260410,ウィザードオブマリ,64.6,48.7,31.3,15.1,15.9,17.4,16.2,15.1
20260410,タイキアロハ,65.1,47.9,31.3,15.5,17.2,16.6,15.8,15.5
20260410,スチールナイト,67.7,49.9,33.2,17.1,17.8,16.7,16.1,17.1
20260410,リゾートライン,67.4,48.7,31.2,15.0,18.7,17.5,16.2,15.0
20260410,トップマジシャン,66.4,48.8,31.9,16.2,17.6,16.9,15.7,16.2
20260410,マーゴットブロー,64.9,47.9,31.8,15.8,17.0,16.1,16.0,15.8
20260410,リアルパラダイス,65.1,47.9,31.2,15.7,17.2,16.7,15.5,15.7
20260410,ナムラハンナ,67.1,49.3,32.0,16.1,17.8,17.3,15.9,16.1
20260410,ナムラダリア,65.7,48.8,31.9,16.1,16.9,16.9,15.8,16.1
20260410,シャトーベスト,66.8,49.6,32.5,16.4,17.2,17.1,16.1,16.4
20260410,エクラドット,65.5,48.2,31.3,15.8,17.3,16.9,15.5,15.8
20260410,ホウオウシェリー,66.0,48.0,31.0,15.3,18.0,17.0,15.7,15.3
20260410,レイククレセント,59.4,42.8,27.7,13.7,16.6,15.1,14.0,13.7
20260410,タイセイアディクト,69.3,51.7,34.0,17.2,17.6,17.7,16.8,17.2
20260410,ルイステソーロ,71.1,52.9,35.4,18.4,18.2,17.5,17.0,18.4
20260410,キングズトゥルー,59.6,43.3,27.9,13.4,16.3,15.4,14.5,13.4
20260410,オーキッドワン,70.5,51.8,34.1,16.7,18.7,17.7,17.4,16.7
20260410,レインボーワールド,67.2,49.0,32.2,16.5,18.2,16.8,15.7,16.5
20260410,シューペルブリアン,72.7,54.0,35.9,18.0,18.7,18.1,17.9,18.0
20260410,ジャメビュ,72.8,53.9,35.7,17.8,18.9,18.2,17.9,17.8
20260410,バナナボール,68.5,49.7,32.9,16.6,18.8,16.8,16.3,16.6
20260410,エンチャンテッド,68.9,50.3,32.4,16.0,18.6,17.9,16.4,16.0
20260410,バルドル,66.8,49.4,31.9,15.6,17.4,17.5,16.3,15.6
20260410,フルールサシェ,73.0,54.3,36.2,18.4,18.7,18.1,17.8,18.4
20260410,ウインスターリング,67.0,48.7,32.2,16.5,18.3,16.5,15.7,16.5
20260410,ビオトープ,69.5,50.7,34.4,17.4,18.8,16.3,17.0,17.4
20260410,ファインブライト,71.5,53.2,34.9,17.8,18.3,18.3,17.1,17.8
20260410,コッツォリーノ,67.8,50.1,32.8,16.4,17.7,17.3,16.4,16.4
20260410,ベアハンドキャッチ,66.6,48.5,31.9,16.1,18.1,16.6,15.8,16.1
20260410,トロワクロンヌ,69.6,51.4,34.4,18.1,18.2,17.0,16.3,18.1
20260410,サトノレーヴ,66.3,48.7,31.8,15.8,17.6,16.9,16.0,15.8
20260410,フォンメイリー,65.6,48.8,32.0,16.1,16.8,16.8,15.9,16.1
20260410,ベニシア,65.9,47.9,31.5,15.4,18.0,16.4,16.1,15.4
20260410,フィリップ,67.7,49.8,32.8,16.5,17.9,17.0,16.3,16.5
20260410,フォートポータル,70.8,52.3,35.0,17.7,18.5,17.3,17.3,17.7
20260410,ロサンゼルス,67.3,49.1,32.4,16.1,18.2,16.7,16.3,16.1
20260410,ブラックジェダイト,67.9,49.4,32.2,15.8,18.5,17.2,16.4,15.8
20260410,プレヒティヒ,67.1,48.7,32.0,16.1,18.4,16.7,15.9,16.1
20260410,セントリアン,68.2,50.7,33.7,17.1,17.5,17.0,16.6,17.1
20260410,ロンドンオービタル,69.5,50.9,33.5,17.0,18.6,17.4,16.5,17.0
20260410,フィールマイプラン,67.7,49.8,32.5,16.3,17.9,17.3,16.2,16.3
20260410,ケイツースクード,67.4,50.1,33.3,17.1,17.3,16.8,16.2,17.1
20260410,スリーコーズ,67.3,49.2,32.3,16.3,18.1,16.9,16.0,16.3
20260410,ダノングローバル,69.4,51.0,33.2,16.6,18.4,17.8,16.6,16.6
20260410,ヴラディア,65.7,48.0,31.5,15.6,17.7,16.5,15.9,15.6
20260410,ベルイストワール,64.8,46.8,30.5,14.9,18.0,16.3,15.6,14.9
20260410,ソニックライン,65.2,48.1,31.1,15.2,17.1,17.0,15.9,15.2
20260410,グーテンベルク,67.0,48.7,31.3,15.3,18.3,17.4,16.0,15.3
20260410,ラルガメンテ,66.0,48.9,32.1,16.2,17.1,16.8,15.9,16.2
20260410,カスターニエ,64.7,48.4,32.2,16.1,16.3,16.2,16.1,16.1
20260410,シラカワゴウ,67.2,49.6,32.7,16.6,17.6,16.9,16.1,16.6
20260410,チャリティチャリス,68.7,50.6,33.4,16.1,18.1,17.2,17.3,16.1
20260410,リアライズシリウス,62.4,46.2,30.3,14.8,16.2,15.9,15.5,14.8
20260410,アイドクレース,72.4,53.9,36.0,18.1,18.5,17.9,17.9,18.1
20260410,アデルフィー,69.8,51.0,33.1,16.2,18.8,17.9,16.9,16.2
20260410,スリーマドンナ,67.0,48.7,31.4,15.5,18.3,17.3,15.9,15.5
20260410,フォーワンセルフ,68.3,50.9,33.7,16.8,17.4,17.2,16.9,16.8
20260410,ステークホルダー,64.4,47.6,31.5,15.7,16.8,16.1,15.8,15.7
20260410,シルトホルン,69.1,51.4,33.4,16.3,17.7,18.0,17.1,16.3
20260410,セブンマイスター,66.0,47.9,30.9,15.0,18.1,17.0,15.9,15.0
20260410,トウタツ,68.5,50.9,33.5,16.7,17.6,17.4,16.8,16.7
20260410,ウィアステーラ,75.5,55.1,36.1,17.9,20.4,19.0,18.2,17.9
20260410,マルターズドン,65.8,48.1,31.0,15.0,17.7,17.1,16.0,15.0
20260410,ティラーノ,66.1,48.5,31.7,15.1,17.6,16.8,16.6,15.1
20260410,ベアエクスプレス,67.2,48.9,32.1,16.0,18.3,16.8,16.1,16.0
20260410,キョウエイディーマ,67.1,48.0,31.1,15.3,19.1,16.9,15.8,15.3
20260410,リベラル,66.6,49.5,32.6,16.0,17.1,16.9,16.6,16.0
20260410,ベルオーシャン,67.6,49.2,32.2,16.0,18.4,17.0,16.2,16.0
20260410,ニシノバリキング,69.3,51.5,34.0,16.9,17.8,17.5,17.1,16.9
20260410,ノーウェアマン,69.4,51.2,33.8,16.8,18.2,17.4,17.0,16.8
20260410,スマイルカーブ,64.6,47.4,30.9,15.0,17.2,16.5,15.9,15.0
20260410,エコロセレナ,68.7,50.7,33.6,16.7,18.0,17.1,16.9,16.7
20260410,アクティングエリア,84.6,61.4,40.2,19.8,23.2,21.2,20.4,19.8
20260410,ペネトレイトゴー,69.6,50.7,32.2,15.7,18.9,18.5,16.5,15.7
20260410,キョウエイブリッサ,65.9,48.5,31.9,16.0,17.4,16.6,15.9,16.0
20260410,ゴールデンオスカー,68.5,49.8,32.1,15.7,18.7,17.7,16.4,15.7
20260410,レッドアトレーヴ,68.6,49.8,32.3,15.9,18.8,17.5,16.4,15.9
20260410,サンダーユニバンス,67.7,48.9,31.1,14.8,18.8,17.8,16.3,14.8
20260410,ステイアンビシャス,69.3,50.3,32.7,16.1,19.0,17.6,16.6,16.1
20260410,リュミナーズ,70.6,50.2,32.1,15.3,20.4,18.1,16.8,15.3
20260410,クモヒトツナイ,68.5,49.1,32.0,15.9,19.4,17.1,16.1,15.9
20260410,ルクスコロン,70.4,50.3,31.4,14.8,20.1,18.9,16.6,14.8
20260410,ミーントゥビー,69.3,50.5,32.7,16.1,18.8,17.8,16.6,16.1
20260410,ルスト,67.9,49.2,31.6,15.6,18.7,17.6,16.0,15.6
20260410,ユーゲットミー,53.2,39.1,26.1,13.2,14.1,13.0,12.9,13.2
20260410,エッジランナー,66.1,46.8,30.3,15.0,19.3,16.5,15.3,15.0
20260410,クレインヴォイス,62.7,47.2,31.2,15.3,15.5,16.0,15.9,15.3
20260410,アーティキュレート,66.2,48.7,31.3,15.6,17.5,17.4,15.7,15.6
20260410,ロケットパンチ,69.0,50.7,33.0,16.4,18.3,17.7,16.6,16.4
20260410,ベアダイヤモンド,64.0,47.0,30.8,15.4,17.0,16.2,15.4,15.4
20260410,タビニュ,62.9,46.7,30.7,15.0,16.2,16.0,15.7,15.0
20260410,ティンブロポップ,64.8,48.6,32.0,16.2,16.2,16.6,15.8,16.2
20260410,アンバサダネージュ,66.6,48.6,31.6,15.8,18.0,17.0,15.8,15.8
20260410,ダイユウアレグロ,64.9,47.8,31.2,15.5,17.1,16.6,15.7,15.5
20260410,ウインシャリーフ,69.6,50.6,32.7,16.4,19.0,17.9,16.3,16.4
20260410,ロングラン,66.1,48.7,32.3,15.7,17.4,16.4,16.6,15.7
20260410,アームテイル,65.5,48.4,31.9,15.8,17.1,16.5,16.1,15.8
20260410,ライヴドライバー,63.5,47.0,30.9,15.1,16.5,16.1,15.8,15.1
20260410,ミクニフラッシュ,55.1,40.4,26.5,12.9,14.7,13.9,13.6,12.9
20260410,レフィノス,65.3,48.1,31.5,15.3,17.2,16.6,16.2,15.3
20260410,ビーチイン,64.2,47.1,31.0,15.3,17.1,16.1,15.7,15.3
20260410,ウインポーシャ,54.5,39.9,26.2,12.9,14.6,13.7,13.3,12.9
20260410,デリシュー,65.0,47.5,31.2,15.5,17.5,16.3,15.7,15.5
20260410,アイアムユウシュン,69.1,49.9,32.0,15.9,19.2,17.9,16.1,15.9
20260410,ブレイヴソルジャー,64.3,47.8,31.7,15.7,16.5,16.1,16.0,15.7
20260410,ブリスフルイヤー,65.1,47.6,31.4,15.8,17.5,16.2,15.6,15.8
20260410,サムハラ,64.6,48.0,31.9,15.6,16.6,16.1,16.3,15.6
20260410,キチロクゴール,61.3,44.4,29.1,14.5,16.9,15.3,14.6,14.5
20260410,ウォータースパウト,75.9,57.6,39.9,20.3,18.3,17.7,19.6,20.3
20260410,トーセンカイラス,78.4,57.3,37.3,19.0,21.1,20.0,18.3,19.0
20260410,サフランヒーロー,64.5,47.4,30.4,14.9,17.1,17.0,15.5,14.9
20260410,ロードインフェルノ,66.7,49.2,32.2,16.0,17.5,17.0,16.2,16.0
20260410,ラストシャリナ,62.9,46.1,30.8,15.6,16.8,15.3,15.2,15.6
20260410,インプロペリア,69.6,50.7,33.4,16.9,18.9,17.3,16.5,16.9
20260410,サカイシューター,60.5,44.0,28.9,14.5,16.5,15.1,14.4,14.5
20260410,ダノンクラウディア,64.9,47.7,30.6,14.7,17.2,17.1,15.9,14.7
20260410,サトノスターライト,65.3,48.2,31.4,15.6,17.1,16.8,15.8,15.6
20260410,グロリアスヒーロー,70.1,51.4,33.1,16.4,18.7,18.3,16.7,16.4
20260410,ツインクルステージ,71.0,51.8,33.8,17.1,19.2,18.0,16.7,17.1
20260410,トゥルーサクセサー,70.5,50.4,33.3,16.5,20.1,17.1,16.8,16.5
20260410,ビップチェイス,68.8,50.7,33.3,16.5,18.1,17.4,16.8,16.5
20260410,ノブダブルホワイト,64.0,47.6,31.8,16.1,16.4,15.8,15.7,16.1
20260410,ハーモニーソング,67.5,49.6,32.0,15.5,17.9,17.6,16.5,15.5
20260410,カーフキック,67.3,50.0,33.0,16.2,17.3,17.0,16.8,16.2
20260410,ディヴァインスカイ,67.7,49.2,32.1,16.1,18.5,17.1,16.0,16.1
20260410,ハイバーニアン,69.3,51.0,33.3,16.7,18.3,17.7,16.6,16.7
20260410,サクラドール,67.9,49.4,32.1,16.1,18.5,17.3,16.0,16.1
20260410,アースジャッジ,70.9,51.8,33.7,16.9,19.1,18.1,16.8,16.9
20260410,ベルウッドバイオ,66.2,48.4,31.3,15.3,17.8,17.1,16.0,15.3
20260410,ベルゼビュート,70.3,51.3,33.3,16.8,19.0,18.0,16.5,16.8
20260410,シュピラー,69.8,51.2,33.0,16.8,18.6,18.2,16.2,16.8
20260410,アリストクラット,68.5,50.1,32.3,15.8,18.4,17.8,16.5,15.8
20260410,アンディラメナ,68.6,50.4,32.8,16.3,18.2,17.6,16.5,16.3
20260410,ピコシー,68.4,50.2,32.8,16.4,18.2,17.4,16.4,16.4
20260410,ショウナンサムデイ,62.3,45.5,30.2,15.2,16.8,15.3,15.0,15.2
20260410,タケショウカイザー,63.0,45.9,30.4,14.9,17.1,15.5,15.5,14.9
20260410,ホウオウアワード,62.5,45.8,30.8,15.2,16.7,15.0,15.6,15.2
20260410,ブレイブシュガー,65.5,47.8,31.4,15.7,17.7,16.4,15.7,15.7
20260410,ホウオウファラオ,62.9,46.3,30.5,15.1,16.6,15.8,15.4,15.1
20260410,ユキノファラオ,69.7,51.5,34.3,17.2,18.2,17.2,17.1,17.2
20260410,クィーンコッチャン,69.3,51.5,33.9,17.2,17.8,17.6,16.7,17.2
20260410,アドマイヤフク,54.8,39.7,26.4,13.4,15.1,13.3,13.0,13.4
20260410,ミラクルスパート,69.6,51.9,35.0,18.2,17.7,16.9,16.8,18.2
20260410,オーケーグレイス,63.7,47.3,31.5,15.7,16.4,15.8,15.8,15.7
20260410,ポッドスモーカー,70.1,51.6,34.4,17.7,18.5,17.2,16.7,17.7
20260410,キセログラフィカ,64.8,47.3,31.3,15.8,17.5,16.0,15.5,15.8
20260410,パワポケウォーズ,65.3,47.4,30.9,15.2,17.9,16.5,15.7,15.2
20260410,ノーブルクライ,55.3,40.2,26.0,12.6,15.1,14.2,13.4,12.6
20260410,ブーケドグレイス,65.2,47.5,31.3,15.7,17.7,16.2,15.6,15.7
20260410,イクリール,66.9,49.1,33.0,17.0,17.8,16.1,16.0,17.0
20260410,ノアチュロス,69.8,51.8,33.9,16.8,18.0,17.9,17.1,16.8
20260410,シンデレラカラー,67.1,49.3,33.0,16.8,17.8,16.3,16.2,16.8
20260410,タイセイエキサイト,66.3,48.3,31.6,16.4,18.0,16.7,15.2,16.4
20260410,グランドタルマエ,66.0,48.5,31.9,15.9,17.5,16.6,16.0,15.9
20260410,アイビーキラリ,66.8,48.9,32.1,16.3,17.9,16.8,15.8,16.3
20260410,ウインモナーク,74.3,54.2,35.9,18.1,20.1,18.3,17.8,18.1
20260410,ブルーデイジー,71.0,51.7,33.6,16.8,19.3,18.1,16.8,16.8
20260410,アイファーリーベン,68.8,50.6,33.1,16.4,18.2,17.5,16.7,16.4
20260410,アイランドピーク,70.3,48.1,31.7,16.4,22.2,16.4,15.3,16.4
20260410,ジェシーテソーロ,65.9,48.6,31.9,15.4,17.3,16.7,16.5,15.4
20260410,アイアムイチバン,83.9,60.3,38.5,18.8,23.6,21.8,19.7,18.8
20260410,アンコンケラブル,65.9,48.7,31.7,15.5,17.2,17.0,16.2,15.5
20260410,マリノステアハート,66.3,48.8,32.0,15.3,17.5,16.8,16.7,15.3
20260410,キタノタイキ,70.7,52.3,35.4,18.0,18.4,16.9,17.4,18.0
20260410,ジャスティンシカゴ,60.8,44.3,29.1,14.6,16.5,15.2,14.5,14.6
20260410,ブレイヴアーサー,64.1,48.6,33.3,17.1,15.5,15.3,16.2,17.1
20260410,オセアバトルプラン,65.5,48.5,31.9,15.6,17.0,16.6,16.3,15.6
20260410,ルージュスエルテ,70.0,51.2,33.3,16.1,18.8,17.9,17.2,16.1
20260410,ペイシャマリーン,65.7,48.9,32.3,15.9,16.8,16.6,16.4,15.9
20260410,クアラトレンガヌ,66.5,49.5,32.2,15.7,17.0,17.3,16.5,15.7
20260410,イデアクリスタル,69.5,50.9,33.5,16.3,18.6,17.4,17.2,16.3
20260410,トーセンブリラーレ,62.1,45.9,30.2,15.0,16.2,15.7,15.2,15.0
20260410,イナズマダイモン,68.0,49.5,32.5,16.3,18.5,17.0,16.2,16.3
20260410,ロジマギー,60.7,44.6,29.3,14.2,16.1,15.3,15.1,14.2
20260410,スムースベルベット,70.4,50.6,33.0,16.2,19.8,17.6,16.8,16.2
20260410,バルダンツァ,73.0,53.9,35.4,17.9,19.1,18.5,17.5,17.9
20260410,レッドレナート,71.3,51.2,32.9,16.3,20.1,18.3,16.6,16.3
20260410,オルグジェシダ,65.0,47.0,30.4,14.9,18.0,16.6,15.5,14.9
20260410,マイネルフーガ,68.2,50.0,32.4,15.9,18.2,17.6,16.5,15.9
20260410,カシノリアーナ,70.2,51.9,34.5,17.5,18.3,17.4,17.0,17.5
20260410,ウマナミカイドウ,62.4,45.9,30.3,14.7,16.5,15.6,15.6,14.7
20260410,ウォーレーションズ,71.1,51.7,33.8,16.4,19.4,17.9,17.4,16.4
20260410,ミリオンクラウン,72.4,52.8,34.7,17.4,19.6,18.1,17.3,17.4
20260410,ノーブルクロンヌ,67.8,50.0,32.4,16.2,17.8,17.6,16.2,16.2
20260410,テリオスルミ,68.0,49.7,32.3,16.0,18.3,17.4,16.3,16.0
20260410,サクセスゴールド,67.3,48.9,31.9,15.4,18.4,17.0,16.5,15.4
20260410,モーブプリエール,67.0,49.0,31.8,16.0,18.0,17.2,15.8,16.0
20260410,ロフティストーリー,66.9,49.9,33.5,17.5,17.0,16.4,16.0,17.5
20260410,ロジシーザ,59.8,44.0,28.9,14.5,15.8,15.1,14.4,14.5
20260410,ロジザボード,61.2,44.9,29.1,14.3,16.3,15.8,14.8,14.3
20260410,フォーワンセルフ,63.4,47.6,31.5,15.7,15.8,16.1,15.8,15.7
20260410,リゼレインボー,70.5,51.9,34.0,17.2,18.6,17.9,16.8,17.2
20260410,シルトホルン,66.3,49.3,32.2,15.7,17.0,17.1,16.5,15.7
20260410,トウタツ,64.0,47.6,31.0,15.3,16.4,16.6,15.7,15.3
20260410,ピカソジャスパー,70.7,51.3,33.0,16.5,19.4,18.3,16.5,16.5
20260410,ニシノバリキング,64.0,47.5,31.0,15.2,16.5,16.5,15.8,15.2
20260410,ブリガンティン,70.3,50.8,32.7,16.6,19.5,18.1,16.1,16.6
20260410,ステークホルダー,63.5,46.9,30.9,15.3,16.6,16.0,15.6,15.3
20260410,ヤコブセン,64.4,47.2,30.5,14.9,17.2,16.7,15.6,14.9
20260410,サトノワーグナー,63.3,46.7,30.6,15.2,16.6,16.1,15.4,15.2
20260410,フィーユレアル,67.7,50.2,32.4,16.6,17.5,17.8,15.8,16.6
20260410,イッテラッシャイ,63.4,46.4,30.7,15.6,17.0,15.7,15.1,15.6
20260410,グランアルト,63.9,46.8,31.0,15.7,17.1,15.8,15.3,15.7
20260410,ジーネキング,64.1,46.9,31.0,15.5,17.2,15.9,15.5,15.5
20260410,オルフセン,63.6,46.9,30.8,15.1,16.7,16.1,15.7,15.1
20260410,サクセスブルー,64.1,47.2,31.5,15.7,16.9,15.7,15.8,15.7
20260410,サミアド,53.8,40.4,27.2,13.8,13.4,13.2,13.4,13.8
20260410,クラッシファイド,63.3,46.4,30.1,14.9,16.9,16.3,15.2,14.9
20260410,トクシージェネラル,100.6,72.7,46.3,22.6,27.9,26.4,23.7,22.6
20260410,マオノクラッシュ,65.4,47.9,31.2,15.0,17.5,16.7,16.2,15.0
20260410,ペカリーナ,55.8,40.7,27.1,13.3,15.1,13.6,13.8,13.3
20260410,フィールシンパシー,75.0,55.2,36.3,17.5,19.8,18.9,18.8,17.5
20260410,モンドプリューム,71.7,53.3,35.0,18.0,18.4,18.3,17.0,18.0
20260410,ミヤジテン,65.5,48.6,31.5,15.2,16.9,17.1,16.3,15.2
20260410,カーマンライン,73.0,53.3,34.0,16.3,19.7,19.3,17.7,16.3
20260410,キタノローズ,63.2,46.2,29.9,14.8,17.0,16.3,15.1,14.8
20260410,イサチルニャーニャ,67.9,49.8,32.3,15.9,18.1,17.5,16.4,15.9
20260410,ロンドンプライド,68.0,49.7,32.2,15.5,18.3,17.5,16.7,15.5
20260410,イノセントホープ,74.9,54.9,36.6,18.8,20.0,18.3,17.8,18.8
20260410,ベルウッドクレド,115.8,85.1,55.0,27.7,30.7,30.1,27.3,27.7
20260410,フクシマブリルハム,73.1,53.2,34.1,16.5,19.9,19.1,17.6,16.5
20260410,ノブピースオブラブ,69.6,51.2,33.3,16.3,18.4,17.9,17.0,16.3
