年月日,馬名,5F,4F,3F,Lap3,Lap2,Lap1
20260620,バギーウィップ,,98.0,71.3,25.0,23.4,22.9
20260620,ﾗｲﾄﾆﾝｸﾞﾎｰｸの24,112.9,89.7,65.8,22.7,22.2,20.9
20260620,スタースポット,113.0,89.6,65.8,22.6,22.2,21.0
20260620,ロードプレリュード,100.4,78.7,57.6,20.6,18.6,18.4
20260620,ラタフォレスト,,70.3,51.5,17.7,17.0,16.8
20260620,アドマイヤフク,,72.4,52.9,18.2,17.6,17.1
20260620,ケイアイアギト,,72.2,52.5,18.7,16.7,17.1
20260620,トラマンダーレ,,70.6,50.2,17.8,16.9,15.5
20260620,ベルグラース,,72.3,52.4,18.5,17.4,16.5
20260620,カウンターセブン,71.8,55.9,40.4,14.4,13.3,12.7
20260620,テリオスララ,,75.0,52.7,19.3,17.3,16.1
20260620,アイアンパイク,72.8,56.1,40.2,15.0,13.6,11.6
20260620,ハッピースーニャ,,75.6,54.0,19.7,17.8,16.5
20260620,ジャスティンライズ,,68.3,48.7,17.1,16.5,15.1
20260620,アピーリングルック,,75.3,54.3,18.8,18.1,17.4
20260620,エーデルクラフト,,75.9,54.8,20.0,17.8,17.0
20260620,エンジェルサン,,69.4,50.1,17.9,16.3,15.9
20260620,アンバーバレット,,69.3,50.0,17.8,16.3,15.9
20260620,アマイ,,137.7,102.5,33.2,35.3,34.0
20260620,ハイラント,,137.8,102.3,34.0,34.7,33.6
20260620,ホープフルワールド,,137.9,102.6,33.8,34.8,34.0
20260620,ベルランコントル,,137.6,102.4,33.4,35.0,34.0
20260620,ドリーマーズ,,137.7,102.4,33.4,34.8,34.2
20260620,ミスマラッカ,83.6,66.4,48.8,17.7,16.1,15.0
20260620,ダイユウサルターレ,,77.5,56.1,19.2,17.8,19.1
20260620,モロノディアマンテ,70.6,54.7,39.1,14.2,13.0,11.9
20260620,ミリオ,69.5,54.1,38.9,14.2,12.9,11.8
20260620,ストレートブラック,,68.0,44.3,17.7,14.8,11.8
20260620,アイアムジャイアン,,79.2,56.1,20.4,18.3,17.4
20260620,サンストックトン,,67.6,47.2,17.7,15.8,13.7
20260620,ジュングロワール,,70.2,49.0,17.6,15.9,15.5
20260620,ハルガスミ,,78.0,56.0,20.2,18.8,17.0
20260620,ウェイワードアクト,90.0,69.1,49.8,17.9,16.7,15.2
20260620,ナムラアラバイ,,66.3,47.8,17.1,15.8,14.9
20260620,クリガーレ,,66.5,47.8,17.1,15.9,14.8
20260620,コスモイェーガー,,66.4,47.7,17.1,15.9,14.7
20260620,ニットウエース,82.9,65.8,48.3,17.4,16.0,14.9
20260620,セイウンリリーナ,,94.2,67.5,24.3,22.6,20.6
20260620,ライングラウス,,94.5,67.7,24.6,22.4,20.7
20260620,アグネスクレスト,88.6,69.6,50.6,17.4,16.6,16.6
20260620,ブレイクフォース,,66.9,49.1,16.6,16.3,16.2
20260620,プリンキパトゥス,,66.8,49.0,16.6,16.2,16.2
20260620,オニャンコポン,,64.4,47.1,17.1,15.8,14.2
20260620,ミスタートントン,,79.1,55.7,20.3,18.4,17.0
20260620,ノブダブルホワイト,,64.1,45.9,16.6,15.0,14.3
20260620,ミラクルオーラ,,63.4,46.1,16.6,15.0,14.5
20260620,カミノテイオー,84.7,64.0,46.1,15.9,15.0,15.2
20260620,ワイルドカイザー,,76.6,56.7,19.7,18.9,18.1
20260620,アルニラム,,121.2,89.4,29.8,29.5,30.1
20260620,ミッドナイトドア,,121.2,89.3,29.7,29.7,29.9
20260620,メジャーシンガー,,121.2,89.3,29.8,29.5,30.0
20260620,ブラウンラチェット,,75.0,54.3,19.3,17.8,17.2
20260620,シーサンタナ,,74.5,54.0,19.4,17.6,17.0
20260620,キタノタイキ,,85.6,62.2,21.4,20.4,20.4
20260620,アイアムキレマスネ,,82.6,61.5,21.6,19.8,20.1
20260620,ジンクピリチオン,,83.1,61.1,22.2,19.3,19.6
20260620,レイナデルアイレ,,74.0,52.4,18.8,17.3,16.3
20260620,ラストレガシー,,65.8,48.8,17.1,16.3,15.4
20260620,テスタ,83.4,65.3,47.6,16.2,15.6,15.8
20260620,エマーソンズ,89.2,68.6,50.3,18.7,16.4,15.2
20260620,マイネルラビリンス,83.6,65.4,47.6,16.2,15.5,15.9
20260620,フレンデル,87.7,67.9,49.7,18.3,16.2,15.2
20260620,ローンウルフ,,74.6,53.2,19.4,17.4,16.4
20260620,イヴナンバーフォー,,76.7,53.5,19.1,16.5,17.9
20260620,ラヴノー,66.8,51.2,37.0,13.4,12.0,11.6
20260620,コールリッジ,67.2,51.6,37.3,13.5,12.2,11.6
20260620,ベルチュガダン,,79.4,56.2,20.9,18.8,16.5
20260620,ソニックブレイカー,87.7,68.7,50.7,17.5,16.9,16.3
20260620,ディメンシア,87.9,68.5,50.3,17.5,16.5,16.3
20260620,ツクバアヴァロン,69.5,53.8,38.9,14.2,13.0,11.7
20260620,クイーンズレイン,116.2,92.8,69.2,23.6,23.3,22.3
20260620,オドラタス,72.6,53.8,38.7,13.8,13.2,11.7
20260620,エスコルチア,116.2,92.9,69.4,23.7,23.5,22.2
20260620,ミュークゼウス,87.7,68.3,50.1,17.4,16.6,16.1
20260620,アルゲンテウス,82.4,65.0,48.1,17.3,16.2,14.6
20260620,トーアマリシテン,80.1,63.4,46.4,16.4,15.2,14.8
20260620,ノブピースオブラブ,75.5,57.6,41.3,15.1,13.5,12.7
20260620,グルドロッティン,,69.1,50.8,17.5,17.1,16.2
20260620,セイウンデセオ,,72.1,52.0,18.9,17.3,15.8
20260620,ラヴィサンエール,,72.0,52.1,19.1,17.4,15.6
20260620,ミッキーファイト,77.6,60.9,44.4,15.6,14.6,14.2
20260620,ハルノアラシ,,65.4,47.8,16.8,15.6,15.4
20260620,コスモラムバック,,69.5,50.2,17.8,16.4,16.0
20260620,モミスケ,,70.3,51.3,18.6,16.9,15.8
20260620,ガブロ,,66.0,48.1,16.8,15.9,15.4
20260620,ブランフォルテ,95.4,74.0,52.6,18.4,17.6,16.6
20260620,トゥーザムーン,96.0,73.8,53.0,18.6,17.6,16.8
20260620,フッカツノジャンボ,,78.7,59.1,20.5,19.8,18.8
20260620,ヤマニンリンキング,93.5,73.6,53.7,18.8,17.7,17.2
20260620,エイシンウルクンデ,,74.9,54.7,19.0,17.6,18.1
20260620,アートオブブライト,,86.1,56.4,21.3,17.3,17.8
20260620,ファータカリーナ,91.4,72.5,53.4,19.2,17.4,16.8
20260620,マイネルオラクル,,77.5,55.7,20.4,18.6,16.7
20260620,エオリアンリッジ,,72.6,52.9,18.2,17.8,16.9
20260620,ルールオーヴァー,,71.7,53.3,18.6,17.6,17.1
20260620,ブラッククラウズ,,77.0,56.3,19.7,18.6,18.0
20260620,ワザモノ,,77.1,55.9,19.8,18.1,18.0
20260620,ドナビッグベン,,76.4,54.4,18.9,17.9,17.6
20260620,レディレックス,,76.4,55.2,18.6,18.7,17.9
20260620,ビタークレス,,80.2,58.3,20.2,19.3,18.8
20260620,トウシンマジック,,78.2,56.3,19.5,18.3,18.5
20260620,マリアイリダータ,,73.9,53.8,19.3,17.7,16.8
20260620,ホウオウフロイト,,75.5,52.4,19.6,17.2,15.6
20260620,マリノマーベラス,,69.5,49.0,17.6,15.9,15.5
20260620,メイショウコバト,,65.5,48.7,16.3,16.5,15.9
20260620,ヤマニンヘルシェ,96.9,75.2,55.0,18.7,18.5,17.8
20260620,サヨノジャンボリー,87.5,69.3,51.1,17.8,16.9,16.4
20260620,ワレモコウ,84.7,66.7,48.9,17.2,16.0,15.7
20260620,フォルテム,,75.0,53.7,19.0,17.7,17.0
20260620,ホットジュピター,,72.8,53.1,18.7,17.9,16.5
20260620,ダノンブレイズ,,70.6,50.4,18.7,16.2,15.5
20260620,レッドエモーション,,70.8,50.5,18.5,16.5,15.5
20260620,ヴァルカモニカ,,69.9,50.0,18.4,16.2,15.4
20260620,ジオ,,70.2,50.3,18.5,16.5,15.3
20260620,ヴィーナスバブル,72.4,56.4,40.1,15.2,13.3,11.6
20260620,クイーンズホリデー,68.9,53.6,38.3,14.9,11.8,11.6
20260620,ルクスユアン,69.8,54.1,38.5,14.7,12.2,11.6
20260620,チェサピークベイ,91.8,72.2,53.3,17.7,17.1,18.5
20260620,ドナズエクリプス,69.5,53.9,38.4,14.8,12.0,11.6
20260620,ウイントレメンデス,75.3,60.1,44.2,15.4,14.2,14.6
20260620,ロードシュヴァリエ,,82.0,60.1,19.9,20.0,20.2
20260620,ルシャリオ,,87.2,65.1,22.8,22.0,20.3
20260620,ラピス,,69.8,50.2,17.9,16.7,15.6
20260620,プウスカンドゥール,89.6,70.2,51.3,18.0,16.3,17.0
20260620,クーデール,93.8,74.3,53.9,19.6,17.4,16.9
20260620,アブキールベイ,91.3,73.0,53.9,19.4,17.5,17.0
20260620,ケイアイアルタイル,,62.6,43.0,16.7,13.8,12.5
20260620,ポニーテール,,74.7,55.3,19.6,18.1,17.6
20260620,タイセイグローバル,,84.4,61.7,21.9,20.1,19.7
20260620,リアルペガサス,,73.5,53.3,19.4,17.1,16.8
20260620,シーリュウシー,,71.1,51.6,19.1,16.7,15.8
20260620,ルージュサウダージ,81.1,64.5,47.0,16.9,15.1,15.0
20260620,メイショウピュルテ,,67.0,48.0,17.9,15.4,14.7
20260620,ココモフィーバー,89.4,70.2,51.4,18.4,16.4,16.6
20260620,ラムジェット,,83.3,60.2,22.0,18.9,19.3
20260620,イクヒロ,,73.6,53.9,19.2,17.4,17.3
20260620,メイショウマドンナ,112.5,88.7,65.3,22.7,21.2,21.4
20260620,ノボリクレバー,91.2,71.9,51.6,19.5,15.7,16.4
20260620,ラムジェット,90.2,71.5,51.4,19.0,16.2,16.2
20260620,バレンシア,88.0,70.3,51.6,18.7,16.7,16.2
20260620,シェンフー,71.7,56.5,41.3,14.6,14.3,12.4
20260620,スマートエスコート,86.8,69.7,51.0,18.3,16.6,16.1
20260620,ジョーヌナルシス,87.5,69.7,51.9,17.2,18.0,16.7
20260620,ニュークレド,83.0,66.8,48.3,16.9,15.9,15.5
20260620,メイショウソウセキ,,83.3,61.2,22.2,19.6,19.4
20260620,フルドフォルク,89.7,70.8,51.3,18.3,16.9,16.1
20260620,ラルス,,69.8,50.3,18.1,16.9,15.3
20260620,キリオス,90.6,72.1,52.7,18.7,17.3,16.7
20260620,アンティーム,,73.6,53.9,19.5,17.1,17.3
20260620,キムケンシーサー,112.6,90.0,66.0,23.5,22.3,20.2
20260620,サイモンレガシー,85.1,68.1,49.6,18.0,15.9,15.7
20260620,ウインリュクス,,70.9,50.5,18.7,16.3,15.5
20260620,ミニトランザット,,64.3,46.6,16.8,15.2,14.6
20260620,マスアンジュ,,69.6,49.5,19.1,15.7,14.7
20260620,ハヤテノオジョー,,67.2,48.5,17.4,16.4,14.7
20260620,ルマンサルト,,69.6,49.2,18.7,15.6,14.9
20260620,ウインガウェイン,,69.6,49.2,18.7,15.6,14.9
20260620,メイショウソウセキ,96.9,77.3,56.8,20.0,18.2,18.6
20260620,オオナミコナミ,,100.2,72.4,25.2,24.6,22.6
20260620,テーオールビー,,72.2,51.9,18.6,16.9,16.4
20260620,ニホンピロロジャー,,101.1,75.1,25.5,24.8,24.8
20260620,ビーマックス,66.2,52.3,38.2,13.9,11.7,12.6
20260620,ユージュアーナ,,78.4,57.5,20.5,19.3,17.7
20260620,イザベル,67.4,52.9,38.3,14.1,12.2,12.0
20260620,ニホンピロロジャー,119.6,94.7,69.9,24.3,23.0,22.6
20260620,キタノレクレドール,68.8,55.6,41.2,14.6,12.9,13.7
20260620,メイショウナルカミ,84.6,67.5,51.5,16.8,17.0,17.7
20260620,ドルチェミスト,,71.9,52.2,18.8,17.0,16.4
20260620,サトノロザリー,,73.2,52.0,19.4,16.4,16.2
20260620,ファーストアタック,,67.3,49.5,17.5,15.9,16.1
20260620,エルドボルグ,,72.9,51.9,19.2,16.7,16.0
20260620,エルナト,,79.2,56.4,21.0,18.4,17.0
20260620,フルフィルメント,89.3,71.5,52.3,18.5,16.8,17.0
20260620,ジーティーキンセイ,90.8,71.4,51.4,18.4,16.3,16.7
20260620,ミネルヴァ,90.8,71.3,51.4,18.5,16.2,16.7
20260620,ロングジーニアス,89.8,71.3,51.7,18.6,16.4,16.7
20260620,フレッチャアズーラ,195.7,153.1,112.2,37.4,39.4,35.4
20260620,カルロット,,71.1,52.2,18.7,16.8,16.7
20260620,タイセイルミナス,139.5,112.5,87.5,28.0,29.0,30.5
20260620,サトノブリジャール,,63.5,46.1,16.7,14.7,14.7
20260620,ビートル,143.8,111.4,81.6,28.4,28.3,24.9
20260620,ドラギニャン,,73.7,55.0,19.2,18.0,17.8
20260620,モズナツノジン,88.3,69.6,50.9,18.8,16.4,15.7
20260620,レゾルートハート,87.8,69.3,50.7,18.6,16.6,15.5
20260620,テイエムローズダン,90.0,71.3,51.8,18.6,17.0,16.2
20260620,ケンフィールド,89.7,71.2,52.1,18.7,16.1,17.3
20260620,マヴィ,,69.8,50.8,18.3,16.5,16.0
20260620,ラッキーヴォーグ,,68.0,49.6,16.9,16.0,16.7
20260620,アイルトン,,70.6,50.2,18.3,15.7,16.2
20260620,グリミスティ,,70.5,53.4,17.7,18.1,17.6
20260620,ヴォーゲ,,78.2,57.3,20.1,19.0,18.2
20260620,ヤマニンアルセド,73.1,56.7,41.3,14.5,13.7,13.1
20260620,アイオリスパルス,73.1,56.7,41.3,14.5,13.6,13.2
20260620,シュブロンレーヴル,,70.3,50.4,18.5,16.1,15.8
20260620,シャドウクライ,,71.7,51.3,19.0,16.3,16.0
20260620,アオイハルカ,,158.6,119.2,41.9,39.4,37.9
20260620,メテオロイド,89.6,71.5,53.1,18.4,17.4,17.3
20260620,ピエナオルカ,82.6,66.2,48.4,17.2,15.3,15.9
20260620,ゴールドアーク,88.0,70.5,52.4,17.9,17.0,17.5
20260620,アイルエクラ,79.2,63.0,46.1,16.4,15.3,14.4
20260620,ジョウショーツヨシ,86.7,67.8,49.1,17.6,16.1,15.4
20260620,アスクアットバット,,80.5,60.2,20.8,20.0,19.4
20260620,エルサトアナ,,83.3,62.0,21.6,21.4,19.0
20260620,メイショウキルギス,85.6,68.1,49.6,18.0,16.0,15.6
20260620,カウンティフェア,101.4,79.7,58.3,20.5,19.2,18.6
20260620,イマージョン,101.5,79.9,58.4,20.6,19.1,18.7
20260620,ルブリアン,85.4,67.7,49.8,17.7,16.1,16.0
20260620,シュプリームレルム,101.5,79.8,58.4,20.6,19.2,18.6
20260620,フレアオブセンス,101.4,79.8,58.4,20.6,19.2,18.6
20260620,グッドピース,101.4,79.8,58.3,20.6,19.0,18.7
20260620,ビバームス,87.0,69.2,50.7,18.3,16.1,16.3
20260620,シークレットキー,,79.1,57.4,21.1,18.3,18.0
20260620,レディネス,87.4,69.8,50.8,18.5,16.4,15.9
20260620,デュアルロール,,75.1,54.5,19.7,17.5,17.3
20260620,ブルボンクイーン,,66.0,47.0,16.6,15.5,14.9
20260620,シャンドラファール,,80.3,58.6,20.9,19.0,18.7
20260620,ブルボンクイーン,75.2,59.1,43.1,15.0,14.1,14.0
20260620,リテラシー,98.9,78.3,57.5,20.4,18.9,18.2
20260620,クイーンズアイ,84.6,65.8,48.3,16.9,15.7,15.7
20260620,セレブトーチ,96.9,76.4,55.4,20.5,18.0,16.9
20260620,シンビリーブ,83.4,66.2,48.1,17.9,14.7,15.5
20260620,カワキタマナレア,,66.1,47.8,17.4,15.8,14.6
20260620,インティサール,,66.9,49.1,17.8,15.9,15.4
20260620,ラウニウ,84.1,66.7,49.1,17.7,15.9,15.5
20260620,レッドダンルース,88.4,70.4,51.5,17.5,17.1,16.9
20260620,サイモンシャリオ,77.9,62.0,45.5,16.2,14.6,14.7
20260620,ドルチェリターン,,87.0,63.2,22.9,20.9,19.4
20260620,ｽｳｨｰﾄﾏﾅの24,,86.0,62.1,22.9,20.1,19.1
20260620,ボンボンベイビー,104.5,82.2,59.7,22.1,18.9,18.7
20260620,ヴェールダムール,104.5,82.2,59.6,21.9,19.0,18.7
20260620,デアヴェローチェ,107.9,83.9,60.7,21.9,19.5,19.3
20260620,ニホンピロマリンバ,,81.6,57.0,21.4,17.9,17.7
20260620,ヤマニンブークリエ,,77.1,56.4,20.6,18.2,17.6
20260620,ヤマニンブークリエ,91.6,73.1,53.8,19.3,17.5,17.0
20260620,スフィダンテ,100.2,78.9,56.2,20.7,18.0,17.5
20260620,ルクスディグニティ,,62.8,46.2,17.0,14.7,14.5
20260620,ショウナンガルフ,,94.0,61.3,23.9,19.7,17.7
20260620,ディープシャロー,,92.1,68.9,24.2,23.5,21.2
20260620,エアフォースワン,,73.8,54.5,18.6,17.7,18.2
20260620,ビーグラッド,,74.3,53.6,19.6,17.1,16.9
20260620,クリノオリーブ,,67.7,49.5,17.9,16.5,15.1
20260620,ジューンアゲイン,88.1,70.6,51.7,18.1,16.8,16.8
20260620,ラインメテオラ,88.4,70.8,51.8,18.1,16.9,16.8
20260620,ロードフェルム,88.3,70.7,51.7,18.1,16.8,16.8
20260620,エアフォースワン,88.4,70.7,52.5,18.2,17.2,17.1
20260620,コパノルーカス,78.9,63.6,46.8,16.8,15.2,14.8
20260620,メイショウテンジン,85.7,66.9,48.3,17.7,15.9,14.7
20260620,ルクスラモン,87.4,69.5,51.0,17.9,16.6,16.5
20260620,ストライクアロー,87.2,69.6,50.7,17.8,16.3,16.6
20260620,ユーヴェリア,,65.1,46.9,17.5,14.9,14.5
20260620,アシャカブラーヴ,89.3,71.9,52.5,19.9,16.5,16.1
20260620,ライラックデューン,,67.9,48.8,18.3,15.7,14.8
20260620,ラッキースパークル,,71.3,52.1,19.0,16.6,16.5
20260620,ワッザイカ,,69.8,50.9,18.3,16.5,16.1
20260620,シャリキモン,,71.1,51.9,18.9,16.6,16.4
20260620,ニシノトリビュート,153.1,120.4,87.4,29.8,32.3,25.3
20260620,ドットカモン,87.6,69.4,51.0,18.5,16.9,15.6
20260620,ソゲソゲスマイル,88.7,70.8,52.2,18.4,17.5,16.3
20260620,テーオーダヴィンチ,,61.4,44.5,15.9,14.5,14.1
20260620,オーケーキュート,86.9,68.3,49.3,17.6,15.8,15.9
20260620,サンライズレマ,79.5,63.3,46.1,17.0,14.6,14.5
20260620,メイショウユウゲン,82.7,66.7,49.4,18.0,15.7,15.7
20260620,ヤマトチャージ,90.1,71.4,52.2,18.3,16.9,17.0
20260620,スレッドザニードル,94.8,74.9,54.9,19.6,17.5,17.8
20260620,ルディシャ,,83.7,61.2,21.7,20.7,18.8
20260620,ブルーマッキンジー,,68.7,50.5,18.5,16.4,15.6
20260620,アメティスタ,,67.6,48.2,16.2,16.0,16.0
20260620,チョウチャンピオン,,72.5,52.7,19.0,16.9,16.8
20260620,エコロヴァルド,,70.5,50.9,18.7,16.5,15.7
20260620,ハレアカラフラ,,72.1,51.7,18.5,17.1,16.1
20260620,ハレアカラフラ,66.8,52.7,38.2,14.2,12.1,11.9
20260620,ウインラウダ,,69.5,50.6,18.6,15.7,16.3
20260620,マジックローズ,85.4,68.9,51.3,19.2,16.2,15.9
20260620,ケイアイメキラ,,71.0,51.6,18.1,16.9,16.6
20260620,プリモマーレ,88.8,71.7,54.1,18.8,17.9,17.4
20260620,ハルカカナタ,,71.4,51.6,18.5,16.2,16.9
20260620,ファータカエリ,,70.9,51.7,18.4,16.6,16.7
20260620,ポルトドール,,71.1,50.6,19.6,15.8,15.2
20260620,サイモンゼスト,87.0,68.4,50.3,18.1,16.7,15.5
20260620,サンクサンス,,69.3,51.1,19.0,16.5,15.6
20260620,アルバドラータ,,70.8,51.7,19.6,16.3,15.8
20260620,ジュンライデン,86.4,69.8,51.3,17.7,16.7,16.9
20260620,ジュンヴァンケット,,61.9,44.7,16.2,14.0,14.5
20260620,エトワールブーケ,81.5,65.4,48.5,17.5,16.0,15.0
20260619,エリーナストーム,,56.5,41.2,14.5,13.7,13.0
20260619,アースグレイジング,73.4,58.0,43.4,14.9,14.6,13.9
20260619,デアグランツ,,56.3,41.2,14.5,13.6,13.1
20260619,エレスレイプニル,73.3,57.9,43.3,14.9,14.6,13.8
20260619,アンコンケラブル,68.1,52.7,37.9,13.6,12.2,12.1
20260619,シンショク,,66.0,49.0,16.5,16.5,16.0
20260619,ドングラミ,,71.0,53.1,17.8,17.8,17.5
20260619,シュネーバレン,67.8,52.5,37.8,13.7,12.1,12.0
20260619,アオイノリプー,,65.7,47.7,16.4,15.3,16.0
20260619,ブルーリボン,,66.0,48.0,16.5,15.6,15.9
20260619,アップルザビート,,65.6,48.8,16.5,16.4,15.9
20260619,ブレイクフォース,,67.3,49.6,17.5,16.6,15.5
20260619,ヤマタケゲンジ,,65.1,47.5,16.3,15.7,15.5
20260619,モーモーワン,,65.3,47.7,16.4,15.7,15.6
20260619,キタノバトゥーキ,,67.1,48.8,16.9,16.3,15.6
20260619,ニシノキフジン,,67.8,49.3,17.0,16.2,16.1
20260619,プリンキパトゥス,,67.0,49.1,17.2,16.5,15.4
20260619,ディペンダブル,,64.8,46.6,16.6,15.6,14.4
20260619,コスモシグナス,,66.6,48.2,17.8,15.5,14.9
20260619,モミスケ,,64.3,47.2,17.0,15.5,14.7
20260619,ピリナカピリナ,,66.3,48.7,17.2,16.4,15.1
20260619,サベージラヴ,72.8,57.0,42.0,14.5,14.3,13.2
20260619,ネクストダンサー,72.0,56.4,40.8,14.8,13.4,12.6
20260619,タマモカンパネラ,71.7,56.1,40.5,14.6,13.3,12.6
20260619,ティブロン,,71.4,50.8,19.3,17.3,14.2
20260619,コガネノソラ,,63.4,47.1,16.7,15.2,15.2
20260619,ビービーエフォート,,67.2,49.4,16.4,16.5,16.5
20260619,グランジョルノ,,70.4,51.2,17.4,17.7,16.1
20260619,カンフーヒーロー,91.0,72.1,53.8,17.7,18.1,18.0
20260619,サイモングリーマン,90.9,72.0,53.6,17.5,18.1,18.0
20260619,ブラーヴジャン,,70.0,51.3,17.8,16.8,16.7
20260619,ダイユウサルターレ,,68.7,50.0,18.2,16.0,15.8
20260619,テリオスララ,,76.8,55.5,19.8,18.2,17.5
20260619,アグネスクレスト,,72.3,52.9,18.5,17.4,17.0
20260619,リアルファインド,67.3,51.6,37.5,13.6,12.4,11.5
20260619,ユキノグラス,67.5,51.7,37.7,13.7,12.3,11.7
20260619,カミノテイオー,90.4,71.6,53.3,19.0,17.7,16.6
20260619,ニットウエース,81.0,63.9,48.1,16.1,16.6,15.4
20260619,ヴェイルドハート,,72.0,52.5,18.0,18.0,16.5
20260619,ラッキーモア,,73.2,52.1,19.2,17.1,15.8
20260619,アムールドパリ,102.3,81.5,60.9,21.3,20.6,19.0
20260619,マリアイリダータ,84.9,68.1,50.6,17.7,17.2,15.7
20260619,ミュージックレイン,65.8,51.6,38.0,13.4,12.5,12.1
20260619,ベイツリー,66.7,52.6,38.6,13.8,12.8,12.0
20260619,アルデキングダム,65.2,49.9,36.1,13.1,11.8,11.2
20260619,ホウオウスターツ,,70.6,51.9,17.4,17.4,17.1
20260619,ヒラボクミニー,67.5,52.5,38.0,14.0,12.4,11.6
20260619,ケイベエ,99.2,78.2,58.2,19.4,19.7,19.1
20260619,ザンシュトーム,69.7,55.1,40.7,14.6,13.7,12.4
20260619,オクトーバーナイン,84.9,67.0,49.2,17.8,16.1,15.3
20260619,ラヴノー,,69.3,50.6,17.5,17.0,16.1
20260619,コールリッジ,,69.4,50.7,17.4,17.3,16.0
20260619,アピーリングルック,,77.0,57.0,20.1,18.6,18.3
20260619,ベアアッコチャン,105.3,82.7,62.2,20.3,21.7,20.2
20260619,エーデルクラフト,94.8,73.1,52.7,18.4,17.4,16.9
20260619,オドラタス,,67.4,50.2,16.9,17.1,16.2
20260619,キョウエイアート,,66.2,48.7,16.7,16.2,15.8
20260619,ミスマラッカ,82.6,65.2,48.5,16.7,16.1,15.7
20260619,コウユーニポポニコ,70.4,54.4,39.4,14.5,13.0,11.9
20260619,ロンドンプライド,69.3,53.9,38.6,14.1,12.9,11.6
20260619,オオセイケイ,70.0,54.1,39.2,14.5,12.9,11.8
20260619,マンウォル,69.8,54.0,39.1,14.0,12.8,12.3
20260619,メーゼ,69.4,53.4,38.7,13.8,12.8,12.1
20260619,オーブレーヌ,68.6,54.0,39.7,14.0,13.4,12.3
20260619,ピーエムキンチャン,84.3,66.9,49.9,17.3,16.8,15.8
20260619,エバーメテオ,68.3,53.5,38.7,13.7,13.0,12.0
20260619,ウインリスノアール,67.5,52.8,38.1,13.7,12.9,11.5
20260619,ミスタートントン,,84.0,59.8,21.5,19.5,18.8
20260619,モズタンケ,,63.8,46.8,16.7,14.8,15.3
20260619,ブッチギレ,,63.3,47.6,16.6,15.8,15.2
20260619,ロードプレリュード,90.3,70.4,51.9,17.9,17.5,16.5
20260619,アルゲンテウス,999.9,72.5,52.9,18.6,17.8,16.5
20260619,ホウオウフロイト,,71.9,52.2,18.6,17.2,16.4
20260619,テルケンユミクイン,,72.7,52.6,18.7,18.1,15.8
20260619,ヴァナルガンド,83.1,65.5,48.1,17.5,16.0,14.6
20260619,ゲンジ,,69.6,51.1,17.7,17.1,16.3
