年月日,馬名,Time1,Time2,Time3,Time4,Lap4,Lap3,Lap2,Lap1
20260417,ルドヴィクス,65.7,49.3,32.4,15.8,16.4,16.9,16.6,15.8
20260417,アイファーファイト,70.7,52.5,34.2,16.6,18.2,18.3,17.6,16.6
20260417,ブルーデイジー,69.4,52.1,34.4,17.2,17.3,17.7,17.2,17.2
20260417,シェットランド,65.5,49.1,32.6,15.9,16.4,16.5,16.7,15.9
20260417,シリウスコルト,60.7,44.3,28.8,14.2,16.4,15.5,14.6,14.2
20260417,イノセントキャット,66.1,49.3,32.7,16.4,16.8,16.6,16.3,16.4
20260417,モティスフォント,70.0,52.0,34.3,17.1,18.0,17.7,17.2,17.1
20260417,ロフティストーリー,65.8,49.6,33.0,16.2,16.2,16.6,16.8,16.2
20260417,クラディスティーナ,76.9,56.3,36.7,18.8,20.6,19.6,17.9,18.8
20260417,レインボーワールド,66.7,49.7,33.3,16.5,17.0,16.4,16.8,16.5
20260417,ヴェントディルーナ,79.3,58.9,38.7,19.6,20.4,20.2,19.1,19.6
20260417,アミナス,61.5,45.6,30.2,15.1,15.9,15.4,15.1,15.1
20260417,ヒコボシ,70.0,51.7,33.8,17.0,18.3,17.9,16.8,17.0
20260417,ジャメビュ,68.1,49.7,32.3,16.0,18.4,17.4,16.3,16.0
20260417,モロノラピド,61.9,45.7,30.3,14.8,16.2,15.4,15.5,14.8
20260417,ワンダーブリッツ,65.8,49.2,32.5,15.9,16.6,16.7,16.6,15.9
20260417,キコリータ,63.1,46.7,30.9,15.7,16.4,15.8,15.2,15.7
20260417,カリドーラ,70.1,51.9,33.9,16.6,18.2,18.0,17.3,16.6
20260417,マーゴットサンズ,60.3,44.2,29.2,14.6,16.1,15.0,14.6,14.6
20260417,ケイツープラ,62.7,46.5,31.1,15.8,16.2,15.4,15.3,15.8
20260417,マスカルポーネ,68.8,51.1,33.8,16.6,17.7,17.3,17.2,16.6
20260417,オウケンサクラコ,63.5,47.1,31.4,15.6,16.4,15.7,15.8,15.6
20260417,ジーナグレイス,63.2,46.8,31.6,15.9,16.4,15.2,15.7,15.9
20260417,プリンセスダーコ,77.4,56.8,37.0,18.5,20.6,19.8,18.5,18.5
20260417,オコジュ,70.5,52.3,34.5,17.3,18.2,17.8,17.2,17.3
20260417,ルイステソーロ,64.9,47.6,30.9,15.5,17.3,16.7,15.4,15.5
20260417,ゴールドストーム,65.0,48.3,31.9,16.1,16.7,16.4,15.8,16.1
20260417,スピアッジャローザ,66.9,49.5,32.4,16.2,17.4,17.1,16.2,16.2
20260417,アースミューズ,65.0,47.6,31.3,16.0,17.4,16.3,15.3,16.0
20260417,ステキサプライズ,64.9,47.8,31.5,16.0,17.1,16.3,15.5,16.0
20260417,グローリアスダンス,71.8,52.8,34.7,17.5,19.0,18.1,17.2,17.5
20260417,スティールヴォーグ,69.5,50.3,32.1,15.7,19.2,18.2,16.4,15.7
20260417,ハルノアメ,69.7,51.0,34.0,16.7,18.7,17.0,17.3,16.7
20260417,レイズテンペスト,69.7,51.0,33.2,16.4,18.7,17.8,16.8,16.4
20260417,ピースフルマインド,66.5,48.2,30.9,15.1,18.3,17.3,15.8,15.1
20260417,ナムラダリア,65.1,47.7,31.0,15.3,17.4,16.7,15.7,15.3
20260417,アラクラン,70.4,51.7,33.7,16.6,18.7,18.0,17.1,16.6
20260417,ジワタネホ,70.4,52.0,34.1,17.0,18.4,17.9,17.1,17.0
20260417,ホウオウシェリー,70.2,51.9,33.6,15.8,18.3,18.3,17.8,15.8
20260417,タイセイアディクト,74.3,54.0,35.8,17.9,20.3,18.2,17.9,17.9
20260417,ホウオウショコラ,65.6,48.3,31.7,15.1,17.3,16.6,16.6,15.1
20260417,ブリッツアロング,70.6,52.7,34.5,17.2,17.9,18.2,17.3,17.2
20260417,ボウウィンドウ,65.4,49.5,32.7,16.5,15.9,16.8,16.2,16.5
20260417,オーキッドワン,70.4,53.0,35.3,17.5,17.4,17.7,17.8,17.5
20260417,リオンアンサー,71.8,53.3,35.5,17.9,18.5,17.8,17.6,17.9
20260417,ピュアクローム,64.1,48.1,32.1,16.0,16.0,16.0,16.1,16.0
20260417,ジャガーライズ,66.3,49.1,31.8,15.4,17.2,17.3,16.4,15.4
20260417,カキュウ,71.9,53.1,35.3,17.7,18.8,17.8,17.6,17.7
20260417,サクラモンストール,66.1,48.8,31.5,15.5,17.3,17.3,16.0,15.5
20260417,メジロピオラ,63.7,48.0,32.3,16.3,15.7,15.7,16.0,16.3
20260417,エンチャンテッド,71.8,52.9,34.6,17.0,18.9,18.3,17.6,17.0
20260417,アルスマグナ,75.9,56.6,37.5,18.8,19.3,19.1,18.7,18.8
20260417,ホウオウミステリー,77.1,54.2,34.2,17.0,22.9,20.0,17.2,17.0
20260417,スリーコーズ,65.0,48.1,32.3,15.7,16.9,15.8,16.6,15.7
20260417,ミッキーキャロット,64.5,48.2,31.6,15.2,16.3,16.6,16.4,15.2
20260417,ビオトープ,64.9,48.6,32.4,16.2,16.3,16.2,16.2,16.2
20260417,ホウオウプレマ,68.9,51.1,33.4,16.6,17.8,17.7,16.8,16.6
20260417,フォーワンセルフ,65.1,47.4,30.2,14.6,17.7,17.2,15.6,14.6
20260417,アッチャゴーラ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260417,ニシキギミッチー,54.4,40.5,27.0,13.3,13.9,13.5,13.7,13.3
20260417,アサカラキング,64.6,48.1,31.7,15.6,16.5,16.4,16.1,15.6
20260417,サトミノキラリ,53.8,39.6,25.0,12.2,14.2,14.6,12.8,12.2
20260417,ナイトスラッガー,71.0,52.2,34.2,16.5,18.8,18.0,17.7,16.5
20260417,トウタツ,72.7,53.3,35.0,17.2,19.4,18.3,17.8,17.2
20260417,キョウエイスレーヴ,65.6,48.9,31.8,15.8,16.7,17.1,16.0,15.8
20260417,キタノエピックアン,65.7,48.8,32.0,15.9,16.9,16.8,16.1,15.9
20260417,サリーアン,64.9,46.5,29.5,14.3,18.4,17.0,15.2,14.3
20260417,トゥレイス,67.9,49.9,32.9,16.5,18.0,17.0,16.4,16.5
20260417,プリプリプリン,66.2,49.1,32.4,15.8,17.1,16.7,16.6,15.8
20260417,ショーリバース,65.3,47.9,31.1,16.0,17.4,16.8,15.1,16.0
20260417,カセノソレイユ,67.9,49.0,31.2,15.2,18.9,17.8,16.0,15.2
20260417,アルファシーナ,68.1,50.3,32.5,15.4,17.8,17.8,17.1,15.4
20260417,キタノインテロ,69.9,51.3,33.4,16.5,18.6,17.9,16.9,16.5
20260417,ブライスフェアリー,55.4,39.9,26.2,12.7,15.5,13.7,13.5,12.7
20260417,スカイレックス,64.8,48.5,32.0,15.7,16.3,16.5,16.3,15.7
20260417,ガーディアンテイル,66.9,49.5,32.9,16.3,17.4,16.6,16.6,16.3
20260417,マルディランダ,64.9,47.8,31.3,15.8,17.1,16.5,15.5,15.8
20260417,ゴールデンオスカー,69.8,50.8,33.0,16.2,19.0,17.8,16.8,16.2
20260417,リュミナーズ,68.4,49.1,31.0,15.2,19.3,18.1,15.8,15.2
20260417,クモヒトツナイ,69.5,49.4,31.8,15.5,20.1,17.6,16.3,15.5
20260417,カフェブーケット,67.8,49.9,32.0,15.4,17.9,17.9,16.6,15.4
20260417,ヘルヴィッツ,67.2,49.3,32.0,15.7,17.9,17.3,16.3,15.7
20260417,コンフィアンサ,68.1,49.7,31.7,15.5,18.4,18.0,16.2,15.5
20260417,リバージュエル,68.4,50.2,33.0,16.1,18.2,17.2,16.9,16.1
20260417,リアライズシリウス,64.7,47.8,31.1,15.2,16.9,16.7,15.9,15.2
20260417,フレンチブラッサム,68.5,50.0,33.1,16.1,18.5,16.9,17.0,16.1
20260417,バターショコラ,71.4,52.4,34.5,17.2,19.0,17.9,17.3,17.2
20260417,ソナタムーンライト,68.1,48.8,30.9,15.0,19.3,17.9,15.9,15.0
20260417,アデルフィー,68.7,50.1,32.6,16.4,18.6,17.5,16.2,16.4
20260417,ウインアイルグロウ,69.1,49.4,31.9,15.3,19.7,17.5,16.6,15.3
20260417,トラマンダーレ,69.3,50.4,32.7,16.1,18.9,17.7,16.6,16.1
20260417,ベストシーン,54.9,39.4,25.0,12.5,15.5,14.4,12.5,12.5
20260417,レイユール,64.3,48.0,31.9,16.2,16.3,16.1,15.7,16.2
20260417,ラストレガシー,66.3,49.8,33.1,16.0,16.5,16.7,17.1,16.0
20260417,ゴーフォアブローク,66.7,50.0,33.1,16.2,16.7,16.9,16.9,16.2
20260417,ハッピーカーン,66.4,49.3,32.0,15.6,17.1,17.3,16.4,15.6
20260417,ハッピーラッキー,53.8,39.2,25.3,12.4,14.6,13.9,12.9,12.4
20260417,ダイユウアレグロ,70.6,52.0,33.8,16.7,18.6,18.2,17.1,16.7
20260417,ターンザテーブルス,65.0,47.7,31.7,15.8,17.3,16.0,15.9,15.8
20260417,トランセンコ,65.3,47.0,30.1,15.3,18.3,16.9,14.8,15.3
20260417,オメガディコン,68.7,50.2,32.7,16.0,18.5,17.5,16.7,16.0
20260417,シルバープレミア,64.8,47.7,31.5,16.1,17.1,16.2,15.4,16.1
20260417,エッジランナー,66.7,48.1,31.3,15.7,18.6,16.8,15.6,15.7
20260417,アーティキュレート,64.0,47.6,31.3,15.1,16.4,16.3,16.2,15.1
20260417,ウルフマン,65.6,48.4,31.1,15.0,17.2,17.3,16.1,15.0
20260417,ロングラン,66.5,49.1,31.8,15.4,17.4,17.3,16.4,15.4
20260417,テンプーシャオン,66.3,50.0,32.8,16.0,16.3,17.2,16.8,16.0
20260417,ロードスカイブルー,64.6,47.4,31.5,15.6,17.2,15.9,15.9,15.6
20260417,ヘヴンズドライブ,67.6,49.6,32.8,16.1,18.0,16.8,16.7,16.1
20260417,ユアフェリシティ,66.7,48.8,31.3,15.2,17.9,17.5,16.1,15.2
20260417,ホーエリート,68.5,50.0,32.2,15.8,18.5,17.8,16.4,15.8
20260417,ヤマメキング,70.2,51.5,34.2,17.5,18.7,17.3,16.7,17.5
20260417,ルシード,68.2,48.9,31.6,15.6,19.3,17.3,16.0,15.6
20260417,エウテルペ,61.0,44.4,29.5,14.7,16.6,14.9,14.8,14.7
20260417,トクシーカイザー,65.1,48.3,32.2,16.8,16.8,16.1,15.4,16.8
20260417,スパークリシャール,60.9,45.2,30.3,15.3,15.7,14.9,15.0,15.3
20260417,クインズデネブ,62.2,46.3,30.5,15.3,15.9,15.8,15.2,15.3
20260417,キタノクニカラ,64.2,47.9,31.6,15.9,16.3,16.3,15.7,15.9
20260417,サカイシューター,59.3,44.2,29.6,15.3,15.1,14.6,14.3,15.3
20260417,ハンナパール,58.5,44.1,30.0,15.3,14.4,14.1,14.7,15.3
20260417,セイントエルモズ,62.4,46.3,30.9,15.5,16.1,15.4,15.4,15.5
20260417,キチロクゴール,62.7,46.4,31.0,15.7,16.3,15.4,15.3,15.7
20260417,ノブピースオブラブ,64.4,48.2,32.4,16.2,16.2,15.8,16.2,16.2
20260417,クレセントウイング,67.9,50.3,33.6,17.1,17.6,16.7,16.5,17.1
20260417,スラーヴァ,64.9,48.0,31.9,16.2,16.9,16.1,15.7,16.2
20260417,クイーンズワーフ,65.3,48.0,31.8,16.3,17.3,16.2,15.5,16.3
20260417,イクリール,64.5,47.7,31.6,15.7,16.8,16.1,15.9,15.7
20260417,スマートフランキー,64.7,47.9,31.3,15.4,16.8,16.6,15.9,15.4
20260417,ベルウッドバイオ,67.4,49.5,32.2,15.9,17.9,17.3,16.3,15.9
20260417,パンパネイラ,69.4,51.6,34.3,17.5,17.8,17.3,16.8,17.5
20260417,ブレイクザアイス,66.0,48.1,30.9,15.3,17.9,17.2,15.6,15.3
20260417,トルティーナ,70.2,52.2,34.3,17.4,18.0,17.9,16.9,17.4
20260417,ラッキーダンス,64.5,47.8,31.4,15.2,16.7,16.4,16.2,15.2
20260417,ブレイヴソルジャー,67.7,50.0,33.0,16.1,17.7,17.0,16.9,16.1
20260417,ショコラキュイ,65.5,47.9,31.1,15.6,17.6,16.8,15.5,15.6
20260417,ムーングレイル,64.8,47.6,31.0,15.0,17.2,16.6,16.0,15.0
20260417,ルーリングクラス,64.6,47.0,30.4,14.7,17.6,16.6,15.7,14.7
20260417,ビップブレット,67.1,48.8,31.9,15.8,18.3,16.9,16.1,15.8
20260417,プロミスライン,63.9,47.1,30.2,15.1,16.8,16.9,15.1,15.1
20260417,ウィルソンテソーロ,67.8,50.4,33.3,17.4,17.4,17.1,15.9,17.4
20260417,バトルクライ,65.2,48.7,32.4,16.3,16.5,16.3,16.1,16.3
20260417,グロリアスヒーロー,67.8,50.7,33.5,17.1,17.1,17.2,16.4,17.1
20260417,サトノトルネード,61.8,44.7,29.2,14.2,17.1,15.5,15.0,14.2
20260417,ベルイストワール,63.6,46.7,30.5,15.0,16.9,16.2,15.5,15.0
20260417,ホウオウシンデレラ,65.7,49.0,32.6,16.8,16.7,16.4,15.8,16.8
20260417,ピコシー,66.8,49.1,32.1,15.8,17.7,17.0,16.3,15.8
20260417,ラーシャローム,67.2,49.7,32.6,16.2,17.5,17.1,16.4,16.2
20260417,パラサイコロジー,68.9,50.3,32.7,16.1,18.6,17.6,16.6,16.1
20260417,ショウナンサムデイ,64.9,47.3,30.4,14.9,17.6,16.9,15.5,14.9
20260417,タケショウカイザー,64.5,47.3,30.8,15.7,17.2,16.5,15.1,15.7
20260417,エタンセル,67.2,49.9,33.0,17.2,17.3,16.9,15.8,17.2
20260417,ホウオウロレンシア,66.4,49.3,32.5,16.4,17.1,16.8,16.1,16.4
20260417,アースインハマー,61.5,45.2,29.8,14.6,16.3,15.4,15.2,14.6
20260417,パワポケグッド,62.4,46.0,30.3,15.4,16.4,15.7,14.9,15.4
20260417,ジェイエルモーダル,63.8,47.2,31.1,15.4,16.6,16.1,15.7,15.4
20260417,ビターグラッセ,63.0,46.7,30.3,14.4,16.3,16.4,15.9,14.4
20260417,シェットランド,65.1,48.8,32.5,16.1,16.3,16.3,16.4,16.1
20260417,イノセントキャット,64.3,47.9,31.7,15.6,16.4,16.2,16.1,15.6
20260417,サノノワンダー,64.6,47.9,31.3,15.5,16.7,16.6,15.8,15.5
20260417,イスラコラソン,63.4,46.5,30.6,15.2,16.9,15.9,15.4,15.2
20260417,ロフティストーリー,64.5,48.2,32.2,16.0,16.3,16.0,16.2,16.0
20260417,トウカイティエラ,68.9,50.9,33.9,16.8,18.0,17.0,17.1,16.8
20260417,ルージュアストレア,63.3,46.7,30.7,14.5,16.6,16.0,16.2,14.5
20260417,ビリキナータ,65.1,47.9,31.2,15.5,17.2,16.7,15.7,15.5
20260417,カミノテイオー,66.2,49.2,32.7,16.2,17.0,16.5,16.5,16.2
20260417,モズクルードラゴン,68.1,50.8,33.7,16.6,17.3,17.1,17.1,16.6
20260417,ビップチェイス,70.1,51.3,32.9,16.4,18.8,18.4,16.5,16.4
20260417,アイアムイチバン,78.8,57.7,37.1,18.1,21.1,20.6,19.0,18.1
20260417,ダカラフェスティヴ,66.5,49.0,32.3,16.0,17.5,16.7,16.3,16.0
20260417,マイネルアレス,70.0,51.4,33.6,16.5,18.6,17.8,17.1,16.5
20260417,シンデレラカラー,68.0,50.1,33.5,16.5,17.9,16.6,17.0,16.5
20260417,ケイアイアギト,53.9,38.8,25.4,12.7,15.1,13.4,12.7,12.7
20260417,キタノタイキ,68.2,50.6,33.1,16.2,17.6,17.5,16.9,16.2
20260417,カシノスパーク,66.8,49.2,32.2,16.0,17.6,17.0,16.2,16.0
20260417,グリオンヴール,65.9,48.7,32.1,15.9,17.2,16.6,16.2,15.9
20260417,デイトナチャンプ,54.3,39.1,25.7,12.8,15.2,13.4,12.9,12.8
20260417,ブレイヴアーサー,71.4,51.7,34.3,17.1,19.7,17.4,17.2,17.1
20260417,ｴｳﾞｧの24,71.5,51.8,34.3,17.2,19.7,17.5,17.1,17.2
20260417,ロジシルバー,65.1,47.7,31.2,15.6,17.4,16.5,15.6,15.6
20260417,セージグリーン,65.2,48.0,31.5,15.9,17.2,16.5,15.6,15.9
20260417,サツキクローネ,63.8,47.3,31.1,15.2,16.5,16.2,15.9,15.2
20260417,ポセイドンテソーロ,63.5,46.8,30.7,14.7,16.7,16.1,16.0,14.7
20260417,ダイヤテソーロ,63.4,46.5,30.5,15.0,16.9,16.0,15.5,15.0
20260417,ゾロアストロ,61.5,45.7,29.7,14.5,15.8,16.0,15.2,14.5
20260417,アドマイヤパープル,63.8,46.9,30.1,15.0,16.9,16.8,15.1,15.0
20260417,ジャスティンシカゴ,63.0,46.0,30.0,15.1,17.0,16.0,14.9,15.1
20260417,イナズマダイモン,62.4,46.3,30.0,14.7,16.1,16.3,15.3,14.7
20260417,グランドカリナン,77.3,57.0,37.3,18.2,20.3,19.7,19.1,18.2
20260417,バルダンツァ,70.5,52.7,34.9,17.3,17.8,17.8,17.6,17.3
20260417,アラレタバシル,66.1,47.7,30.6,14.9,18.4,17.1,15.7,14.9
20260417,ソレルビュレット,63.0,46.3,30.4,15.2,16.7,15.9,15.2,15.2
20260417,モティスフォント,69.2,50.8,33.5,16.6,18.4,17.3,16.9,16.6
20260417,コムユンプリュム,59.9,44.7,30.1,15.4,15.2,14.6,14.7,15.4
20260417,ヒコボシ,69.3,50.1,32.5,16.2,19.2,17.6,16.3,16.2
20260417,スティールヴォーグ,70.1,51.0,32.6,15.7,19.1,18.4,16.9,15.7
20260417,カリドーラ,70.0,51.9,34.3,16.9,18.1,17.6,17.4,16.9
20260417,プロスペラスナイン,68.1,50.5,33.4,16.4,17.6,17.1,17.0,16.4
20260417,ロンバスブレス,68.7,50.7,33.9,17.3,18.0,16.8,16.6,17.3
20260417,ソフィア,60.8,45.1,30.0,15.0,15.7,15.1,15.0,15.0
20260417,ニシノライコウ,62.5,46.7,31.2,15.6,15.8,15.5,15.6,15.6
20260417,レッドテリオス,61.9,45.7,29.7,14.7,16.2,16.0,15.0,14.7
20260417,ミエノフェアリー,57.0,41.7,27.0,13.3,15.3,14.7,13.7,13.3
20260417,ルクスジニア,75.3,55.3,35.2,17.1,20.0,20.1,18.1,17.1
20260417,ミリオンクラウン,69.1,50.8,32.7,16.3,18.3,18.1,16.4,16.3
20260417,テリオスルミ,68.4,49.9,32.7,15.9,18.5,17.2,16.8,15.9
20260417,カフェオリーブ,56.9,41.7,27.1,13.1,15.2,14.6,14.0,13.1
20260417,アラクラン,70.4,51.5,33.4,16.4,18.9,18.1,17.0,16.4
20260417,ジワタネホ,69.9,51.5,33.2,16.5,18.4,18.3,16.7,16.5
20260417,シルクドマルス,74.2,53.6,34.3,16.2,20.6,19.3,18.1,16.2
20260417,ウェスケンジントン,67.4,49.2,31.8,15.8,18.2,17.4,16.0,15.8
20260417,デルマザオウ,70.2,51.2,33.7,16.2,19.0,17.5,17.5,16.2
20260417,トランスマーレ,66.3,47.3,31.1,15.2,19.0,16.2,15.9,15.2
20260417,チュラヴェール,69.6,50.5,32.5,15.9,19.1,18.0,16.6,15.9
20260417,アサカラキング,62.9,47.0,31.2,15.2,15.9,15.8,16.0,15.2
20260417,セブンワンダーズ,64.2,48.0,32.0,16.1,16.2,16.0,15.9,16.1
20260417,タニセンローマ,63.2,47.1,30.9,15.3,16.1,16.2,15.6,15.3
20260417,ベネファクター,63.0,46.7,31.2,15.3,16.3,15.5,15.9,15.3
20260417,イッテラッシャイ,62.7,46.5,30.8,15.2,16.2,15.7,15.6,15.2
20260417,ウィングブルー,63.9,47.6,31.1,15.8,16.3,16.5,15.3,15.8
20260417,オルフセン,64.5,47.8,31.4,16.0,16.7,16.4,15.4,16.0
20260417,フレキシブル,64.0,47.6,31.0,15.7,16.4,16.6,15.3,15.7
20260417,スカイレックス,62.6,47.0,31.3,15.2,15.6,15.7,16.1,15.2
20260417,ナイトスラッガー,62.8,46.8,30.6,15.1,16.0,16.2,15.5,15.1
20260417,トウタツ,65.6,47.8,31.0,15.2,17.8,16.8,15.8,15.2
20260417,ウマナミカイドウ,62.9,46.7,30.5,15.3,16.2,16.2,15.2,15.3
20260417,エコロセレナ,62.1,46.7,30.5,14.8,15.4,16.2,15.7,14.8
20260417,ニシノティアモ,63.3,46.6,30.9,15.4,16.7,15.7,15.5,15.4
20260417,プロミストジーン,65.6,47.9,31.6,16.1,17.7,16.3,15.5,16.1
20260417,ドナルンバ,62.5,45.5,29.5,14.6,17.0,16.0,14.9,14.6
20260417,アルティソナンテ,63.2,46.9,30.8,15.2,16.3,16.1,15.6,15.2
20260417,レアリゼソンレーヴ,61.4,44.8,29.7,15.0,16.6,15.1,14.7,15.0
