race_id,日付,場所,距離,芝ダ,クラス,馬券種,買い目,推定的中確率,推定オッズ,推定期待値,購入額,実配当(100円),実オッズ,的中,実払戻額,収支,date,曜日,土日,R数,週末10R
2024010708010205,20240107,京都,1600,芝,未勝利,複勝,11,0.1483,5.4,0.801,10000,0,0.0,0,0,-10000,2024-01-07,6,True,12,True
2024010708010206,20240107,京都,2000,芝,1勝,複勝,2,0.1635,4.9,0.801,10000,130,1.3,1,13000,3000,2024-01-07,6,True,12,True
2024010708010207,20240107,京都,1900,ダ,1勝,複勝,11,0.1227,6.5,0.798,10000,120,1.2,1,12000,2000,2024-01-07,6,True,12,True
2024010708010208,20240107,京都,1400,ダ,2勝,複勝,5,0.1007,7.9,0.796,10000,0,0.0,0,0,-10000,2024-01-07,6,True,12,True
2024010708010209,20240107,京都,2400,芝,2勝,複勝,1,0.1282,6.2,0.795,10000,120,1.2,1,12000,2000,2024-01-07,6,True,12,True
2024010708010210,20240107,京都,1400,芝,3勝,複勝,2,0.1115,7.2,0.803,10000,0,0.0,0,0,-10000,2024-01-07,6,True,12,True
2024010708010211,20240107,京都,1400,ダ,OP(L),複勝,15,0.1031,7.8,0.804,10000,0,0.0,0,0,-10000,2024-01-07,6,True,12,True
2024010708010212,20240107,京都,1200,芝,2勝,複勝,5,0.1131,7.1,0.803,10000,190,1.9,1,19000,9000,2024-01-07,6,True,12,True
2024011306010401,20240113,中山,1200,ダ,未勝利,複勝,3,0.1154,6.9,0.796,10000,140,1.4,1,14000,4000,2024-01-13,5,True,12,True
2024011306010402,20240113,中山,1800,ダ,未勝利,複勝,9,0.1893,4.2,0.795,10000,100,1.0,1,10000,0,2024-01-13,5,True,12,True
2024011306010403,20240113,中山,1200,ダ,未勝利,複勝,8,0.1392,5.7,0.793,10000,170,1.7,1,17000,7000,2024-01-13,5,True,12,True
2024011306010404,20240113,中山,1800,ダ,新馬,複勝,14,0.087,9.2,0.8,10000,0,0.0,0,0,-10000,2024-01-13,5,True,12,True
2024011306010405,20240113,中山,1600,芝,新馬,複勝,1,0.0971,8.2,0.796,10000,0,0.0,0,0,-10000,2024-01-13,5,True,12,True
2024011306010406,20240113,中山,2000,芝,未勝利,複勝,3,0.1364,5.9,0.804,10000,0,0.0,0,0,-10000,2024-01-13,5,True,12,True
2024011306010407,20240113,中山,1800,ダ,1勝,複勝,9,0.1184,6.8,0.805,10000,170,1.7,1,17000,7000,2024-01-13,5,True,12,True
2024011306010408,20240113,中山,1200,ダ,2勝,複勝,5,0.1342,6.0,0.805,10000,0,0.0,0,0,-10000,2024-01-13,5,True,12,True
2024011306010409,20240113,中山,1600,芝,1勝,複勝,11,0.132,6.1,0.805,10000,0,0.0,0,0,-10000,2024-01-13,5,True,12,True
2024011306010410,20240113,中山,1200,ダ,3勝,複勝,6,0.0949,8.4,0.797,10000,0,0.0,0,0,-10000,2024-01-13,5,True,12,True
2024011306010411,20240113,中山,1600,芝,OP(L),複勝,11,0.1071,7.5,0.804,10000,0,0.0,0,0,-10000,2024-01-13,5,True,12,True
2024011306010412,20240113,中山,1200,芝,2勝,複勝,9,0.1249,6.4,0.799,10000,0,0.0,0,0,-10000,2024-01-13,5,True,12,True
2024011308010401,20240113,京都,1200,ダ,未勝利,複勝,4,0.1383,5.8,0.802,10000,140,1.4,1,14000,4000,2024-01-13,5,True,12,True
2024011308010402,20240113,京都,1800,ダ,未勝利,複勝,5,0.1401,5.7,0.798,10000,150,1.5,1,15000,5000,2024-01-13,5,True,12,True
2024011308010403,20240113,京都,1400,ダ,未勝利,複勝,3,0.1541,5.2,0.801,10000,110,1.1,1,11000,1000,2024-01-13,5,True,12,True
2024011308010404,20240113,京都,1800,ダ,新馬,複勝,6,0.081,9.9,0.802,10000,0,0.0,0,0,-10000,2024-01-13,5,True,12,True
2024011308010405,20240113,京都,1600,芝,未勝利,複勝,9,0.1125,7.1,0.799,10000,0,0.0,0,0,-10000,2024-01-13,5,True,12,True
2024011308010406,20240113,京都,2000,芝,未勝利,複勝,5,0.1752,4.6,0.806,10000,110,1.1,1,11000,1000,2024-01-13,5,True,12,True
2024011308010407,20240113,京都,1400,ダ,1勝,複勝,8,0.1186,6.7,0.795,10000,0,0.0,0,0,-10000,2024-01-13,5,True,12,True
2024011308010408,20240113,京都,1200,ダ,1勝,複勝,13,0.1311,6.1,0.8,10000,0,0.0,0,0,-10000,2024-01-13,5,True,12,True
2024011308010409,20240113,京都,1900,ダ,2勝,複勝,3,0.129,6.2,0.8,10000,110,1.1,1,11000,1000,2024-01-13,5,True,12,True
2024011308010410,20240113,京都,1400,芝,OP(L),複勝,3,0.1381,5.8,0.801,10000,290,2.9,1,29000,19000,2024-01-13,5,True,12,True
2024011308010411,20240113,京都,1200,芝,OP(L),複勝,7,0.1008,7.9,0.796,10000,150,1.5,1,15000,5000,2024-01-13,5,True,12,True
2024011308010412,20240113,京都,1600,芝,1勝,複勝,2,0.0983,8.1,0.796,10000,190,1.9,1,19000,9000,2024-01-13,5,True,12,True
2024011310010101,20240113,小倉,1700,ダ,未勝利,複勝,3,0.13,6.2,0.806,10000,0,0.0,0,0,-10000,2024-01-13,5,True,12,True
2024011310010102,20240113,小倉,2000,芝,未勝利,複勝,1,0.1339,6.0,0.803,10000,110,1.1,1,11000,1000,2024-01-13,5,True,12,True
2024011310010103,20240113,小倉,1000,ダ,未勝利,複勝,12,0.1622,4.9,0.795,10000,220,2.2,1,22000,12000,2024-01-13,5,True,12,True
2024011310010104,20240113,小倉,2860,芝,未勝利,複勝,12,0.1537,5.2,0.799,10000,110,1.1,1,11000,1000,2024-01-13,5,True,12,True
2024011310010105,20240113,小倉,2860,芝,未勝利,複勝,7,0.1504,5.3,0.797,10000,110,1.1,1,11000,1000,2024-01-13,5,True,12,True
2024011310010106,20240113,小倉,2600,芝,1勝,複勝,4,0.0982,8.1,0.795,10000,0,0.0,0,0,-10000,2024-01-13,5,True,12,True
2024011310010107,20240113,小倉,1700,ダ,1勝,複勝,2,0.1066,7.5,0.8,10000,170,1.7,1,17000,7000,2024-01-13,5,True,12,True
2024011310010108,20240113,小倉,1800,芝,1勝,複勝,12,0.1007,7.9,0.796,10000,0,0.0,0,0,-10000,2024-01-13,5,True,12,True
2024011310010109,20240113,小倉,1700,ダ,2勝,複勝,7,0.1082,7.4,0.801,10000,0,0.0,0,0,-10000,2024-01-13,5,True,12,True
2024011310010110,20240113,小倉,1200,芝,2勝,複勝,1,0.1221,6.6,0.806,10000,0,0.0,0,0,-10000,2024-01-13,5,True,12,True
2024011310010111,20240113,小倉,2000,芝,Ｇ３,複勝,12,0.1141,7.0,0.799,10000,120,1.2,1,12000,2000,2024-01-13,5,True,12,True
2024011310010112,20240113,小倉,1200,芝,1勝,複勝,4,0.0933,8.6,0.803,10000,220,2.2,1,22000,12000,2024-01-13,5,True,12,True
2024011406010501,20240114,中山,1200,ダ,未勝利,複勝,9,0.1209,6.6,0.798,10000,0,0.0,0,0,-10000,2024-01-14,6,True,12,True
2024011406010502,20240114,中山,1800,ダ,未勝利,複勝,8,0.1417,5.6,0.793,10000,0,0.0,0,0,-10000,2024-01-14,6,True,12,True
2024011406010503,20240114,中山,1200,ダ,新馬,複勝,9,0.0922,8.7,0.802,10000,110,1.1,1,11000,1000,2024-01-14,6,True,12,True
2024011406010504,20240114,中山,1800,ダ,新馬,複勝,14,0.0811,9.9,0.803,10000,0,0.0,0,0,-10000,2024-01-14,6,True,12,True
2024011406010505,20240114,中山,1600,芝,未勝利,複勝,5,0.1062,7.5,0.797,10000,110,1.1,1,11000,1000,2024-01-14,6,True,12,True
2024011406010506,20240114,中山,1200,ダ,1勝,複勝,5,0.1091,7.3,0.796,10000,140,1.4,1,14000,4000,2024-01-14,6,True,12,True
2024011406010507,20240114,中山,2200,芝,2勝,複勝,7,0.1122,7.1,0.797,10000,0,0.0,0,0,-10000,2024-01-14,6,True,12,True
2024011406010508,20240114,中山,1800,ダ,2勝,複勝,8,0.142,5.6,0.795,10000,110,1.1,1,11000,1000,2024-01-14,6,True,12,True
2024011406010509,20240114,中山,1200,芝,3勝,複勝,6,0.113,7.1,0.802,10000,0,0.0,0,0,-10000,2024-01-14,6,True,12,True
2024011406010510,20240114,中山,1200,ダ,ｵｰﾌﾟﾝ,複勝,2,0.1249,6.4,0.799,10000,180,1.8,1,18000,8000,2024-01-14,6,True,12,True
2024011406010511,20240114,中山,2000,芝,Ｇ３,複勝,6,0.0917,8.7,0.798,10000,160,1.6,1,16000,6000,2024-01-14,6,True,12,True
2024011406010512,20240114,中山,1600,芝,1勝,複勝,3,0.0991,8.1,0.803,10000,0,0.0,0,0,-10000,2024-01-14,6,True,12,True
2024011408010501,20240114,京都,1800,ダ,未勝利,複勝,8,0.1629,4.9,0.798,10000,110,1.1,1,11000,1000,2024-01-14,6,True,12,True
2024011408010502,20240114,京都,1900,ダ,未勝利,複勝,4,0.1367,5.9,0.806,10000,0,0.0,0,0,-10000,2024-01-14,6,True,12,True
2024011408010503,20240114,京都,1400,ダ,新馬,複勝,13,0.0928,8.6,0.798,10000,110,1.1,1,11000,1000,2024-01-14,6,True,12,True
2024011408010504,20240114,京都,1200,ダ,1勝,複勝,1,0.1416,5.6,0.793,10000,0,0.0,0,0,-10000,2024-01-14,6,True,12,True
2024011408010505,20240114,京都,1600,芝,新馬,複勝,5,0.0784,10.2,0.8,10000,330,3.3,1,33000,23000,2024-01-14,6,True,12,True
2024011408010506,20240114,京都,1400,芝,未勝利,複勝,18,0.0892,9.0,0.803,10000,0,0.0,0,0,-10000,2024-01-14,6,True,12,True
2024011408010507,20240114,京都,1800,ダ,1勝,複勝,12,0.1125,7.1,0.799,10000,0,0.0,0,0,-10000,2024-01-14,6,True,12,True
2024011408010508,20240114,京都,1200,ダ,2勝,複勝,9,0.1354,5.9,0.799,10000,110,1.1,1,11000,1000,2024-01-14,6,True,12,True
2024011408010509,20240114,京都,1800,芝,2勝,複勝,1,0.1278,6.3,0.805,10000,150,1.5,1,15000,5000,2024-01-14,6,True,12,True
2024011408010510,20240114,京都,1800,ダ,3勝,複勝,5,0.1051,7.6,0.799,10000,0,0.0,0,0,-10000,2024-01-14,6,True,12,True
2024011408010511,20240114,京都,2400,芝,Ｇ２,複勝,7,0.1178,6.8,0.801,10000,0,0.0,0,0,-10000,2024-01-14,6,True,12,True
2024011408010512,20240114,京都,1400,芝,2勝,複勝,10,0.134,6.0,0.804,10000,120,1.2,1,12000,2000,2024-01-14,6,True,12,True
2024011410010201,20240114,小倉,1700,ダ,未勝利,複勝,9,0.1512,5.3,0.802,10000,0,0.0,0,0,-10000,2024-01-14,6,True,12,True
2024011410010202,20240114,小倉,1200,芝,未勝利,複勝,15,0.1025,7.8,0.8,10000,140,1.4,1,14000,4000,2024-01-14,6,True,12,True
2024011410010203,20240114,小倉,1000,ダ,1勝,複勝,7,0.1207,6.6,0.797,10000,0,0.0,0,0,-10000,2024-01-14,6,True,12,True
2024011410010204,20240114,小倉,2860,芝,未勝利,複勝,4,0.131,6.1,0.799,10000,130,1.3,1,13000,3000,2024-01-14,6,True,12,True
2024011410010205,20240114,小倉,2000,芝,新馬,複勝,7,0.0866,9.2,0.797,10000,260,2.6,1,26000,16000,2024-01-14,6,True,12,True
2024011410010206,20240114,小倉,1200,芝,未勝利,複勝,5,0.1364,5.9,0.805,10000,130,1.3,1,13000,3000,2024-01-14,6,True,12,True
2024011410010207,20240114,小倉,1800,芝,未勝利,複勝,11,0.1335,6.0,0.801,10000,160,1.6,1,16000,6000,2024-01-14,6,True,12,True
2024011410010208,20240114,小倉,1700,ダ,1勝,複勝,12,0.1561,5.1,0.796,10000,140,1.4,1,14000,4000,2024-01-14,6,True,12,True
2024011410010209,20240114,小倉,2000,芝,2勝,複勝,7,0.1237,6.5,0.804,10000,0,0.0,0,0,-10000,2024-01-14,6,True,12,True
2024011410010210,20240114,小倉,1800,芝,3勝,複勝,8,0.0959,8.3,0.796,10000,200,2.0,1,20000,10000,2024-01-14,6,True,12,True
2024011410010211,20240114,小倉,1700,ダ,ｵｰﾌﾟﾝ,複勝,12,0.098,8.2,0.804,10000,170,1.7,1,17000,7000,2024-01-14,6,True,12,True
2024011410010212,20240114,小倉,1200,芝,1勝,複勝,11,0.0918,8.7,0.799,10000,0,0.0,0,0,-10000,2024-01-14,6,True,12,True
2024012006010601,20240120,中山,1200,ダ,未勝利,複勝,14,0.1193,6.7,0.8,10000,110,1.1,1,11000,1000,2024-01-20,5,True,12,True
2024012006010602,20240120,中山,1800,ダ,未勝利,複勝,16,0.1472,5.4,0.795,10000,110,1.1,1,11000,1000,2024-01-20,5,True,12,True
2024012006010603,20240120,中山,1200,ダ,新馬,複勝,9,0.1048,7.6,0.797,10000,130,1.3,1,13000,3000,2024-01-20,5,True,12,True
2024012006010604,20240120,中山,1800,ダ,新馬,複勝,16,0.0834,9.6,0.801,10000,160,1.6,1,16000,6000,2024-01-20,5,True,12,True
2024012006010605,20240120,中山,1600,芝,未勝利,複勝,15,0.1229,6.5,0.799,10000,0,0.0,0,0,-10000,2024-01-20,5,True,12,True
2024012006010606,20240120,中山,2000,芝,未勝利,複勝,12,0.1529,5.2,0.795,10000,110,1.1,1,11000,1000,2024-01-20,5,True,12,True
2024012006010607,20240120,中山,1200,ダ,1勝,複勝,3,0.1451,5.5,0.798,10000,110,1.1,1,11000,1000,2024-01-20,5,True,12,True
2024012006010608,20240120,中山,1800,ダ,1勝,複勝,6,0.1055,7.6,0.802,10000,0,0.0,0,0,-10000,2024-01-20,5,True,12,True
2024012006010609,20240120,中山,1800,ダ,2勝,複勝,15,0.1064,7.5,0.798,10000,0,0.0,0,0,-10000,2024-01-20,5,True,12,True
2024012006010610,20240120,中山,1800,芝,2勝,複勝,6,0.13,6.2,0.806,10000,0,0.0,0,0,-10000,2024-01-20,5,True,12,True
2024012006010611,20240120,中山,2000,芝,3勝,複勝,10,0.1237,6.5,0.804,10000,0,0.0,0,0,-10000,2024-01-20,5,True,12,True
2024012006010612,20240120,中山,2200,芝,1勝,複勝,4,0.1125,7.1,0.798,10000,0,0.0,0,0,-10000,2024-01-20,5,True,12,True
2024012008010601,20240120,京都,1200,ダ,未勝利,複勝,11,0.1462,5.5,0.804,10000,120,1.2,1,12000,2000,2024-01-20,5,True,12,True
2024012008010602,20240120,京都,1800,ダ,未勝利,複勝,1,0.1473,5.4,0.796,10000,140,1.4,1,14000,4000,2024-01-20,5,True,12,True
2024012008010603,20240120,京都,1200,ダ,新馬,複勝,16,0.0923,8.7,0.803,10000,0,0.0,0,0,-10000,2024-01-20,5,True,12,True
2024012008010604,20240120,京都,1400,ダ,1勝,複勝,2,0.1596,5.0,0.798,10000,0,0.0,0,0,-10000,2024-01-20,5,True,12,True
2024012008010605,20240120,京都,2000,芝,新馬,複勝,3,0.0919,8.7,0.799,10000,0,0.0,0,0,-10000,2024-01-20,5,True,12,True
2024012008010606,20240120,京都,2200,芝,未勝利,複勝,2,0.1474,5.4,0.796,10000,120,1.2,1,12000,2000,2024-01-20,5,True,12,True
2024012008010607,20240120,京都,1900,ダ,1勝,複勝,5,0.1523,5.3,0.807,10000,110,1.1,1,11000,1000,2024-01-20,5,True,12,True
2024012008010608,20240120,京都,1400,ダ,2勝,複勝,6,0.1062,7.5,0.796,10000,140,1.4,1,14000,4000,2024-01-20,5,True,12,True
2024012008010609,20240120,京都,2000,芝,OP(L),複勝,1,0.1678,4.8,0.805,10000,110,1.1,1,11000,1000,2024-01-20,5,True,12,True
2024012008010610,20240120,京都,1800,ダ,2勝,複勝,6,0.1245,6.4,0.797,10000,140,1.4,1,14000,4000,2024-01-20,5,True,12,True
2024012008010611,20240120,京都,1600,芝,3勝,複勝,14,0.1138,7.0,0.796,10000,0,0.0,0,0,-10000,2024-01-20,5,True,12,True
2024012008010612,20240120,京都,1600,芝,未勝利,複勝,8,0.1524,5.2,0.793,10000,130,1.3,1,13000,3000,2024-01-20,5,True,12,True
2024012010010301,20240120,小倉,1700,ダ,未勝利,複勝,9,0.1436,5.6,0.804,10000,160,1.6,1,16000,6000,2024-01-20,5,True,12,True
2024012010010302,20240120,小倉,1200,芝,未勝利,複勝,13,0.1378,5.8,0.799,10000,190,1.9,1,19000,9000,2024-01-20,5,True,12,True
2024012010010303,20240120,小倉,1000,ダ,未勝利,複勝,10,0.1482,5.4,0.8,10000,120,1.2,1,12000,2000,2024-01-20,5,True,12,True
2024012010010304,20240120,小倉,2860,芝,未勝利,複勝,2,0.1756,4.6,0.808,10000,110,1.1,1,11000,1000,2024-01-20,5,True,12,True
2024012010010305,20240120,小倉,2860,芝,ｵｰﾌﾟﾝ,複勝,5,0.1175,6.8,0.799,10000,0,0.0,0,0,-10000,2024-01-20,5,True,12,True
2024012010010306,20240120,小倉,1800,芝,未勝利,複勝,6,0.1553,5.2,0.808,10000,0,0.0,0,0,-10000,2024-01-20,5,True,12,True
2024012010010307,20240120,小倉,2000,芝,1勝,複勝,6,0.133,6.0,0.798,10000,110,1.1,1,11000,1000,2024-01-20,5,True,12,True
2024012010010308,20240120,小倉,2400,ダ,1勝,複勝,1,0.1241,6.4,0.794,10000,0,0.0,0,0,-10000,2024-01-20,5,True,12,True
2024012010010309,20240120,小倉,1200,芝,1勝,複勝,1,0.2104,3.8,0.799,10000,110,1.1,1,11000,1000,2024-01-20,5,True,12,True
2024012010010310,20240120,小倉,2000,芝,1勝,複勝,1,0.1224,6.5,0.796,10000,0,0.0,0,0,-10000,2024-01-20,5,True,12,True
2024012010010311,20240120,小倉,1700,ダ,2勝,複勝,3,0.103,7.8,0.803,10000,0,0.0,0,0,-10000,2024-01-20,5,True,12,True
2024012010010312,20240120,小倉,1200,芝,1勝,複勝,15,0.088,9.1,0.801,10000,0,0.0,0,0,-10000,2024-01-20,5,True,12,True
2024012106010701,20240121,中山,1200,ダ,未勝利,複勝,11,0.1358,5.9,0.801,10000,130,1.3,1,13000,3000,2024-01-21,6,True,12,True
2024012106010702,20240121,中山,1800,ダ,未勝利,複勝,12,0.137,5.8,0.795,10000,180,1.8,1,18000,8000,2024-01-21,6,True,12,True
2024012106010703,20240121,中山,1800,ダ,未勝利,複勝,8,0.1459,5.5,0.803,10000,170,1.7,1,17000,7000,2024-01-21,6,True,12,True
2024012106010704,20240121,中山,1200,ダ,1勝,複勝,11,0.1185,6.8,0.806,10000,150,1.5,1,15000,5000,2024-01-21,6,True,12,True
2024012106010705,20240121,中山,2200,芝,未勝利,複勝,7,0.1282,6.2,0.795,10000,0,0.0,0,0,-10000,2024-01-21,6,True,12,True
2024012106010706,20240121,中山,2000,芝,新馬,複勝,17,0.0773,10.4,0.803,10000,320,3.2,1,32000,22000,2024-01-21,6,True,12,True
2024012106010707,20240121,中山,1800,ダ,1勝,複勝,1,0.1226,6.5,0.797,10000,410,4.1,1,41000,31000,2024-01-21,6,True,12,True
2024012106010708,20240121,中山,1200,ダ,2勝,複勝,7,0.0973,8.2,0.798,10000,0,0.0,0,0,-10000,2024-01-21,6,True,12,True
2024012106010709,20240121,中山,1800,芝,1勝,複勝,8,0.1283,6.2,0.795,10000,0,0.0,0,0,-10000,2024-01-21,6,True,12,True
2024012106010710,20240121,中山,1800,ダ,3勝,複勝,3,0.0822,9.7,0.797,10000,0,0.0,0,0,-10000,2024-01-21,6,True,12,True
2024012106010711,20240121,中山,2200,芝,Ｇ２,複勝,2,0.1084,7.4,0.802,10000,260,2.6,1,26000,16000,2024-01-21,6,True,12,True
2024012106010712,20240121,中山,1600,芝,2勝,複勝,4,0.1343,6.0,0.806,10000,130,1.3,1,13000,3000,2024-01-21,6,True,12,True
2024012108010701,20240121,京都,1900,ダ,未勝利,複勝,3,0.1662,4.8,0.798,10000,160,1.6,1,16000,6000,2024-01-21,6,True,12,True
2024012108010702,20240121,京都,1800,ダ,新馬,複勝,2,0.0839,9.5,0.797,10000,0,0.0,0,0,-10000,2024-01-21,6,True,12,True
2024012108010703,20240121,京都,1400,ダ,未勝利,複勝,6,0.1789,4.5,0.805,10000,100,1.0,1,10000,0,2024-01-21,6,True,12,True
2024012108010704,20240121,京都,2000,芝,未勝利,複勝,2,0.1854,4.3,0.797,10000,120,1.2,1,12000,2000,2024-01-21,6,True,12,True
2024012108010705,20240121,京都,1600,芝,新馬,複勝,11,0.0807,9.9,0.799,10000,0,0.0,0,0,-10000,2024-01-21,6,True,12,True
2024012108010706,20240121,京都,1800,ダ,1勝,複勝,3,0.1905,4.2,0.8,10000,0,0.0,0,0,-10000,2024-01-21,6,True,12,True
2024012108010707,20240121,京都,2200,芝,1勝,複勝,4,0.1177,6.8,0.8,10000,0,0.0,0,0,-10000,2024-01-21,6,True,12,True
2024012108010708,20240121,京都,1400,ダ,1勝,複勝,5,0.122,6.6,0.805,10000,0,0.0,0,0,-10000,2024-01-21,6,True,12,True
2024012108010709,20240121,京都,2000,芝,2勝,複勝,9,0.148,5.4,0.799,10000,110,1.1,1,11000,1000,2024-01-21,6,True,12,True
2024012108010710,20240121,京都,1200,ダ,3勝,複勝,13,0.1104,7.2,0.795,10000,120,1.2,1,12000,2000,2024-01-21,6,True,12,True
2024012108010711,20240121,京都,1800,ダ,Ｇ２,複勝,10,0.1003,8.0,0.802,10000,120,1.2,1,12000,2000,2024-01-21,6,True,12,True
2024012108010712,20240121,京都,1400,芝,2勝,複勝,5,0.1247,6.4,0.798,10000,0,0.0,0,0,-10000,2024-01-21,6,True,12,True
