race_id,日付,場所,距離,芝ダ,クラス,馬券種,買い目,推定的中確率,推定オッズ,推定期待値,購入額,実配当(100円),実オッズ,的中,実払戻額,収支,date,曜日,土日,R数,週末10R
2024010606010111,20240106,中山,2000,芝,Ｇ３,三連複,4-15-10,0.3002,2.5,0.751,10000,0,0.0,0,0,-10000,2024-01-06,5,True,12,True
2024010608010111,20240106,京都,1600,芝,Ｇ３,三連複,15-14-4,0.2449,3.1,0.759,10000,0,0.0,0,0,-10000,2024-01-06,5,True,12,True
2024010706010211,20240107,中山,1600,芝,Ｇ３,三連複,13-11-6,0.2966,2.5,0.741,10000,0,0.0,0,0,-10000,2024-01-07,6,True,12,True
2024011310010111,20240113,小倉,2000,芝,Ｇ３,三連複,12-2-11,0.3351,2.2,0.737,10000,0,0.0,0,0,-10000,2024-01-13,5,True,12,True
2024011406010511,20240114,中山,2000,芝,Ｇ３,三連複,6-2-11,0.273,2.7,0.737,10000,0,0.0,0,0,-10000,2024-01-14,6,True,12,True
2024012805010211,20240128,東京,1400,ダ,Ｇ３,三連複,7-11-12,0.2853,2.6,0.742,10000,0,0.0,0,0,-10000,2024-01-28,6,True,12,True
2024012808020211,20240128,京都,1200,芝,Ｇ３,三連複,4-13-17,0.2555,2.9,0.741,10000,0,0.0,0,0,-10000,2024-01-28,6,True,12,True
2024020405010411,20240204,東京,1600,芝,Ｇ３,三連複,6-11-9,0.25,3.0,0.75,10000,0,0.0,0,0,-10000,2024-02-04,6,True,12,True
2024020408020411,20240204,京都,1800,芝,Ｇ３,三連複,12-7-9,0.3307,2.3,0.761,10000,0,0.0,0,0,-10000,2024-02-04,6,True,12,True
2024021005010511,20240210,東京,1600,芝,Ｇ３,三連複,13-3-4,0.3309,2.3,0.761,10000,0,0.0,0,0,-10000,2024-02-10,5,True,12,True
2024021105010611,20240211,東京,1800,芝,Ｇ３,三連複,8-1-3,0.3561,2.1,0.748,10000,0,0.0,0,0,-10000,2024-02-11,6,True,12,True
2024021705010711,20240217,東京,3400,芝,Ｇ３,三連複,9-6-8,0.4043,1.9,0.768,10000,0,0.0,0,0,-10000,2024-02-17,5,True,12,True
2024021708020711,20240217,京都,1400,芝,Ｇ３,三連複,10-15-4,0.2513,3.0,0.754,10000,0,0.0,0,0,-10000,2024-02-17,5,True,12,True
2024021810020411,20240218,小倉,1800,芝,Ｇ３,三連複,5-12-11,0.2992,2.5,0.748,10000,0,0.0,0,0,-10000,2024-02-18,6,True,12,True
2024022509010211,20240225,阪神,1400,芝,Ｇ３,三連複,1-11-16,0.2836,2.6,0.737,10000,0,0.0,0,0,-10000,2024-02-25,6,True,12,True
2024030206020311,20240302,中山,1200,芝,Ｇ３,三連複,10-15-8,0.2798,2.7,0.755,10000,0,0.0,0,0,-10000,2024-03-02,5,True,12,True
2024030906020511,20240309,中山,1800,芝,Ｇ３,三連複,14-13-7,0.2739,2.7,0.74,10000,0,0.0,0,0,-10000,2024-03-09,5,True,12,True
2024031606020711,20240316,中山,1800,芝,Ｇ３,三連複,6-5-2,0.3363,2.2,0.74,10000,0,0.0,0,0,-10000,2024-03-16,5,True,12,True
